TIMESTAMP,HOPR_OPEN_PRICE_USD,HOPR_HIGH_PRICE_USD,HOPR_LOW_PRICE_USD,HOPR_CLOSE_PRICE_USD,HOPR_VOLUME_USD,HOPR_DIVIDENDS_USD,HOPR_STOCK_SPLITS_USD
2021-02-27 00:00:00+00:00,0.7591270208358765,0.7954310178756714,0.4719089865684509,0.6535400152206421,22698030,0.0,0.0
2021-02-28 00:00:00+00:00,0.6532719731330872,0.7832310199737549,0.6160249710083008,0.7742760181427002,4446400,0.0,0.0
2021-03-01 00:00:00+00:00,0.7763670086860657,0.9717450141906738,0.766569972038269,0.8720399737358093,11810975,0.0,0.0
2021-03-02 00:00:00+00:00,0.8722360134124756,0.883010983467102,0.7432370185852051,0.7477710247039795,5686028,0.0,0.0
2021-03-03 00:00:00+00:00,0.7487030029296875,0.842818021774292,0.7383249998092651,0.7770429849624634,7938330,0.0,0.0
2021-03-04 00:00:00+00:00,0.7770500183105469,0.7828410267829895,0.7003239989280701,0.7070410251617432,6745071,0.0,0.0
2021-03-05 00:00:00+00:00,0.7070720195770264,0.7415860295295715,0.6899049878120422,0.7378619909286499,3935928,0.0,0.0
2021-03-06 00:00:00+00:00,0.7364789843559265,0.7508569955825806,0.7168580293655396,0.7268180251121521,3486768,0.0,0.0
2021-03-07 00:00:00+00:00,0.7266759872436523,0.7323290109634399,0.692376971244812,0.6938689947128296,2325633,0.0,0.0
2021-03-08 00:00:00+00:00,0.6938660144805908,0.7073860168457031,0.6208570003509521,0.6437450051307678,5224319,0.0,0.0
2021-03-09 00:00:00+00:00,0.6437659859657288,0.7202799916267395,0.6416749954223633,0.7060719728469849,3891190,0.0,0.0
2021-03-10 00:00:00+00:00,0.7058159708976746,0.7296720147132874,0.6792060136795044,0.7147470116615295,2942800,0.0,0.0
2021-03-11 00:00:00+00:00,0.7140899896621704,0.7264140248298645,0.6702489852905273,0.6789050102233887,4021742,0.0,0.0
2021-03-12 00:00:00+00:00,0.6790909767150879,0.8402050137519836,0.662447988986969,0.8224400281906128,9892937,0.0,0.0
2021-03-13 00:00:00+00:00,0.8226060271263123,0.8797399997711182,0.8021360039710999,0.865106999874115,4339051,0.0,0.0
2021-03-14 00:00:00+00:00,0.8648120164871216,0.8705160021781921,0.8252189755439758,0.8402289748191833,3863273,0.0,0.0
2021-03-15 00:00:00+00:00,0.8400470018386841,0.8598819971084595,0.7657080292701721,0.7799209952354431,3932023,0.0,0.0
2021-03-16 00:00:00+00:00,0.7799080014228821,0.8162239789962769,0.7741400003433228,0.8027539849281311,3212625,0.0,0.0
2021-03-17 00:00:00+00:00,0.8027309775352478,0.8077390193939209,0.7156270146369934,0.7296450138092041,6056757,0.0,0.0
2021-03-18 00:00:00+00:00,0.7296739816665649,0.7577379941940308,0.7083939909934998,0.7512459754943848,1780048,0.0,0.0
2021-03-19 00:00:00+00:00,0.7512419819831848,0.8109080195426941,0.7355449795722961,0.8066530227661133,2294345,0.0,0.0
2021-03-20 00:00:00+00:00,0.8065339922904968,0.8236839771270752,0.7907270193099976,0.8141540288925171,1993313,0.0,0.0
2021-03-21 00:00:00+00:00,0.8141270279884338,0.8152220249176025,0.7747139930725098,0.802827000617981,2129849,0.0,0.0
