TIMESTAMP,KWENTA_OPEN_PRICE_USD,KWENTA_HIGH_PRICE_USD,KWENTA_LOW_PRICE_USD,KWENTA_CLOSE_PRICE_USD,KWENTA_VOLUME_USD,KWENTA_DIVIDENDS_USD,KWENTA_STOCK_SPLITS_USD
2022-12-13 00:00:00+00:00,165.0430908203125,194.26644897460938,164.97935485839844,186.70068359375,129696,0.0,0.0
2022-12-14 00:00:00+00:00,186.87939453125,206.51242065429688,180.9203643798828,195.6896514892578,100942,0.0,0.0
2022-12-15 00:00:00+00:00,195.6793975830078,200.92837524414062,157.99765014648438,173.59036254882812,126749,0.0,0.0
2022-12-16 00:00:00+00:00,173.60791015625,179.72084045410156,151.53231811523438,152.5028533935547,46786,0.0,0.0
2022-12-17 00:00:00+00:00,152.5028533935547,165.4112091064453,149.16932678222656,160.44430541992188,25851,0.0,0.0
2022-12-18 00:00:00+00:00,160.44430541992188,166.253662109375,157.18475341796875,164.78717041015625,9388,0.0,0.0
2022-12-19 00:00:00+00:00,164.78717041015625,179.17686462402344,160.6015167236328,170.75872802734375,19842,0.0,0.0
2022-12-20 00:00:00+00:00,170.75872802734375,197.709716796875,170.22976684570312,180.09124755859375,38994,0.0,0.0
2022-12-21 00:00:00+00:00,180.08209228515625,201.29776000976562,178.6649169921875,191.66836547851562,53815,0.0,0.0
2022-12-22 00:00:00+00:00,191.84812927246094,191.8952178955078,166.83831787109375,183.22569274902344,68157,0.0,0.0
2022-12-23 00:00:00+00:00,183.22569274902344,191.68441772460938,182.71385192871094,185.95896911621094,17434,0.0,0.0
2022-12-24 00:00:00+00:00,185.95521545410156,198.57211303710938,183.70068359375,191.81568908691406,28016,0.0,0.0
2022-12-25 00:00:00+00:00,191.81568908691406,198.5955810546875,187.6691131591797,187.82907104492188,17603,0.0,0.0
2022-12-26 00:00:00+00:00,188.01673889160156,191.9430389404297,184.27096557617188,189.12408447265625,7333,0.0,0.0
2022-12-27 00:00:00+00:00,189.23919677734375,193.2357635498047,179.91334533691406,191.01315307617188,15346,0.0,0.0
2022-12-28 00:00:00+00:00,191.02169799804688,191.51551818847656,164.09092712402344,164.61216735839844,23481,0.0,0.0
2022-12-29 00:00:00+00:00,164.61216735839844,170.5988311767578,145.2380828857422,155.88815307617188,42082,0.0,0.0
2022-12-30 00:00:00+00:00,155.88815307617188,155.93856811523438,147.3988494873047,149.0587921142578,4657,0.0,0.0
2022-12-31 00:00:00+00:00,148.9423828125,154.02743530273438,109.02630615234375,128.58560180664062,61339,0.0,0.0
2023-01-01 00:00:00+00:00,128.58319091796875,138.4171905517578,116.30841827392578,135.42845153808594,29569,0.0,0.0
2023-01-02 00:00:00+00:00,135.42845153808594,144.2877655029297,134.1029052734375,135.9246368408203,19291,0.0,0.0
2023-01-03 00:00:00+00:00,135.9635467529297,157.27401733398438,128.4064483642578,153.52389526367188,44525,0.0,0.0
2023-01-04 00:00:00+00:00,153.52389526367188,162.77862548828125,147.58233642578125,162.77862548828125,38673,0.0,0.0
2023-01-05 00:00:00+00:00,162.68572998046875,176.31399536132812,154.18295288085938,166.3931884765625,46957,0.0,0.0
2023-01-06 00:00:00+00:00,166.3901824951172,172.54075622558594,162.4075927734375,172.5027313232422,14003,0.0,0.0
2023-01-07 00:00:00+00:00,168.8907012939453,174.64111328125,167.711181640625,168.58787536621094,19641,0.0,0.0
2023-01-08 00:00:00+00:00,168.51441955566406,170.06674194335938,163.20684814453125,165.8099365234375,17810,0.0,0.0
2023-01-09 00:00:00+00:00,165.61703491210938,174.3545684814453,159.60499572753906,160.0962677001953,17996,0.0,0.0
2023-01-10 00:00:00+00:00,160.0056610107422,165.98939514160156,153.41567993164062,162.31765747070312,18516,0.0,0.0
2023-01-11 00:00:00+00:00,162.31765747070312,162.8522491455078,149.44024658203125,159.78561401367188,11878,0.0,0.0
2023-01-12 00:00:00+00:00,167.07568359375,167.156982421875,152.3970184326172,156.62388610839844,18146,0.0,0.0
2023-01-13 00:00:00+00:00,156.8244171142578,157.07530212402344,139.6730499267578,140.25018310546875,34152,0.0,0.0
2023-01-14 00:00:00+00:00,140.28213500976562,164.39828491210938,140.06857299804688,149.53530883789062,43540,0.0,0.0
2023-01-15 00:00:00+00:00,149.5038299560547,161.35372924804688,142.37677001953125,151.41519165039062,32684,0.0,0.0
2023-01-16 00:00:00+00:00,151.413330078125,156.63096618652344,141.438232421875,151.8642120361328,16596,0.0,0.0
2023-01-17 00:00:00+00:00,151.8642120361328,154.7134246826172,146.8035430908203,152.09207153320312,5376,0.0,0.0
2023-01-18 00:00:00+00:00,151.92584228515625,164.86192321777344,140.65447998046875,143.83810424804688,38877,0.0,0.0
2023-01-19 00:00:00+00:00,143.9388427734375,151.96575927734375,136.8888702392578,151.96575927734375,10683,0.0,0.0
2023-01-20 00:00:00+00:00,151.9390106201172,163.79376220703125,143.6870880126953,161.147705078125,22675,0.0,0.0
2023-01-21 00:00:00+00:00,161.1378936767578,183.3291473388672,160.62619018554688,171.47027587890625,89118,0.0,0.0
2023-01-22 00:00:00+00:00,171.76864624023438,179.49020385742188,164.31495666503906,172.8271484375,48130,0.0,0.0
2023-01-23 00:00:00+00:00,172.55633544921875,179.08018493652344,169.3820037841797,169.7790985107422,10383,0.0,0.0
2023-01-24 00:00:00+00:00,169.55844116210938,182.29405212402344,166.6729736328125,167.4059295654297,25053,0.0,0.0
2023-01-25 00:00:00+00:00,167.43165588378906,176.7425994873047,157.41282653808594,169.948486328125,24660,0.0,0.0
2023-01-26 00:00:00+00:00,169.94583129882812,176.5727081298828,164.6412353515625,167.77218627929688,13371,0.0,0.0
2023-01-27 00:00:00+00:00,167.77137756347656,170.51467895507812,162.56724548339844,166.09664916992188,7248,0.0,0.0
2023-01-28 00:00:00+00:00,166.16619873046875,169.09445190429688,162.8403778076172,163.5033416748047,4182,0.0,0.0
2023-01-29 00:00:00+00:00,163.5033416748047,180.08932495117188,162.89224243164062,163.13229370117188,20329,0.0,0.0
2023-01-30 00:00:00+00:00,163.17149353027344,165.9540252685547,150.1108856201172,152.54554748535156,10420,0.0,0.0
2023-01-31 00:00:00+00:00,152.52967834472656,158.8338165283203,139.446533203125,147.7801971435547,19883,0.0,0.0
2023-02-01 00:00:00+00:00,147.73817443847656,157.8014678955078,139.81686401367188,157.3661651611328,10396,0.0,0.0
2023-02-02 00:00:00+00:00,157.45558166503906,170.47044372558594,155.669677734375,160.54177856445312,33111,0.0,0.0
2023-02-03 00:00:00+00:00,160.59864807128906,177.34413146972656,156.8513946533203,169.76206970214844,37280,0.0,0.0
2023-02-04 00:00:00+00:00,169.73431396484375,188.58961486816406,156.9109344482422,186.24600219726562,99484,0.0,0.0
2023-02-05 00:00:00+00:00,186.27163696289062,201.03598022460938,183.03506469726562,189.52359008789062,34445,0.0,0.0
2023-02-06 00:00:00+00:00,189.6267547607422,215.28675842285156,188.60023498535156,204.59576416015625,50821,0.0,0.0
2023-02-07 00:00:00+00:00,204.36639404296875,279.459716796875,200.10406494140625,279.3226318359375,367255,0.0,0.0
2023-02-08 00:00:00+00:00,279.2078857421875,287.75390625,225.7887725830078,232.1947784423828,110678,0.0,0.0
2023-02-09 00:00:00+00:00,232.0789794921875,255.3251495361328,214.744873046875,216.5325164794922,109332,0.0,0.0
2023-02-10 00:00:00+00:00,216.52586364746094,291.66668701171875,214.94435119628906,266.2708435058594,5554553,0.0,0.0
2023-02-11 00:00:00+00:00,266.2524719238281,298.6177673339844,264.0944519042969,288.558349609375,8854335,0.0,0.0
2023-02-12 00:00:00+00:00,288.3165588378906,326.8885803222656,268.46429443359375,277.51092529296875,9649055,0.0,0.0
2023-02-13 00:00:00+00:00,277.4617004394531,295.01239013671875,263.33587646484375,294.6124572753906,2700204,0.0,0.0
2023-02-14 00:00:00+00:00,294.8435363769531,326.4732666015625,288.75225830078125,325.6665954589844,935693,0.0,0.0
2023-02-15 00:00:00+00:00,325.7566833496094,424.83697509765625,320.2839660644531,406.8203430175781,1302903,0.0,0.0
