TIMESTAMP,XDOGE27691_OPEN_PRICE_USD,XDOGE27691_HIGH_PRICE_USD,XDOGE27691_LOW_PRICE_USD,XDOGE27691_CLOSE_PRICE_USD,XDOGE27691_VOLUME_USD,XDOGE27691_DIVIDENDS_USD,XDOGE27691_STOCK_SPLITS_USD
2023-08-27 00:00:00+00:00,,,,0.0,14817,0.0,0.0
2023-08-28 00:00:00+00:00,,,,0.0,22702,0.0,0.0
2023-08-29 00:00:00+00:00,,,,0.0,8288,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,3014,0.0,0.0
2023-08-31 00:00:00+00:00,,,,0.0,980,0.0,0.0
2023-09-01 00:00:00+00:00,,,,0.0,1875,0.0,0.0
2023-09-02 00:00:00+00:00,,,,0.0,2469,0.0,0.0
2023-09-03 00:00:00+00:00,,,,0.0,1143,0.0,0.0
2023-09-04 00:00:00+00:00,,,,0.0,7131,0.0,0.0
2023-09-05 00:00:00+00:00,,,,0.0,172,0.0,0.0
2023-09-06 00:00:00+00:00,,,,0.0,406,0.0,0.0
2023-09-07 00:00:00+00:00,,,,0.0,1042,0.0,0.0
2023-09-08 00:00:00+00:00,,,,0.0,319,0.0,0.0
2023-09-09 00:00:00+00:00,,,,0.0,2261,0.0,0.0
2023-09-10 00:00:00+00:00,,,,0.0,1781,0.0,0.0
2023-09-11 00:00:00+00:00,,,,0.0,497,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,467,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,4926,0.0,0.0
2023-09-14 00:00:00+00:00,,,,0.0,195,0.0,0.0
2023-09-15 00:00:00+00:00,,,,0.0,812,0.0,0.0
2023-09-16 00:00:00+00:00,,,,0.0,596,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,4351,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,189,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,19238,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,28777,0.0,0.0
2023-09-24 00:00:00+00:00,,,,0.0,9636,0.0,0.0
2023-09-25 00:00:00+00:00,,,,0.0,6211,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,2867,0.0,0.0
2023-09-27 00:00:00+00:00,,,,0.0,26720,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,7268,0.0,0.0
2023-09-29 00:00:00+00:00,,,,0.0,3100,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,1683,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,4002,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,893,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,266,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,366,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,1928,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,3045,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,98,0.0,0.0
2023-10-09 00:00:00+00:00,,,,0.0,283,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,1165,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,16300,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,1168,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,235,0.0,0.0
2023-10-14 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-10-15 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-10-16 00:00:00+00:00,,,,0.0,289,0.0,0.0
2023-10-17 00:00:00+00:00,,,,0.0,3223,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,118,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,77,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,1216,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,5594,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,90,0.0,0.0
2023-10-23 00:00:00+00:00,0.0,6.868981838226318,0.0,6.7588019371032715,1301,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,65916,0.0,0.0
2023-10-25 00:00:00+00:00,,,,0.0,39300,0.0,0.0
2023-10-26 00:00:00+00:00,,,,0.0,8256,0.0,0.0
2023-10-27 00:00:00+00:00,,,,0.0,3182,0.0,0.0
2023-10-28 00:00:00+00:00,,,,0.0,8025,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,1213,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,10668,0.0,0.0
2023-10-31 00:00:00+00:00,,,,0.0,14420,0.0,0.0
2023-11-01 00:00:00+00:00,,,,0.0,8389,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,48891,0.0,0.0
2023-11-03 00:00:00+00:00,,,,0.0,35113,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,62396,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,92620,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,26143,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,56895,0.0,0.0
2023-11-08 00:00:00+00:00,,,,0.0,42308,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,14502,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,36102,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,12101,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,8939,0.0,0.0
2023-11-13 00:00:00+00:00,,,,0.0,7499,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,624,0.0,0.0
2023-11-15 00:00:00+00:00,,,,0.0,4116,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,11037,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,2632,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,2061,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,5447,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,3078,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,1509,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,18759,0.0,0.0
2023-11-23 00:00:00+00:00,,,,0.0,54569,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,41915,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,1713,0.0,0.0
2023-11-26 00:00:00+00:00,,,,0.0,56146,0.0,0.0
2023-11-27 00:00:00+00:00,,,,0.0,10840,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,505,0.0,0.0
2023-11-29 00:00:00+00:00,,,,0.0,2671,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,9302,0.0,0.0
2023-12-01 00:00:00+00:00,,,,0.0,15553,0.0,0.0
2023-12-02 00:00:00+00:00,,,,0.0,1294,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,429,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,596,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,574,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,6928,0.0,0.0
2023-12-07 00:00:00+00:00,,,,0.0,3213,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,135,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,32980,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,30290,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,5359,0.0,0.0
2023-12-12 00:00:00+00:00,,,,0.0,21307,0.0,0.0
2023-12-13 00:00:00+00:00,,,,0.0,16460,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,17566,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,1669,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,1469,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,2426,0.0,0.0
2023-12-18 00:00:00+00:00,,,,0.0,1437,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,31,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,23145,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,19309,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,11937,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,36,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,297,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,479,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,67,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,899,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,973,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,353,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,37025,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,11905,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,3999,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,169,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,278,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,603,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,4360,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,2616,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,1904,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,1628,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,1416,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,269,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,1453,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,5197,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,359,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,85,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,69,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,676,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,836,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,1535,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,877,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,4040,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,7502,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,10925,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,404,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,710,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,110518,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,6312,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,2546,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,7784,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,1583,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,4170,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,922,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,179,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,2056,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,4876,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,3701,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,5382,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,742,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,5179,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,495,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,514,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,2256,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,1012,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,1901,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,904,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,797,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,14334,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,20217,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,5726,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,1759,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,1890,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,238,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,656,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,315,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,5358,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,7077,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,1061,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,2624,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,932,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,3708,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,5359,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,3541,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,90,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,427,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,3413,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,1539,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,2623,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,633,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,1473,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,4138,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,1295,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,10076,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,95,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,290,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,1106,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,4509,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,4999,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,213,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,341,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,709,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,6319,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,338,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,362,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,329,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,1441,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,4694,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,7739,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,30361,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,12244,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,439,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,771,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,1250,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,319,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,420,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,6484,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,375,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,142,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,456,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,84,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,134,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,1022,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,516,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,4087,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,3784,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,612,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,723,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,387,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,921,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,1225,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,5054,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,654,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,412,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,2639,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,658,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,683,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,3190,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,31240,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,20856,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,669,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,679,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,1996,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,389,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,1023,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,1631,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,2766,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,3825,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,2044,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,3639,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,6860,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,2959,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,2992,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,75,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,2540,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,830,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,2437,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,2362,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,597,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,2012,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,8475,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,2845,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,2954,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,4673,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,3812,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,1675,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,179,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,111,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,1064,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,4787,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,1720,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,246,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,1065,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,8244,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,2015,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,637,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,2153,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,2864,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,341,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,3474,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,2242,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,6925,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,7197,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,582,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,281,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,6607,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,2115,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,3036,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,29913,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,1871,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,3392,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,2930,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,4258,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,2719,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,2535,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,903,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,234,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,206,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,612,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,107,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,67,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,1795,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,223,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,578,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,210,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,482,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,454,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,822,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,90,0.0,0.0
2024-08-10 00:00:00+00:00,0.0,0.0007029999978840351,0.0,1.2000000424450263e-05,63,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,575,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,38,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,517,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,335,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,523,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,1298,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,1303,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,2252,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,178,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,584,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,303,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,922,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,1444,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,957,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,5245,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,2967,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,965,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,495,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,712,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,4023,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,3294,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,8871,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,5083,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,5920,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,669,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,38,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,36,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,69,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,58,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,239,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,3749,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,3043,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,12483,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,2590,0.0,0.0
