TIMESTAMP,M_OPEN_PRICE_USD,M_HIGH_PRICE_USD,M_LOW_PRICE_USD,M_CLOSE_PRICE_USD,M_VOLUME_USD,M_DIVIDENDS_USD,M_STOCK_SPLITS_USD
2022-06-21 00:00:00+00:00,0.02367199957370758,0.049288999289274216,0.021709999069571495,0.021932000294327736,78681,0.0,0.0
2022-06-22 00:00:00+00:00,0.021932000294327736,0.06696400046348572,0.01687300018966198,0.03614699840545654,172740,0.0,0.0
2022-06-23 00:00:00+00:00,0.03614699840545654,0.06940100342035294,0.034756001085042953,0.04630599915981293,156184,0.0,0.0
2022-06-24 00:00:00+00:00,0.04630599915981293,0.053380999714136124,0.0318869985640049,0.034876998513936996,71137,0.0,0.0
2022-06-25 00:00:00+00:00,0.034876998513936996,0.03807700052857399,0.02528100088238716,0.02528100088238716,14112,0.0,0.0
2022-06-26 00:00:00+00:00,0.02528100088238716,0.026757000014185905,0.01840999908745289,0.018935000523924828,10350,0.0,0.0
2022-06-27 00:00:00+00:00,0.018935000523924828,0.021208999678492546,0.01683099940419197,0.016888000071048737,6645,0.0,0.0
2022-06-28 00:00:00+00:00,0.016888000071048737,0.021190999075770378,0.01673799939453602,0.017940999940037727,3519,0.0,0.0
2022-06-29 00:00:00+00:00,0.017940999940037727,0.018092000856995583,0.01435299962759018,0.016659999266266823,3571,0.0,0.0
2022-06-30 00:00:00+00:00,0.016659999266266823,0.016726000234484673,0.013988999649882317,0.015302999876439571,2279,0.0,0.0
2022-07-01 00:00:00+00:00,0.015302999876439571,0.016488999128341675,0.01484800036996603,0.015217999927699566,1102,0.0,0.0
2022-07-02 00:00:00+00:00,0.015217999927699566,0.015324000269174576,0.010402999818325043,0.010634000413119793,1371,0.0,0.0
2022-07-03 00:00:00+00:00,0.010634000413119793,0.010937999933958054,0.010501000098884106,0.01058799959719181,998,0.0,0.0
2022-07-04 00:00:00+00:00,0.01058799959719181,0.010944000445306301,0.009788000024855137,0.01091499999165535,454,0.0,0.0
2022-07-05 00:00:00+00:00,0.01091499999165535,0.011234000325202942,0.010402999818325043,0.011149000376462936,21,0.0,0.0
2022-07-06 00:00:00+00:00,0.0111480001360178,0.011955000460147858,0.011080999858677387,0.011907000094652176,373,0.0,0.0
