TIMESTAMP,LIGMA30301_OPEN_PRICE_USD,LIGMA30301_HIGH_PRICE_USD,LIGMA30301_LOW_PRICE_USD,LIGMA30301_CLOSE_PRICE_USD,LIGMA30301_VOLUME_USD,LIGMA30301_DIVIDENDS_USD,LIGMA30301_STOCK_SPLITS_USD
2024-04-02 00:00:00+00:00,0.0078959995880723,0.01705699972808361,0.007187000010162592,0.013636000454425812,5422625,0.0,0.0
2024-04-03 00:00:00+00:00,0.013644999824464321,0.026065999642014503,0.012199999764561653,0.02180599980056286,8395188,0.0,0.0
2024-04-04 00:00:00+00:00,0.02180599980056286,0.023760000243782997,0.015096000395715237,0.01830100081861019,5733645,0.0,0.0
2024-04-05 00:00:00+00:00,0.01830100081861019,0.019346000626683235,0.013093999586999416,0.013369999825954437,3220396,0.0,0.0
2024-04-06 00:00:00+00:00,0.01334100030362606,0.016844000667333603,0.013120000250637531,0.015584000386297703,1637224,0.0,0.0
2024-04-07 00:00:00+00:00,0.015584000386297703,0.015697000548243523,0.011282999999821186,0.012144999578595161,1432391,0.0,0.0
2024-04-08 00:00:00+00:00,0.012144999578595161,0.01747800037264824,0.011549999937415123,0.016509000211954117,2018625,0.0,0.0
2024-04-09 00:00:00+00:00,0.016464000567793846,0.017117999494075775,0.011021999642252922,0.012165999971330166,1571434,0.0,0.0
2024-04-10 00:00:00+00:00,0.011939999647438526,0.012962999753654003,0.007583000231534243,0.009921000339090824,2126845,0.0,0.0
2024-04-11 00:00:00+00:00,0.009921000339090824,0.010307000018656254,0.007075999863445759,0.0073009999468922615,1223413,0.0,0.0
2024-04-12 00:00:00+00:00,0.007300000172108412,0.009494000114500523,0.006155000068247318,0.007822999730706215,1941030,0.0,0.0
2024-04-13 00:00:00+00:00,0.007822999730706215,0.010924000293016434,0.005148000083863735,0.008603000082075596,1415026,0.0,0.0
2024-04-14 00:00:00+00:00,0.008603000082075596,0.009468999691307545,0.006816000211983919,0.00801599957048893,768120,0.0,0.0
2024-04-15 00:00:00+00:00,0.008116000331938267,0.008139999583363533,0.004784999880939722,0.006037000101059675,1616112,0.0,0.0
2024-04-16 00:00:00+00:00,0.006037000101059675,0.009038999676704407,0.004770999774336815,0.007984999567270279,1002693,0.0,0.0
2024-04-17 00:00:00+00:00,0.008383000269532204,0.010280000045895576,0.006651000119745731,0.008059999905526638,674599,0.0,0.0
2024-04-18 00:00:00+00:00,0.008059999905526638,0.009774000383913517,0.006666999775916338,0.009061000309884548,696490,0.0,0.0
2024-04-19 00:00:00+00:00,0.009061000309884548,0.01450899988412857,0.00749799981713295,0.011214000172913074,1630002,0.0,0.0
2024-04-20 00:00:00+00:00,0.011203000321984291,0.015235000289976597,0.009000999853014946,0.010218000039458275,1427023,0.0,0.0
2024-04-21 00:00:00+00:00,0.010453999973833561,0.012091999873518944,0.008496999740600586,0.009859000332653522,789549,0.0,0.0
2024-04-22 00:00:00+00:00,0.009859000332653522,0.010666999965906143,0.007961000315845013,0.010137000121176243,1323781,0.0,0.0
2024-04-23 00:00:00+00:00,0.01013800036162138,0.012978999875485897,0.009449999779462814,0.010312999598681927,1039628,0.0,0.0
2024-04-24 00:00:00+00:00,0.009945999830961227,0.01068700011819601,0.0073529998771846294,0.008910000324249268,912159,0.0,0.0
2024-04-25 00:00:00+00:00,0.008910000324249268,0.00891099963337183,0.0064119999296963215,0.006709999870508909,563290,0.0,0.0
2024-04-26 00:00:00+00:00,0.006709999870508909,0.007728000171482563,0.006256999913603067,0.006585000082850456,544502,0.0,0.0
2024-04-27 00:00:00+00:00,0.006585000082850456,0.007695999927818775,0.00535999983549118,0.007505999878048897,745816,0.0,0.0
2024-04-28 00:00:00+00:00,0.007505999878048897,0.009456999599933624,0.007360999938100576,0.008094999939203262,477596,0.0,0.0
2024-04-29 00:00:00+00:00,0.008094999939203262,0.008162000216543674,0.0067369998432695866,0.006988000124692917,309984,0.0,0.0
2024-04-30 00:00:00+00:00,0.006988000124692917,0.008276999928057194,0.006138000171631575,0.006531999912112951,413414,0.0,0.0
2024-05-01 00:00:00+00:00,0.006531999912112951,0.007209000177681446,0.005896000191569328,0.006699000019580126,224304,0.0,0.0
2024-05-02 00:00:00+00:00,0.006699000019580126,0.007654000073671341,0.005915999878197908,0.007282000035047531,349135,0.0,0.0
