TIMESTAMP,KULA_OPEN_PRICE_USD,KULA_HIGH_PRICE_USD,KULA_LOW_PRICE_USD,KULA_CLOSE_PRICE_USD,KULA_VOLUME_USD,KULA_DIVIDENDS_USD,KULA_STOCK_SPLITS_USD
2025-04-15 00:00:00+00:00,0.12099000066518784,0.3030399978160858,0.10766199976205826,0.2719779908657074,3602741,0.0,0.0
2025-04-16 00:00:00+00:00,0.2719779908657074,0.2815900146961212,0.20003099739551544,0.21594899892807007,1974627,0.0,0.0
2025-04-17 00:00:00+00:00,0.21594899892807007,0.22654399275779724,0.20582599937915802,0.21541599929332733,1682298,0.0,0.0
2025-04-18 00:00:00+00:00,0.21541599929332733,0.21637199819087982,0.19715799391269684,0.2120800018310547,1148542,0.0,0.0
2025-04-19 00:00:00+00:00,0.2120800018310547,0.22370299696922302,0.21151000261306763,0.22218599915504456,1248249,0.0,0.0
2025-04-20 00:00:00+00:00,0.22218599915504456,0.22967399656772614,0.21987900137901306,0.2293500006198883,1299600,0.0,0.0
2025-04-21 00:00:00+00:00,0.2293500006198883,0.24282300472259521,0.2291010022163391,0.23919300734996796,1431042,0.0,0.0
2025-04-22 00:00:00+00:00,0.23919300734996796,0.2403549998998642,0.23625700175762177,0.23784199357032776,1313864,0.0,0.0
2025-04-23 00:00:00+00:00,0.23784199357032776,0.23930999636650085,0.22950200736522675,0.23184999823570251,1178918,0.0,0.0
2025-04-24 00:00:00+00:00,0.23184999823570251,0.24193699657917023,0.23184999823570251,0.239888995885849,1529060,0.0,0.0
2025-04-25 00:00:00+00:00,0.239888995885849,0.2443230003118515,0.23968400061130524,0.2428790032863617,1373004,0.0,0.0
2025-04-26 00:00:00+00:00,0.2428790032863617,0.243026003241539,0.23251299560070038,0.23927800357341766,1202504,0.0,0.0
2025-04-27 00:00:00+00:00,0.23927800357341766,0.2398499995470047,0.23729300498962402,0.23867100477218628,1233404,0.0,0.0
2025-04-28 00:00:00+00:00,0.23867100477218628,0.2391670048236847,0.23660799860954285,0.23716400563716888,1358427,0.0,0.0
2025-04-29 00:00:00+00:00,0.23716400563716888,0.23747700452804565,0.23492899537086487,0.23558799922466278,1357679,0.0,0.0
2025-04-30 00:00:00+00:00,0.23558799922466278,0.23704999685287476,0.22497400641441345,0.2249930053949356,1311960,0.0,0.0
2025-05-01 00:00:00+00:00,0.2249930053949356,0.2250010073184967,0.2010670006275177,0.20108899474143982,1153294,0.0,0.0
2025-05-02 00:00:00+00:00,0.20108899474143982,0.20509499311447144,0.20005400478839874,0.20214100182056427,1283193,0.0,0.0
2025-05-03 00:00:00+00:00,0.20214100182056427,0.2022089958190918,0.19811399281024933,0.19853200018405914,1179721,0.0,0.0
2025-05-04 00:00:00+00:00,0.19853200018405914,0.28165799379348755,0.19851699471473694,0.28165799379348755,1586260,0.0,0.0
2025-05-05 00:00:00+00:00,0.28165799379348755,0.41117599606513977,0.28165799379348755,0.31850001215934753,1339879,0.0,0.0
2025-05-06 00:00:00+00:00,0.31850001215934753,0.33741000294685364,0.3173980116844177,0.32309699058532715,1358795,0.0,0.0
2025-05-07 00:00:00+00:00,0.32309699058532715,0.3236660063266754,0.30681198835372925,0.30844199657440186,1223315,0.0,0.0
2025-05-08 00:00:00+00:00,0.30844199657440186,0.30868300795555115,0.3020929992198944,0.30443501472473145,1184623,0.0,0.0
2025-05-09 00:00:00+00:00,0.30443501472473145,0.31098800897598267,0.302700012922287,0.3027830123901367,239316,0.0,0.0
2025-05-10 00:00:00+00:00,0.3027830123901367,0.3043150007724762,0.30186301469802856,0.30208098888397217,380232,0.0,0.0
2025-05-11 00:00:00+00:00,0.30208098888397217,0.30339500308036804,0.3004409968852997,0.30115801095962524,1237904,0.0,0.0
2025-05-12 00:00:00+00:00,0.30115801095962524,0.30643799901008606,0.3005580008029938,0.3022010028362274,1188516,0.0,0.0
2025-05-13 00:00:00+00:00,0.3022010028362274,0.32053399085998535,0.3014659881591797,0.3052859902381897,1204503,0.0,0.0
2025-05-14 00:00:00+00:00,0.3052859902381897,0.30811500549316406,0.3045920133590698,0.3050070106983185,1075759,0.0,0.0
2025-05-15 00:00:00+00:00,0.3050070106983185,0.30756598711013794,0.30318498611450195,0.3052070140838623,1237373,0.0,0.0
2025-05-16 00:00:00+00:00,0.3052070140838623,0.3057909905910492,0.30334699153900146,0.30400800704956055,1047185,0.0,0.0
2025-05-17 00:00:00+00:00,0.30400800704956055,0.30774399638175964,0.3036699891090393,0.3044080138206482,1098573,0.0,0.0
