TIMESTAMP,TAX_OPEN_PRICE_USD,TAX_HIGH_PRICE_USD,TAX_LOW_PRICE_USD,TAX_CLOSE_PRICE_USD,TAX_VOLUME_USD,TAX_DIVIDENDS_USD,TAX_STOCK_SPLITS_USD
2022-05-14 00:00:00+00:00,,,,0.0,77,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,203,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,189,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,950,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,1475,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,654,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,276,0.0,0.0
2022-05-21 00:00:00+00:00,,,,0.0,295,0.0,0.0
2022-05-22 00:00:00+00:00,,,,0.0,546,0.0,0.0
2022-05-23 00:00:00+00:00,,,,0.0,559,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,1110,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,1254,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,646,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,465,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,38,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,805,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,1668,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,1031,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,538,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,1695,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,2235,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,2464,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,1482,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,270,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,237,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,386,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,165,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,74,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,1565,0.0,0.0
2022-06-16 00:00:00+00:00,,,,0.0,2649,0.0,0.0
2022-06-17 00:00:00+00:00,,,,0.0,557,0.0,0.0
2022-06-18 00:00:00+00:00,,,,0.0,322,0.0,0.0
2022-06-19 00:00:00+00:00,,,,0.0,414,0.0,0.0
2022-06-20 00:00:00+00:00,,,,0.0,172,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,61,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,65,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,47,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,47,0.0,0.0
2022-06-27 00:00:00+00:00,,,,0.0,20,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,23,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,25,0.0,0.0
2022-07-03 00:00:00+00:00,,,,0.0,43315,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,122563,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,609,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,22833,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,4490,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,1724,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,1449,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,724,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,319,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,456,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,299,0.0,0.0
2022-07-14 00:00:00+00:00,,,,0.0,483,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,1236,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,1501,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,1012,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,490,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,229,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,89,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,700,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,463,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,229,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,40,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,51,0.0,0.0
2022-07-27 00:00:00+00:00,,,,0.0,54,0.0,0.0
2022-07-28 00:00:00+00:00,,,,0.0,112,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,123,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,356,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,321,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,480,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,929,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,807,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,88,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,650,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,227,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,596,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,56,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,52,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,2765,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,1758,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,151,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,343,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,112,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,10,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,4,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,14,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,16,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,36,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,175,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,610,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,271,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,132,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,6,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,6,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,39,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,11,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,33,0.0,0.0
2022-09-09 00:00:00+00:00,,,,0.0,478,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-09-11 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,9,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,176,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,92,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,33,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,4,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,20,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,106,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,49,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,18,0.0,0.0
2022-09-22 00:00:00+00:00,,,,0.0,35,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,178,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,409,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,242,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,161,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,388,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,13,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,11,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-10-10 00:00:00+00:00,,,,0.0,249,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,153,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-10-13 00:00:00+00:00,,,,0.0,14,0.0,0.0
2022-10-15 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-10-16 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-10-17 00:00:00+00:00,,,,0.0,439,0.0,0.0
2022-10-18 00:00:00+00:00,,,,0.0,102,0.0,0.0
2022-10-19 00:00:00+00:00,,,,0.0,4,0.0,0.0
2022-10-20 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-10-22 00:00:00+00:00,,,,0.0,13,0.0,0.0
2022-10-23 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-10-24 00:00:00+00:00,,,,0.0,23,0.0,0.0
2022-10-26 00:00:00+00:00,,,,0.0,226,0.0,0.0
2022-10-27 00:00:00+00:00,,,,0.0,28,0.0,0.0
2022-10-28 00:00:00+00:00,,,,0.0,122,0.0,0.0
2022-10-29 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-10-30 00:00:00+00:00,,,,0.0,157,0.0,0.0
2022-10-31 00:00:00+00:00,,,,0.0,191,0.0,0.0
2022-11-01 00:00:00+00:00,,,,0.0,82,0.0,0.0
2022-11-02 00:00:00+00:00,,,,0.0,20,0.0,0.0
2022-11-03 00:00:00+00:00,,,,0.0,191,0.0,0.0
2022-11-04 00:00:00+00:00,,,,0.0,52,0.0,0.0
2022-11-05 00:00:00+00:00,,,,0.0,52,0.0,0.0
2022-11-06 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-11-07 00:00:00+00:00,,,,0.0,126,0.0,0.0
2022-11-08 00:00:00+00:00,,,,0.0,716,0.0,0.0
2022-11-09 00:00:00+00:00,,,,0.0,261,0.0,0.0
2022-11-10 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-11-11 00:00:00+00:00,,,,0.0,25,0.0,0.0
2022-11-12 00:00:00+00:00,,,,0.0,13,0.0,0.0
2022-11-14 00:00:00+00:00,,,,0.0,7,0.0,0.0
2022-11-15 00:00:00+00:00,,,,0.0,13,0.0,0.0
2022-11-16 00:00:00+00:00,,,,0.0,17,0.0,0.0
2022-11-17 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-11-18 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-11-19 00:00:00+00:00,,,,0.0,88,0.0,0.0
2022-11-20 00:00:00+00:00,,,,0.0,46,0.0,0.0
2022-11-21 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-11-22 00:00:00+00:00,,,,0.0,268,0.0,0.0
2022-11-23 00:00:00+00:00,,,,0.0,186,0.0,0.0
2022-11-24 00:00:00+00:00,,,,0.0,50,0.0,0.0
2022-11-25 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-11-29 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-11-30 00:00:00+00:00,,,,0.0,100,0.0,0.0
2022-12-01 00:00:00+00:00,,,,0.0,47,0.0,0.0
2022-12-03 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-12-04 00:00:00+00:00,,,,0.0,577,0.0,0.0
2022-12-07 00:00:00+00:00,,,,0.0,144,0.0,0.0
2022-12-08 00:00:00+00:00,,,,0.0,453,0.0,0.0
2022-12-09 00:00:00+00:00,,,,0.0,115,0.0,0.0
2022-12-10 00:00:00+00:00,,,,0.0,77,0.0,0.0
2022-12-11 00:00:00+00:00,,,,0.0,41,0.0,0.0
2022-12-13 00:00:00+00:00,,,,0.0,14,0.0,0.0
2022-12-14 00:00:00+00:00,,,,0.0,89,0.0,0.0
2022-12-15 00:00:00+00:00,,,,0.0,34,0.0,0.0
2022-12-16 00:00:00+00:00,,,,0.0,4,0.0,0.0
2022-12-17 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-12-21 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-12-23 00:00:00+00:00,,,,0.0,367,0.0,0.0
2022-12-25 00:00:00+00:00,,,,0.0,18,0.0,0.0
2022-12-26 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-12-27 00:00:00+00:00,,,,0.0,144,0.0,0.0
2022-12-28 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-12-30 00:00:00+00:00,,,,0.0,106,0.0,0.0
2022-12-31 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-01-01 00:00:00+00:00,,,,0.0,126,0.0,0.0
2023-01-02 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-01-04 00:00:00+00:00,,,,0.0,13,0.0,0.0
2023-01-05 00:00:00+00:00,,,,0.0,427,0.0,0.0
2023-01-06 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-01-07 00:00:00+00:00,,,,0.0,32,0.0,0.0
2023-01-08 00:00:00+00:00,,,,0.0,20,0.0,0.0
2023-01-09 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-01-10 00:00:00+00:00,,,,0.0,165,0.0,0.0
2023-01-11 00:00:00+00:00,,,,0.0,7,0.0,0.0
2023-01-12 00:00:00+00:00,,,,0.0,43,0.0,0.0
2023-01-13 00:00:00+00:00,,,,0.0,163,0.0,0.0
2023-01-14 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-01-15 00:00:00+00:00,,,,0.0,105,0.0,0.0
2023-01-16 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-01-17 00:00:00+00:00,,,,0.0,78,0.0,0.0
2023-01-18 00:00:00+00:00,,,,0.0,28,0.0,0.0
2023-01-19 00:00:00+00:00,,,,0.0,59,0.0,0.0
2023-01-20 00:00:00+00:00,,,,0.0,126,0.0,0.0
2023-01-21 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-01-22 00:00:00+00:00,,,,0.0,34,0.0,0.0
2023-01-23 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-01-25 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-01-26 00:00:00+00:00,,,,0.0,16,0.0,0.0
2023-01-28 00:00:00+00:00,,,,0.0,1354,0.0,0.0
2023-01-29 00:00:00+00:00,,,,0.0,6787,0.0,0.0
2023-01-30 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-01-31 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-02-01 00:00:00+00:00,,,,0.0,20,0.0,0.0
2023-02-02 00:00:00+00:00,,,,0.0,449,0.0,0.0
2023-02-03 00:00:00+00:00,,,,0.0,75,0.0,0.0
2023-02-05 00:00:00+00:00,,,,0.0,377,0.0,0.0
2023-02-06 00:00:00+00:00,,,,0.0,4300,0.0,0.0
2023-02-07 00:00:00+00:00,,,,0.0,110,0.0,0.0
2023-02-08 00:00:00+00:00,,,,0.0,33,0.0,0.0
2023-02-09 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-02-10 00:00:00+00:00,,,,0.0,57,0.0,0.0
2023-02-11 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-02-12 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-02-13 00:00:00+00:00,,,,0.0,23546,0.0,0.0
2023-02-14 00:00:00+00:00,,,,0.0,2689,0.0,0.0
2023-02-15 00:00:00+00:00,,,,0.0,14118,0.0,0.0
2023-02-16 00:00:00+00:00,,,,0.0,2352,0.0,0.0
2023-02-17 00:00:00+00:00,,,,0.0,1811,0.0,0.0
2023-02-18 00:00:00+00:00,,,,0.0,562,0.0,0.0
2023-02-19 00:00:00+00:00,,,,0.0,1155,0.0,0.0
2023-02-20 00:00:00+00:00,,,,0.0,5150,0.0,0.0
2023-02-21 00:00:00+00:00,,,,0.0,114,0.0,0.0
2023-02-22 00:00:00+00:00,,,,0.0,92,0.0,0.0
2023-02-23 00:00:00+00:00,,,,0.0,151172,0.0,0.0
2023-02-24 00:00:00+00:00,,,,0.0,20472,0.0,0.0
2023-02-25 00:00:00+00:00,,,,0.0,2396,0.0,0.0
2023-02-26 00:00:00+00:00,,,,0.0,681,0.0,0.0
2023-02-27 00:00:00+00:00,,,,0.0,838,0.0,0.0
2023-02-28 00:00:00+00:00,,,,0.0,5927,0.0,0.0
2023-03-01 00:00:00+00:00,,,,0.0,17062,0.0,0.0
2023-03-02 00:00:00+00:00,,,,0.0,27216,0.0,0.0
2023-03-03 00:00:00+00:00,,,,0.0,4934,0.0,0.0
2023-03-04 00:00:00+00:00,,,,0.0,1770,0.0,0.0
2023-03-05 00:00:00+00:00,,,,0.0,1307,0.0,0.0
2023-03-06 00:00:00+00:00,,,,0.0,50752,0.0,0.0
2023-03-07 00:00:00+00:00,,,,0.0,23678,0.0,0.0
2023-03-08 00:00:00+00:00,,,,0.0,13628,0.0,0.0
2023-03-09 00:00:00+00:00,,,,0.0,5283,0.0,0.0
2023-03-10 00:00:00+00:00,,,,0.0,2029,0.0,0.0
2023-03-11 00:00:00+00:00,,,,0.0,1088,0.0,0.0
2023-03-12 00:00:00+00:00,,,,0.0,1600,0.0,0.0
2023-03-13 00:00:00+00:00,,,,0.0,1525,0.0,0.0
2023-03-14 00:00:00+00:00,,,,0.0,844,0.0,0.0
2023-03-15 00:00:00+00:00,,,,0.0,597,0.0,0.0
2023-03-16 00:00:00+00:00,,,,0.0,6825,0.0,0.0
2023-03-17 00:00:00+00:00,,,,0.0,1233,0.0,0.0
2023-03-18 00:00:00+00:00,,,,0.0,529,0.0,0.0
2023-03-19 00:00:00+00:00,,,,0.0,262,0.0,0.0
2023-03-20 00:00:00+00:00,,,,0.0,395,0.0,0.0
2023-03-21 00:00:00+00:00,,,,0.0,801,0.0,0.0
2023-03-22 00:00:00+00:00,,,,0.0,237,0.0,0.0
2023-03-23 00:00:00+00:00,,,,0.0,202,0.0,0.0
2023-03-24 00:00:00+00:00,,,,0.0,486,0.0,0.0
2023-03-25 00:00:00+00:00,,,,0.0,31980,0.0,0.0
2023-03-26 00:00:00+00:00,,,,0.0,9301,0.0,0.0
2023-03-27 00:00:00+00:00,,,,0.0,888,0.0,0.0
2023-03-28 00:00:00+00:00,,,,0.0,361,0.0,0.0
2023-03-29 00:00:00+00:00,,,,0.0,680,0.0,0.0
2023-03-30 00:00:00+00:00,,,,0.0,249,0.0,0.0
2023-03-31 00:00:00+00:00,,,,0.0,506,0.0,0.0
2023-04-01 00:00:00+00:00,,,,0.0,1766,0.0,0.0
2023-04-02 00:00:00+00:00,,,,0.0,1482,0.0,0.0
2023-04-03 00:00:00+00:00,,,,0.0,404,0.0,0.0
2023-04-04 00:00:00+00:00,,,,0.0,178,0.0,0.0
2023-04-05 00:00:00+00:00,,,,0.0,270,0.0,0.0
2023-04-06 00:00:00+00:00,,,,0.0,458,0.0,0.0
2023-04-07 00:00:00+00:00,,,,0.0,528,0.0,0.0
2023-04-08 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-04-09 00:00:00+00:00,,,,0.0,135,0.0,0.0
2023-04-10 00:00:00+00:00,,,,0.0,827,0.0,0.0
2023-04-11 00:00:00+00:00,,,,0.0,202,0.0,0.0
2023-04-12 00:00:00+00:00,,,,0.0,218,0.0,0.0
2023-04-13 00:00:00+00:00,,,,0.0,146,0.0,0.0
2023-04-14 00:00:00+00:00,,,,0.0,406,0.0,0.0
2023-04-15 00:00:00+00:00,,,,0.0,324,0.0,0.0
2023-04-16 00:00:00+00:00,,,,0.0,710,0.0,0.0
2023-04-17 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-04-18 00:00:00+00:00,,,,0.0,625,0.0,0.0
2023-04-19 00:00:00+00:00,,,,0.0,1037,0.0,0.0
2023-04-20 00:00:00+00:00,,,,0.0,430,0.0,0.0
2023-04-21 00:00:00+00:00,,,,0.0,67,0.0,0.0
2023-04-22 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-04-23 00:00:00+00:00,,,,0.0,358,0.0,0.0
2023-04-24 00:00:00+00:00,,,,0.0,271,0.0,0.0
2023-04-25 00:00:00+00:00,,,,0.0,136,0.0,0.0
2023-04-26 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-04-27 00:00:00+00:00,,,,0.0,298,0.0,0.0
2023-04-28 00:00:00+00:00,,,,0.0,240,0.0,0.0
2023-04-29 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-04-30 00:00:00+00:00,,,,0.0,324,0.0,0.0
2023-05-01 00:00:00+00:00,,,,0.0,26,0.0,0.0
2023-05-02 00:00:00+00:00,,,,0.0,238,0.0,0.0
2023-05-03 00:00:00+00:00,,,,0.0,28,0.0,0.0
2023-05-04 00:00:00+00:00,,,,0.0,739,0.0,0.0
2023-05-05 00:00:00+00:00,,,,0.0,61,0.0,0.0
2023-05-06 00:00:00+00:00,,,,0.0,584,0.0,0.0
2023-05-07 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-05-08 00:00:00+00:00,,,,0.0,20,0.0,0.0
2023-05-09 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-05-10 00:00:00+00:00,,,,0.0,89,0.0,0.0
2023-05-11 00:00:00+00:00,,,,0.0,25,0.0,0.0
2023-05-12 00:00:00+00:00,,,,0.0,761,0.0,0.0
2023-05-13 00:00:00+00:00,,,,0.0,25,0.0,0.0
2023-05-14 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-05-15 00:00:00+00:00,,,,0.0,19,0.0,0.0
2023-05-16 00:00:00+00:00,,,,0.0,19,0.0,0.0
2023-05-17 00:00:00+00:00,,,,0.0,38,0.0,0.0
2023-05-18 00:00:00+00:00,,,,0.0,149,0.0,0.0
2023-05-19 00:00:00+00:00,,,,0.0,51,0.0,0.0
2023-05-20 00:00:00+00:00,,,,0.0,29,0.0,0.0
2023-05-21 00:00:00+00:00,,,,0.0,394,0.0,0.0
2023-05-22 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-05-23 00:00:00+00:00,,,,0.0,7,0.0,0.0
2023-05-24 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-05-25 00:00:00+00:00,,,,0.0,517,0.0,0.0
2023-05-26 00:00:00+00:00,,,,0.0,199,0.0,0.0
2023-05-27 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-05-28 00:00:00+00:00,,,,0.0,573,0.0,0.0
2023-05-29 00:00:00+00:00,,,,0.0,45,0.0,0.0
2023-05-30 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-05-31 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-06-01 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-06-02 00:00:00+00:00,,,,0.0,69,0.0,0.0
2023-06-03 00:00:00+00:00,,,,0.0,183,0.0,0.0
2023-06-04 00:00:00+00:00,,,,0.0,75,0.0,0.0
2023-06-05 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-06-06 00:00:00+00:00,,,,0.0,7,0.0,0.0
2023-06-07 00:00:00+00:00,,,,0.0,303,0.0,0.0
2023-06-08 00:00:00+00:00,,,,0.0,267,0.0,0.0
2023-06-09 00:00:00+00:00,,,,0.0,668,0.0,0.0
2023-06-10 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-06-11 00:00:00+00:00,,,,0.0,21,0.0,0.0
2023-06-12 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-06-13 00:00:00+00:00,,,,0.0,40,0.0,0.0
2023-06-14 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-06-15 00:00:00+00:00,,,,0.0,5,0.0,0.0
