TIMESTAMP,GENE34235_OPEN_PRICE_USD,GENE34235_HIGH_PRICE_USD,GENE34235_LOW_PRICE_USD,GENE34235_CLOSE_PRICE_USD,GENE34235_VOLUME_USD,GENE34235_DIVIDENDS_USD,GENE34235_STOCK_SPLITS_USD
2025-02-07 00:00:00+00:00,,,,0.0,55,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,43,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,103,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,29,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,213,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,4764,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,90,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,53,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,32,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,8155,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,5778,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-06-01 00:00:00+00:00,1.6158500590075092e-13,1.6158500590075092e-13,1.5432051253191914e-13,1.5432051253191914e-13,0,0.0,0.0
