TIMESTAMP,FSTR_OPEN_PRICE_USD,FSTR_HIGH_PRICE_USD,FSTR_LOW_PRICE_USD,FSTR_CLOSE_PRICE_USD,FSTR_VOLUME_USD,FSTR_DIVIDENDS_USD,FSTR_STOCK_SPLITS_USD
2025-03-24 00:00:00+00:00,0.06320600211620331,0.06503500044345856,0.05000599846243858,0.05000799894332886,334,0.0,0.0
2025-03-25 00:00:00+00:00,0.05000799894332886,0.10191400349140167,0.049904998391866684,0.04990600049495697,1514,0.0,0.0
2025-03-26 00:00:00+00:00,0.04990600049495697,0.05361799895763397,0.04990600049495697,0.053307998925447464,74,0.0,0.0
2025-03-27 00:00:00+00:00,0.053307998925447464,0.06831000000238419,0.04728899896144867,0.06338199973106384,810,0.0,0.0
2025-03-28 00:00:00+00:00,0.06338199973106384,0.06341499835252762,0.04897399991750717,0.058077000081539154,1250,0.0,0.0
2025-03-29 00:00:00+00:00,0.058077000081539154,0.058097999542951584,0.04837699979543686,0.05077800154685974,910,0.0,0.0
2025-03-30 00:00:00+00:00,0.05077800154685974,0.0512860007584095,0.049382999539375305,0.04978799819946289,308,0.0,0.0
2025-03-31 00:00:00+00:00,0.04978799819946289,0.050606999546289444,0.048482999205589294,0.0499969981610775,141,0.0,0.0
2025-04-01 00:00:00+00:00,0.0499969981610775,0.05002399906516075,0.046289000660181046,0.04769999906420708,346,0.0,0.0
2025-04-02 00:00:00+00:00,0.04769999906420708,0.05868000164628029,0.03849399834871292,0.053690001368522644,1606,0.0,0.0
2025-04-03 00:00:00+00:00,0.053690001368522644,0.05548400059342384,0.04998699948191643,0.0526759997010231,383,0.0,0.0
2025-04-04 00:00:00+00:00,0.0526759997010231,0.07736600190401077,0.05087999999523163,0.0523810014128685,509,0.0,0.0
2025-04-05 00:00:00+00:00,0.0523810014128685,0.0669810026884079,0.05237099900841713,0.056279998272657394,703,0.0,0.0
2025-04-06 00:00:00+00:00,0.056279998272657394,0.05658299848437309,0.0449410006403923,0.04496699944138527,776,0.0,0.0
2025-04-07 00:00:00+00:00,0.04496699944138527,0.05978799983859062,0.04496600106358528,0.051777999848127365,1095,0.0,0.0
2025-04-08 00:00:00+00:00,0.051777999848127365,0.06739600002765656,0.0517750009894371,0.061246998608112335,276,0.0,0.0
2025-04-09 00:00:00+00:00,0.061246998608112335,0.06348700076341629,0.045469000935554504,0.0586870014667511,3239,0.0,0.0
2025-04-10 00:00:00+00:00,0.0586870014667511,0.05910100042819977,0.045972999185323715,0.051874998956918716,2102,0.0,0.0
2025-04-11 00:00:00+00:00,0.051874998956918716,0.051874998956918716,0.04995499923825264,0.05077200010418892,269,0.0,0.0
2025-04-12 00:00:00+00:00,0.05077200010418892,0.051385000348091125,0.03997600078582764,0.04129600152373314,1076,0.0,0.0
2025-04-13 00:00:00+00:00,0.04129600152373314,0.04919100180268288,0.04128799960017204,0.04307999834418297,942,0.0,0.0
2025-04-14 00:00:00+00:00,0.04307999834418297,0.0466030016541481,0.039388999342918396,0.0445920005440712,203,0.0,0.0
2025-04-15 00:00:00+00:00,0.0445920005440712,0.045198000967502594,0.02999800071120262,0.04149699956178665,694,0.0,0.0
2025-04-16 00:00:00+00:00,0.04149699956178665,0.04149999842047691,0.039792001247406006,0.0411980003118515,768,0.0,0.0
2025-04-17 00:00:00+00:00,0.0411980003118515,0.04150699824094772,0.04019000008702278,0.041499000042676926,169,0.0,0.0
2025-04-18 00:00:00+00:00,0.041499000042676926,0.04280100017786026,0.036187998950481415,0.03719199821352959,373,0.0,0.0
2025-04-19 00:00:00+00:00,0.03719199821352959,0.03739999979734421,0.03398200124502182,0.034696001559495926,494,0.0,0.0
2025-04-20 00:00:00+00:00,0.034696001559495926,0.03600599989295006,0.034689001739025116,0.03598799929022789,136,0.0,0.0
2025-04-21 00:00:00+00:00,0.03598799929022789,0.05851199850440025,0.0338979996740818,0.039799999445676804,550,0.0,0.0
2025-04-22 00:00:00+00:00,0.039799999445676804,0.03980499878525734,0.02110300026834011,0.026511000469326973,712,0.0,0.0
2025-04-23 00:00:00+00:00,0.026511000469326973,0.03901899978518486,0.010100999847054482,0.028301000595092773,4822,0.0,0.0
2025-04-24 00:00:00+00:00,0.028301000595092773,0.028313999995589256,0.013700000010430813,0.02130799926817417,2520,0.0,0.0
2025-04-25 00:00:00+00:00,0.02130799926817417,0.03212599828839302,0.018603000789880753,0.027117999270558357,522,0.0,0.0
2025-04-26 00:00:00+00:00,0.027117999270558357,0.029517000541090965,0.011003999970853329,0.01280600018799305,2605,0.0,0.0
2025-04-27 00:00:00+00:00,0.01280600018799305,0.018908999860286713,0.012803000397980213,0.013805000111460686,2073,0.0,0.0
2025-04-28 00:00:00+00:00,0.013805000111460686,0.015413000248372555,0.010603000409901142,0.013004999607801437,1144,0.0,0.0
2025-04-29 00:00:00+00:00,0.013004999607801437,0.013508000411093235,0.011003999970853329,0.011003999970853329,600,0.0,0.0
2025-04-30 00:00:00+00:00,0.011003999970853329,0.012411000207066536,0.010499999858438969,0.01090100035071373,752,0.0,0.0
2025-05-01 00:00:00+00:00,0.01090100035071373,0.011501999571919441,0.005200999788939953,0.010502000339329243,1915,0.0,0.0
2025-05-02 00:00:00+00:00,0.010502000339329243,0.016804000362753868,0.009700999595224857,0.012904999777674675,2121,0.0,0.0
2025-05-03 00:00:00+00:00,0.012904999777674675,0.01850700005888939,0.012903000228106976,0.01650400087237358,1209,0.0,0.0
2025-05-04 00:00:00+00:00,0.01650400087237358,0.016711000353097916,0.014499999582767487,0.01450200006365776,382,0.0,0.0
2025-05-05 00:00:00+00:00,0.01450200006365776,0.01450399961322546,0.009700000286102295,0.013000000268220901,1411,0.0,0.0
2025-05-06 00:00:00+00:00,0.013000000268220901,0.014201999641954899,0.011699000373482704,0.012999000027775764,249,0.0,0.0
2025-05-07 00:00:00+00:00,0.012999000027775764,0.013706999830901623,0.011498999781906605,0.012803999707102776,1272,0.0,0.0
2025-05-08 00:00:00+00:00,0.012803999707102776,0.016008000820875168,0.012400000356137753,0.013001999817788601,956,0.0,0.0
2025-05-09 00:00:00+00:00,0.013001999817788601,0.02500000037252903,0.012500000186264515,0.013299999758601189,1562,0.0,0.0
2025-05-10 00:00:00+00:00,0.013299999758601189,0.01440299954265356,0.012400000356137753,0.014400999993085861,535,0.0,0.0
2025-05-11 00:00:00+00:00,0.014400999993085861,0.01590299978852272,0.012993999756872654,0.013000000268220901,969,0.0,0.0
2025-05-12 00:00:00+00:00,0.013000000268220901,0.014101999811828136,0.01269800029695034,0.013000000268220901,168,0.0,0.0
2025-05-13 00:00:00+00:00,0.013000000268220901,0.020304000005126,0.012999000027775764,0.020304000005126,441,0.0,0.0
2025-05-14 00:00:00+00:00,0.020304000005126,0.020305000245571136,0.01589599996805191,0.020004000514745712,334,0.0,0.0
2025-05-15 00:00:00+00:00,0.020004000514745712,0.09002400189638138,0.01889999955892563,0.037105999886989594,1295,0.0,0.0
2025-05-16 00:00:00+00:00,0.037105999886989594,0.05550700053572655,0.024102000519633293,0.0382080003619194,929,0.0,0.0
2025-05-17 00:00:00+00:00,0.0382080003619194,0.03841400146484375,0.03459399938583374,0.037011001259088516,39,0.0,0.0
2025-05-18 00:00:00+00:00,0.037011001259088516,0.043912000954151154,0.03699599951505661,0.04269300028681755,326,0.0,0.0
2025-05-19 00:00:00+00:00,0.04269300028681755,0.042716000229120255,0.03679199889302254,0.03680400177836418,261,0.0,0.0
2025-05-20 00:00:00+00:00,0.03680400177836418,0.03801000118255615,0.0367950014770031,0.03770900145173073,56,0.0,0.0
2025-05-21 00:00:00+00:00,0.03770900145173073,0.03781700134277344,0.035002000629901886,0.035002000629901886,666,0.0,0.0
2025-05-22 00:00:00+00:00,0.035002000629901886,0.038513001054525375,0.034790001809597015,0.03850800171494484,676,0.0,0.0
2025-05-23 00:00:00+00:00,0.03850800171494484,0.0450109988451004,0.020200999453663826,0.03999900072813034,560,0.0,0.0
2025-05-24 00:00:00+00:00,0.03999900072813034,0.040008001029491425,0.0346050001680851,0.0346050001680851,334,0.0,0.0
2025-05-25 00:00:00+00:00,0.0346050001680851,0.044916000217199326,0.029506999999284744,0.03740999847650528,136,0.0,0.0
2025-05-26 00:00:00+00:00,0.03740999847650528,0.03851599991321564,0.03669799864292145,0.03670800104737282,35,0.0,0.0
2025-05-27 00:00:00+00:00,0.03670800104737282,0.03670800104737282,0.030098000541329384,0.03581099957227707,41,0.0,0.0
2025-05-28 00:00:00+00:00,0.03581099957227707,0.0449099987745285,0.030006999149918556,0.044603001326322556,306,0.0,0.0
2025-05-29 00:00:00+00:00,0.044603001326322556,0.0446150004863739,0.029996000230312347,0.029996000230312347,331,0.0,0.0
2025-05-30 00:00:00+00:00,0.029996000230312347,0.0397149994969368,0.029990000650286674,0.03330700099468231,138,0.0,0.0
2025-05-31 00:00:00+00:00,0.03330700099468231,0.03631500154733658,0.03000600077211857,0.03001200035214424,95,0.0,0.0
2025-06-01 00:00:00+00:00,0.03001195192337036,0.03901118412613869,0.03000461868941784,0.0336105041205883,373,0.0,0.0
