,0
0,0.5168676376342773
1,0.5438327789306641
2,0.5181758634505733
3,0.5544026692708334
4,0.5116847253614857
5,0.567332903544108
6,0.5808799497542843
7,0.5514621734619141
8,0.6534031459263393
9,0.5812029684743574
10,0.5706151326497396
11,0.6635372455303485
