TIMESTAMP,GYRO_OPEN_PRICE_USD,GYRO_HIGH_PRICE_USD,GYRO_LOW_PRICE_USD,GYRO_CLOSE_PRICE_USD,GYRO_VOLUME_USD,GYRO_DIVIDENDS_USD,GYRO_STOCK_SPLITS_USD
2021-10-14 00:00:00+00:00,633.5464477539062,926.1027221679688,317.4211730957031,661.76220703125,23685321,0.0,0.0
2021-10-15 00:00:00+00:00,661.7581787109375,854.4365844726562,500.3208923339844,662.4041748046875,19707906,0.0,0.0
2021-10-16 00:00:00+00:00,662.4116821289062,1206.804443359375,631.540283203125,1083.365478515625,10682519,0.0,0.0
2021-10-17 00:00:00+00:00,1083.3428955078125,1247.213623046875,423.47149658203125,1169.248046875,15361843,0.0,0.0
2021-10-18 00:00:00+00:00,1169.247802734375,1432.060302734375,967.5738525390625,1003.6768798828125,15478635,0.0,0.0
2021-10-19 00:00:00+00:00,1003.646484375,1084.759521484375,770.6133422851562,832.8597412109375,8841043,0.0,0.0
2021-10-20 00:00:00+00:00,832.869140625,986.5560913085938,723.1177368164062,971.8739624023438,8596698,0.0,0.0
2021-10-21 00:00:00+00:00,971.9473876953125,1108.5211181640625,908.7383422851562,1017.4813232421875,7863072,0.0,0.0
2021-10-22 00:00:00+00:00,1017.4815673828125,1135.7479248046875,888.3452758789062,1082.89453125,6053308,0.0,0.0
2021-10-23 00:00:00+00:00,1082.9107666015625,1433.26513671875,922.4254760742188,1361.9449462890625,9664490,0.0,0.0
2021-10-24 00:00:00+00:00,1361.8970947265625,2478.50048828125,1361.8970947265625,2229.348388671875,17447507,0.0,0.0
2021-10-25 00:00:00+00:00,2229.208740234375,3626.498291015625,2027.4228515625,2987.630859375,35274055,0.0,0.0
2021-10-26 00:00:00+00:00,2987.39794921875,3217.90673828125,1758.9320068359375,1921.470947265625,42929767,0.0,0.0
2021-10-27 00:00:00+00:00,1921.448974609375,2894.792236328125,1865.6634521484375,1930.963134765625,34382767,0.0,0.0
2021-10-28 00:00:00+00:00,1930.883056640625,2080.956787109375,1436.3726806640625,1803.0958251953125,24619539,0.0,0.0
2021-10-29 00:00:00+00:00,1803.199951171875,1975.5548095703125,1258.5687255859375,1275.6265869140625,15434205,0.0,0.0
2021-10-30 00:00:00+00:00,1275.648193359375,1609.5537109375,1115.185302734375,1207.8729248046875,12526116,0.0,0.0
2021-10-31 00:00:00+00:00,1207.96923828125,1546.4620361328125,1142.5513916015625,1484.074951171875,8523115,0.0,0.0
2021-11-01 00:00:00+00:00,1484.006591796875,1517.9766845703125,1178.1097412109375,1261.519287109375,4933791,0.0,0.0
2021-11-02 00:00:00+00:00,1261.3929443359375,1504.8140869140625,1212.3739013671875,1412.1219482421875,5138821,0.0,0.0
2021-11-03 00:00:00+00:00,1412.15234375,1816.0345458984375,1140.1240234375,1755.052001953125,8857982,0.0,0.0
2021-11-04 00:00:00+00:00,1755.0123291015625,1814.7177734375,1378.676513671875,1513.0252685546875,9256206,0.0,0.0
2021-11-05 00:00:00+00:00,1512.902587890625,1611.677490234375,1308.3944091796875,1367.929931640625,6520636,0.0,0.0
2021-11-06 00:00:00+00:00,1367.9403076171875,1390.4921875,1245.07763671875,1283.395263671875,5267212,0.0,0.0
2021-11-07 00:00:00+00:00,1283.2716064453125,1295.6048583984375,999.2089233398438,999.2847290039062,5208870,0.0,0.0
2021-11-08 00:00:00+00:00,999.2938842773438,1030.6942138671875,792.4197998046875,931.346923828125,7259646,0.0,0.0
2021-11-09 00:00:00+00:00,931.3258056640625,980.0446166992188,808.862060546875,951.4647827148438,5999695,0.0,0.0
2021-11-10 00:00:00+00:00,951.5244140625,1099.7271728515625,883.9078979492188,953.9962768554688,4021127,0.0,0.0
2021-11-11 00:00:00+00:00,954.0101928710938,988.99853515625,802.4209594726562,808.393310546875,4083923,0.0,0.0
2021-11-12 00:00:00+00:00,807.618408203125,860.029541015625,666.8981323242188,727.1558227539062,3922430,0.0,0.0
2021-11-13 00:00:00+00:00,727.8038940429688,795.5650024414062,680.4286499023438,723.1071166992188,3447018,0.0,0.0
2021-11-14 00:00:00+00:00,723.0676879882812,729.6519165039062,571.5028686523438,598.2322387695312,3126321,0.0,0.0
2021-11-15 00:00:00+00:00,598.3213500976562,629.5496215820312,453.2900085449219,629.5496215820312,4068231,0.0,0.0
2021-11-16 00:00:00+00:00,630.4087524414062,630.5150146484375,542.70751953125,598.7551879882812,3605359,0.0,0.0
2021-11-17 00:00:00+00:00,598.6685180664062,839.5955200195312,553.3259887695312,839.5955200195312,2657096,0.0,0.0
2021-11-18 00:00:00+00:00,839.5715942382812,840.7916259765625,653.0611572265625,666.1336669921875,3474336,0.0,0.0
2021-11-19 00:00:00+00:00,666.0574951171875,860.2608032226562,666.0574951171875,770.945556640625,3489637,0.0,0.0
