TIMESTAMP,SPORT20390_OPEN_PRICE_USD,SPORT20390_HIGH_PRICE_USD,SPORT20390_LOW_PRICE_USD,SPORT20390_CLOSE_PRICE_USD,SPORT20390_VOLUME_USD,SPORT20390_DIVIDENDS_USD,SPORT20390_STOCK_SPLITS_USD
2022-06-01 00:00:00+00:00,0.05690399929881096,0.060947999358177185,0.04850799962878227,0.048760998994112015,668401,0.0,0.0
2022-06-02 00:00:00+00:00,0.04875599965453148,0.0512549988925457,0.04343700036406517,0.04385799914598465,439376,0.0,0.0
2022-06-03 00:00:00+00:00,0.04385700076818466,0.05089399963617325,0.037372998893260956,0.03746499866247177,450631,0.0,0.0
2022-06-04 00:00:00+00:00,0.03746499866247177,0.03877599909901619,0.030287999659776688,0.03091300092637539,436574,0.0,0.0
2022-06-05 00:00:00+00:00,0.03091300092637539,0.034724000841379166,0.027130000293254852,0.034724000841379166,552380,0.0,0.0
2022-06-06 00:00:00+00:00,0.034724000841379166,0.03934499993920326,0.03272699937224388,0.03917799890041351,539245,0.0,0.0
2022-06-07 00:00:00+00:00,0.03917799890041351,0.04141499847173691,0.03438099846243858,0.040063001215457916,452540,0.0,0.0
2022-06-08 00:00:00+00:00,0.040063001215457916,0.043136999011039734,0.0393190011382103,0.042041998356580734,417881,0.0,0.0
2022-06-09 00:00:00+00:00,0.04204599931836128,0.04305100068449974,0.04147300124168396,0.04153599962592125,406579,0.0,0.0
2022-06-10 00:00:00+00:00,0.041537001729011536,0.04196399822831154,0.04079199954867363,0.041154999285936356,252803,0.0,0.0
2022-06-11 00:00:00+00:00,0.041154999285936356,0.04120299965143204,0.039243001490831375,0.03946299850940704,152843,0.0,0.0
2022-06-12 00:00:00+00:00,0.03946299850940704,0.03958600014448166,0.03820500150322914,0.03830699995160103,57135,0.0,0.0
2022-06-13 00:00:00+00:00,0.03830699995160103,0.038683000952005386,0.03592099994421005,0.03628399968147278,64710,0.0,0.0
2022-06-14 00:00:00+00:00,0.03628399968147278,0.037241000682115555,0.03508799895644188,0.03673899918794632,51216,0.0,0.0
2022-06-15 00:00:00+00:00,0.03673800081014633,0.037014998495578766,0.034178998321294785,0.03625800088047981,48941,0.0,0.0
2022-06-16 00:00:00+00:00,0.036288999021053314,0.03641200065612793,0.034598998725414276,0.03494499996304512,37320,0.0,0.0
2022-06-17 00:00:00+00:00,0.03494599834084511,0.03541199862957001,0.03411300107836723,0.03452099859714508,36523,0.0,0.0
2022-06-18 00:00:00+00:00,0.03452000021934509,0.0347680002450943,0.03187299892306328,0.032131001353263855,61456,0.0,0.0
2022-06-19 00:00:00+00:00,0.03212900087237358,0.033229999244213104,0.030546000227332115,0.03211300075054169,45381,0.0,0.0
2022-06-20 00:00:00+00:00,0.03211599960923195,0.03345400094985962,0.029735000804066658,0.03215400129556656,18981,0.0,0.0
2022-06-21 00:00:00+00:00,0.03215400129556656,0.03292899951338768,0.030191000550985336,0.030939999967813492,12892,0.0,0.0
2022-06-22 00:00:00+00:00,0.03093699924647808,0.031989000737667084,0.030186999589204788,0.030561000108718872,10441,0.0,0.0
2022-06-23 00:00:00+00:00,0.030563000589609146,0.032868001610040665,0.029563000425696373,0.032246001064777374,11888,0.0,0.0
2022-06-24 00:00:00+00:00,0.0322440005838871,0.03328400105237961,0.03185100108385086,0.03260200098156929,10489,0.0,0.0
2022-06-25 00:00:00+00:00,0.03260599821805954,0.03275899961590767,0.03145600110292435,0.032565001398324966,4574,0.0,0.0
2022-06-26 00:00:00+00:00,0.03256399929523468,0.03381200134754181,0.031161999329924583,0.031223999336361885,7141,0.0,0.0
2022-06-27 00:00:00+00:00,0.031223999336361885,0.031686000525951385,0.03018599934875965,0.030609000474214554,7047,0.0,0.0
2022-06-28 00:00:00+00:00,0.030608000233769417,0.03209099918603897,0.029764000326395035,0.02987699955701828,6110,0.0,0.0
2022-06-29 00:00:00+00:00,0.029879000037908554,0.031991999596357346,0.029308000579476357,0.029765000566840172,149846,0.0,0.0
2022-06-30 00:00:00+00:00,0.029765000566840172,0.02981100045144558,0.029682999476790428,0.02981100045144558,176063,0.0,0.0
2022-07-01 00:00:00+00:00,0.029812000691890717,0.03043700009584427,0.02962700091302395,0.029732000082731247,296553,0.0,0.0
2022-07-02 00:00:00+00:00,0.029732000082731247,0.02981800027191639,0.029690999537706375,0.029774000868201256,117471,0.0,0.0
2022-07-03 00:00:00+00:00,0.029781000688672066,0.029781000688672066,0.02967900037765503,0.029695000499486923,288960,0.0,0.0
2022-07-04 00:00:00+00:00,0.029694000259041786,0.029742000624537468,0.02968600019812584,0.0297200009226799,132892,0.0,0.0
2022-07-05 00:00:00+00:00,0.0297200009226799,0.029772000387310982,0.02947399951517582,0.029534999281167984,413969,0.0,0.0
2022-07-06 00:00:00+00:00,0.029534999281167984,0.029725000262260437,0.029475999996066093,0.02954700030386448,446121,0.0,0.0
2022-07-07 00:00:00+00:00,0.02954700030386448,0.029743000864982605,0.029534000903367996,0.029593000188469887,409739,0.0,0.0
2022-07-08 00:00:00+00:00,0.02959199994802475,0.03028300032019615,0.029557999223470688,0.02972099930047989,406748,0.0,0.0
2022-07-09 00:00:00+00:00,0.02972099930047989,0.02996399998664856,0.029701000079512596,0.029812000691890717,431483,0.0,0.0
2022-07-10 00:00:00+00:00,0.029812000691890717,0.029985999688506126,0.02966799959540367,0.029789000749588013,404810,0.0,0.0
2022-07-11 00:00:00+00:00,0.029788000509142876,0.030293000862002373,0.029534999281167984,0.029868999496102333,397996,0.0,0.0
2022-07-12 00:00:00+00:00,0.029868999496102333,0.030034000054001808,0.02958099916577339,0.029582999646663666,420996,0.0,0.0
2022-07-13 00:00:00+00:00,0.029582999646663666,0.03006800077855587,0.029566999524831772,0.02986999973654747,296808,0.0,0.0
2022-07-14 00:00:00+00:00,0.02986999973654747,0.030223999172449112,0.029729999601840973,0.02985299937427044,422310,0.0,0.0
2022-07-15 00:00:00+00:00,0.02985299937427044,0.030135000124573708,0.02960200048983097,0.029712999239563942,408841,0.0,0.0
2022-07-16 00:00:00+00:00,0.029712999239563942,0.030042000114917755,0.029670000076293945,0.02969600073993206,404411,0.0,0.0
2022-07-17 00:00:00+00:00,0.029696999117732048,0.029899999499320984,0.029658999294042587,0.02979700081050396,417819,0.0,0.0
2022-07-18 00:00:00+00:00,0.02979700081050396,0.030034000054001808,0.029652999714016914,0.0298909991979599,460320,0.0,0.0
2022-07-19 00:00:00+00:00,0.0298909991979599,0.029983999207615852,0.029603999108076096,0.02967499941587448,298823,0.0,0.0
