TIMESTAMP,KKT_OPEN_PRICE_USD,KKT_HIGH_PRICE_USD,KKT_LOW_PRICE_USD,KKT_CLOSE_PRICE_USD,KKT_VOLUME_USD,KKT_DIVIDENDS_USD,KKT_STOCK_SPLITS_USD
2022-01-14 00:00:00+00:00,0.030671000480651855,0.04981999844312668,0.030671000480651855,0.03476500138640404,2098366,0.0,0.0
2022-01-15 00:00:00+00:00,0.03476500138640404,0.03476500138640404,0.02386399917304516,0.0265089999884367,440256,0.0,0.0
2022-01-16 00:00:00+00:00,0.0265089999884367,0.028426000848412514,0.025661999359726906,0.02689499966800213,100780,0.0,0.0
2022-01-17 00:00:00+00:00,0.02689499966800213,0.02689499966800213,0.02328299917280674,0.023585999384522438,43785,0.0,0.0
2022-01-18 00:00:00+00:00,0.023585999384522438,0.02371699921786785,0.019812999293208122,0.02020999975502491,28289,0.0,0.0
2022-01-19 00:00:00+00:00,0.02020999975502491,0.02024799957871437,0.01712699979543686,0.017201000824570656,22438,0.0,0.0
2022-01-20 00:00:00+00:00,0.017201000824570656,0.018495000898838043,0.016246000304818153,0.016246000304818153,15496,0.0,0.0
2022-01-21 00:00:00+00:00,0.016246000304818153,0.016387000679969788,0.012839999981224537,0.013000999577343464,12764,0.0,0.0
2022-01-22 00:00:00+00:00,0.013000999577343464,0.013244000263512135,0.011497000232338905,0.012215999886393547,6703,0.0,0.0
2022-01-23 00:00:00+00:00,0.012215999886393547,0.01421700045466423,0.012191999703645706,0.013810999691486359,6239,0.0,0.0
2022-01-24 00:00:00+00:00,0.013810999691486359,0.013887999579310417,0.012143000029027462,0.013570000417530537,9230,0.0,0.0
2022-01-25 00:00:00+00:00,0.013570000417530537,0.013612000271677971,0.012203999795019627,0.013585000298917294,11664,0.0,0.0
2022-01-26 00:00:00+00:00,0.013585000298917294,0.014520999975502491,0.01298999972641468,0.01398099958896637,13306,0.0,0.0
2022-01-27 00:00:00+00:00,0.01398099958896637,0.01448800042271614,0.013275999575853348,0.01431300025433302,8069,0.0,0.0
2022-01-28 00:00:00+00:00,0.01431300025433302,0.01461500022560358,0.013970999978482723,0.014480000361800194,3302,0.0,0.0
2022-01-29 00:00:00+00:00,0.014480000361800194,0.014778999611735344,0.014197999611496925,0.014566999860107899,2728,0.0,0.0
2022-01-30 00:00:00+00:00,0.014566999860107899,0.01464099995791912,0.013512999750673771,0.0137320002540946,5629,0.0,0.0
2022-01-31 00:00:00+00:00,0.0137320002540946,0.01641399972140789,0.013176999986171722,0.01629900000989437,13738,0.0,0.0
2022-02-01 00:00:00+00:00,0.01629900000989437,0.018194999545812607,0.01629900000989437,0.017123999074101448,17495,0.0,0.0
2022-02-02 00:00:00+00:00,0.017123999074101448,0.022075999528169632,0.016881000250577927,0.020932000130414963,25224,0.0,0.0
2022-02-03 00:00:00+00:00,0.020932000130414963,0.0213639996945858,0.020315999165177345,0.02120400033891201,20478,0.0,0.0
2022-02-04 00:00:00+00:00,0.02120400033891201,0.02191700041294098,0.02050199918448925,0.02191700041294098,5765,0.0,0.0
2022-02-05 00:00:00+00:00,0.02191700041294098,0.02350500039756298,0.021700000390410423,0.022221000865101814,4609,0.0,0.0
2022-02-06 00:00:00+00:00,0.022221000865101814,0.022572999820113182,0.02085999958217144,0.02175699919462204,5053,0.0,0.0
2022-02-07 00:00:00+00:00,0.02175699919462204,0.022190000861883163,0.01798900030553341,0.018105000257492065,13975,0.0,0.0
2022-02-08 00:00:00+00:00,0.018105000257492065,0.01840599998831749,0.014825000427663326,0.014990000054240227,17061,0.0,0.0
2022-02-09 00:00:00+00:00,0.014990000054240227,0.015876999124884605,0.014928000047802925,0.01563899964094162,8687,0.0,0.0
2022-02-10 00:00:00+00:00,0.01563899964094162,0.01636499911546707,0.015224000439047813,0.01621600054204464,3679,0.0,0.0
2022-02-11 00:00:00+00:00,0.01621600054204464,0.01670200005173683,0.015636000782251358,0.01624700054526329,6302,0.0,0.0
2022-02-12 00:00:00+00:00,0.01624700054526329,0.016844000667333603,0.01617800071835518,0.016558000817894936,6580,0.0,0.0
2022-02-13 00:00:00+00:00,0.016558000817894936,0.01691400073468685,0.015652000904083252,0.016078999266028404,8931,0.0,0.0
2022-02-14 00:00:00+00:00,0.016078999266028404,0.01619799993932247,0.014949999749660492,0.014949999749660492,13824,0.0,0.0
2022-02-15 00:00:00+00:00,0.014949999749660492,0.016318000853061676,0.014613999985158443,0.016056999564170837,40708,0.0,0.0
2022-02-16 00:00:00+00:00,0.016056999564170837,0.01610499992966652,0.015583000145852566,0.015720000490546227,25752,0.0,0.0
2022-02-17 00:00:00+00:00,0.015720000490546227,0.015860000625252724,0.014605999924242496,0.014671999961137772,2434,0.0,0.0
2022-02-18 00:00:00+00:00,0.014671999961137772,0.015018999576568604,0.011881000362336636,0.012222999706864357,19883,0.0,0.0
2022-02-19 00:00:00+00:00,0.012222999706864357,0.012558000162243843,0.012140000239014626,0.012354999780654907,19419,0.0,0.0
2022-02-20 00:00:00+00:00,0.012354999780654907,0.012354999780654907,0.011374999769032001,0.011597000062465668,2245,0.0,0.0
2022-02-21 00:00:00+00:00,0.011597000062465668,0.011934000067412853,0.010784000158309937,0.010800999589264393,1669,0.0,0.0
2022-02-22 00:00:00+00:00,0.010800999589264393,0.011322000063955784,0.01054999977350235,0.01130099967122078,1293,0.0,0.0
2022-02-23 00:00:00+00:00,0.01130099967122078,0.011513999663293362,0.010971000418066978,0.010999999940395355,1428,0.0,0.0
2022-02-24 00:00:00+00:00,0.010999999940395355,0.011013000272214413,0.00964600034058094,0.010750999674201012,2306,0.0,0.0
2022-02-25 00:00:00+00:00,0.010750999674201012,0.011149999685585499,0.01053799968212843,0.011051000095903873,2839,0.0,0.0
2022-02-26 00:00:00+00:00,0.011051000095903873,0.011334000155329704,0.010894999839365482,0.010905000381171703,1502,0.0,0.0
2022-02-27 00:00:00+00:00,0.010905000381171703,0.011119999922811985,0.010474000126123428,0.010511999949812889,1054,0.0,0.0
2022-02-28 00:00:00+00:00,0.010511999949812889,0.011237000115215778,0.010401999577879906,0.01118599995970726,2819,0.0,0.0
2022-03-01 00:00:00+00:00,0.01118599995970726,0.011787000112235546,0.011083999648690224,0.011464999988675117,3051,0.0,0.0
2022-03-02 00:00:00+00:00,0.011464999988675117,0.011873000301420689,0.010208000428974628,0.010208000428974628,11714,0.0,0.0
2022-03-03 00:00:00+00:00,0.010208000428974628,0.010261000134050846,0.00951599981635809,0.009604999795556068,13123,0.0,0.0
2022-03-04 00:00:00+00:00,0.009604999795556068,0.009627999737858772,0.008744999766349792,0.008860000409185886,3943,0.0,0.0
2022-03-05 00:00:00+00:00,0.008860000409185886,0.009434999898076057,0.00853700004518032,0.009289000183343887,8189,0.0,0.0
2022-03-06 00:00:00+00:00,0.009289000183343887,0.009379999712109566,0.008833000436425209,0.008853999897837639,8000,0.0,0.0
2022-03-07 00:00:00+00:00,0.008853999897837639,0.009165000170469284,0.008600999601185322,0.009039999917149544,3485,0.0,0.0
