TIMESTAMP,SIB_OPEN_PRICE_USD,SIB_HIGH_PRICE_USD,SIB_LOW_PRICE_USD,SIB_CLOSE_PRICE_USD,SIB_VOLUME_USD,SIB_DIVIDENDS_USD,SIB_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,1.2492300271987915,1.3941500186920166,1.1842399835586548,1.226989984512329,306104,0.0,0.0
2017-11-10 00:00:00+00:00,1.2257599830627441,1.8425899744033813,1.1842000484466553,1.373729944229126,864621,0.0,0.0
2017-11-11 00:00:00+00:00,1.3694700002670288,1.4947700500488281,1.255929946899414,1.2795100212097168,224059,0.0,0.0
2017-11-12 00:00:00+00:00,1.278439998626709,1.296720027923584,1.0881099700927734,1.1215699911117554,137899,0.0,0.0
2017-11-13 00:00:00+00:00,1.123110055923462,1.2914899587631226,1.1145700216293335,1.2598899602890015,41460,0.0,0.0
2017-11-14 00:00:00+00:00,1.2623200416564941,1.3037400245666504,1.229259967803955,1.268720030784607,48286,0.0,0.0
2017-11-15 00:00:00+00:00,1.2701599597930908,1.3574399948120117,1.268589973449707,1.3174699544906616,54404,0.0,0.0
2017-11-16 00:00:00+00:00,1.3253400325775146,1.3812099695205688,1.2821500301361084,1.333050012588501,72579,0.0,0.0
2017-11-17 00:00:00+00:00,1.323099970817566,1.362220048904419,1.2288700342178345,1.2416399717330933,52376,0.0,0.0
2017-11-18 00:00:00+00:00,1.2430599927902222,1.3016300201416016,1.1955100297927856,1.2523399591445923,55018,0.0,0.0
2017-11-19 00:00:00+00:00,1.262760043144226,1.3032599687576294,1.238860011100769,1.2650799751281738,51275,0.0,0.0
2017-11-20 00:00:00+00:00,1.2757099866867065,1.4048700332641602,1.2567800283432007,1.31768000125885,90496,0.0,0.0
2017-11-21 00:00:00+00:00,1.3085999488830566,1.3979099988937378,1.2399100065231323,1.3100700378417969,102642,0.0,0.0
2017-11-22 00:00:00+00:00,1.3144099712371826,1.4905099868774414,1.2964199781417847,1.465749979019165,105478,0.0,0.0
2017-11-23 00:00:00+00:00,1.4414900541305542,1.4849799871444702,1.384179949760437,1.3909300565719604,111889,0.0,0.0
2017-11-24 00:00:00+00:00,1.3927099704742432,1.523800015449524,1.3199700117111206,1.441290020942688,235934,0.0,0.0
2017-11-25 00:00:00+00:00,1.4036400318145752,1.4685200452804565,1.3875900506973267,1.4438600540161133,86974,0.0,0.0
2017-11-26 00:00:00+00:00,1.4509400129318237,1.5443600416183472,1.4334399700164795,1.532170057296753,94630,0.0,0.0
2017-11-27 00:00:00+00:00,1.5101100206375122,1.6354399919509888,1.4700000286102295,1.5732500553131104,110483,0.0,0.0
2017-11-28 00:00:00+00:00,1.5705699920654297,1.6260600090026855,1.5465699434280396,1.6177699565887451,107466,0.0,0.0
2017-11-29 00:00:00+00:00,1.6165200471878052,2.8824000358581543,1.581130027770996,1.6026400327682495,3156810,0.0,0.0
2017-11-30 00:00:00+00:00,1.585010051727295,1.7644399404525757,1.4001699686050415,1.663040041923523,526908,0.0,0.0
2017-12-01 00:00:00+00:00,1.6546599864959717,1.9266599416732788,1.6071200370788574,1.8922899961471558,259128,0.0,0.0
2017-12-02 00:00:00+00:00,1.8823699951171875,2.014050006866455,1.7976200580596924,1.8327200412750244,232523,0.0,0.0
2017-12-03 00:00:00+00:00,1.8536900281906128,2.000999927520752,1.7808300256729126,1.889240026473999,164052,0.0,0.0
2017-12-04 00:00:00+00:00,1.8936400413513184,2.1252100467681885,1.8531800508499146,2.0719399452209473,403890,0.0,0.0
2017-12-05 00:00:00+00:00,2.0764501094818115,3.3999900817871094,2.029320001602173,2.3873400688171387,5769620,0.0,0.0
2017-12-06 00:00:00+00:00,2.3642499446868896,3.307889938354492,2.35509991645813,2.424109935760498,4347510,0.0,0.0
2017-12-07 00:00:00+00:00,2.4205100536346436,2.7732698917388916,2.2526800632476807,2.2526800632476807,973105,0.0,0.0
2017-12-08 00:00:00+00:00,2.26173996925354,2.6352601051330566,1.8903299570083618,2.1941800117492676,388817,0.0,0.0
2017-12-09 00:00:00+00:00,2.1723101139068604,2.5839600563049316,1.9176700115203857,2.0985100269317627,450862,0.0,0.0
2017-12-10 00:00:00+00:00,2.10657000541687,2.474980115890503,1.8057700395584106,2.2763500213623047,662800,0.0,0.0
2017-12-11 00:00:00+00:00,2.287329912185669,2.799560070037842,2.1846001148223877,2.5479400157928467,777430,0.0,0.0
