TIMESTAMP,MBP33177_OPEN_PRICE_USD,MBP33177_HIGH_PRICE_USD,MBP33177_LOW_PRICE_USD,MBP33177_CLOSE_PRICE_USD,MBP33177_VOLUME_USD,MBP33177_DIVIDENDS_USD,MBP33177_STOCK_SPLITS_USD
2024-09-26 00:00:00+00:00,0.04512900114059448,0.04759100079536438,0.04485100135207176,0.04600900039076805,111819,0.0,0.0
2024-09-27 00:00:00+00:00,0.04600900039076805,0.05111199989914894,0.04517500102519989,0.047366999089717865,117775,0.0,0.0
2024-09-28 00:00:00+00:00,0.047366999089717865,0.049497999250888824,0.04437199980020523,0.045843999832868576,111273,0.0,0.0
2024-09-29 00:00:00+00:00,0.045843999832868576,0.046126000583171844,0.04396799951791763,0.04469799995422363,108893,0.0,0.0
2024-09-30 00:00:00+00:00,0.04469799995422363,0.04469799995422363,0.04099699854850769,0.04258500039577484,104490,0.0,0.0
2024-10-01 00:00:00+00:00,0.04258500039577484,0.04698599874973297,0.040495000779628754,0.04465100169181824,110576,0.0,0.0
2024-10-02 00:00:00+00:00,0.04465100169181824,0.047596000134944916,0.04185900092124939,0.04305100068449974,106801,0.0,0.0
2024-10-03 00:00:00+00:00,0.04305100068449974,0.04493499919772148,0.04144899919629097,0.04387199878692627,105875,0.0,0.0
2024-10-04 00:00:00+00:00,0.04387199878692627,0.04699200019240379,0.04330899938941002,0.04642299935221672,112618,0.0,0.0
2024-10-05 00:00:00+00:00,0.04642299935221672,0.04879099875688553,0.04316199943423271,0.0452210009098053,61427,0.0,0.0
2024-10-06 00:00:00+00:00,0.0452210009098053,0.04851900041103363,0.04328899830579758,0.04849499836564064,2360,0.0,0.0
2024-10-07 00:00:00+00:00,0.04849499836564064,0.048503000289201736,0.041517000645399094,0.04199099913239479,65211,0.0,0.0
2024-10-08 00:00:00+00:00,0.04199099913239479,0.044454000890254974,0.04019799828529358,0.04365599900484085,106297,0.0,0.0
2024-10-09 00:00:00+00:00,0.04365599900484085,0.04518900066614151,0.041985999792814255,0.04311300069093704,105226,0.0,0.0
2024-10-10 00:00:00+00:00,0.04311300069093704,0.04369200021028519,0.04052300006151199,0.04352400079369545,109166,0.0,0.0
2024-10-11 00:00:00+00:00,0.04352400079369545,0.044470999389886856,0.034995999187231064,0.04196900129318237,246834,0.0,0.0
2024-10-12 00:00:00+00:00,0.04196900129318237,0.04737300053238869,0.04125300049781799,0.04331599920988083,199267,0.0,0.0
2024-10-13 00:00:00+00:00,0.04331599920988083,0.045092999935150146,0.0410659983754158,0.04507099837064743,7052,0.0,0.0
2024-10-14 00:00:00+00:00,0.04507099837064743,0.045086998492479324,0.0438929982483387,0.043919000774621964,9646,0.0,0.0
2024-10-15 00:00:00+00:00,0.043919000774621964,0.043981000781059265,0.04376000165939331,0.043960001319646835,8864,0.0,0.0
2024-10-16 00:00:00+00:00,0.043960001319646835,0.04421300068497658,0.04219600185751915,0.04219700023531914,34955,0.0,0.0
2024-10-17 00:00:00+00:00,0.04219700023531914,0.04320700094103813,0.04159599915146828,0.043136000633239746,12977,0.0,0.0
2024-10-18 00:00:00+00:00,0.043136000633239746,0.04341600090265274,0.04187700152397156,0.04286399856209755,12908,0.0,0.0
2024-10-19 00:00:00+00:00,0.04286399856209755,0.04340599849820137,0.04223800078034401,0.042288001626729965,12635,0.0,0.0
2024-10-20 00:00:00+00:00,0.042288001626729965,0.04230799898505211,0.04218899831175804,0.04222799837589264,15226,0.0,0.0
2024-10-21 00:00:00+00:00,0.04222799837589264,0.04226300120353699,0.04152999818325043,0.0415709987282753,13190,0.0,0.0
2024-10-22 00:00:00+00:00,0.0415709987282753,0.04160600155591965,0.041524000465869904,0.04153500124812126,13974,0.0,0.0
2024-10-23 00:00:00+00:00,0.04153500124812126,0.04158800095319748,0.03948799893260002,0.04123099893331528,15159,0.0,0.0
2024-10-24 00:00:00+00:00,0.041166000068187714,0.04137299954891205,0.041099999099969864,0.041193000972270966,16872,0.0,0.0
2024-10-25 00:00:00+00:00,0.041193000972270966,0.042952001094818115,0.041127000004053116,0.042628999799489975,19136,0.0,0.0
2024-10-26 00:00:00+00:00,0.042628999799489975,0.04271399974822998,0.04251600056886673,0.04263399913907051,17799,0.0,0.0
2024-10-27 00:00:00+00:00,0.04263399913907051,0.04288800060749054,0.04259699955582619,0.0427669994533062,6029,0.0,0.0
2024-10-28 00:00:00+00:00,0.0427669994533062,0.0481950007379055,0.04257100075483322,0.04273099824786186,13982,0.0,0.0
2024-10-29 00:00:00+00:00,0.04273099824786186,0.04307800158858299,0.04271500185132027,0.043046001344919205,11678,0.0,0.0
2024-10-30 00:00:00+00:00,0.043046001344919205,0.04398699849843979,0.04301699995994568,0.04357299953699112,10659,0.0,0.0
2024-10-31 00:00:00+00:00,0.04357299953699112,0.04470900073647499,0.04347899928689003,0.04381699860095978,6611,0.0,0.0
2024-11-01 00:00:00+00:00,0.04381699860095978,0.04635800048708916,0.04372100159525871,0.04420499876141548,5956,0.0,0.0
2024-11-02 00:00:00+00:00,0.04420499876141548,0.04510299861431122,0.04356300085783005,0.04503700137138367,10839,0.0,0.0
2024-11-03 00:00:00+00:00,0.04503700137138367,0.04671100154519081,0.04503500089049339,0.045552998781204224,6912,0.0,0.0
2024-11-04 00:00:00+00:00,0.045552998781204224,0.04557099938392639,0.045520998537540436,0.04552299901843071,2641,0.0,0.0
2024-11-05 00:00:00+00:00,0.04552299901843071,0.04554099962115288,0.04494800046086311,0.04496600106358528,9322,0.0,0.0
2024-11-06 00:00:00+00:00,0.04496600106358528,0.04501499980688095,0.04363799840211868,0.043685998767614365,14338,0.0,0.0
2024-11-07 00:00:00+00:00,0.043685998767614365,0.04382000118494034,0.043352000415325165,0.043414000421762466,16212,0.0,0.0
2024-11-08 00:00:00+00:00,0.043414000421762466,0.050050001591444016,0.043366000056266785,0.04851299896836281,19313,0.0,0.0
2024-11-09 00:00:00+00:00,0.04851299896836281,0.050025999546051025,0.04772799834609032,0.048677001148462296,18132,0.0,0.0
2024-11-10 00:00:00+00:00,0.048677001148462296,0.0605119988322258,0.04864199832081795,0.058407001197338104,22420,0.0,0.0
2024-11-11 00:00:00+00:00,0.058407001197338104,0.07604499906301498,0.04981499910354614,0.05887399986386299,53163,0.0,0.0
