TIMESTAMP,XPC_OPEN_PRICE_USD,XPC_HIGH_PRICE_USD,XPC_LOW_PRICE_USD,XPC_CLOSE_PRICE_USD,XPC_VOLUME_USD,XPC_DIVIDENDS_USD,XPC_STOCK_SPLITS_USD
2019-04-08 00:00:00+00:00,2.2000000171829015e-05,2.8000000384054147e-05,2.2000000171829015e-05,2.8000000384054147e-05,17992,0.0,0.0
2019-04-09 00:00:00+00:00,2.8000000384054147e-05,4.8000001697801054e-05,2.700000004551839e-05,4.099999932805076e-05,21337,0.0,0.0
2019-04-10 00:00:00+00:00,4.099999932805076e-05,4.3000000005122274e-05,3.7999998312443495e-05,4.3000000005122274e-05,16776,0.0,0.0
2019-04-11 00:00:00+00:00,4.3000000005122274e-05,4.3000000005122274e-05,3.400000059627928e-05,3.7999998312443495e-05,14704,0.0,0.0
2019-04-12 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,2.700000004551839e-05,2.8000000384054147e-05,12196,0.0,0.0
2019-04-13 00:00:00+00:00,2.8000000384054147e-05,2.9999999242136255e-05,2.499999936844688e-05,2.9999999242136255e-05,13022,0.0,0.0
2019-04-14 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.9000000722589903e-05,2.9000000722589903e-05,9661,0.0,0.0
2019-04-15 00:00:00+00:00,2.9000000722589903e-05,2.9999999242136255e-05,2.099999983329326e-05,2.700000004551839e-05,12631,0.0,0.0
2019-04-16 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,2.4000000848900527e-05,2.700000004551839e-05,13117,0.0,0.0
2019-04-17 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,2.499999936844688e-05,2.700000004551839e-05,10991,0.0,0.0
2019-04-18 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,1.9999999494757503e-05,2.499999936844688e-05,9471,0.0,0.0
2019-04-19 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.499999936844688e-05,2.5999999706982635e-05,11789,0.0,0.0
2019-04-20 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.099999983329326e-05,2.499999936844688e-05,14292,0.0,0.0
2019-04-21 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.099999983329326e-05,2.2000000171829015e-05,14417,0.0,0.0
2019-04-22 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,1.9999999494757503e-05,2.099999983329326e-05,12146,0.0,0.0
2019-04-23 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.9999999494757503e-05,1.9999999494757503e-05,21628,0.0,0.0
2019-04-24 00:00:00+00:00,1.9999999494757503e-05,2.300000051036477e-05,1.8000000636675395e-05,1.8000000636675395e-05,19614,0.0,0.0
2019-04-25 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8000000636675395e-05,13712,0.0,0.0
2019-04-26 00:00:00+00:00,1.8000000636675395e-05,2.099999983329326e-05,1.8000000636675395e-05,1.9999999494757503e-05,19378,0.0,0.0
2019-04-27 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.8000000636675395e-05,1.8999999156221747e-05,21580,0.0,0.0
2019-04-28 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8000000636675395e-05,23738,0.0,0.0
2019-04-29 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.8999999156221747e-05,21864,0.0,0.0
2019-04-30 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.8999999156221747e-05,18416,0.0,0.0
2019-05-01 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,17286,0.0,0.0
2019-05-02 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.9999999494757503e-05,16669,0.0,0.0
2019-05-03 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.4000000192027073e-05,1.8999999156221747e-05,32504,0.0,0.0
2019-05-04 00:00:00+00:00,1.8999999156221747e-05,2.099999983329326e-05,1.4000000192027073e-05,1.8000000636675395e-05,26724,0.0,0.0
2019-05-05 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.4999999621068127e-05,1.4999999621068127e-05,21102,0.0,0.0
2019-05-06 00:00:00+00:00,1.4999999621068127e-05,1.9999999494757503e-05,1.4999999621068127e-05,1.8999999156221747e-05,20349,0.0,0.0
2019-05-07 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.8000000636675395e-05,24482,0.0,0.0
2019-05-08 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.5999999959603883e-05,21807,0.0,0.0
2019-05-09 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.2000000424450263e-05,1.2999999853491317e-05,20412,0.0,0.0
2019-05-10 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.2999999853491317e-05,30523,0.0,0.0
2019-05-11 00:00:00+00:00,1.2999999853491317e-05,1.5999999959603883e-05,1.2999999853491317e-05,1.4999999621068127e-05,41209,0.0,0.0
2019-05-12 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4999999621068127e-05,31567,0.0,0.0
2019-05-13 00:00:00+00:00,1.4999999621068127e-05,1.700000029813964e-05,1.2999999853491317e-05,1.5999999959603883e-05,36443,0.0,0.0
2019-05-14 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.2999999853491317e-05,1.4000000192027073e-05,34096,0.0,0.0
2019-05-15 00:00:00+00:00,1.2999999853491317e-05,1.5999999959603883e-05,1.1000000085914508e-05,1.2999999853491317e-05,20677,0.0,0.0
2019-05-16 00:00:00+00:00,1.2999999853491317e-05,1.5999999959603883e-05,1.1000000085914508e-05,1.5999999959603883e-05,22851,0.0,0.0
2019-05-17 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.2000000424450263e-05,1.5999999959603883e-05,35755,0.0,0.0
2019-05-18 00:00:00+00:00,1.5999999959603883e-05,2.700000004551839e-05,1.5999999959603883e-05,1.9999999494757503e-05,53695,0.0,0.0
2019-05-19 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.8000000636675395e-05,1.9999999494757503e-05,47773,0.0,0.0
2019-05-20 00:00:00+00:00,1.9999999494757503e-05,2.499999936844688e-05,1.5999999959603883e-05,1.700000029813964e-05,40360,0.0,0.0
2019-05-21 00:00:00+00:00,1.700000029813964e-05,1.9999999494757503e-05,1.700000029813964e-05,1.8999999156221747e-05,28319,0.0,0.0
2019-05-22 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.2999999853491317e-05,1.4000000192027073e-05,25971,0.0,0.0
2019-05-23 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,1.2999999853491317e-05,1.2999999853491317e-05,27748,0.0,0.0
2019-05-24 00:00:00+00:00,1.2999999853491317e-05,3.600000127335079e-05,1.2999999853491317e-05,1.5999999959603883e-05,47000,0.0,0.0
2019-05-25 00:00:00+00:00,1.5999999959603883e-05,2.9999999242136255e-05,1.4999999621068127e-05,1.8999999156221747e-05,60356,0.0,0.0
2019-05-26 00:00:00+00:00,1.8999999156221747e-05,2.300000051036477e-05,1.8999999156221747e-05,2.099999983329326e-05,54312,0.0,0.0
2019-05-27 00:00:00+00:00,2.099999983329326e-05,2.300000051036477e-05,1.700000029813964e-05,1.700000029813964e-05,34075,0.0,0.0
2019-05-28 00:00:00+00:00,1.700000029813964e-05,2.300000051036477e-05,1.2999999853491317e-05,1.8999999156221747e-05,40484,0.0,0.0
2019-05-29 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.700000029813964e-05,1.8000000636675395e-05,76631,0.0,0.0
2019-05-30 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.700000029813964e-05,1.700000029813964e-05,69636,0.0,0.0
2019-05-31 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.700000029813964e-05,1.700000029813964e-05,43873,0.0,0.0
2019-06-01 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.700000029813964e-05,43733,0.0,0.0
2019-06-02 00:00:00+00:00,1.700000029813964e-05,1.9999999494757503e-05,1.5999999959603883e-05,1.8999999156221747e-05,36596,0.0,0.0
2019-06-03 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.8000000636675395e-05,29675,0.0,0.0
2019-06-04 00:00:00+00:00,1.8000000636675395e-05,2.099999983329326e-05,1.5999999959603883e-05,1.700000029813964e-05,29220,0.0,0.0
2019-06-05 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.4000000192027073e-05,1.4999999621068127e-05,30077,0.0,0.0
2019-06-06 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4000000192027073e-05,23550,0.0,0.0
2019-06-07 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,20615,0.0,0.0
2019-06-08 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,21125,0.0,0.0
2019-06-09 00:00:00+00:00,1.2999999853491317e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4000000192027073e-05,22760,0.0,0.0
2019-06-10 00:00:00+00:00,1.4000000192027073e-05,1.700000029813964e-05,1.2000000424450263e-05,1.2999999853491317e-05,27925,0.0,0.0
2019-06-11 00:00:00+00:00,1.2999999853491317e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.2999999853491317e-05,22618,0.0,0.0
2019-06-12 00:00:00+00:00,1.4000000192027073e-05,1.8000000636675395e-05,1.2999999853491317e-05,1.5999999959603883e-05,24616,0.0,0.0
2019-06-13 00:00:00+00:00,1.5999999959603883e-05,1.9999999494757503e-05,1.4999999621068127e-05,1.4999999621068127e-05,22705,0.0,0.0
2019-06-14 00:00:00+00:00,1.5999999959603883e-05,1.8000000636675395e-05,1.4000000192027073e-05,1.5999999959603883e-05,24075,0.0,0.0
2019-06-15 00:00:00+00:00,1.5999999959603883e-05,1.9999999494757503e-05,1.4999999621068127e-05,1.700000029813964e-05,29513,0.0,0.0
2019-06-16 00:00:00+00:00,1.700000029813964e-05,2.099999983329326e-05,1.5999999959603883e-05,1.8999999156221747e-05,30668,0.0,0.0
2019-06-17 00:00:00+00:00,1.8999999156221747e-05,2.2000000171829015e-05,1.700000029813964e-05,2.099999983329326e-05,29827,0.0,0.0
2019-06-18 00:00:00+00:00,1.9999999494757503e-05,2.300000051036477e-05,1.8999999156221747e-05,2.2000000171829015e-05,36821,0.0,0.0
2019-06-19 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,1.9999999494757503e-05,1.9999999494757503e-05,38026,0.0,0.0
2019-06-20 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.700000029813964e-05,1.8000000636675395e-05,27315,0.0,0.0
2019-06-21 00:00:00+00:00,1.8000000636675395e-05,1.9999999494757503e-05,1.700000029813964e-05,1.700000029813964e-05,28832,0.0,0.0
2019-06-22 00:00:00+00:00,1.700000029813964e-05,1.9999999494757503e-05,1.700000029813964e-05,1.8000000636675395e-05,36908,0.0,0.0
2019-06-23 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.700000029813964e-05,1.8000000636675395e-05,44391,0.0,0.0
2019-06-24 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8000000636675395e-05,27377,0.0,0.0
2019-06-25 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8999999156221747e-05,22754,0.0,0.0
2019-06-26 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.8999999156221747e-05,24797,0.0,0.0
2019-06-27 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.4000000192027073e-05,1.4999999621068127e-05,26554,0.0,0.0
2019-06-28 00:00:00+00:00,1.4999999621068127e-05,1.8999999156221747e-05,1.4000000192027073e-05,1.8000000636675395e-05,27194,0.0,0.0
2019-06-29 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8000000636675395e-05,31599,0.0,0.0
2019-06-30 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.700000029813964e-05,1.700000029813964e-05,50559,0.0,0.0
2019-07-01 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.5999999959603883e-05,53443,0.0,0.0
2019-07-02 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.4999999621068127e-05,1.5999999959603883e-05,52111,0.0,0.0
2019-07-03 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.5999999959603883e-05,1.5999999959603883e-05,53990,0.0,0.0
2019-07-04 00:00:00+00:00,1.700000029813964e-05,1.9999999494757503e-05,1.5999999959603883e-05,1.8999999156221747e-05,45241,0.0,0.0
2019-07-05 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.5999999959603883e-05,1.700000029813964e-05,54516,0.0,0.0
2019-07-06 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.5999999959603883e-05,1.5999999959603883e-05,48849,0.0,0.0
2019-07-07 00:00:00+00:00,1.5999999959603883e-05,1.8999999156221747e-05,1.5999999959603883e-05,1.700000029813964e-05,35689,0.0,0.0
2019-07-08 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.700000029813964e-05,1.700000029813964e-05,24975,0.0,0.0
2019-07-09 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.700000029813964e-05,1.700000029813964e-05,79330,0.0,0.0
2019-07-10 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.700000029813964e-05,1.8000000636675395e-05,123714,0.0,0.0
2019-07-11 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.700000029813964e-05,1.700000029813964e-05,51832,0.0,0.0
2019-07-12 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.700000029813964e-05,112682,0.0,0.0
2019-07-13 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.5999999959603883e-05,1.5999999959603883e-05,52335,0.0,0.0
2019-07-14 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.2999999853491317e-05,1.2999999853491317e-05,70269,0.0,0.0
2019-07-15 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,94773,0.0,0.0
2019-07-16 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,63844,0.0,0.0
2019-07-17 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,9.999999747378752e-06,1.1000000085914508e-05,43180,0.0,0.0
2019-07-18 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,9.999999747378752e-06,1.2000000424450263e-05,52658,0.0,0.0
2019-07-19 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.2000000424450263e-05,60306,0.0,0.0
2019-07-20 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2000000424450263e-05,47034,0.0,0.0
2019-07-21 00:00:00+00:00,1.2000000424450263e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2999999853491317e-05,53271,0.0,0.0
2019-07-22 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,24142,0.0,0.0
2019-07-23 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,24542,0.0,0.0
2019-07-24 00:00:00+00:00,1.2999999853491317e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4000000192027073e-05,24259,0.0,0.0
2019-07-25 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4000000192027073e-05,24462,0.0,0.0
2019-07-26 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4999999621068127e-05,23588,0.0,0.0
2019-07-27 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4000000192027073e-05,22965,0.0,0.0
2019-07-28 00:00:00+00:00,1.4000000192027073e-05,1.700000029813964e-05,1.2000000424450263e-05,1.700000029813964e-05,34001,0.0,0.0
2019-07-29 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.2000000424450263e-05,1.2999999853491317e-05,24838,0.0,0.0
2019-07-30 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,23448,0.0,0.0
2019-07-31 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,22884,0.0,0.0
2019-08-01 00:00:00+00:00,1.2000000424450263e-05,1.5999999959603883e-05,1.2000000424450263e-05,1.4999999621068127e-05,27232,0.0,0.0
2019-08-02 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.4999999621068127e-05,39480,0.0,0.0
2019-08-03 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.2999999853491317e-05,1.4000000192027073e-05,38870,0.0,0.0
2019-08-04 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,23345,0.0,0.0
2019-08-05 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4000000192027073e-05,57747,0.0,0.0
2019-08-06 00:00:00+00:00,1.4000000192027073e-05,2.099999983329326e-05,1.4000000192027073e-05,1.8999999156221747e-05,85343,0.0,0.0
2019-08-07 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.4999999621068127e-05,1.5999999959603883e-05,122758,0.0,0.0
2019-08-08 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.5999999959603883e-05,135310,0.0,0.0
2019-08-09 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.4999999621068127e-05,150354,0.0,0.0
2019-08-10 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.4999999621068127e-05,120954,0.0,0.0
2019-08-11 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.5999999959603883e-05,130923,0.0,0.0
2019-08-12 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,103429,0.0,0.0
2019-08-13 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,93966,0.0,0.0
2019-08-14 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4000000192027073e-05,96093,0.0,0.0
2019-08-15 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,76000,0.0,0.0
2019-08-16 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4000000192027073e-05,77369,0.0,0.0
2019-08-17 00:00:00+00:00,1.4000000192027073e-05,1.8999999156221747e-05,1.4000000192027073e-05,1.8000000636675395e-05,22224,0.0,0.0
2019-08-18 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.2999999853491317e-05,1.4000000192027073e-05,20514,0.0,0.0
2019-08-19 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,27737,0.0,0.0
2019-08-20 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4000000192027073e-05,34351,0.0,0.0
2019-08-21 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4000000192027073e-05,35803,0.0,0.0
2019-08-22 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4000000192027073e-05,41058,0.0,0.0
2019-08-23 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.5999999959603883e-05,56015,0.0,0.0
2019-08-24 00:00:00+00:00,1.5999999959603883e-05,2.099999983329326e-05,1.4999999621068127e-05,1.9999999494757503e-05,70908,0.0,0.0
2019-08-25 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.8000000636675395e-05,1.9999999494757503e-05,76216,0.0,0.0
2019-08-26 00:00:00+00:00,1.9999999494757503e-05,2.5999999706982635e-05,1.2999999853491317e-05,2.099999983329326e-05,34397,0.0,0.0
