TIMESTAMP,SHIBAI24573_OPEN_PRICE_USD,SHIBAI24573_HIGH_PRICE_USD,SHIBAI24573_LOW_PRICE_USD,SHIBAI24573_CLOSE_PRICE_USD,SHIBAI24573_VOLUME_USD,SHIBAI24573_DIVIDENDS_USD,SHIBAI24573_STOCK_SPLITS_USD
2023-04-20 00:00:00+00:00,,,,0.0,10976841,0.0,0.0
2023-04-21 00:00:00+00:00,,,,0.0,6166427,0.0,0.0
2023-04-22 00:00:00+00:00,,,,0.0,5265928,0.0,0.0
2023-04-23 00:00:00+00:00,,,,0.0,10169818,0.0,0.0
2023-04-24 00:00:00+00:00,,,,0.0,3599223,0.0,0.0
2023-04-25 00:00:00+00:00,,,,0.0,4601728,0.0,0.0
2023-04-26 00:00:00+00:00,,,,0.0,3412409,0.0,0.0
2023-04-27 00:00:00+00:00,,,,0.0,2538013,0.0,0.0
2023-04-28 00:00:00+00:00,,,,0.0,2280837,0.0,0.0
2023-04-29 00:00:00+00:00,,,,0.0,7651289,0.0,0.0
2023-04-30 00:00:00+00:00,,,,0.0,27196078,0.0,0.0
2023-05-01 00:00:00+00:00,,,,0.0,71296236,0.0,0.0
2023-05-02 00:00:00+00:00,,,,0.0,40727657,0.0,0.0
2023-05-03 00:00:00+00:00,,,,0.0,23396584,0.0,0.0
2023-05-04 00:00:00+00:00,,,,0.0,11657897,0.0,0.0
2023-05-05 00:00:00+00:00,,,,0.0,11350082,0.0,0.0
2023-05-06 00:00:00+00:00,,,,0.0,8200360,0.0,0.0
2023-05-07 00:00:00+00:00,,,,0.0,7650413,0.0,0.0
2023-05-08 00:00:00+00:00,,,,0.0,4616756,0.0,0.0
2023-05-09 00:00:00+00:00,,,,0.0,3437766,0.0,0.0
2023-05-10 00:00:00+00:00,,,,0.0,3559970,0.0,0.0
2023-05-11 00:00:00+00:00,,,,0.0,2400024,0.0,0.0
2023-05-12 00:00:00+00:00,,,,0.0,2250328,0.0,0.0
2023-05-13 00:00:00+00:00,,,,0.0,1922528,0.0,0.0
2023-05-14 00:00:00+00:00,,,,0.0,2030740,0.0,0.0
2023-05-15 00:00:00+00:00,,,,0.0,4663272,0.0,0.0
2023-05-16 00:00:00+00:00,,,,0.0,1989487,0.0,0.0
2023-05-17 00:00:00+00:00,,,,0.0,2017413,0.0,0.0
2023-05-18 00:00:00+00:00,,,,0.0,1509307,0.0,0.0
2023-05-19 00:00:00+00:00,,,,0.0,1657147,0.0,0.0
2023-05-20 00:00:00+00:00,,,,0.0,2015027,0.0,0.0
2023-05-21 00:00:00+00:00,,,,0.0,1212807,0.0,0.0
2023-05-22 00:00:00+00:00,,,,0.0,1176466,0.0,0.0
2023-05-23 00:00:00+00:00,,,,0.0,826114,0.0,0.0
2023-05-24 00:00:00+00:00,,,,0.0,872090,0.0,0.0
2023-05-25 00:00:00+00:00,,,,0.0,910293,0.0,0.0
2023-05-26 00:00:00+00:00,,,,0.0,1181394,0.0,0.0
2023-05-27 00:00:00+00:00,,,,0.0,1143382,0.0,0.0
2023-05-28 00:00:00+00:00,,,,0.0,843049,0.0,0.0
2023-05-29 00:00:00+00:00,,,,0.0,777964,0.0,0.0
2023-05-30 00:00:00+00:00,,,,0.0,932966,0.0,0.0
2023-05-31 00:00:00+00:00,,,,0.0,936939,0.0,0.0
2023-06-01 00:00:00+00:00,,,,0.0,1000235,0.0,0.0
2023-06-02 00:00:00+00:00,,,,0.0,734065,0.0,0.0
2023-06-03 00:00:00+00:00,,,,0.0,693047,0.0,0.0
2023-06-04 00:00:00+00:00,,,,0.0,684071,0.0,0.0
2023-06-05 00:00:00+00:00,,,,0.0,718051,0.0,0.0
2023-06-06 00:00:00+00:00,,,,0.0,716327,0.0,0.0
2023-06-07 00:00:00+00:00,,,,0.0,787092,0.0,0.0
2023-06-08 00:00:00+00:00,,,,0.0,573200,0.0,0.0
2023-06-09 00:00:00+00:00,,,,0.0,857138,0.0,0.0
2023-06-10 00:00:00+00:00,,,,0.0,726973,0.0,0.0
2023-06-11 00:00:00+00:00,,,,0.0,544128,0.0,0.0
2023-06-12 00:00:00+00:00,,,,0.0,488756,0.0,0.0
2023-06-13 00:00:00+00:00,,,,0.0,554787,0.0,0.0
2023-06-14 00:00:00+00:00,,,,0.0,1168185,0.0,0.0
2023-06-15 00:00:00+00:00,,,,0.0,997453,0.0,0.0
2023-06-16 00:00:00+00:00,,,,0.0,909982,0.0,0.0
2023-06-17 00:00:00+00:00,,,,0.0,1105791,0.0,0.0
2023-06-18 00:00:00+00:00,,,,0.0,1635873,0.0,0.0
2023-06-19 00:00:00+00:00,,,,0.0,1110407,0.0,0.0
2023-06-20 00:00:00+00:00,,,,0.0,850140,0.0,0.0
2023-06-21 00:00:00+00:00,,,,0.0,1025849,0.0,0.0
2023-06-22 00:00:00+00:00,,,,0.0,1265819,0.0,0.0
2023-06-23 00:00:00+00:00,,,,0.0,924561,0.0,0.0
2023-06-24 00:00:00+00:00,,,,0.0,749211,0.0,0.0
2023-06-25 00:00:00+00:00,,,,0.0,2980866,0.0,0.0
2023-06-26 00:00:00+00:00,,,,0.0,1484359,0.0,0.0
2023-06-27 00:00:00+00:00,,,,0.0,1769284,0.0,0.0
2023-06-28 00:00:00+00:00,,,,0.0,1772987,0.0,0.0
2023-06-29 00:00:00+00:00,,,,0.0,1251542,0.0,0.0
2023-06-30 00:00:00+00:00,,,,0.0,1515029,0.0,0.0
2023-07-01 00:00:00+00:00,,,,0.0,2036872,0.0,0.0
2023-07-02 00:00:00+00:00,,,,0.0,3307542,0.0,0.0
2023-07-03 00:00:00+00:00,,,,0.0,2241652,0.0,0.0
2023-07-04 00:00:00+00:00,,,,0.0,1402914,0.0,0.0
2023-07-05 00:00:00+00:00,,,,0.0,1276250,0.0,0.0
2023-07-06 00:00:00+00:00,,,,0.0,1033874,0.0,0.0
2023-07-07 00:00:00+00:00,,,,0.0,786362,0.0,0.0
2023-07-08 00:00:00+00:00,,,,0.0,819326,0.0,0.0
2023-07-09 00:00:00+00:00,,,,0.0,963607,0.0,0.0
2023-07-10 00:00:00+00:00,,,,0.0,1113689,0.0,0.0
2023-07-11 00:00:00+00:00,,,,0.0,1205738,0.0,0.0
2023-07-12 00:00:00+00:00,,,,0.0,653292,0.0,0.0
2023-07-13 00:00:00+00:00,,,,0.0,736908,0.0,0.0
2023-07-14 00:00:00+00:00,,,,0.0,756884,0.0,0.0
2023-07-15 00:00:00+00:00,,,,0.0,626251,0.0,0.0
2023-07-16 00:00:00+00:00,,,,0.0,623544,0.0,0.0
2023-07-17 00:00:00+00:00,,,,0.0,621102,0.0,0.0
2023-07-18 00:00:00+00:00,,,,0.0,563945,0.0,0.0
2023-07-19 00:00:00+00:00,,,,0.0,540494,0.0,0.0
2023-07-20 00:00:00+00:00,,,,0.0,555310,0.0,0.0
2023-07-21 00:00:00+00:00,,,,0.0,623213,0.0,0.0
2023-07-22 00:00:00+00:00,,,,0.0,558393,0.0,0.0
2023-07-23 00:00:00+00:00,,,,0.0,682756,0.0,0.0
2023-07-24 00:00:00+00:00,,,,0.0,728060,0.0,0.0
2023-07-25 00:00:00+00:00,,,,0.0,571917,0.0,0.0
2023-07-26 00:00:00+00:00,,,,0.0,546094,0.0,0.0
2023-07-27 00:00:00+00:00,,,,0.0,567439,0.0,0.0
2023-07-28 00:00:00+00:00,,,,0.0,582134,0.0,0.0
2023-07-29 00:00:00+00:00,,,,0.0,531610,0.0,0.0
2023-07-30 00:00:00+00:00,,,,0.0,550790,0.0,0.0
2023-07-31 00:00:00+00:00,,,,0.0,631801,0.0,0.0
2023-08-01 00:00:00+00:00,,,,0.0,531695,0.0,0.0
2023-08-02 00:00:00+00:00,,,,0.0,501904,0.0,0.0
2023-08-03 00:00:00+00:00,,,,0.0,531340,0.0,0.0
2023-08-04 00:00:00+00:00,,,,0.0,486947,0.0,0.0
2023-08-05 00:00:00+00:00,,,,0.0,583932,0.0,0.0
2023-08-06 00:00:00+00:00,,,,0.0,550468,0.0,0.0
2023-08-07 00:00:00+00:00,,,,0.0,561947,0.0,0.0
2023-08-08 00:00:00+00:00,,,,0.0,533587,0.0,0.0
2023-08-09 00:00:00+00:00,,,,0.0,604809,0.0,0.0
2023-08-10 00:00:00+00:00,,,,0.0,519101,0.0,0.0
2023-08-11 00:00:00+00:00,,,,0.0,512815,0.0,0.0
2023-08-12 00:00:00+00:00,,,,0.0,611455,0.0,0.0
2023-08-13 00:00:00+00:00,,,,0.0,620654,0.0,0.0
2023-08-14 00:00:00+00:00,,,,0.0,640557,0.0,0.0
2023-08-15 00:00:00+00:00,,,,0.0,552721,0.0,0.0
2023-08-16 00:00:00+00:00,,,,0.0,515660,0.0,0.0
2023-08-17 00:00:00+00:00,,,,0.0,450566,0.0,0.0
2023-08-18 00:00:00+00:00,,,,0.0,394989,0.0,0.0
2023-08-19 00:00:00+00:00,,,,0.0,398641,0.0,0.0
2023-08-20 00:00:00+00:00,,,,0.0,384159,0.0,0.0
2023-08-21 00:00:00+00:00,,,,0.0,380757,0.0,0.0
2023-08-22 00:00:00+00:00,,,,0.0,368673,0.0,0.0
2023-08-23 00:00:00+00:00,,,,0.0,358106,0.0,0.0
2023-08-24 00:00:00+00:00,,,,0.0,363417,0.0,0.0
2023-08-25 00:00:00+00:00,,,,0.0,437342,0.0,0.0
2023-08-26 00:00:00+00:00,,,,0.0,470680,0.0,0.0
2023-08-27 00:00:00+00:00,,,,0.0,344688,0.0,0.0
2023-08-28 00:00:00+00:00,,,,0.0,374518,0.0,0.0
2023-08-29 00:00:00+00:00,,,,0.0,415439,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,418142,0.0,0.0
2023-08-31 00:00:00+00:00,,,,0.0,387932,0.0,0.0
2023-09-01 00:00:00+00:00,,,,0.0,480015,0.0,0.0
2023-09-02 00:00:00+00:00,,,,0.0,406498,0.0,0.0
2023-09-03 00:00:00+00:00,,,,0.0,421993,0.0,0.0
2023-09-04 00:00:00+00:00,,,,0.0,479797,0.0,0.0
2023-09-05 00:00:00+00:00,,,,0.0,428488,0.0,0.0
2023-09-06 00:00:00+00:00,,,,0.0,322497,0.0,0.0
2023-09-07 00:00:00+00:00,,,,0.0,405603,0.0,0.0
2023-09-08 00:00:00+00:00,,,,0.0,321955,0.0,0.0
2023-09-09 00:00:00+00:00,,,,0.0,387668,0.0,0.0
2023-09-10 00:00:00+00:00,,,,0.0,354270,0.0,0.0
2023-09-11 00:00:00+00:00,,,,0.0,365129,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,339283,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,364301,0.0,0.0
2023-09-14 00:00:00+00:00,,,,0.0,371087,0.0,0.0
2023-09-15 00:00:00+00:00,,,,0.0,358556,0.0,0.0
2023-09-16 00:00:00+00:00,,,,0.0,478464,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,443999,0.0,0.0
2023-09-18 00:00:00+00:00,,,,0.0,404819,0.0,0.0
2023-09-19 00:00:00+00:00,,,,0.0,360198,0.0,0.0
2023-09-20 00:00:00+00:00,,,,0.0,361624,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,344310,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,349459,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,352042,0.0,0.0
2023-09-24 00:00:00+00:00,,,,0.0,286997,0.0,0.0
2023-09-25 00:00:00+00:00,,,,0.0,350323,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,328994,0.0,0.0
2023-09-27 00:00:00+00:00,,,,0.0,299187,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,300525,0.0,0.0
2023-09-29 00:00:00+00:00,,,,0.0,292190,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,291105,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,294018,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,300534,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,300488,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,273080,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,270681,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,296470,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,309205,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,294686,0.0,0.0
2023-10-09 00:00:00+00:00,,,,0.0,270807,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,274513,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,292009,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,301605,0.0,0.0
