TIMESTAMP,CHESS10974_OPEN_PRICE_USD,CHESS10974_HIGH_PRICE_USD,CHESS10974_LOW_PRICE_USD,CHESS10974_CLOSE_PRICE_USD,CHESS10974_VOLUME_USD,CHESS10974_DIVIDENDS_USD,CHESS10974_STOCK_SPLITS_USD
2021-07-21 00:00:00+00:00,0.40307900309562683,0.4053969979286194,0.3821460008621216,0.3900560140609741,303567,0.0,0.0
2021-07-22 00:00:00+00:00,0.3900409936904907,0.8558989763259888,0.3664509952068329,0.6493589878082275,1688444,0.0,0.0
2021-07-23 00:00:00+00:00,0.6493589878082275,0.7345730066299438,0.4555250108242035,0.45554599165916443,2160618,0.0,0.0
2021-07-24 00:00:00+00:00,0.45556899905204773,0.5162280201911926,0.43682000041007996,0.5136129856109619,914380,0.0,0.0
2021-07-25 00:00:00+00:00,0.5136579871177673,0.5356150269508362,0.4939509928226471,0.520920991897583,636564,0.0,0.0
2021-07-26 00:00:00+00:00,0.5209270119667053,0.7094039916992188,0.4669789969921112,0.5694010257720947,1077562,0.0,0.0
2021-07-27 00:00:00+00:00,0.5693830251693726,0.5716050267219543,0.5290700197219849,0.5554370284080505,1170862,0.0,0.0
2021-07-28 00:00:00+00:00,0.5554490089416504,0.5583369731903076,0.47582098841667175,0.4804440140724182,584997,0.0,0.0
2021-07-29 00:00:00+00:00,0.48041799664497375,0.4848859906196594,0.3970640003681183,0.4600670039653778,703428,0.0,0.0
2021-07-30 00:00:00+00:00,0.4601280093193054,0.4661230146884918,0.4119029939174652,0.4509209990501404,713135,0.0,0.0
2021-07-31 00:00:00+00:00,0.4508790075778961,0.4902229905128479,0.4221940040588379,0.4344109892845154,630060,0.0,0.0
2021-08-01 00:00:00+00:00,0.4344269931316376,0.44550201296806335,0.4003329873085022,0.43586400151252747,628973,0.0,0.0
2021-08-02 00:00:00+00:00,0.43583598732948303,0.6101379990577698,0.4006739854812622,0.5991160273551941,938689,0.0,0.0
2021-08-03 00:00:00+00:00,0.5990989804267883,0.5990989804267883,0.47847598791122437,0.5164179801940918,1158149,0.0,0.0
2021-08-04 00:00:00+00:00,0.5164009928703308,0.592536985874176,0.5046460032463074,0.5584539771080017,965650,0.0,0.0
2021-08-05 00:00:00+00:00,0.5584679841995239,0.6232529878616333,0.5500890016555786,0.6096360087394714,1094516,0.0,0.0
2021-08-06 00:00:00+00:00,0.609607994556427,0.8388209939002991,0.6020320057868958,0.8105149865150452,1549761,0.0,0.0
2021-08-07 00:00:00+00:00,0.8105360269546509,1.2445449829101562,0.7649750113487244,1.206123948097229,3752957,0.0,0.0
2021-08-08 00:00:00+00:00,1.2060409784317017,1.7241029739379883,1.0232939720153809,1.478503942489624,5807506,0.0,0.0
2021-08-09 00:00:00+00:00,1.4785740375518799,1.6314109563827515,1.1336820125579834,1.3036489486694336,5262368,0.0,0.0
2021-08-10 00:00:00+00:00,1.3036390542984009,1.7999160289764404,1.2144830226898193,1.5197540521621704,4833020,0.0,0.0
2021-08-11 00:00:00+00:00,1.5196590423583984,1.5688389539718628,1.3542590141296387,1.472625970840454,3928668,0.0,0.0
2021-08-12 00:00:00+00:00,1.4725899696350098,1.6742310523986816,1.353186011314392,1.353186011314392,2917660,0.0,0.0
2021-08-13 00:00:00+00:00,1.3532370328903198,1.4382460117340088,1.2084219455718994,1.3229540586471558,2528644,0.0,0.0
2021-08-14 00:00:00+00:00,1.3228989839553833,1.3299200534820557,1.1930179595947266,1.229382038116455,1784039,0.0,0.0
2021-08-15 00:00:00+00:00,1.2294150590896606,1.2698750495910645,1.0922290086746216,1.1236120462417603,1538909,0.0,0.0
2021-08-16 00:00:00+00:00,1.1236660480499268,1.40460205078125,1.1224770545959473,1.225545048713684,1674445,0.0,0.0
2021-08-17 00:00:00+00:00,1.2255489826202393,1.4573559761047363,1.1938589811325073,1.323835015296936,1995749,0.0,0.0
2021-08-18 00:00:00+00:00,1.3238749504089355,1.5499629974365234,1.2959940433502197,1.5141210556030273,2062037,0.0,0.0
2021-08-19 00:00:00+00:00,1.5141409635543823,1.794867992401123,1.329861044883728,1.7362769842147827,3100401,0.0,0.0
2021-08-20 00:00:00+00:00,1.7363250255584717,2.6746649742126465,1.735592007637024,2.407989978790283,7976792,0.0,0.0
2021-08-21 00:00:00+00:00,2.407805919647217,3.6417479515075684,2.2278120517730713,3.231144905090332,13477840,0.0,0.0
2021-08-22 00:00:00+00:00,3.2309539318084717,3.787134885787964,2.9493589401245117,3.357825994491577,13684630,0.0,0.0
2021-08-23 00:00:00+00:00,3.3578670024871826,5.000472068786621,2.9783830642700195,4.528040885925293,18143171,0.0,0.0
2021-08-24 00:00:00+00:00,4.52818489074707,5.792695999145508,4.136953830718994,5.1477251052856445,29034774,0.0,0.0
2021-08-25 00:00:00+00:00,5.1478471755981445,5.328435897827148,4.396809101104736,4.768775939941406,26484459,0.0,0.0
2021-08-26 00:00:00+00:00,4.801692962646484,4.992203235626221,3.9558370113372803,4.087110996246338,20986724,0.0,0.0
2021-08-27 00:00:00+00:00,4.087187767028809,4.904333114624023,3.9478440284729004,4.495381832122803,19215677,0.0,0.0
2021-08-28 00:00:00+00:00,4.497719764709473,4.861876010894775,4.185534954071045,4.7298479080200195,16583353,0.0,0.0
2021-08-29 00:00:00+00:00,4.728783130645752,5.626499176025391,4.719876766204834,5.355082035064697,21156569,0.0,0.0
2021-08-30 00:00:00+00:00,5.35473108291626,5.378283977508545,4.4231767654418945,4.496959209442139,22774751,0.0,0.0
2021-08-31 00:00:00+00:00,4.496559143066406,4.961717128753662,4.263460159301758,4.415135860443115,16256439,0.0,0.0
2021-09-01 00:00:00+00:00,4.415194034576416,5.057003021240234,4.280404090881348,4.724459171295166,15442759,0.0,0.0
2021-09-02 00:00:00+00:00,4.724355220794678,5.053534030914307,4.481307029724121,4.61702299118042,15266652,0.0,0.0
2021-09-03 00:00:00+00:00,4.61699914932251,5.4310431480407715,4.490907192230225,4.848233222961426,17360297,0.0,0.0
2021-09-04 00:00:00+00:00,4.848033905029297,5.0044450759887695,4.388668060302734,4.440027236938477,15229343,0.0,0.0
2021-09-05 00:00:00+00:00,4.439788818359375,4.47306489944458,3.86264705657959,4.395471096038818,18970269,0.0,0.0
2021-09-06 00:00:00+00:00,4.395198822021484,4.634829998016357,4.047389030456543,4.173346042633057,21432875,0.0,0.0
2021-09-07 00:00:00+00:00,4.173363208770752,4.627556800842285,3.058892011642456,3.5143959522247314,26963874,0.0,0.0
2021-09-08 00:00:00+00:00,3.514385938644409,3.8869481086730957,3.413094997406006,3.692028045654297,31032038,0.0,0.0
2021-09-09 00:00:00+00:00,3.9104740619659424,3.9501500129699707,3.3562400341033936,3.401228904724121,20699255,0.0,0.0
2021-09-10 00:00:00+00:00,3.401287078857422,3.4726810455322266,3.1711668968200684,3.2126059532165527,16619374,0.0,0.0
2021-09-11 00:00:00+00:00,3.2127740383148193,3.44498610496521,3.2127740383148193,3.3464479446411133,16020685,0.0,0.0
2021-09-12 00:00:00+00:00,3.346324920654297,3.466628074645996,3.1638669967651367,3.3538460731506348,16459830,0.0,0.0
2021-09-13 00:00:00+00:00,3.3538100719451904,3.418447971343994,2.788486957550049,3.107245922088623,20572423,0.0,0.0
2021-09-14 00:00:00+00:00,3.107196092605591,3.4109129905700684,2.941433906555176,3.1461598873138428,19248378,0.0,0.0
2021-09-15 00:00:00+00:00,3.145991086959839,3.480041980743408,3.080972909927368,3.47993803024292,14336799,0.0,0.0
2021-09-16 00:00:00+00:00,3.480072021484375,5.030375957489014,3.4671170711517334,4.814912796020508,27082940,0.0,0.0
2021-09-17 00:00:00+00:00,4.815525054931641,4.915207862854004,4.143695831298828,4.237751007080078,28808674,0.0,0.0
2021-09-18 00:00:00+00:00,4.2377400398254395,4.708423137664795,4.1644511222839355,4.208774089813232,21562433,0.0,0.0
2021-09-19 00:00:00+00:00,4.208809852600098,4.233794212341309,3.809709072113037,3.8406660556793213,13902374,0.0,0.0
2021-09-20 00:00:00+00:00,3.8414220809936523,3.9079339504241943,2.9907279014587402,3.092721939086914,14508805,0.0,0.0
2021-09-21 00:00:00+00:00,3.0925381183624268,3.768986940383911,3.044188976287842,3.2825260162353516,19024739,0.0,0.0
2021-09-22 00:00:00+00:00,3.2826409339904785,3.7008891105651855,3.1679370403289795,3.5197858810424805,17637332,0.0,0.0
2021-09-23 00:00:00+00:00,3.5197999477386475,3.614784002304077,3.212001085281372,3.3069229125976562,15444002,0.0,0.0
2021-09-24 00:00:00+00:00,3.306828022003174,3.608781099319458,2.9106900691986084,3.178981065750122,16766000,0.0,0.0
2021-09-25 00:00:00+00:00,3.178802967071533,3.1912009716033936,2.8763461112976074,2.8822948932647705,14463009,0.0,0.0
2021-09-26 00:00:00+00:00,2.882236957550049,3.0310609340667725,2.3750150203704834,2.9078168869018555,16584101,0.0,0.0
2021-09-27 00:00:00+00:00,2.9075980186462402,3.2808260917663574,2.898271083831787,2.9665749073028564,17234994,0.0,0.0
2021-09-28 00:00:00+00:00,2.966610908508301,2.992288112640381,2.7855350971221924,2.8044369220733643,14797046,0.0,0.0
