TIMESTAMP,MMX28506_OPEN_PRICE_USD,MMX28506_HIGH_PRICE_USD,MMX28506_LOW_PRICE_USD,MMX28506_CLOSE_PRICE_USD,MMX28506_VOLUME_USD,MMX28506_DIVIDENDS_USD,MMX28506_STOCK_SPLITS_USD
2023-11-24 00:00:00+00:00,3.4206490516662598,3.4206490516662598,3.0126230716705322,3.165565013885498,7767358,0.0,0.0
2023-11-25 00:00:00+00:00,3.165178060531616,3.2667510509490967,3.0349109172821045,3.2287490367889404,2323200,0.0,0.0
2023-11-26 00:00:00+00:00,3.2290120124816895,3.311098098754883,3.116403102874756,3.2911388874053955,1468173,0.0,0.0
2023-11-27 00:00:00+00:00,3.2911150455474854,3.2932629585266113,2.8604888916015625,2.926748037338257,1918903,0.0,0.0
2023-11-28 00:00:00+00:00,2.9266650676727295,3.269258975982666,2.885745048522949,2.9977200031280518,3074140,0.0,0.0
2023-11-29 00:00:00+00:00,2.9976329803466797,2.9981141090393066,2.4022490978240967,2.5985000133514404,4154286,0.0,0.0
2023-11-30 00:00:00+00:00,2.5984020233154297,3.0659420490264893,2.525305986404419,2.7203919887542725,3449103,0.0,0.0
2023-12-01 00:00:00+00:00,2.7204439640045166,2.7210190296173096,2.5632150173187256,2.65065598487854,1178568,0.0,0.0
2023-12-02 00:00:00+00:00,2.6524391174316406,2.6758720874786377,2.5781149864196777,2.5802690982818604,825888,0.0,0.0
2023-12-03 00:00:00+00:00,2.5804169178009033,2.7937119007110596,2.5618550777435303,2.6341800689697266,1128352,0.0,0.0
2023-12-04 00:00:00+00:00,2.63419508934021,2.675539970397949,2.3641629219055176,2.3755528926849365,932217,0.0,0.0
2023-12-05 00:00:00+00:00,2.3757240772247314,3.0719239711761475,2.3751609325408936,2.7666780948638916,8528984,0.0,0.0
2023-12-06 00:00:00+00:00,2.7671639919281006,2.768178939819336,2.54702091217041,2.54702091217041,1201043,0.0,0.0
2023-12-07 00:00:00+00:00,2.5467400550842285,2.5474939346313477,2.0853381156921387,2.085486888885498,2984234,0.0,0.0
2023-12-08 00:00:00+00:00,2.0880770683288574,2.295501947402954,2.0877420902252197,2.218295097351074,899338,0.0,0.0
2023-12-09 00:00:00+00:00,2.218369960784912,2.252197027206421,2.1695570945739746,2.1695570945739746,285556,0.0,0.0
2023-12-10 00:00:00+00:00,2.169485092163086,2.395548105239868,2.099998950958252,2.1542649269104004,1774720,0.0,0.0
2023-12-11 00:00:00+00:00,2.154340982437134,2.44064998626709,2.112705945968628,2.194075107574463,1727598,0.0,0.0
2023-12-12 00:00:00+00:00,2.1938838958740234,2.2446091175079346,2.1416499614715576,2.142906904220581,552138,0.0,0.0
2023-12-13 00:00:00+00:00,2.1429529190063477,2.143770933151245,1.926980972290039,1.9378859996795654,1269045,0.0,0.0
2023-12-14 00:00:00+00:00,1.937796950340271,1.939918041229248,1.8137120008468628,1.813783049583435,479466,0.0,0.0
2023-12-15 00:00:00+00:00,1.8125799894332886,1.829571008682251,1.6259210109710693,1.6287800073623657,1346275,0.0,0.0
2023-12-16 00:00:00+00:00,1.6287579536437988,1.739245057106018,1.6200979948043823,1.7012039422988892,443679,0.0,0.0
2023-12-17 00:00:00+00:00,1.7011829614639282,1.705433964729309,1.6511379480361938,1.6515990495681763,210764,0.0,0.0
2023-12-18 00:00:00+00:00,1.6522949934005737,1.6553709506988525,1.0594700574874878,1.2754360437393188,3407237,0.0,0.0
2023-12-19 00:00:00+00:00,1.2751100063323975,1.3592720031738281,1.260045051574707,1.295801043510437,718868,0.0,0.0
2023-12-20 00:00:00+00:00,1.295753002166748,1.2966530323028564,1.233361005783081,1.2341010570526123,216003,0.0,0.0
2023-12-21 00:00:00+00:00,1.2342230081558228,1.2811750173568726,0.864404022693634,1.2304589748382568,3503487,0.0,0.0
2023-12-22 00:00:00+00:00,1.2303849458694458,1.243211030960083,1.2226790189743042,1.2287490367889404,137485,0.0,0.0
2023-12-23 00:00:00+00:00,1.2286900281906128,1.2541090250015259,1.2239940166473389,1.2462879419326782,118656,0.0,0.0
2023-12-24 00:00:00+00:00,1.2463890314102173,1.2471319437026978,1.2334619760513306,1.2359650135040283,44720,0.0,0.0
2023-12-25 00:00:00+00:00,1.2359440326690674,1.2370870113372803,0.9946600198745728,1.0757429599761963,1000577,0.0,0.0
2023-12-26 00:00:00+00:00,1.076050043106079,1.137634038925171,1.0734930038452148,1.0739710330963135,552268,0.0,0.0
2023-12-27 00:00:00+00:00,1.0739799737930298,1.2916549444198608,1.0736240148544312,1.2914650440216064,833485,0.0,0.0
2023-12-28 00:00:00+00:00,1.291180968284607,1.3329780101776123,1.2715539932250977,1.2977479696273804,333748,0.0,0.0
2023-12-29 00:00:00+00:00,1.2979910373687744,1.3571699857711792,1.288728952407837,1.3569860458374023,254973,0.0,0.0
2023-12-30 00:00:00+00:00,1.356924057006836,1.4146169424057007,1.3330440521240234,1.4142329692840576,328744,0.0,0.0
2023-12-31 00:00:00+00:00,1.4146900177001953,1.4751980304718018,1.4135910272598267,1.4746019840240479,182251,0.0,0.0
2024-01-01 00:00:00+00:00,1.4746580123901367,1.5254989862442017,1.4744939804077148,1.507099986076355,314723,0.0,0.0
2024-01-02 00:00:00+00:00,1.507119059562683,1.5113869905471802,1.3841439485549927,1.4765969514846802,669412,0.0,0.0
2024-01-03 00:00:00+00:00,1.4767450094223022,1.4797979593276978,1.3358360528945923,1.3845210075378418,893298,0.0,0.0
2024-01-04 00:00:00+00:00,1.384451985359192,1.3887410163879395,1.3823750019073486,1.3845939636230469,107052,0.0,0.0
2024-01-05 00:00:00+00:00,1.3845939636230469,1.3857430219650269,1.3734159469604492,1.3820209503173828,58733,0.0,0.0
2024-01-06 00:00:00+00:00,1.3820209503173828,1.476850986480713,1.3803119659423828,1.4351869821548462,411439,0.0,0.0
2024-01-07 00:00:00+00:00,1.4351869821548462,1.47917902469635,1.43430495262146,1.4783860445022583,132233,0.0,0.0
2024-01-08 00:00:00+00:00,1.4783860445022583,1.4806959629058838,1.4642959833145142,1.4797379970550537,105287,0.0,0.0
2024-01-09 00:00:00+00:00,1.4797379970550537,1.4797379970550537,1.4358539581298828,1.437119960784912,197984,0.0,0.0
2024-01-10 00:00:00+00:00,1.437119960784912,2.1605401039123535,1.3336880207061768,1.594128966331482,10269172,0.0,0.0
2024-01-11 00:00:00+00:00,1.594128966331482,1.6624070405960083,1.5934720039367676,1.6249079704284668,329777,0.0,0.0
2024-01-12 00:00:00+00:00,1.6249079704284668,1.6510449647903442,1.624904990196228,1.6503310203552246,54837,0.0,0.0
2024-01-13 00:00:00+00:00,1.6503310203552246,1.6784939765930176,1.649211049079895,1.6670629978179932,205844,0.0,0.0
2024-01-14 00:00:00+00:00,1.6670629978179932,1.6683499813079834,1.665457010269165,1.665518045425415,6840,0.0,0.0
2024-01-15 00:00:00+00:00,1.665518045425415,1.66560697555542,1.661723017692566,1.66395103931427,36615,0.0,0.0
2024-01-16 00:00:00+00:00,1.66395103931427,1.66395103931427,1.6604959964752197,1.6635489463806152,24847,0.0,0.0
2024-01-17 00:00:00+00:00,1.6635489463806152,1.6643500328063965,1.6509339809417725,1.6523610353469849,86941,0.0,0.0
2024-01-18 00:00:00+00:00,1.6523610353469849,1.6530280113220215,1.5533649921417236,1.5592939853668213,401483,0.0,0.0
2024-01-19 00:00:00+00:00,1.5592939853668213,1.5602660179138184,1.5310499668121338,1.5495589971542358,97657,0.0,0.0
2024-01-20 00:00:00+00:00,1.5495589971542358,1.5508220195770264,1.545809030532837,1.5475399494171143,23191,0.0,0.0
2024-01-21 00:00:00+00:00,1.545212984085083,1.5935009717941284,1.5437710285186768,1.5718599557876587,194686,0.0,0.0
2024-01-22 00:00:00+00:00,1.5718599557876587,1.5726579427719116,1.5551660060882568,1.5638389587402344,149268,0.0,0.0
2024-01-23 00:00:00+00:00,1.5638389587402344,1.5671440362930298,1.5124659538269043,1.522676944732666,269329,0.0,0.0
2024-01-24 00:00:00+00:00,1.522676944732666,1.5288289785385132,1.5116970539093018,1.5203789472579956,76506,0.0,0.0
2024-01-25 00:00:00+00:00,1.5203789472579956,1.5225509405136108,1.458361029624939,1.4583920240402222,307241,0.0,0.0
2024-01-26 00:00:00+00:00,1.4583920240402222,1.4584490060806274,1.44473397731781,1.4539849758148193,77784,0.0,0.0
2024-01-27 00:00:00+00:00,1.4539849758148193,1.4598690271377563,1.445302963256836,1.455994963645935,77145,0.0,0.0
2024-01-28 00:00:00+00:00,1.455994963645935,1.4562439918518066,1.4511890411376953,1.4511890411376953,10780,0.0,0.0
2024-01-29 00:00:00+00:00,1.4511890411376953,1.4588470458984375,1.4507319927215576,1.4562779664993286,52129,0.0,0.0
2024-01-30 00:00:00+00:00,1.4562779664993286,1.45940101146698,1.4539389610290527,1.4539389610290527,25915,0.0,0.0
2024-01-31 00:00:00+00:00,1.4539389610290527,1.4544240236282349,1.4359480142593384,1.4359480142593384,52087,0.0,0.0
