TIMESTAMP,BSP_OPEN_PRICE_USD,BSP_HIGH_PRICE_USD,BSP_LOW_PRICE_USD,BSP_CLOSE_PRICE_USD,BSP_VOLUME_USD,BSP_DIVIDENDS_USD,BSP_STOCK_SPLITS_USD
2021-02-23 00:00:00+00:00,0.0005019999807700515,0.0007450000266544521,0.0005019999807700515,0.0007450000266544521,50896,0.0,0.0
2021-02-24 00:00:00+00:00,0.0007450000266544521,0.0009889999637380242,0.0006510000093840063,0.0009879999561235309,140950,0.0,0.0
2021-02-25 00:00:00+00:00,0.0009879999561235309,0.0009889999637380242,0.0007140000234358013,0.0007999999797903001,0,0.0,0.0
2021-02-26 00:00:00+00:00,0.0007999999797903001,0.0010400000028312206,0.0007060000207275152,0.0008980000275187194,100056,0.0,0.0
2021-02-27 00:00:00+00:00,0.0008980000275187194,0.0013409999664872885,0.0008570000063627958,0.0013289999915286899,171826,0.0,0.0
2021-02-28 00:00:00+00:00,0.0013289999915286899,0.001491999952122569,0.0010479999473318458,0.0014730000402778387,188174,0.0,0.0
2021-03-01 00:00:00+00:00,0.0014730000402778387,0.0032840000931173563,0.0013439999893307686,0.0029750000685453415,241663,0.0,0.0
2021-03-02 00:00:00+00:00,0.0029750000685453415,0.00432599987834692,0.002971000038087368,0.003973000217229128,192943,0.0,0.0
2021-03-03 00:00:00+00:00,0.003973000217229128,0.0039820000529289246,0.0017600000137463212,0.0020890000741928816,26699,0.0,0.0
2021-03-04 00:00:00+00:00,0.002088000066578388,0.0021329999435693026,0.0010270000202581286,0.00133500003721565,50626,0.0,0.0
2021-03-05 00:00:00+00:00,0.00133500003721565,0.0017369999550282955,0.0011350000277161598,0.0014909999445080757,31301,0.0,0.0
2021-03-06 00:00:00+00:00,0.0014909999445080757,0.0016449999529868364,0.0010890000266954303,0.0010900000343099236,7864,0.0,0.0
2021-03-07 00:00:00+00:00,0.0010900000343099236,0.0014349999837577343,0.0010849999962374568,0.001433999976143241,14811,0.0,0.0
2021-03-08 00:00:00+00:00,0.001433999976143241,0.001930000027641654,0.001006999984383583,0.001471000025048852,34985,0.0,0.0
2021-03-09 00:00:00+00:00,0.001471000025048852,0.0014860000228509307,0.0009720000089146197,0.001221999991685152,11179,0.0,0.0
2021-03-10 00:00:00+00:00,0.001221999991685152,0.0013210000470280647,0.0008800000068731606,0.0010019999463111162,17253,0.0,0.0
2021-03-11 00:00:00+00:00,0.0010019999463111162,0.0010089999996125698,0.0007529999711550772,0.0009210000280290842,100066,0.0,0.0
2021-03-12 00:00:00+00:00,0.0009210000280290842,0.0009500000160187483,0.0006990000256337225,0.0008699999889358878,15200,0.0,0.0
2021-03-13 00:00:00+00:00,0.0008699999889358878,0.0008709999965503812,0.0007040000054985285,0.0007060000207275152,12654,0.0,0.0
2021-03-14 00:00:00+00:00,0.0007060000207275152,0.0013599999947473407,0.0007060000207275152,0.0011690000537782907,155157,0.0,0.0
2021-03-15 00:00:00+00:00,0.0011690000537782907,0.0011709999525919557,0.0008210000232793391,0.0009689999860711396,50065,0.0,0.0
2021-03-16 00:00:00+00:00,0.0009689999860711396,0.001183000043965876,0.0007670000195503235,0.0008670000243000686,79966,0.0,0.0
2021-03-17 00:00:00+00:00,0.0008670000243000686,0.0010450000409036875,0.0008549999911338091,0.0009379999828524888,16603,0.0,0.0
2021-03-18 00:00:00+00:00,0.0009379999828524888,0.0010989999864250422,0.0007730000070296228,0.0010900000343099236,278436,0.0,0.0
2021-03-19 00:00:00+00:00,0.0010890000266954303,0.0020979999098926783,0.0008640000014565885,0.0016789999790489674,122960,0.0,0.0
2021-03-20 00:00:00+00:00,0.0016789999790489674,0.0020550000481307507,0.0015200000489130616,0.0017059999518096447,66965,0.0,0.0
2021-03-21 00:00:00+00:00,0.0017049999441951513,0.0018019999843090773,0.0013849999522790313,0.0015219999477267265,45305,0.0,0.0
2021-03-22 00:00:00+00:00,0.0015219999477267265,0.0016110000433400273,0.0013539999490603805,0.001395000028423965,38879,0.0,0.0
