TIMESTAMP,NTX_OPEN_PRICE_USD,NTX_HIGH_PRICE_USD,NTX_LOW_PRICE_USD,NTX_CLOSE_PRICE_USD,NTX_VOLUME_USD,NTX_DIVIDENDS_USD,NTX_STOCK_SPLITS_USD
2021-07-12 00:00:00+00:00,0.0005709999823011458,0.0010000000474974513,0.0005680000176653266,0.000830999983008951,268089,0.0,0.0
2021-07-13 00:00:00+00:00,0.0008299999753944576,0.0010000000474974513,0.0006130000110715628,0.0006890000076964498,170465,0.0,0.0
2021-07-14 00:00:00+00:00,0.0006890000076964498,0.0007009999826550484,0.0006520000169984996,0.0006910000229254365,48436,0.0,0.0
2021-07-15 00:00:00+00:00,0.0006910000229254365,0.0006910000229254365,0.0006319999811239541,0.0006500000017695129,12893,0.0,0.0
2021-07-16 00:00:00+00:00,0.0006500000017695129,0.0006980000180192292,0.000590000010561198,0.0006970000104047358,12769,0.0,0.0
2021-07-17 00:00:00+00:00,0.0006970000104047358,0.0006970000104047358,0.000590000010561198,0.0006960000027902424,129523,0.0,0.0
2021-07-18 00:00:00+00:00,0.0006960000027902424,0.0006980000180192292,0.0005699999746866524,0.0006549999816343188,102608,0.0,0.0
2021-07-19 00:00:00+00:00,0.0006549999816343188,0.0006970000104047358,0.0005869999877177179,0.0005879999953322113,122607,0.0,0.0
2021-07-20 00:00:00+00:00,0.0005879999953322113,0.0006500000017695129,0.0005879999953322113,0.0006469999789260328,64554,0.0,0.0
2021-07-21 00:00:00+00:00,0.0006469999789260328,0.0006900000153109431,0.0006200000061653554,0.0006399999838322401,10479,0.0,0.0
2021-07-22 00:00:00+00:00,0.0006399999838322401,0.0006890000076964498,0.0005709999823011458,0.0005709999823011458,223,0.0,0.0
2021-07-23 00:00:00+00:00,0.0005709999823011458,0.0006810000049881637,0.0005709999823011458,0.000678999989759177,111310,0.0,0.0
2021-07-24 00:00:00+00:00,0.000678999989759177,0.000678999989759177,0.0006120000034570694,0.0006549999816343188,33741,0.0,0.0
2021-07-25 00:00:00+00:00,0.0006549999816343188,0.0006849999772384763,0.000623999978415668,0.0006849999772384763,16189,0.0,0.0
2021-07-26 00:00:00+00:00,0.0006849999772384763,0.0007510000141337514,0.0005590000073425472,0.0005590000073425472,135297,0.0,0.0
2021-07-27 00:00:00+00:00,0.0005600000149570405,0.0007399999885819852,0.0005590000073425472,0.0005810000002384186,95439,0.0,0.0
2021-07-28 00:00:00+00:00,0.0005810000002384186,0.0007389999809674919,0.0005810000002384186,0.0006000000284984708,31387,0.0,0.0
2021-07-29 00:00:00+00:00,0.0006000000284984708,0.0007200000109151006,0.0006000000284984708,0.0007070000283420086,206395,0.0,0.0
2021-07-30 00:00:00+00:00,0.0007070000283420086,0.0007140000234358013,0.0006259999936446548,0.0007040000054985285,170902,0.0,0.0
2021-07-31 00:00:00+00:00,0.0007040000054985285,0.0007050000131130219,0.0006259999936446548,0.0006280000088736415,23,0.0,0.0
2021-08-01 00:00:00+00:00,0.0006280000088736415,0.0006970000104047358,0.0006280000088736415,0.0006339999963529408,60257,0.0,0.0
2021-08-02 00:00:00+00:00,0.0006339999963529408,0.0006929999799467623,0.0006339999963529408,0.0006859999848529696,5495,0.0,0.0
2021-08-03 00:00:00+00:00,0.0006859999848529696,0.0006859999848529696,0.0006309999735094607,0.0006309999735094607,12,0.0,0.0
2021-08-04 00:00:00+00:00,0.0006309999735094607,0.0006840000278316438,0.0006300000241026282,0.0006300000241026282,25,0.0,0.0
2021-08-05 00:00:00+00:00,0.0006300000241026282,0.0006680000224150717,0.0005869999877177179,0.0006399999838322401,92098,0.0,0.0
2021-08-06 00:00:00+00:00,0.0006399999838322401,0.0006799999973736703,0.0005869999877177179,0.0006799999973736703,139913,0.0,0.0
2021-08-07 00:00:00+00:00,0.0006799999973736703,0.000686999992467463,0.000666000007186085,0.0006849999772384763,29924,0.0,0.0
2021-08-08 00:00:00+00:00,0.0006830000202171504,0.0006980000180192292,0.0006380000268109143,0.0006849999772384763,13760,0.0,0.0
2021-08-09 00:00:00+00:00,0.0006859999848529696,0.0006900000153109431,0.000610999995842576,0.000610999995842576,110874,0.0,0.0
2021-08-10 00:00:00+00:00,0.000610999995842576,0.0007099999929778278,0.000610999995842576,0.0006319999811239541,12557,0.0,0.0
