TIMESTAMP,REF_OPEN_PRICE_USD,REF_HIGH_PRICE_USD,REF_LOW_PRICE_USD,REF_CLOSE_PRICE_USD,REF_VOLUME_USD,REF_DIVIDENDS_USD,REF_STOCK_SPLITS_USD
2021-10-22 00:00:00+00:00,5.874973773956299,6.052577972412109,5.72711706161499,5.765142917633057,674232,0.0,0.0
2021-10-23 00:00:00+00:00,5.765237808227539,5.891849040985107,4.761559009552002,5.441554069519043,859405,0.0,0.0
2021-10-24 00:00:00+00:00,5.441364765167236,5.893867015838623,5.296938896179199,5.514701843261719,443152,0.0,0.0
2021-10-25 00:00:00+00:00,5.514358043670654,14.972296714782715,5.51112699508667,10.257058143615723,4653932,0.0,0.0
2021-10-26 00:00:00+00:00,10.256258964538574,10.93244457244873,9.00969409942627,9.86178970336914,3551722,0.0,0.0
2021-10-27 00:00:00+00:00,9.861677169799805,10.1375732421875,8.539599418640137,9.142999649047852,2311470,0.0,0.0
2021-10-28 00:00:00+00:00,9.0936918258667,11.026708602905273,8.649974822998047,8.932015419006348,2361822,0.0,0.0
2021-10-29 00:00:00+00:00,8.932531356811523,9.020973205566406,8.318400382995605,8.655492782592773,1009613,0.0,0.0
2021-10-30 00:00:00+00:00,8.65629768371582,8.732226371765137,7.508379936218262,7.634934902191162,1491263,0.0,0.0
2021-10-31 00:00:00+00:00,7.626659870147705,7.738391876220703,6.610294818878174,7.176331996917725,2017896,0.0,0.0
2021-11-01 00:00:00+00:00,7.169586181640625,7.3304619789123535,6.730950832366943,6.945592880249023,1462348,0.0,0.0
2021-11-02 00:00:00+00:00,6.944839000701904,8.432699203491211,6.721847057342529,7.037817001342773,1944549,0.0,0.0
2021-11-03 00:00:00+00:00,7.03796911239624,7.850696086883545,6.925004959106445,7.781157970428467,1194923,0.0,0.0
2021-11-04 00:00:00+00:00,7.780766010284424,7.920842170715332,6.847404956817627,7.285894870758057,1223488,0.0,0.0
2021-11-05 00:00:00+00:00,7.285921096801758,7.654343128204346,7.146255016326904,7.164340019226074,492133,0.0,0.0
2021-11-06 00:00:00+00:00,7.164484024047852,7.211002826690674,6.581953048706055,6.842967987060547,1491428,0.0,0.0
