TIMESTAMP,MAVIA_OPEN_PRICE_USD,MAVIA_HIGH_PRICE_USD,MAVIA_LOW_PRICE_USD,MAVIA_CLOSE_PRICE_USD,MAVIA_VOLUME_USD,MAVIA_DIVIDENDS_USD,MAVIA_STOCK_SPLITS_USD
2024-02-06 00:00:00+00:00,2.865161895751953,3.279171943664551,1.8351939916610718,3.270155906677246,103728500,0.0,0.0
2024-02-07 00:00:00+00:00,3.2700040340423584,4.0554399490356445,3.069633960723877,3.6231579780578613,106141367,0.0,0.0
2024-02-08 00:00:00+00:00,3.6191859245300293,4.817580223083496,3.366292953491211,4.33207893371582,82940635,0.0,0.0
2024-02-09 00:00:00+00:00,4.362439155578613,5.979414939880371,4.241230010986328,5.8944621086120605,119504905,0.0,0.0
2024-02-10 00:00:00+00:00,5.898902893066406,8.101703643798828,5.613339900970459,7.962881088256836,159984173,0.0,0.0
2024-02-11 00:00:00+00:00,7.961573123931885,9.306584358215332,6.995269775390625,7.264514923095703,152913200,0.0,0.0
2024-02-12 00:00:00+00:00,7.228936195373535,8.600852966308594,6.392608165740967,8.186202049255371,128244879,0.0,0.0
2024-02-13 00:00:00+00:00,8.174304962158203,8.98134708404541,7.633559226989746,8.213335990905762,104928100,0.0,0.0
2024-02-14 00:00:00+00:00,8.207574844360352,8.336995124816895,7.006893157958984,7.394297122955322,92413757,0.0,0.0
2024-02-15 00:00:00+00:00,7.397116184234619,8.382843971252441,6.7503509521484375,8.243231773376465,103280263,0.0,0.0
2024-02-16 00:00:00+00:00,8.242037773132324,8.688920021057129,7.407726764678955,8.136280059814453,90511254,0.0,0.0
2024-02-17 00:00:00+00:00,8.139449119567871,9.39786434173584,7.620895862579346,9.003874778747559,89369307,0.0,0.0
2024-02-18 00:00:00+00:00,9.00451374053955,10.70544719696045,8.694450378417969,9.817879676818848,92175121,0.0,0.0
2024-02-19 00:00:00+00:00,9.815690994262695,10.564976692199707,8.158804893493652,8.58983039855957,104596514,0.0,0.0
2024-02-20 00:00:00+00:00,8.58983039855957,8.680436134338379,7.2963080406188965,8.121939659118652,100147842,0.0,0.0
2024-02-21 00:00:00+00:00,8.121420860290527,8.44529914855957,6.821475982666016,7.365581035614014,95771286,0.0,0.0
2024-02-22 00:00:00+00:00,7.357903957366943,8.063265800476074,6.864124774932861,7.370016098022461,89366061,0.0,0.0
2024-02-23 00:00:00+00:00,7.3695597648620605,7.430068016052246,6.723515033721924,6.994207859039307,65867451,0.0,0.0
2024-02-24 00:00:00+00:00,6.992504119873047,7.530348777770996,6.780667781829834,7.390594005584717,60499688,0.0,0.0
2024-02-25 00:00:00+00:00,7.386905193328857,7.629319190979004,6.966730117797852,7.218541145324707,64111729,0.0,0.0
2024-02-26 00:00:00+00:00,7.215827941894531,7.858242034912109,7.083089828491211,7.3108367919921875,68430916,0.0,0.0
2024-02-27 00:00:00+00:00,7.311405181884766,7.561251163482666,7.017974853515625,7.136352062225342,53899052,0.0,0.0
2024-02-28 00:00:00+00:00,7.130218982696533,7.289444923400879,5.598115921020508,6.245944976806641,79650847,0.0,0.0
2024-02-29 00:00:00+00:00,6.243512153625488,6.29813289642334,5.396814823150635,5.521515846252441,58358671,0.0,0.0
2024-03-01 00:00:00+00:00,5.5182719230651855,5.901000022888184,5.406010150909424,5.593833923339844,51159187,0.0,0.0
2024-03-02 00:00:00+00:00,5.589735984802246,6.35286283493042,5.589735984802246,6.193944931030273,50295678,0.0,0.0
2024-03-03 00:00:00+00:00,6.193961143493652,6.469491004943848,5.740472793579102,6.011145114898682,45636793,0.0,0.0
2024-03-04 00:00:00+00:00,6.010948181152344,6.275660991668701,5.589535236358643,5.726776123046875,42849831,0.0,0.0
2024-03-05 00:00:00+00:00,5.730906963348389,6.64462423324585,5.107065200805664,5.604272842407227,74069882,0.0,0.0
2024-03-06 00:00:00+00:00,5.604154109954834,6.127044200897217,5.424448013305664,5.915090084075928,47711216,0.0,0.0
2024-03-07 00:00:00+00:00,5.915090084075928,6.559256076812744,5.861506938934326,6.446287155151367,49290372,0.0,0.0
2024-03-08 00:00:00+00:00,6.445991039276123,8.017878532409668,6.342761039733887,7.528698921203613,71214302,0.0,0.0
2024-03-09 00:00:00+00:00,7.528698921203613,8.631470680236816,7.195680141448975,8.021105766296387,50347541,0.0,0.0
2024-03-10 00:00:00+00:00,8.021140098571777,9.54049015045166,7.897021770477295,8.883047103881836,76022462,0.0,0.0
2024-03-11 00:00:00+00:00,8.883131980895996,9.230341911315918,7.932562828063965,8.151387214660645,59378913,0.0,0.0
2024-03-12 00:00:00+00:00,8.151387214660645,8.536710739135742,7.6380391120910645,8.061777114868164,47706818,0.0,0.0
2024-03-13 00:00:00+00:00,8.061777114868164,8.090242385864258,7.313744068145752,7.672921180725098,35097400,0.0,0.0
2024-03-14 00:00:00+00:00,7.672921180725098,7.680980205535889,6.944650173187256,7.380746841430664,36849630,0.0,0.0
2024-03-15 00:00:00+00:00,7.380746841430664,7.454986095428467,6.119120121002197,6.620747089385986,39342267,0.0,0.0
2024-03-16 00:00:00+00:00,6.620747089385986,7.087870121002197,5.8879170417785645,6.09596586227417,46330999,0.0,0.0
2024-03-17 00:00:00+00:00,6.09596586227417,6.894205093383789,5.867962837219238,6.824957847595215,26364250,0.0,0.0
2024-03-18 00:00:00+00:00,6.78934383392334,7.227100849151611,6.089148998260498,6.13441801071167,26973658,0.0,0.0
2024-03-19 00:00:00+00:00,6.13441801071167,6.19187593460083,5.538197994232178,5.738093852996826,44974084,0.0,0.0
2024-03-20 00:00:00+00:00,5.738093852996826,6.579202175140381,5.238823890686035,6.483270168304443,66698227,0.0,0.0
2024-03-21 00:00:00+00:00,6.483270168304443,6.952908992767334,6.37412691116333,6.744472980499268,54743612,0.0,0.0
2024-03-22 00:00:00+00:00,6.744607925415039,6.991106986999512,6.062681198120117,6.274864196777344,48444803,0.0,0.0
2024-03-23 00:00:00+00:00,6.274864196777344,6.326539039611816,6.071735858917236,6.071735858917236,23544330,0.0,0.0
2024-03-24 00:00:00+00:00,6.071735858917236,6.257587909698486,5.89425802230835,6.200904846191406,22631398,0.0,0.0
2024-03-25 00:00:00+00:00,6.200904846191406,6.645182132720947,6.059724807739258,6.484585762023926,58151536,0.0,0.0
2024-03-26 00:00:00+00:00,6.484585762023926,6.947762966156006,6.404862880706787,6.579386234283447,50996483,0.0,0.0
2024-03-27 00:00:00+00:00,6.579386234283447,6.681526184082031,5.801362037658691,5.861743927001953,54646473,0.0,0.0
2024-03-28 00:00:00+00:00,5.861743927001953,6.2507548332214355,5.712555885314941,6.195773124694824,52834730,0.0,0.0
2024-03-29 00:00:00+00:00,6.195773124694824,6.2335710525512695,5.925556182861328,6.034604072570801,36179060,0.0,0.0
2024-03-30 00:00:00+00:00,6.034604072570801,6.406813144683838,5.937658786773682,6.051032066345215,42006763,0.0,0.0
2024-03-31 00:00:00+00:00,6.051032066345215,6.374705791473389,5.9431071281433105,6.338736057281494,35468713,0.0,0.0
2024-04-01 00:00:00+00:00,6.338736057281494,6.37569522857666,5.611763954162598,5.838998794555664,51551059,0.0,0.0
2024-04-02 00:00:00+00:00,5.838996887207031,5.839044094085693,5.204824924468994,5.257339000701904,50919573,0.0,0.0
2024-04-03 00:00:00+00:00,5.257339000701904,5.471487998962402,5.027853965759277,5.294331073760986,37955132,0.0,0.0
2024-04-04 00:00:00+00:00,5.2942280769348145,5.4423041343688965,5.068603038787842,5.167080879211426,41155866,0.0,0.0
