TIMESTAMP,MAI36514_OPEN_PRICE_USD,MAI36514_HIGH_PRICE_USD,MAI36514_LOW_PRICE_USD,MAI36514_CLOSE_PRICE_USD,MAI36514_VOLUME_USD,MAI36514_DIVIDENDS_USD,MAI36514_STOCK_SPLITS_USD
2025-05-15 00:00:00+00:00,0.0033950000070035458,0.003857000032439828,0.003280000062659383,0.003857000032439828,4164381,0.0,0.0
2025-05-16 00:00:00+00:00,0.003857000032439828,0.004129000008106232,0.0025190000887960196,0.0036239998880773783,5588149,0.0,0.0
2025-05-17 00:00:00+00:00,0.0036239998880773783,0.003914000000804663,0.002529999939724803,0.0029959999956190586,4749669,0.0,0.0
2025-05-18 00:00:00+00:00,0.0029959999956190586,0.0029959999956190586,0.0025239998940378428,0.002587999915704131,5331037,0.0,0.0
2025-05-19 00:00:00+00:00,0.002587999915704131,0.002727000042796135,0.0019379999721422791,0.002248999895527959,453115,0.0,0.0
2025-05-20 00:00:00+00:00,0.002248999895527959,0.0027089999057352543,0.002067999914288521,0.002509000012651086,264968,0.0,0.0
2025-05-21 00:00:00+00:00,0.002509000012651086,0.0028570001013576984,0.0022169998846948147,0.0023129999171942472,188789,0.0,0.0
2025-05-22 00:00:00+00:00,0.0023129999171942472,0.002368000103160739,0.0020200000144541264,0.0021200000774115324,166330,0.0,0.0
2025-05-23 00:00:00+00:00,0.0021200000774115324,0.002429000101983547,0.001917000045068562,0.0019519999623298645,144508,0.0,0.0
2025-05-24 00:00:00+00:00,0.0019519999623298645,0.0023499999660998583,0.0019160000374540687,0.002171000000089407,142372,0.0,0.0
2025-05-25 00:00:00+00:00,0.002171000000089407,0.0027340000960975885,0.0021540001034736633,0.002491000108420849,195348,0.0,0.0
2025-05-26 00:00:00+00:00,0.002491000108420849,0.0025220001116394997,0.002196999965235591,0.0023320000618696213,109320,0.0,0.0
2025-05-27 00:00:00+00:00,0.0023320000618696213,0.002334000077098608,0.0020810000132769346,0.002128999913111329,73160,0.0,0.0
2025-05-28 00:00:00+00:00,0.002128999913111329,0.0023509999737143517,0.0021150000393390656,0.0022789998911321163,60242,0.0,0.0
2025-05-29 00:00:00+00:00,0.0022789998911321163,0.0028719999827444553,0.0021840000990778208,0.0028719999827444553,86879,0.0,0.0
2025-05-30 00:00:00+00:00,0.0028719999827444553,0.002964999992400408,0.00229199999012053,0.00229199999012053,92677,0.0,0.0
2025-05-31 00:00:00+00:00,0.00229199999012053,0.0026340000331401825,0.002265000017359853,0.0025140000507235527,76357,0.0,0.0
2025-06-01 00:00:00+00:00,0.0025135274045169353,0.0028110984712839127,0.0024130521342158318,0.002723426790907979,145155,0.0,0.0
