TIMESTAMP,DERP24955_OPEN_PRICE_USD,DERP24955_HIGH_PRICE_USD,DERP24955_LOW_PRICE_USD,DERP24955_CLOSE_PRICE_USD,DERP24955_VOLUME_USD,DERP24955_DIVIDENDS_USD,DERP24955_STOCK_SPLITS_USD
2023-05-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,123644,0.0,0.0
2023-05-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,275701,0.0,0.0
2023-05-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,94581,0.0,0.0
2023-05-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,153132,0.0,0.0
2023-05-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,140036,0.0,0.0
2023-05-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,93077,0.0,0.0
2023-05-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,107453,0.0,0.0
2023-06-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,100122,0.0,0.0
2023-06-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,104217,0.0,0.0
2023-06-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,105393,0.0,0.0
2023-06-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,95364,0.0,0.0
2023-06-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,113310,0.0,0.0
2023-06-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,118274,0.0,0.0
2023-06-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,106007,0.0,0.0
2023-06-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,101735,0.0,0.0
2023-06-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,97598,0.0,0.0
2023-06-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,83475,0.0,0.0
2023-06-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,100198,0.0,0.0
2023-06-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,107971,0.0,0.0
2023-06-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,88635,0.0,0.0
2023-06-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,91593,0.0,0.0
2023-06-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,85556,0.0,0.0
2023-06-16 00:00:00+00:00,,,,0.0,69190,0.0,0.0
2023-06-17 00:00:00+00:00,,,,0.0,4050,0.0,0.0
2023-06-18 00:00:00+00:00,,,,0.0,194,0.0,0.0
2023-06-19 00:00:00+00:00,,,,0.0,132,0.0,0.0
2023-06-20 00:00:00+00:00,,,,0.0,10094,0.0,0.0
2023-06-21 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,54931,0.0,0.0
2023-06-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,73210,0.0,0.0
2023-06-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6427,0.0,0.0
2023-06-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3208,0.0,0.0
2023-06-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1403,0.0,0.0
2023-06-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,880,0.0,0.0
2023-06-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,1860,0.0,0.0
2023-06-28 00:00:00+00:00,,,,0.0,3115,0.0,0.0
2023-06-29 00:00:00+00:00,,,,0.0,2352,0.0,0.0
2023-06-30 00:00:00+00:00,,,,0.0,2698,0.0,0.0
2023-07-01 00:00:00+00:00,,,,0.0,3381,0.0,0.0
2023-07-02 00:00:00+00:00,,,,0.0,510,0.0,0.0
2023-07-03 00:00:00+00:00,,,,0.0,56,0.0,0.0
2023-07-04 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-07-05 00:00:00+00:00,,,,0.0,6895,0.0,0.0
2023-07-06 00:00:00+00:00,,,,0.0,286,0.0,0.0
2023-07-07 00:00:00+00:00,,,,0.0,635,0.0,0.0
2023-07-08 00:00:00+00:00,,,,0.0,299,0.0,0.0
2023-07-09 00:00:00+00:00,,,,0.0,377,0.0,0.0
2023-07-10 00:00:00+00:00,,,,0.0,1383,0.0,0.0
2023-07-11 00:00:00+00:00,,,,0.0,203,0.0,0.0
2023-07-13 00:00:00+00:00,,,,0.0,203,0.0,0.0
2023-07-14 00:00:00+00:00,,,,0.0,599,0.0,0.0
2023-07-15 00:00:00+00:00,,,,0.0,793,0.0,0.0
2023-07-16 00:00:00+00:00,,,,0.0,24321,0.0,0.0
2023-07-17 00:00:00+00:00,,,,0.0,6698,0.0,0.0
2023-07-18 00:00:00+00:00,,,,0.0,793,0.0,0.0
2023-07-19 00:00:00+00:00,,,,0.0,4011,0.0,0.0
2023-07-20 00:00:00+00:00,,,,0.0,19987,0.0,0.0
2023-07-21 00:00:00+00:00,,,,0.0,1913,0.0,0.0
2023-07-22 00:00:00+00:00,,,,0.0,2566,0.0,0.0
2023-07-23 00:00:00+00:00,,,,0.0,1569,0.0,0.0
2023-07-24 00:00:00+00:00,,,,0.0,1421,0.0,0.0
2023-07-25 00:00:00+00:00,,,,0.0,199,0.0,0.0
2023-07-26 00:00:00+00:00,,,,0.0,3012,0.0,0.0
2023-07-27 00:00:00+00:00,,,,0.0,1100,0.0,0.0
2023-07-28 00:00:00+00:00,,,,0.0,651,0.0,0.0
2023-07-29 00:00:00+00:00,,,,0.0,962,0.0,0.0
2023-07-30 00:00:00+00:00,,,,0.0,910,0.0,0.0
2023-07-31 00:00:00+00:00,,,,0.0,88,0.0,0.0
2023-08-01 00:00:00+00:00,,,,0.0,241,0.0,0.0
2023-08-02 00:00:00+00:00,,,,0.0,157,0.0,0.0
2023-08-03 00:00:00+00:00,,,,0.0,64,0.0,0.0
2023-08-05 00:00:00+00:00,,,,0.0,123,0.0,0.0
2023-08-06 00:00:00+00:00,,,,0.0,97,0.0,0.0
2023-08-07 00:00:00+00:00,,,,0.0,190,0.0,0.0
2023-08-08 00:00:00+00:00,,,,0.0,137,0.0,0.0
2023-08-09 00:00:00+00:00,,,,0.0,161,0.0,0.0
2023-08-10 00:00:00+00:00,,,,0.0,57,0.0,0.0
2023-08-11 00:00:00+00:00,,,,0.0,7573,0.0,0.0
2023-08-12 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-08-13 00:00:00+00:00,,,,0.0,907,0.0,0.0
2023-08-14 00:00:00+00:00,,,,0.0,2534,0.0,0.0
2023-08-15 00:00:00+00:00,,,,0.0,342,0.0,0.0
2023-08-16 00:00:00+00:00,,,,0.0,735,0.0,0.0
2023-08-17 00:00:00+00:00,,,,0.0,602,0.0,0.0
2023-08-18 00:00:00+00:00,,,,0.0,871,0.0,0.0
2023-08-19 00:00:00+00:00,,,,0.0,100664,0.0,0.0
2023-08-20 00:00:00+00:00,,,,0.0,288,0.0,0.0
2023-08-21 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-08-22 00:00:00+00:00,,,,0.0,3428,0.0,0.0
2023-08-23 00:00:00+00:00,,,,0.0,217,0.0,0.0
2023-08-24 00:00:00+00:00,,,,0.0,1134,0.0,0.0
2023-08-25 00:00:00+00:00,,,,0.0,1016,0.0,0.0
2023-08-27 00:00:00+00:00,,,,0.0,61,0.0,0.0
2023-08-28 00:00:00+00:00,,,,0.0,734,0.0,0.0
2023-08-29 00:00:00+00:00,,,,0.0,8769,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,1003,0.0,0.0
2023-08-31 00:00:00+00:00,,,,0.0,2519,0.0,0.0
2023-09-01 00:00:00+00:00,,,,0.0,33,0.0,0.0
2023-09-02 00:00:00+00:00,,,,0.0,37,0.0,0.0
2023-09-03 00:00:00+00:00,,,,0.0,3735,0.0,0.0
2023-09-04 00:00:00+00:00,,,,0.0,1066,0.0,0.0
2023-09-05 00:00:00+00:00,,,,0.0,376,0.0,0.0
2023-09-06 00:00:00+00:00,,,,0.0,44,0.0,0.0
2023-09-08 00:00:00+00:00,,,,0.0,1391,0.0,0.0
2023-09-09 00:00:00+00:00,,,,0.0,464,0.0,0.0
2023-09-10 00:00:00+00:00,,,,0.0,42,0.0,0.0
2023-09-11 00:00:00+00:00,,,,0.0,12763,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,2338,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,416,0.0,0.0
2023-09-14 00:00:00+00:00,,,,0.0,155,0.0,0.0
2023-09-15 00:00:00+00:00,,,,0.0,162,0.0,0.0
2023-09-16 00:00:00+00:00,,,,0.0,92,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-09-18 00:00:00+00:00,,,,0.0,2834,0.0,0.0
2023-09-19 00:00:00+00:00,,,,0.0,11241,0.0,0.0
2023-09-20 00:00:00+00:00,,,,0.0,54454,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,123785,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,72906,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,4715,0.0,0.0
2023-09-24 00:00:00+00:00,,,,0.0,79909,0.0,0.0
2023-09-25 00:00:00+00:00,,,,0.0,66216,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,40172,0.0,0.0
2023-09-27 00:00:00+00:00,,,,0.0,34652,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,31512,0.0,0.0
2023-09-29 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,162730,0.0,0.0
2023-09-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,70024,0.0,0.0
2023-10-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,84193,0.0,0.0
2023-10-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,164342,0.0,0.0
2023-10-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,88730,0.0,0.0
2023-10-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,100500,0.0,0.0
2023-10-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,117394,0.0,0.0
2023-10-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,86120,0.0,0.0
2023-10-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,25727,0.0,0.0
2023-10-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7638,0.0,0.0
2023-10-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,101268,0.0,0.0
2023-10-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,79012,0.0,0.0
2023-10-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,98960,0.0,0.0
2023-10-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,31123,0.0,0.0
2023-10-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,52706,0.0,0.0
2023-10-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11523,0.0,0.0
2023-10-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2432,0.0,0.0
2023-10-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3348,0.0,0.0
2023-10-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,59773,0.0,0.0
2023-10-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,45932,0.0,0.0
2023-10-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,34364,0.0,0.0
2023-10-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,20034,0.0,0.0
2023-10-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1216,0.0,0.0
2023-10-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,250,0.0,0.0
2023-10-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,2706,0.0,0.0
2023-10-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,28578,0.0,0.0
2023-10-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7283,0.0,0.0
2023-10-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1472,0.0,0.0
2023-10-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,780,0.0,0.0
2023-10-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2054,0.0,0.0
2023-10-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,591,0.0,0.0
2023-10-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2099,0.0,0.0
2023-10-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,17470,0.0,0.0
2023-11-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6726,0.0,0.0
2023-11-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,554,0.0,0.0
2023-11-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,37533,0.0,0.0
2023-11-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,37961,0.0,0.0
2023-11-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9833,0.0,0.0
2023-11-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,33580,0.0,0.0
2023-11-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13381,0.0,0.0
2023-11-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13035,0.0,0.0
2023-11-09 00:00:00+00:00,9.999999974752427e-07,3.000000106112566e-06,9.999999974752427e-07,3.000000106112566e-06,202938,0.0,0.0
2023-11-10 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,32599,0.0,0.0
2023-11-11 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,13434,0.0,0.0
2023-11-12 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,4862,0.0,0.0
2023-11-13 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,7116,0.0,0.0
2023-11-14 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,13359,0.0,0.0
2023-11-15 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,2792,0.0,0.0
2023-11-16 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,8808,0.0,0.0
2023-11-17 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,12413,0.0,0.0
2023-11-18 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,5815,0.0,0.0
2023-11-19 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,15451,0.0,0.0
2023-11-20 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,98885,0.0,0.0
2023-11-21 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,29381,0.0,0.0
2023-11-22 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,5376,0.0,0.0
2023-11-23 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,1844,0.0,0.0
2023-11-24 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,9515,0.0,0.0
2023-11-25 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,9079,0.0,0.0
2023-11-26 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,20848,0.0,0.0
2023-11-27 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,8514,0.0,0.0
2023-11-28 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,12934,0.0,0.0
2023-11-29 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,31118,0.0,0.0
2023-11-30 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,4526,0.0,0.0
2023-12-01 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,628,0.0,0.0
2023-12-02 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,63237,0.0,0.0
2023-12-03 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,15450,0.0,0.0
2023-12-04 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,30847,0.0,0.0
2023-12-05 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,26421,0.0,0.0
2023-12-06 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,22285,0.0,0.0
2023-12-07 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,6365,0.0,0.0
2023-12-08 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,6881,0.0,0.0
2023-12-09 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,23215,0.0,0.0
2023-12-10 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,7834,0.0,0.0
2023-12-11 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,3147,0.0,0.0
2023-12-12 00:00:00+00:00,1.9999999949504854e-06,3.999999989900971e-06,1.9999999949504854e-06,3.000000106112566e-06,95648,0.0,0.0
2023-12-13 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,17190,0.0,0.0
2023-12-14 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,6811,0.0,0.0
2023-12-15 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,1972,0.0,0.0
2023-12-16 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,16171,0.0,0.0
2023-12-17 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1682,0.0,0.0
2023-12-18 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,11141,0.0,0.0
2023-12-19 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,3683,0.0,0.0
2023-12-20 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,2606,0.0,0.0
2023-12-21 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,21268,0.0,0.0
2023-12-22 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,6232,0.0,0.0
2023-12-23 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,765,0.0,0.0
2023-12-24 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,3423,0.0,0.0
2023-12-25 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,177,0.0,0.0
2023-12-26 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1195,0.0,0.0
2023-12-27 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,14548,0.0,0.0
2023-12-28 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,32777,0.0,0.0
2023-12-29 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,8595,0.0,0.0
2023-12-30 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,3879,0.0,0.0
2023-12-31 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,132,0.0,0.0
2024-01-01 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,1597,0.0,0.0
2024-01-02 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,230,0.0,0.0
