TIMESTAMP,APTOGE_OPEN_PRICE_USD,APTOGE_HIGH_PRICE_USD,APTOGE_LOW_PRICE_USD,APTOGE_CLOSE_PRICE_USD,APTOGE_VOLUME_USD,APTOGE_DIVIDENDS_USD,APTOGE_STOCK_SPLITS_USD
2022-10-26 00:00:00+00:00,0.40043601393699646,0.47956299781799316,0.39681899547576904,0.45281100273132324,10434,0.0,0.0
2022-10-27 00:00:00+00:00,0.45281100273132324,0.8203960061073303,0.4197019934654236,0.6120049953460693,127374,0.0,0.0
2022-10-28 00:00:00+00:00,0.6120049953460693,0.6941220164299011,0.3566089868545532,0.3974519968032837,85801,0.0,0.0
2022-10-29 00:00:00+00:00,0.3974519968032837,0.4796859920024872,0.2526339888572693,0.31266000866889954,84662,0.0,0.0
2022-10-30 00:00:00+00:00,0.31266000866889954,0.39504000544548035,0.27827998995780945,0.3551200032234192,32588,0.0,0.0
2022-10-31 00:00:00+00:00,0.3551200032234192,0.36959099769592285,0.2510710060596466,0.317207008600235,35525,0.0,0.0
2022-11-01 00:00:00+00:00,0.317207008600235,0.3196229934692383,0.17703700065612793,0.21035300195217133,47212,0.0,0.0
2022-11-02 00:00:00+00:00,0.21035300195217133,0.24504700303077698,0.12293700128793716,0.158828005194664,44320,0.0,0.0
2022-11-03 00:00:00+00:00,0.158828005194664,0.18872499465942383,0.09226299822330475,0.13587699830532074,29538,0.0,0.0
2022-11-04 00:00:00+00:00,0.13665400445461273,0.2449139952659607,0.09773299843072891,0.1977429986000061,40924,0.0,0.0
2022-11-05 00:00:00+00:00,0.19881699979305267,0.23078300058841705,0.19199000298976898,0.19973300397396088,13033,0.0,0.0
2022-11-06 00:00:00+00:00,0.2004839926958084,0.22820499539375305,0.13728199899196625,0.13757799565792084,17919,0.0,0.0
2022-11-07 00:00:00+00:00,0.13728000223636627,0.1405249983072281,0.05672699958086014,0.05724300071597099,20361,0.0,0.0
2022-11-08 00:00:00+00:00,0.05724300071597099,0.07913699746131897,0.04267900064587593,0.055727001279592514,8769,0.0,0.0
2022-11-09 00:00:00+00:00,0.055727001279592514,0.05701800063252449,0.03214100003242493,0.034122999757528305,3382,0.0,0.0
2022-11-10 00:00:00+00:00,0.034122999757528305,0.0668099969625473,0.033785998821258545,0.05564500018954277,4792,0.0,0.0
2022-11-11 00:00:00+00:00,0.056012000888586044,0.07863699644804001,0.05173400044441223,0.07840199768543243,3221,0.0,0.0
2022-11-12 00:00:00+00:00,0.07840199768543243,0.07872200012207031,0.033479999750852585,0.03890899941325188,7298,0.0,0.0
2022-11-13 00:00:00+00:00,0.03891000151634216,0.046613000333309174,0.030824000015854836,0.04168500006198883,4034,0.0,0.0
2022-11-14 00:00:00+00:00,0.04169100150465965,0.16602200269699097,0.03734400123357773,0.0840580016374588,39012,0.0,0.0
2022-11-15 00:00:00+00:00,0.08376199752092361,0.0994039997458458,0.08212299644947052,0.09463000297546387,2601,0.0,0.0
2022-11-16 00:00:00+00:00,0.09329400211572647,0.0959009975194931,0.07360000163316727,0.07518299669027328,2254,0.0,0.0
2022-11-17 00:00:00+00:00,0.07518299669027328,0.08643899857997894,0.07239200174808502,0.07723700255155563,2737,0.0,0.0
2022-11-18 00:00:00+00:00,0.07707799971103668,0.08638399839401245,0.07590699940919876,0.07875999808311462,1344,0.0,0.0
2022-11-19 00:00:00+00:00,0.07852499932050705,0.07979399710893631,0.07293400168418884,0.07699300348758698,750,0.0,0.0
2022-11-20 00:00:00+00:00,0.07699300348758698,0.07699300348758698,0.06752199679613113,0.0677890032529831,216,0.0,0.0
2022-11-21 00:00:00+00:00,0.06778799742460251,0.06780999898910522,0.027685999870300293,0.027767999097704887,4483,0.0,0.0
2022-11-22 00:00:00+00:00,0.027735000476241112,0.03160199895501137,0.00826600007712841,0.00850099977105856,5371,0.0,0.0
2022-11-23 00:00:00+00:00,0.00850099977105856,0.022458000108599663,0.00752299977466464,0.013058999553322792,4022,0.0,0.0
2022-11-24 00:00:00+00:00,0.013070999644696712,0.01460999995470047,0.0115130003541708,0.012227999977767467,763,0.0,0.0
2022-11-25 00:00:00+00:00,0.012227999977767467,0.013999000191688538,0.011761999689042568,0.01334299985319376,278,0.0,0.0
2022-11-26 00:00:00+00:00,0.013341999612748623,0.02404800057411194,0.013263000175356865,0.023435000330209732,3093,0.0,0.0
2022-11-27 00:00:00+00:00,0.023454999551177025,0.027502000331878662,0.016669999808073044,0.017779000103473663,2309,0.0,0.0
2022-11-28 00:00:00+00:00,0.017779000103473663,0.01981399953365326,0.016152000054717064,0.017482999712228775,822,0.0,0.0
2022-11-29 00:00:00+00:00,0.017482999712228775,0.022260000929236412,0.017304999753832817,0.021616000682115555,1082,0.0,0.0
2022-11-30 00:00:00+00:00,0.021616000682115555,0.02252800017595291,0.020747000351548195,0.021462999284267426,528,0.0,0.0
2022-12-01 00:00:00+00:00,0.021462999284267426,0.021592000499367714,0.015401000156998634,0.018492000177502632,1628,0.0,0.0
2022-12-02 00:00:00+00:00,0.01848899945616722,0.018567999824881554,0.01597600057721138,0.01742500066757202,415,0.0,0.0
2022-12-03 00:00:00+00:00,0.01742500066757202,0.02479499951004982,0.017326999455690384,0.023584000766277313,172,0.0,0.0
2022-12-04 00:00:00+00:00,0.023584000766277313,0.02425600029528141,0.016930999234318733,0.017702000215649605,428,0.0,0.0
2022-12-05 00:00:00+00:00,0.017696000635623932,0.01891000010073185,0.017463000491261482,0.0185759998857975,719,0.0,0.0
2022-12-06 00:00:00+00:00,0.0185759998857975,0.023016000166535378,0.01851700060069561,0.021302999928593636,1046,0.0,0.0
2022-12-07 00:00:00+00:00,0.021265000104904175,0.021270999684929848,0.01993199996650219,0.02113400027155876,448,0.0,0.0
2022-12-08 00:00:00+00:00,0.02113400027155876,0.021487999707460403,0.020184999331831932,0.02039399929344654,29,0.0,0.0
2022-12-09 00:00:00+00:00,0.02039399929344654,0.021005000919103622,0.019700000062584877,0.020711999386548996,339,0.0,0.0
2022-12-10 00:00:00+00:00,0.020711999386548996,0.02091600000858307,0.01895200088620186,0.019121000543236732,179,0.0,0.0
2022-12-11 00:00:00+00:00,0.019121000543236732,0.019504999741911888,0.018946999683976173,0.019162999466061592,157,0.0,0.0
2022-12-12 00:00:00+00:00,0.019162999466061592,0.01926800049841404,0.01729699969291687,0.018783999606966972,492,0.0,0.0
2022-12-13 00:00:00+00:00,0.018786000087857246,0.02018900029361248,0.014968999661505222,0.017389999702572823,1592,0.0,0.0
2022-12-14 00:00:00+00:00,0.017388999462127686,0.02312299981713295,0.01738700084388256,0.023026999086141586,840,0.0,0.0
2022-12-15 00:00:00+00:00,0.023022999987006187,0.023284999653697014,0.018631000071763992,0.019829999655485153,975,0.0,0.0
2022-12-16 00:00:00+00:00,0.019829999655485153,0.02009199932217598,0.017324000597000122,0.018324999138712883,950,0.0,0.0
2022-12-17 00:00:00+00:00,0.018324999138712883,0.019564000889658928,0.016755999997258186,0.01799600012600422,2473,0.0,0.0
2022-12-18 00:00:00+00:00,0.017993999645113945,0.01803099922835827,0.012419999577105045,0.017482999712228775,1400,0.0,0.0
2022-12-19 00:00:00+00:00,0.017482999712228775,0.018084999173879623,0.016630999743938446,0.016790999099612236,66,0.0,0.0
2022-12-20 00:00:00+00:00,0.016790999099612236,0.01724899932742119,0.016553999856114388,0.016733000054955482,49,0.0,0.0
2022-12-21 00:00:00+00:00,0.016733000054955482,0.01695300079882145,0.013987000100314617,0.014278000220656395,949,0.0,0.0
2022-12-22 00:00:00+00:00,0.014279000461101532,0.015267999842762947,0.013875000178813934,0.015189000405371189,345,0.0,0.0
2022-12-23 00:00:00+00:00,0.015189000405371189,0.017035000026226044,0.015091000124812126,0.016961000859737396,445,0.0,0.0
2022-12-24 00:00:00+00:00,0.016961000859737396,0.01699100062251091,0.014979000203311443,0.015900999307632446,558,0.0,0.0
2022-12-25 00:00:00+00:00,0.015900999307632446,0.015956999734044075,0.015116999857127666,0.015399999916553497,18,0.0,0.0
