TIMESTAMP,CATDOG32638_OPEN_PRICE_USD,CATDOG32638_HIGH_PRICE_USD,CATDOG32638_LOW_PRICE_USD,CATDOG32638_CLOSE_PRICE_USD,CATDOG32638_VOLUME_USD,CATDOG32638_DIVIDENDS_USD,CATDOG32638_STOCK_SPLITS_USD
2024-08-12 00:00:00+00:00,0.0006489999941550195,0.000666000007186085,0.0006179999909363687,0.0006549999816343188,19217924,0.0,0.0
2024-08-13 00:00:00+00:00,0.0006549999816343188,0.000737000023946166,0.000577000027988106,0.000691999972332269,21728913,0.0,0.0
2024-08-14 00:00:00+00:00,0.000691999972332269,0.0007680000271648169,0.0006469999789260328,0.0006709999870508909,20670165,0.0,0.0
2024-08-15 00:00:00+00:00,0.0006600000197067857,0.0006880000000819564,0.0006009999779053032,0.0006399999838322401,19898580,0.0,0.0
2024-08-16 00:00:00+00:00,0.0006300000241026282,0.0006419999990612268,0.000534999999217689,0.0005600000149570405,16621745,0.0,0.0
2024-08-17 00:00:00+00:00,0.0005569999921135604,0.0005719999899156392,0.0004659999976865947,0.0005159999709576368,15041382,0.0,0.0
2024-08-18 00:00:00+00:00,0.0005019999807700515,0.0006210000137798488,0.00046300000394694507,0.000547999981790781,17280356,0.0,0.0
2024-08-19 00:00:00+00:00,0.000547999981790781,0.000577000027988106,0.000514000013936311,0.000514000013936311,14747964,0.0,0.0
2024-08-20 00:00:00+00:00,0.0005130000063218176,0.0005559999844990671,0.0004039999912492931,0.0004039999912492931,14676840,0.0,0.0
2024-08-21 00:00:00+00:00,0.00044800000614486635,0.00044800000614486635,0.00035200000274926424,0.0003870000073220581,17362180,0.0,0.0
2024-08-22 00:00:00+00:00,0.00037900000461377203,0.00038499999209307134,0.000195999993593432,0.0002300000051036477,26958445,0.0,0.0
2024-08-23 00:00:00+00:00,0.00023700000019744039,0.00035799999022856355,0.00022200000239536166,0.0003380000125616789,19936059,0.0,0.0
2024-08-24 00:00:00+00:00,0.00031900001340545714,0.0003239999932702631,0.00019700000120792538,0.00021899999410379678,18262441,0.0,0.0
2024-08-25 00:00:00+00:00,0.0002280000044265762,0.00023200000578071922,0.0001140000022132881,0.0001230000052601099,18959102,0.0,0.0
2024-08-26 00:00:00+00:00,0.0001230000052601099,0.0001500000071246177,9.100000170292333e-05,0.00010199999815085903,17683363,0.0,0.0
2024-08-27 00:00:00+00:00,9.899999713525176e-05,0.00013000000035390258,9.500000305706635e-05,0.00010299999848939478,12160365,0.0,0.0
2024-08-28 00:00:00+00:00,0.00010299999848939478,0.00011800000356743112,9.7999996796716e-05,9.899999713525176e-05,7814737,0.0,0.0
2024-08-29 00:00:00+00:00,9.899999713525176e-05,0.00013000000035390258,4.70000013592653e-05,4.8999998398358e-05,28990672,0.0,0.0
2024-08-30 00:00:00+00:00,4.8999998398358e-05,5.0999999075429514e-05,3.7999998312443495e-05,4.3000000005122274e-05,10769247,0.0,0.0
2024-08-31 00:00:00+00:00,4.3000000005122274e-05,5.6000000768108293e-05,3.7999998312443495e-05,4.099999932805076e-05,10012379,0.0,0.0
2024-09-01 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,2.300000051036477e-05,2.700000004551839e-05,8641960,0.0,0.0
2024-09-02 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,1.8000000636675395e-05,1.8999999156221747e-05,6876704,0.0,0.0
2024-09-03 00:00:00+00:00,1.8999999156221747e-05,5.700000110664405e-05,1.8999999156221747e-05,4.8999998398358e-05,21808824,0.0,0.0
2024-09-04 00:00:00+00:00,4.8999998398358e-05,0.00010199999815085903,3.9999998989515007e-05,8.70000003487803e-05,36030221,0.0,0.0
2024-09-05 00:00:00+00:00,8.099999831756577e-05,9.999999747378752e-05,5.400000009103678e-05,6.800000119255856e-05,24359484,0.0,0.0
2024-09-06 00:00:00+00:00,6.800000119255856e-05,9.300000237999484e-05,5.900000178371556e-05,6.600000051548705e-05,17584572,0.0,0.0
2024-09-07 00:00:00+00:00,6.600000051548705e-05,7.599999662488699e-05,6.299999949987978e-05,6.600000051548705e-05,13249481,0.0,0.0
2024-09-08 00:00:00+00:00,6.600000051548705e-05,7.400000322377309e-05,6.299999949987978e-05,6.800000119255856e-05,10492132,0.0,0.0
2024-09-09 00:00:00+00:00,6.800000119255856e-05,6.900000153109431e-05,4.5000000682193786e-05,4.8999998398358e-05,9254728,0.0,0.0
2024-09-10 00:00:00+00:00,4.8999998398358e-05,4.999999873689376e-05,3.9999998989515007e-05,4.5000000682193786e-05,3863528,0.0,0.0
2024-09-11 00:00:00+00:00,4.5000000682193786e-05,4.5000000682193786e-05,3.7000001611886546e-05,3.899999865097925e-05,3871475,0.0,0.0
2024-09-12 00:00:00+00:00,3.899999865097925e-05,7.300000288523734e-05,3.7999998312443495e-05,6.399999983841553e-05,13964899,0.0,0.0
2024-09-13 00:00:00+00:00,6.399999983841553e-05,9.40000027185306e-05,6.0999998822808266e-05,9.000000136438757e-05,18032886,0.0,0.0
2024-09-14 00:00:00+00:00,9.600000339560211e-05,9.999999747378752e-05,7.000000186963007e-05,7.100000220816582e-05,8032188,0.0,0.0
2024-09-15 00:00:00+00:00,7.100000220816582e-05,8.199999865610152e-05,6.500000017695129e-05,6.500000017695129e-05,5266444,0.0,0.0
2024-09-16 00:00:00+00:00,6.800000119255856e-05,7.000000186963007e-05,5.700000110664405e-05,5.900000178371556e-05,6118293,0.0,0.0
2024-09-17 00:00:00+00:00,5.999999848427251e-05,7.899999764049426e-05,5.6000000768108293e-05,7.200000254670158e-05,6292195,0.0,0.0
2024-09-18 00:00:00+00:00,7.200000254670158e-05,7.699999696342275e-05,6.800000119255856e-05,6.800000119255856e-05,4153167,0.0,0.0
2024-09-19 00:00:00+00:00,7.000000186963007e-05,8.399999933317304e-05,6.70000008540228e-05,6.900000153109431e-05,6094740,0.0,0.0
2024-09-20 00:00:00+00:00,6.900000153109431e-05,7.500000356230885e-05,6.0999998822808266e-05,6.500000017695129e-05,3882138,0.0,0.0
2024-09-21 00:00:00+00:00,6.399999983841553e-05,6.70000008540228e-05,5.999999848427251e-05,6.199999916134402e-05,1840924,0.0,0.0
2024-09-22 00:00:00+00:00,6.199999916134402e-05,6.399999983841553e-05,5.500000042957254e-05,6.0999998822808266e-05,2123203,0.0,0.0
2024-09-23 00:00:00+00:00,6.0999998822808266e-05,7.400000322377309e-05,5.8000001445179805e-05,6.299999949987978e-05,4075903,0.0,0.0
2024-09-24 00:00:00+00:00,6.299999949987978e-05,6.70000008540228e-05,5.900000178371556e-05,5.999999848427251e-05,3316642,0.0,0.0
2024-09-25 00:00:00+00:00,5.900000178371556e-05,6.199999916134402e-05,5.500000042957254e-05,5.6000000768108293e-05,3301075,0.0,0.0
2024-09-26 00:00:00+00:00,5.6000000768108293e-05,5.8000001445179805e-05,4.8999998398358e-05,5.0999999075429514e-05,2493256,0.0,0.0
2024-09-27 00:00:00+00:00,5.0999999075429514e-05,5.199999941396527e-05,4.70000013592653e-05,4.8000001697801054e-05,2325280,0.0,0.0
2024-09-28 00:00:00+00:00,4.8000001697801054e-05,4.8000001697801054e-05,4.3000000005122274e-05,4.600000102072954e-05,3117924,0.0,0.0
2024-09-29 00:00:00+00:00,4.5000000682193786e-05,5.700000110664405e-05,4.5000000682193786e-05,4.600000102072954e-05,2559171,0.0,0.0
2024-09-30 00:00:00+00:00,4.5000000682193786e-05,4.70000013592653e-05,4.400000034365803e-05,4.400000034365803e-05,1125867,0.0,0.0
2024-10-01 00:00:00+00:00,4.400000034365803e-05,4.400000034365803e-05,3.7000001611886546e-05,3.899999865097925e-05,1305606,0.0,0.0
2024-10-02 00:00:00+00:00,3.899999865097925e-05,4.400000034365803e-05,3.899999865097925e-05,4.199999966658652e-05,1956560,0.0,0.0
2024-10-03 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,3.199999991920777e-05,3.400000059627928e-05,2059738,0.0,0.0
2024-10-04 00:00:00+00:00,3.400000059627928e-05,3.600000127335079e-05,3.199999991920777e-05,3.400000059627928e-05,1843987,0.0,0.0
2024-10-05 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,3.300000025774352e-05,3.300000025774352e-05,1230097,0.0,0.0
2024-10-06 00:00:00+00:00,3.300000025774352e-05,4.5000000682193786e-05,3.300000025774352e-05,3.7999998312443495e-05,2936938,0.0,0.0
2024-10-07 00:00:00+00:00,4.199999966658652e-05,4.5000000682193786e-05,3.899999865097925e-05,3.899999865097925e-05,2367427,0.0,0.0
2024-10-08 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.600000127335079e-05,3.7999998312443495e-05,1590313,0.0,0.0
2024-10-09 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.300000025774352e-05,3.300000025774352e-05,1934565,0.0,0.0
2024-10-10 00:00:00+00:00,3.300000025774352e-05,3.600000127335079e-05,3.300000025774352e-05,3.5000000934815034e-05,1435645,0.0,0.0
2024-10-11 00:00:00+00:00,3.5000000934815034e-05,4.099999932805076e-05,3.400000059627928e-05,3.7000001611886546e-05,1905964,0.0,0.0
2024-10-12 00:00:00+00:00,3.7000001611886546e-05,3.899999865097925e-05,3.5000000934815034e-05,3.5000000934815034e-05,685291,0.0,0.0
2024-10-13 00:00:00+00:00,3.5000000934815034e-05,3.7000001611886546e-05,3.400000059627928e-05,3.5000000934815034e-05,777531,0.0,0.0
2024-10-14 00:00:00+00:00,3.5000000934815034e-05,5.0999999075429514e-05,3.5000000934815034e-05,3.899999865097925e-05,3229624,0.0,0.0
2024-10-15 00:00:00+00:00,3.899999865097925e-05,4.199999966658652e-05,3.7000001611886546e-05,3.7000001611886546e-05,2046566,0.0,0.0
2024-10-16 00:00:00+00:00,3.7000001611886546e-05,3.7000001611886546e-05,3.5000000934815034e-05,3.5000000934815034e-05,826827,0.0,0.0
2024-10-17 00:00:00+00:00,3.5000000934815034e-05,3.7000001611886546e-05,3.400000059627928e-05,3.400000059627928e-05,744802,0.0,0.0
2024-10-18 00:00:00+00:00,3.400000059627928e-05,3.600000127335079e-05,3.400000059627928e-05,3.5000000934815034e-05,870838,0.0,0.0
2024-10-19 00:00:00+00:00,3.5000000934815034e-05,3.5000000934815034e-05,3.300000025774352e-05,3.300000025774352e-05,537886,0.0,0.0
2024-10-20 00:00:00+00:00,3.300000025774352e-05,3.400000059627928e-05,3.099999958067201e-05,3.300000025774352e-05,849644,0.0,0.0
2024-10-21 00:00:00+00:00,3.199999991920777e-05,3.300000025774352e-05,3.099999958067201e-05,3.099999958067201e-05,722316,0.0,0.0
2024-10-22 00:00:00+00:00,3.099999958067201e-05,3.400000059627928e-05,2.9999999242136255e-05,3.199999991920777e-05,915905,0.0,0.0
2024-10-23 00:00:00+00:00,3.199999991920777e-05,3.300000025774352e-05,2.8000000384054147e-05,2.9000000722589903e-05,890133,0.0,0.0
2024-10-24 00:00:00+00:00,2.9999999242136255e-05,3.300000025774352e-05,2.8000000384054147e-05,3.099999958067201e-05,1096034,0.0,0.0
2024-10-25 00:00:00+00:00,3.099999958067201e-05,3.600000127335079e-05,2.8000000384054147e-05,2.8000000384054147e-05,1674830,0.0,0.0
2024-10-26 00:00:00+00:00,2.8000000384054147e-05,2.9000000722589903e-05,2.700000004551839e-05,2.700000004551839e-05,583948,0.0,0.0
2024-10-27 00:00:00+00:00,2.700000004551839e-05,2.9000000722589903e-05,2.5999999706982635e-05,2.700000004551839e-05,560630,0.0,0.0
2024-10-28 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,2.499999936844688e-05,2.5999999706982635e-05,584541,0.0,0.0
2024-10-29 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.300000051036477e-05,2.300000051036477e-05,900911,0.0,0.0
2024-10-30 00:00:00+00:00,2.300000051036477e-05,3.199999991920777e-05,2.2000000171829015e-05,2.8000000384054147e-05,3174492,0.0,0.0
2024-10-31 00:00:00+00:00,2.8000000384054147e-05,3.099999958067201e-05,2.4000000848900527e-05,2.499999936844688e-05,1731698,0.0,0.0
2024-11-01 00:00:00+00:00,2.499999936844688e-05,2.9999999242136255e-05,2.4000000848900527e-05,2.700000004551839e-05,1364937,0.0,0.0
