TIMESTAMP,NORMUS_OPEN_PRICE_USD,NORMUS_HIGH_PRICE_USD,NORMUS_LOW_PRICE_USD,NORMUS_CLOSE_PRICE_USD,NORMUS_VOLUME_USD,NORMUS_DIVIDENDS_USD,NORMUS_STOCK_SPLITS_USD
2024-06-13 00:00:00+00:00,0.00171999994199723,0.00171999994199723,0.0007939999923110008,0.0011390000581741333,238046,0.0,0.0
2024-06-14 00:00:00+00:00,0.0011390000581741333,0.0017340000486001372,0.0006419999990612268,0.0011909999884665012,221434,0.0,0.0
2024-06-15 00:00:00+00:00,0.0011909999884665012,0.0011909999884665012,0.0009040000149980187,0.001117000007070601,87583,0.0,0.0
2024-06-16 00:00:00+00:00,0.001117000007070601,0.0017219999572262168,0.0008040000102482736,0.001617999980226159,138017,0.0,0.0
2024-06-17 00:00:00+00:00,0.0016220000106841326,0.0017089999746531248,0.0011909999884665012,0.0012280000373721123,52736,0.0,0.0
2024-06-18 00:00:00+00:00,0.0012280000373721123,0.0012809999752789736,0.0009899999713525176,0.0012799999676644802,50173,0.0,0.0
2024-06-19 00:00:00+00:00,0.0012799999676644802,0.020222000777721405,0.001183000043965876,0.016339000314474106,157096,0.0,0.0
2024-06-20 00:00:00+00:00,0.016339000314474106,5.646334171295166,0.0024190000258386135,0.002940000034868717,252004,0.0,0.0
2024-06-21 00:00:00+00:00,0.002962999977171421,0.025388000532984734,0.0025080000050365925,0.00494999997317791,1060760,0.0,0.0
2024-06-22 00:00:00+00:00,0.0049310000613331795,0.008458999916911125,0.004019999876618385,0.006767000071704388,1423019,0.0,0.0
2024-06-23 00:00:00+00:00,0.006544000003486872,0.008251000195741653,0.00406000018119812,0.004563000053167343,1010035,0.0,0.0
2024-06-24 00:00:00+00:00,0.004569999873638153,0.005226000212132931,0.0028860000893473625,0.0033499998971819878,566224,0.0,0.0
2024-06-25 00:00:00+00:00,0.0033499998971819878,0.004435000009834766,0.002672000089660287,0.0037799999117851257,303850,0.0,0.0
2024-06-26 00:00:00+00:00,0.003785999957472086,0.004188000224530697,0.0028470000252127647,0.0034390001092106104,336560,0.0,0.0
2024-06-27 00:00:00+00:00,0.0034340000711381435,0.0038840000052005053,0.0031190000008791685,0.003220000071451068,233065,0.0,0.0
