TIMESTAMP,SWEEP22309_OPEN_PRICE_USD,SWEEP22309_HIGH_PRICE_USD,SWEEP22309_LOW_PRICE_USD,SWEEP22309_CLOSE_PRICE_USD,SWEEP22309_VOLUME_USD,SWEEP22309_DIVIDENDS_USD,SWEEP22309_STOCK_SPLITS_USD
2022-10-20 00:00:00+00:00,,,,0.0,41342,0.0,0.0
2022-10-21 00:00:00+00:00,,,,0.0,70665,0.0,0.0
2022-10-22 00:00:00+00:00,,,,0.0,128713,0.0,0.0
2022-10-23 00:00:00+00:00,,,,0.0,136075,0.0,0.0
2022-10-24 00:00:00+00:00,,,,0.0,101181,0.0,0.0
2022-10-25 00:00:00+00:00,,,,0.0,150358,0.0,0.0
2022-10-26 00:00:00+00:00,,,,0.0,142941,0.0,0.0
2022-10-27 00:00:00+00:00,,,,0.0,152546,0.0,0.0
2022-10-28 00:00:00+00:00,,,,0.0,144529,0.0,0.0
2022-10-29 00:00:00+00:00,,,,0.0,154531,0.0,0.0
2022-10-30 00:00:00+00:00,,,,0.0,135586,0.0,0.0
2022-10-31 00:00:00+00:00,,,,0.0,133717,0.0,0.0
2022-11-01 00:00:00+00:00,,,,0.0,133469,0.0,0.0
2022-11-02 00:00:00+00:00,,,,0.0,165621,0.0,0.0
2022-11-03 00:00:00+00:00,,,,0.0,131201,0.0,0.0
2022-11-04 00:00:00+00:00,,,,0.0,130301,0.0,0.0
2022-11-05 00:00:00+00:00,,,,0.0,137113,0.0,0.0
2022-11-06 00:00:00+00:00,,,,0.0,136066,0.0,0.0
2022-11-07 00:00:00+00:00,,,,0.0,152335,0.0,0.0
2022-11-08 00:00:00+00:00,,,,0.0,137590,0.0,0.0
2022-11-09 00:00:00+00:00,,,,0.0,53515,0.0,0.0
2022-11-10 00:00:00+00:00,,,,0.0,54889,0.0,0.0
2022-11-11 00:00:00+00:00,,,,0.0,45185,0.0,0.0
2022-11-12 00:00:00+00:00,,,,0.0,56365,0.0,0.0
2022-11-13 00:00:00+00:00,,,,0.0,53810,0.0,0.0
2022-11-14 00:00:00+00:00,,,,0.0,52642,0.0,0.0
2022-11-15 00:00:00+00:00,,,,0.0,30661,0.0,0.0
2022-11-16 00:00:00+00:00,,,,0.0,32858,0.0,0.0
2022-11-17 00:00:00+00:00,,,,0.0,33551,0.0,0.0
2022-11-18 00:00:00+00:00,,,,0.0,59946,0.0,0.0
2022-11-19 00:00:00+00:00,,,,0.0,90606,0.0,0.0
2022-11-20 00:00:00+00:00,,,,0.0,111745,0.0,0.0
2022-11-21 00:00:00+00:00,,,,0.0,108354,0.0,0.0
2022-11-22 00:00:00+00:00,,,,0.0,134378,0.0,0.0
2022-11-23 00:00:00+00:00,,,,0.0,104585,0.0,0.0
2022-11-24 00:00:00+00:00,,,,0.0,99320,0.0,0.0
2022-11-25 00:00:00+00:00,,,,0.0,106785,0.0,0.0
2022-11-26 00:00:00+00:00,,,,0.0,107554,0.0,0.0
2022-11-27 00:00:00+00:00,,,,0.0,111159,0.0,0.0
2022-11-28 00:00:00+00:00,,,,0.0,104705,0.0,0.0
2022-11-29 00:00:00+00:00,,,,0.0,111490,0.0,0.0
2022-11-30 00:00:00+00:00,,,,0.0,108731,0.0,0.0
2022-12-01 00:00:00+00:00,,,,0.0,113892,0.0,0.0
2022-12-02 00:00:00+00:00,,,,0.0,114563,0.0,0.0
2022-12-03 00:00:00+00:00,,,,0.0,114582,0.0,0.0
2022-12-04 00:00:00+00:00,,,,0.0,104451,0.0,0.0
2022-12-05 00:00:00+00:00,,,,0.0,107942,0.0,0.0
2022-12-06 00:00:00+00:00,,,,0.0,112198,0.0,0.0
2022-12-07 00:00:00+00:00,,,,0.0,117646,0.0,0.0
2022-12-08 00:00:00+00:00,,,,0.0,114429,0.0,0.0
2022-12-09 00:00:00+00:00,,,,0.0,115230,0.0,0.0
2022-12-10 00:00:00+00:00,,,,0.0,111341,0.0,0.0
2022-12-11 00:00:00+00:00,,,,0.0,105560,0.0,0.0
2022-12-12 00:00:00+00:00,,,,0.0,107724,0.0,0.0
2022-12-13 00:00:00+00:00,,,,0.0,114924,0.0,0.0
2022-12-14 00:00:00+00:00,,,,0.0,117040,0.0,0.0
2022-12-15 00:00:00+00:00,,,,0.0,117500,0.0,0.0
2022-12-16 00:00:00+00:00,,,,0.0,120092,0.0,0.0
2022-12-17 00:00:00+00:00,,,,0.0,119293,0.0,0.0
2022-12-18 00:00:00+00:00,,,,0.0,112719,0.0,0.0
2022-12-19 00:00:00+00:00,,,,0.0,111303,0.0,0.0
2022-12-20 00:00:00+00:00,,,,0.0,112760,0.0,0.0
2022-12-21 00:00:00+00:00,,,,0.0,104661,0.0,0.0
2022-12-22 00:00:00+00:00,,,,0.0,107686,0.0,0.0
2022-12-23 00:00:00+00:00,,,,0.0,115449,0.0,0.0
2022-12-24 00:00:00+00:00,,,,0.0,101414,0.0,0.0
2022-12-25 00:00:00+00:00,,,,0.0,105470,0.0,0.0
2022-12-26 00:00:00+00:00,,,,0.0,111745,0.0,0.0
2022-12-27 00:00:00+00:00,,,,0.0,113183,0.0,0.0
2022-12-28 00:00:00+00:00,,,,0.0,109050,0.0,0.0
2022-12-29 00:00:00+00:00,,,,0.0,111712,0.0,0.0
2022-12-30 00:00:00+00:00,,,,0.0,129182,0.0,0.0
2022-12-31 00:00:00+00:00,,,,0.0,104493,0.0,0.0
2023-01-01 00:00:00+00:00,,,,0.0,106720,0.0,0.0
2023-01-02 00:00:00+00:00,,,,0.0,115378,0.0,0.0
2023-01-03 00:00:00+00:00,,,,0.0,110914,0.0,0.0
2023-01-04 00:00:00+00:00,,,,0.0,102493,0.0,0.0
2023-01-05 00:00:00+00:00,,,,0.0,110289,0.0,0.0
2023-01-06 00:00:00+00:00,,,,0.0,119795,0.0,0.0
2023-01-07 00:00:00+00:00,,,,0.0,122633,0.0,0.0
2023-01-08 00:00:00+00:00,,,,0.0,67732,0.0,0.0
2023-01-09 00:00:00+00:00,,,,0.0,93898,0.0,0.0
2023-01-10 00:00:00+00:00,,,,0.0,122164,0.0,0.0
2023-01-11 00:00:00+00:00,,,,0.0,112879,0.0,0.0
2023-01-12 00:00:00+00:00,,,,0.0,127258,0.0,0.0
2023-01-13 00:00:00+00:00,,,,0.0,133018,0.0,0.0
2023-01-14 00:00:00+00:00,,,,0.0,147913,0.0,0.0
2023-01-15 00:00:00+00:00,,,,0.0,140174,0.0,0.0
2023-01-16 00:00:00+00:00,,,,0.0,144967,0.0,0.0
2023-01-17 00:00:00+00:00,,,,0.0,155054,0.0,0.0
2023-01-18 00:00:00+00:00,,,,0.0,138276,0.0,0.0
2023-01-19 00:00:00+00:00,,,,0.0,138113,0.0,0.0
2023-01-20 00:00:00+00:00,,,,0.0,155413,0.0,0.0
2023-01-21 00:00:00+00:00,,,,0.0,145751,0.0,0.0
2023-01-22 00:00:00+00:00,,,,0.0,146050,0.0,0.0
2023-01-23 00:00:00+00:00,,,,0.0,141874,0.0,0.0
2023-01-24 00:00:00+00:00,,,,0.0,136142,0.0,0.0
2023-01-25 00:00:00+00:00,,,,0.0,146365,0.0,0.0
2023-01-26 00:00:00+00:00,,,,0.0,152210,0.0,0.0
2023-01-27 00:00:00+00:00,,,,0.0,160910,0.0,0.0
2023-01-28 00:00:00+00:00,,,,0.0,148755,0.0,0.0
2023-01-29 00:00:00+00:00,,,,0.0,157487,0.0,0.0
2023-01-30 00:00:00+00:00,,,,0.0,146028,0.0,0.0
2023-01-31 00:00:00+00:00,,,,0.0,141729,0.0,0.0
2023-02-01 00:00:00+00:00,,,,0.0,157774,0.0,0.0
2023-02-02 00:00:00+00:00,,,,0.0,158882,0.0,0.0
2023-02-03 00:00:00+00:00,,,,0.0,155731,0.0,0.0
2023-02-04 00:00:00+00:00,,,,0.0,146396,0.0,0.0
2023-02-05 00:00:00+00:00,,,,0.0,151373,0.0,0.0
2023-02-06 00:00:00+00:00,,,,0.0,161303,0.0,0.0
2023-02-07 00:00:00+00:00,,,,0.0,190649,0.0,0.0
2023-02-08 00:00:00+00:00,,,,0.0,172085,0.0,0.0
2023-02-09 00:00:00+00:00,,,,0.0,162647,0.0,0.0
2023-02-10 00:00:00+00:00,,,,0.0,148788,0.0,0.0
2023-02-11 00:00:00+00:00,,,,0.0,137962,0.0,0.0
2023-02-12 00:00:00+00:00,,,,0.0,146122,0.0,0.0
2023-02-13 00:00:00+00:00,,,,0.0,152858,0.0,0.0
2023-02-14 00:00:00+00:00,,,,0.0,181896,0.0,0.0
2023-02-15 00:00:00+00:00,,,,0.0,204694,0.0,0.0
2023-02-16 00:00:00+00:00,,,,0.0,348861,0.0,0.0
2023-02-17 00:00:00+00:00,,,,0.0,248245,0.0,0.0
2023-02-18 00:00:00+00:00,,,,0.0,207484,0.0,0.0
2023-02-19 00:00:00+00:00,,,,0.0,210974,0.0,0.0
2023-02-20 00:00:00+00:00,,,,0.0,200345,0.0,0.0
2023-02-21 00:00:00+00:00,,,,0.0,213713,0.0,0.0
2023-02-22 00:00:00+00:00,,,,0.0,210954,0.0,0.0
2023-02-23 00:00:00+00:00,,,,0.0,193143,0.0,0.0
2023-02-24 00:00:00+00:00,,,,0.0,171974,0.0,0.0
2023-02-25 00:00:00+00:00,,,,0.0,169639,0.0,0.0
2023-02-26 00:00:00+00:00,,,,0.0,170191,0.0,0.0
2023-02-27 00:00:00+00:00,,,,0.0,184429,0.0,0.0
2023-02-28 00:00:00+00:00,,,,0.0,169001,0.0,0.0
2023-03-01 00:00:00+00:00,,,,0.0,159742,0.0,0.0
2023-03-02 00:00:00+00:00,,,,0.0,165576,0.0,0.0
2023-03-03 00:00:00+00:00,,,,0.0,147859,0.0,0.0
2023-03-04 00:00:00+00:00,,,,0.0,147378,0.0,0.0
2023-03-05 00:00:00+00:00,,,,0.0,150223,0.0,0.0
2023-03-06 00:00:00+00:00,,,,0.0,158768,0.0,0.0
2023-03-07 00:00:00+00:00,,,,0.0,162597,0.0,0.0
2023-03-08 00:00:00+00:00,,,,0.0,154938,0.0,0.0
2023-03-09 00:00:00+00:00,,,,0.0,145880,0.0,0.0
2023-03-10 00:00:00+00:00,,,,0.0,147645,0.0,0.0
2023-03-11 00:00:00+00:00,,,,0.0,129431,0.0,0.0
2023-03-12 00:00:00+00:00,,,,0.0,144955,0.0,0.0
2023-03-13 00:00:00+00:00,,,,0.0,163977,0.0,0.0
2023-03-14 00:00:00+00:00,,,,0.0,169478,0.0,0.0
2023-03-15 00:00:00+00:00,,,,0.0,179274,0.0,0.0
2023-03-16 00:00:00+00:00,,,,0.0,175692,0.0,0.0
2023-03-17 00:00:00+00:00,,,,0.0,190678,0.0,0.0
2023-03-18 00:00:00+00:00,,,,0.0,181449,0.0,0.0
2023-03-19 00:00:00+00:00,,,,0.0,182559,0.0,0.0
2023-03-20 00:00:00+00:00,,,,0.0,206897,0.0,0.0
2023-03-21 00:00:00+00:00,,,,0.0,180482,0.0,0.0
2023-03-22 00:00:00+00:00,,,,0.0,197888,0.0,0.0
2023-03-23 00:00:00+00:00,,,,0.0,179211,0.0,0.0
2023-03-24 00:00:00+00:00,,,,0.0,177599,0.0,0.0
2023-03-25 00:00:00+00:00,,,,0.0,179378,0.0,0.0
2023-03-26 00:00:00+00:00,,,,0.0,220671,0.0,0.0
2023-03-27 00:00:00+00:00,,,,0.0,282685,0.0,0.0
2023-03-28 00:00:00+00:00,,,,0.0,204963,0.0,0.0
2023-03-29 00:00:00+00:00,,,,0.0,313992,0.0,0.0
2023-03-30 00:00:00+00:00,,,,0.0,259529,0.0,0.0
2023-03-31 00:00:00+00:00,,,,0.0,253422,0.0,0.0
2023-04-01 00:00:00+00:00,,,,0.0,333828,0.0,0.0
2023-04-02 00:00:00+00:00,,,,0.0,208239,0.0,0.0
2023-04-03 00:00:00+00:00,,,,0.0,165772,0.0,0.0
2023-04-04 00:00:00+00:00,,,,0.0,157977,0.0,0.0
2023-04-05 00:00:00+00:00,,,,0.0,181888,0.0,0.0
2023-04-06 00:00:00+00:00,,,,0.0,223830,0.0,0.0
2023-04-07 00:00:00+00:00,,,,0.0,192829,0.0,0.0
2023-04-08 00:00:00+00:00,,,,0.0,175008,0.0,0.0
2023-04-09 00:00:00+00:00,,,,0.0,190526,0.0,0.0
2023-04-10 00:00:00+00:00,,,,0.0,211880,0.0,0.0
2023-04-11 00:00:00+00:00,,,,0.0,211392,0.0,0.0
2023-04-12 00:00:00+00:00,,,,0.0,184806,0.0,0.0
2023-04-13 00:00:00+00:00,,,,0.0,189761,0.0,0.0
2023-04-14 00:00:00+00:00,,,,0.0,215109,0.0,0.0
2023-04-15 00:00:00+00:00,,,,0.0,184416,0.0,0.0
2023-04-16 00:00:00+00:00,,,,0.0,188724,0.0,0.0
2023-04-17 00:00:00+00:00,,,,0.0,182036,0.0,0.0
2023-04-18 00:00:00+00:00,,,,0.0,182507,0.0,0.0
2023-04-19 00:00:00+00:00,,,,0.0,165321,0.0,0.0
2023-04-20 00:00:00+00:00,,,,0.0,169147,0.0,0.0
2023-04-21 00:00:00+00:00,,,,0.0,167383,0.0,0.0
2023-04-22 00:00:00+00:00,,,,0.0,179436,0.0,0.0
2023-04-23 00:00:00+00:00,,,,0.0,157160,0.0,0.0
2023-04-24 00:00:00+00:00,,,,0.0,157958,0.0,0.0
2023-04-25 00:00:00+00:00,,,,0.0,179492,0.0,0.0
2023-04-26 00:00:00+00:00,,,,0.0,199207,0.0,0.0
2023-04-27 00:00:00+00:00,,,,0.0,212598,0.0,0.0
2023-04-28 00:00:00+00:00,,,,0.0,190496,0.0,0.0
2023-04-29 00:00:00+00:00,,,,0.0,169132,0.0,0.0
2023-04-30 00:00:00+00:00,,,,0.0,174797,0.0,0.0
2023-05-01 00:00:00+00:00,,,,0.0,152604,0.0,0.0
2023-05-02 00:00:00+00:00,,,,0.0,170272,0.0,0.0
