TIMESTAMP,FRAX_OPEN_PRICE_USD,FRAX_HIGH_PRICE_USD,FRAX_LOW_PRICE_USD,FRAX_CLOSE_PRICE_USD
2022-10-26,0.994208,0.996729,0.984497,0.988117
2022-10-27,0.988017,0.992318,0.987897,0.990649
2022-10-28,0.99041,0.993789,0.988189,0.991508
2022-10-29,0.990958,0.993878,0.988296,0.991598
2022-10-30,0.991518,0.997749,0.982226,0.997749
2022-10-31,0.99866,0.99893,0.99115,0.992111
2022-11-01,0.99351,0.995121,0.987832,0.990511
2022-11-02,0.992321,0.992321,0.987793,0.989271
2022-11-03,0.988841,0.993551,0.988461,0.991311
2022-11-04,0.99146,0.99393,0.98949,0.99087
2022-11-05,0.990909,0.99372,0.989559,0.990099
2022-11-06,0.99039,0.990649,0.98933,0.990199
2022-11-07,0.990439,0.992,0.986849,0.989259
2022-11-08,0.98947,0.993089,0.98285,0.985058
2022-11-09,0.986645,1.00534,0.981666,0.990652
2022-11-10,0.999131,1.09292,0.97,1.01509
2022-11-11,1.01264,1.18861,0.988963,0.991468
2022-11-12,0.993849,0.998105,0.986222,0.989496
2022-11-13,0.986222,0.99206,0.974829,0.978335
2022-11-14,0.976497,0.993088,0.974137,0.993088
2022-11-15,0.993078,0.995274,0.98901,0.991009
2022-11-16,0.991599,0.992666,0.989069,0.989499
2022-11-17,0.989838,0.996152,0.988219,0.995603
2022-11-18,0.995343,0.996292,0.99066,0.991399
2022-11-19,0.991449,1.00416,0.988822,0.99893
2022-11-20,0.998291,1.00704,0.996972,1.00014
2022-11-21,1.00048,1.00883,0.996473,1.00731
2022-11-22,1.00982,1.12223,0.959468,1.07618
2022-11-23,1.06593,1.13504,0.980382,1.04677
2022-11-24,1.01962,1.09905,0.99865,0.99944
2022-11-25,1.00216,1.0669,0.998201,1.06296
2022-11-26,1.06693,1.07937,1.00435,1.00931
2022-11-27,1.00806,1.0712,1.00534,1.05838
2022-11-28,1.05838,1.09939,0.989465,1.0105
2022-11-29,1.00989,1.01754,1.00799,1.01579
2022-11-30,1.01469,1.08095,0.998,1.07918
2022-12-01,1.07915,1.0812,1.01076,1.01809
2022-12-02,1.01821,1.02231,1.0178,1.02008
2022-12-03,1.02189,1.02189,1.02189,1.02189
2022-12-04,1.02271,1.02391,1.02245,1.02391
2022-12-05,1.02331,1.02423,1.02241,1.0225
2022-12-06,1.02261,1.02359,0.99873,1.00192
2022-12-07,1.00232,1.0037,0.99054,0.99177
2022-12-08,0.99549,0.99752,0.99308,0.99706
2022-12-09,0.9964,0.99775,0.99525,0.99671
2022-12-10,0.98535,0.98767,0.98201,0.98274
2022-12-11,0.98429,0.98561,0.981109,0.982818
2022-12-12,0.983667,0.993879,0.97999,0.993299
2022-12-13,0.992319,0.993764,0.983782,0.985923
2022-12-14,0.984645,0.98613,0.981109,0.982239
2022-12-15,0.985149,0.986287,0.980888,0.981606
2022-12-16,0.982048,0.9869,0.980098,0.982898
2022-12-17,0.984467,0.989789,0.981526,0.987119
2022-12-18,0.986188,0.991289,0.985809,0.989859
2022-12-19,0.989149,0.993149,0.98158,0.98237
2022-12-20,0.98399,0.98552,0.98249,0.984199
2022-12-21,0.982888,0.984569,0.98146,0.982279
2022-12-22,0.982139,0.98469,0.979922,0.983352
2022-12-23,0.982203,0.99637,0.981203,0.994011
2022-12-24,0.994881,0.99517,0.992901,0.99406
2022-12-25,0.99522,0.99532,0.981783,0.982173
2022-12-26,0.982502,0.987101,0.982442,0.985823
2022-12-27,0.984883,0.986812,0.984423,0.986545
2022-12-28,0.986614,0.986614,0.985096,0.985096
2022-12-29,0.984308,0.985736,0.983597,0.984027
2022-12-30,0.983927,0.986297,0.980958,0.984758
2022-12-31,0.984567,0.986306,0.9804,0.9804
2023-01-01,0.982089,0.983697,0.980212,0.980989
2023-01-02,0.980889,0.983815,0.980638,0.982277
2023-01-03,0.981036,0.982765,0.980658,0.982267
2023-01-04,0.981767,0.990414,0.981168,0.983035
2023-01-05,0.985275,0.985734,0.982287,0.985335
2023-01-06,0.984276,0.985426,0.981017,0.981017
2023-01-07,0.987384,0.992002,0.987184,0.989742
2023-01-08,0.988303,0.989952,0.981712,0.984262
2023-01-09,0.984712,0.98483,0.984712,0.98483
2023-01-10,0.98523,0.98523,0.98523,0.98523
2023-01-11,0.98481,0.99072,0.98481,0.99037
2023-01-12,0.991402,0.9972,0.989941,0.99628
2023-01-13,0.99603,0.99887,0.989421,0.99758
2023-01-14,0.99759,1.00208,0.99638,1.00144
2023-01-15,1.00047,1.00158,1.00009,1.0015
2023-01-16,1.00254,1.003,1.00011,1.00147
2023-01-17,1.0018,1.01899,1.0018,1.01394
2023-01-18,1.0137,1.01454,1.00113,1.0012
2023-01-19,1.00011,1.00286,0.9999,1.00195
2023-01-20,1.00192,1.00771,1.00102,1.00625
2023-01-21,1.00562,1.01228,1.00461,1.01228
2023-01-22,1.01022,1.0106,1.0048,1.00607
2023-01-23,1.00481,1.01029,1.00326,1.00552
2023-01-24,1.00622,1.01067,1.00457,1.00634
2023-01-25,1.00441,1.01515,1.00326,1.01098
2023-01-26,1.01233,1.01411,1.00004,1.00655
2023-01-27,1.00754,1.01509,1.00007,1.0088
2023-01-28,1.01102,1.01426,0.99556,0.99666
2023-01-29,0.99691,0.9987,0.987107,0.990349
2023-01-30,0.99103,0.991179,0.98585,0.987
2023-01-31,0.986031,0.989709,0.984931,0.986989
2023-02-01,0.987319,1.00204,0.98502,0.99887
2023-02-02,1.00018,1.01514,0.993529,1.00898
2023-02-03,1.01134,1.02004,1.00776,1.01278
2023-02-04,1.01165,1.01913,0.99974,0.99974
2023-02-05,1.00212,1.01342,0.99146,1.00029
2023-02-06,0.99299,0.99838,0.99148,0.99315
2023-02-07,0.99183,1.00368,0.99136,1.00204
2023-02-08,1.00878,1.00878,1.00829,1.00838
2023-02-10,1.00261,1.00351,0.99965,1.00341
2023-02-11,1.00255,1.00368,1.00194,1.00278
2023-02-12,1.00284,1.00374,1.00262,1.00267
2023-02-13,1.00281,1.00437,1.00061,1.00356
2023-02-14,1.00314,1.01651,1.00005,1.00217
2023-02-15,1.00316,1.76141,0.99013,0.99675
2023-02-16,0.99831,1.03964,0.99194,1.00262
2023-02-17,1.00345,1.00763,1.00063,1.00102
2023-02-18,1.0062,1.00907,1.00184,1.00631
2023-02-19,1.00635,1.0174,1.00552,1.01606
2023-02-20,1.01776,1.02933,1.01565,1.02498
2023-02-21,1.02102,1.03479,1.01001,1.01113
2023-02-22,0.99915,0.99915,0.99156,0.99412
2023-02-23,0.99147,1.00011,0.99147,0.99681
2023-02-24,0.99822,0.99876,0.99,0.99347
2023-02-25,0.99544,0.99844,0.99351,0.9957
2023-02-26,0.99667,1.00016,0.99259,0.99562
2023-02-27,0.99462,0.99833,0.99125,0.99182
2023-02-28,0.99235,0.99518,0.99005,0.992568
2023-03-01,0.993599,0.99491,0.991509,0.993399
2023-03-02,0.993209,0.99652,0.99148,0.995499
2023-03-03,0.99395,0.99877,0.992047,0.99237
2023-03-04,0.993749,0.99669,0.991789,0.99367
2023-03-05,0.994479,0.994479,0.991069,0.992369
2023-03-06,0.991279,1.01007,0.991259,1.00395
2023-03-07,1.00543,1.00581,0.99785,0.99956
2023-03-08,0.99998,1.00996,0.99398,0.9996
2023-03-09,1.00102,1.00811,0.99964,1.00034
2023-03-10,0.99976,1.00668,0.99599,1.0039
2023-03-11,1.00442,1.01438,0.943811,0.963543
2023-03-12,0.962484,1.02032,0.934206,1.01021
2023-03-13,1.00955,1.01169,0.900046,0.994636
2023-03-14,0.993174,0.996732,0.990114,0.992704
2023-03-15,0.991787,0.995247,0.989848,0.992238
2023-03-16,0.991839,0.993098,0.988735,0.990782
2023-03-17,0.992406,0.9938,0.988565,0.991395
2023-03-18,0.98986,1.00075,0.989562,1.00075
2023-03-19,0.999821,0.999821,0.991675,0.994855
2023-03-20,0.991355,0.995656,0.990248,0.990914
2023-03-21,0.991715,1.0047,0.990523,0.998083
2023-03-22,0.997833,1.00827,0.986094,1.00515
2023-03-23,1.00569,1.00597,0.987903,0.988983
2023-03-24,0.991518,0.995125,0.988065,0.99341
2023-03-25,0.992361,0.993869,0.988158,0.98981
2023-03-26,0.988078,0.995626,0.983515,0.994464
2023-03-27,0.993795,0.994755,0.98057,0.986253
2023-03-28,0.985654,0.993258,0.982123,0.987576
2023-03-29,0.984314,0.992527,0.882638,0.882638
2023-03-30,0.916973,0.994538,0.916973,0.977144
2023-03-31,0.974413,0.989277,0.974095,0.985247
2023-04-01,0.983947,0.986126,0.980744,0.981243
2023-04-02,0.981402,0.984289,0.980291,0.981248
2023-04-03,0.981408,0.989198,0.979983,0.981306
2023-04-04,0.984154,0.997919,0.979995,0.994117
2023-04-05,0.992786,0.993448,0.985978,0.987485
2023-04-06,0.987607,0.997019,0.985576,0.988104
2023-04-07,0.987785,0.996658,0.987274,0.992264
2023-04-08,0.991653,0.995818,0.982033,0.990966
2023-04-09,0.990874,0.995907,0.970782,0.971253
2023-04-10,0.978557,0.978913,0.956418,0.967366
2023-04-11,0.968865,0.969049,0.965359,0.966366
2023-04-12,0.966079,0.990202,0.963083,0.986088
2023-04-13,0.986669,0.989557,0.97936,0.989557
2023-04-14,0.987378,0.989397,0.969326,0.974734
2023-04-15,0.97625,0.988768,0.974359,0.979861
2023-04-16,0.97816,0.987231,0.97558,0.978475
2023-04-17,0.978545,0.980166,0.974968,0.976889
2023-04-18,0.976785,0.981943,0.976123,0.978785
2023-04-19,0.976356,0.979224,0.974598,0.977188
2023-04-20,0.976213,0.992947,0.975283,0.984868
2023-04-21,0.983689,0.989148,0.980944,0.982492
2023-04-22,0.982362,0.983469,0.980881,0.982438
2023-04-23,0.981118,0.986669,0.961851,0.966548
2023-04-24,0.96846,0.973859,0.965848,0.972989
2023-04-25,0.972999,0.973768,0.960796,0.963101
2023-04-26,0.96408,1.00906,0.962652,1.00201
2023-04-27,1.00197,1.00877,0.9999,1.00118
2023-04-28,1.00173,1.00352,0.998969,1.00295
2023-04-29,1.00367,1.00402,1.0005,1.003
2023-04-30,1.0005,1.00378,1.00034,1.00308
2023-05-01,1.00316,1.00344,0.99982,1.00059
2023-05-02,1.00034,1.00369,0.99968,1.00074
2023-05-03,1.00101,1.0035,1.0001,1.00104
2023-05-04,1.00043,1.00455,1.00007,1.00315
2023-05-05,1.00371,1.00967,1.00238,1.00958
2023-05-06,1.00906,1.01063,1.00437,1.00926
2023-05-07,1.00979,1.00979,1.00281,1.00903
2023-05-08,1.01072,1.01123,1.00263,1.00557
2023-05-09,1.00779,1.0108,1.00565,1.00701
2023-05-10,1.00701,1.00701,1.00306,1.00543
2023-05-11,1.00609,1.00609,0.997,0.99898
2023-05-12,0.99988,1.0039,0.99708,1.00011
2023-05-13,1.00379,1.00379,0.99596,0.99662
2023-05-14,0.99775,0.99923,0.98818,0.98869
2023-05-15,0.99271,1.0007,0.98908,0.99624
2023-05-16,0.99582,1.00218,0.984088,0.997669
2023-05-17,0.996478,1.00053,0.992586,0.998779
2023-05-18,0.998129,0.998749,0.984435,0.992227
2023-05-19,0.993018,0.99927,0.987798,0.997179
2023-05-20,0.996208,0.997388,0.991423,0.994895
2023-05-21,0.993583,0.994334,0.98445,0.988393
2023-05-22,0.987652,0.996648,0.9846,0.990245
2023-05-23,0.991739,0.996989,0.986989,0.986989
2023-05-24,0.987589,0.99244,0.981139,0.99244
2023-05-25,0.99048,0.99578,0.981081,0.99208
2023-05-26,0.99135,0.997219,0.983619,0.995509
2023-05-27,0.994089,0.997259,0.987716,0.994518
2023-05-28,0.994518,0.997649,0.992546,0.995909
2023-05-29,0.995999,1.0013,0.995939,0.99876
2023-05-30,0.998549,1.00766,0.995649,1.00076
2023-05-31,1.00119,1.00358,0.99824,1.00272
2023-06-01,1.00187,1.00675,0.995929,0.997109
2023-06-02,0.997959,1.0035,0.981686,1.00078
2023-06-03,0.99979,1.00355,0.992177,0.994418
2023-06-04,0.993467,0.997189,0.991127,0.996169
2023-06-05,0.996109,0.997609,0.981591,0.984115
2023-06-06,0.984735,1.00012,0.984735,0.99752
2023-06-07,0.99842,0.99903,0.986679,0.987949
2023-06-08,0.988799,0.995199,0.98411,0.992219
2023-06-09,0.991748,0.99515,0.982888,0.987752
2023-06-10,0.987731,0.997369,0.981198,0.996898
2023-06-11,0.996868,0.998819,0.995509,0.998819
2023-06-12,0.997108,0.997769,0.989201,0.989959
2023-06-13,0.99122,0.9999,0.98932,0.991192
2023-06-14,0.990413,1.0005,0.990413,0.99561
2023-06-15,0.99571,0.9974,0.979148,0.995613
2023-06-16,0.997142,0.99894,0.993046,0.995103
2023-06-17,0.995303,1.00009,0.994683,0.997811
2023-06-18,0.997761,1.00042,0.993791,0.995571
2023-06-19,0.997321,0.99816,0.993732,0.997681
2023-06-20,0.996731,1.01011,0.995192,1.00384
2023-06-21,1.0082,1.0082,0.987642,0.992509
2023-06-22,0.994649,0.99905,0.9924,0.996179
2023-06-23,0.996179,1.00792,0.982394,0.987152
2023-06-24,0.989964,0.993976,0.98529,0.992995
2023-06-25,0.992756,0.997259,0.988657,0.988786
2023-06-26,0.989987,0.995449,0.988546,0.992869
2023-06-27,0.990428,1.00329,0.99023,0.9978
2023-06-28,0.99762,0.99764,0.98695,0.991001
2023-06-29,0.98887,0.99758,0.987581,0.99193
2023-06-30,0.991181,0.99779,0.987013,0.994562
2023-07-01,0.995382,0.99885,0.990231,0.99651
2023-07-02,0.99644,0.99829,0.99227,0.99279
2023-07-03,0.99309,1.00107,0.982401,0.99403
2023-07-04,0.992379,0.994199,0.984248,0.987667
2023-07-05,0.990688,0.992078,0.976071,0.976196
2023-07-06,0.974857,1.00597,0.971256,1.00466
2023-07-07,1.00225,1.0059,0.99992,1.00194
2023-07-08,1.00266,1.00695,0.9994,1.00462
2023-07-09,1.00251,1.00779,1.00239,1.00482
2023-07-10,1.00567,1.0078,0.99773,0.99833
2023-07-11,0.99875,1.00109,0.99688,0.9992
2023-07-12,0.99817,1.00094,0.99676,1.00034
2023-07-13,0.99904,1.00154,0.99678,0.99841
2023-07-14,0.99866,1.00132,0.99661,0.99888
2023-07-15,0.9984,0.99961,0.99777,0.999
2023-07-16,0.99852,0.99952,0.99709,0.99821
2023-07-17,0.99907,0.99958,0.99646,0.9966
2023-07-18,0.99849,1.00112,0.99538,0.99764
2023-07-19,0.99654,0.99852,0.99556,0.99669
2023-07-20,0.99624,0.99872,0.99565,0.99654
2023-07-21,0.99687,0.99719,0.99562,0.99719
2023-07-22,0.99611,0.99872,0.98874,0.99527
2023-07-23,0.994549,0.99893,0.991959,0.99751
2023-07-24,0.99808,1.00635,0.99556,1.00436
2023-07-25,1.00266,1.00582,0.9994,1.00147
2023-07-26,1.00162,1.00319,0.99787,1.00203
2023-07-27,1.00071,1.0032,0.99971,1.00094
2023-07-28,1.00169,1.00313,0.99953,1.00195
2023-07-29,1.00312,1.00589,0.99974,1.00285
2023-07-30,1.00072,1.09525,0.99986,1.03362
2023-07-31,1.01751,1.01751,0.99944,1.00062
2023-08-01,0.99819,0.99927,0.994174,0.997201
2023-08-02,0.997211,0.997851,0.990855,0.992524
2023-08-03,0.993583,0.995983,0.991908,0.992765
2023-08-04,0.995403,0.997701,0.992076,0.995353
2023-08-05,0.994873,0.996201,0.990131,0.993197
2023-08-06,0.993428,0.997112,0.987602,0.989841
2023-08-07,0.988011,0.991499,0.972991,0.988042
2023-08-08,0.987334,0.987713,0.979407,0.983993
2023-08-09,0.981893,0.985687,0.980366,0.984642
2023-08-10,0.980635,0.985141,0.979878,0.983286
2023-08-11,0.983526,0.984916,0.979853,0.983187
2023-08-12,0.982468,0.98533,0.979891,0.98206
2023-08-13,0.982799,0.98543,0.980055,0.981414
2023-08-14,0.982004,0.985133,0.976862,0.978742
2023-08-15,0.97878,0.991218,0.977311,0.98909
2023-08-16,0.989381,0.991749,0.987595,0.99031
2023-08-17,0.991018,0.991629,0.977554,0.98009
2023-08-18,0.979777,0.982588,0.978154,0.982029
2023-08-19,0.979559,0.982243,0.978269,0.978375
2023-08-20,0.978826,0.982422,0.977824,0.981471
2023-08-21,0.981521,0.983085,0.978344,0.981393
2023-08-22,0.979893,0.982954,0.97814,0.981426
2023-08-23,0.982067,0.996091,0.978702,0.986533
2023-08-24,0.984803,0.989054,0.979391,0.97973
2023-08-25,0.98111,0.987434,0.978202,0.980211
2023-08-26,0.97964,0.982549,0.978141,0.98111
2023-08-27,0.97975,0.982429,0.978191,0.979651
2023-08-28,0.979999,0.982069,0.978181,0.981619
2023-08-29,0.98107,0.990929,0.977936,0.988898
2023-08-30,0.987908,0.990481,0.981491,0.987451
2023-08-31,0.985,0.988121,0.981442,0.983953
2023-09-01,0.984842,0.995492,0.978108,0.98199
2023-09-02,0.982027,0.986502,0.978583,0.980802
2023-09-03,0.981412,0.9977,0.979322,0.996041
2023-09-04,0.995611,0.99793,0.995611,0.997191
2023-09-05,0.996721,0.997871,0.993804,0.995862
2023-09-06,0.994542,0.997671,0.993933,0.993953
2023-09-07,0.995272,0.996871,0.993933,0.996362
2023-09-08,0.995892,0.997141,0.993953,0.99446
2023-09-09,0.995431,0.997171,0.988974,0.991312
2023-09-10,0.992092,0.993142,0.982084,0.982866
2023-09-11,0.983976,0.987854,0.978329,0.985105
2023-09-12,0.982556,0.992002,0.981596,0.989004
2023-09-18,0.983786,0.986648,0.980806,0.986648
2023-09-19,0.983647,0.986947,0.980717,0.983948
2023-09-20,0.983538,0.986708,0.979289,0.981339
2023-09-21,0.981119,0.982549,0.974539,0.976191
2023-09-22,0.977551,0.980693,0.972792,0.978341
2023-09-23,0.980511,0.98108,0.974389,0.980799
2023-09-24,0.978308,0.98109,0.974359,0.976109
2023-09-25,0.974889,0.985902,0.974889,0.982733
2023-09-26,0.985001,0.990174,0.97772,0.97989
2023-09-27,0.979689,0.985481,0.977605,0.983012
2023-09-28,0.982133,1.01521,0.981043,1.00277
2023-09-29,1.00666,1.13002,0.977623,0.981902
2023-09-30,0.983852,0.993009,0.97588,0.988028
2023-10-01,0.990158,0.992409,0.98003,0.989539
2023-10-02,0.990409,0.997069,0.971401,0.975272
2023-10-03,0.973802,0.98156,0.973198,0.97829
2023-10-04,0.97909,0.98118,0.972522,0.974779
2023-10-05,0.974899,0.976193,0.9726,0.972992
2023-10-06,0.974323,0.980401,0.971586,0.97576
2023-10-07,0.973859,0.986503,0.973219,0.98188
2023-10-08,0.982149,0.985261,0.977977,0.981009
2023-10-09,0.980219,0.983821,0.977285,0.979796
2023-10-10,0.978886,0.982019,0.971527,0.972227
2023-10-11,0.971607,0.972309,0.96707,0.970446
2023-10-12,0.971518,0.99957,0.967018,0.997201
2023-10-13,0.99973,1.00047,0.996031,0.99931
2023-10-14,0.99805,1.00075,0.99564,0.9961
2023-10-15,0.99678,1.00993,0.99563,1.00314
