TIMESTAMP,ELIZA_OPEN_PRICE_USD,ELIZA_HIGH_PRICE_USD,ELIZA_LOW_PRICE_USD,ELIZA_CLOSE_PRICE_USD,ELIZA_VOLUME_USD,ELIZA_DIVIDENDS_USD,ELIZA_STOCK_SPLITS_USD
2024-11-30 00:00:00+00:00,0.03079099953174591,0.03596699982881546,0.02157299965620041,0.021873999387025833,5040917,0.0,0.0
2024-12-01 00:00:00+00:00,0.021873999387025833,0.03629399836063385,0.021731000393629074,0.028001999482512474,6475403,0.0,0.0
2024-12-02 00:00:00+00:00,0.02812100015580654,0.03760199993848801,0.0276040006428957,0.02964800037443638,6779599,0.0,0.0
2024-12-03 00:00:00+00:00,0.02964800037443638,0.037450000643730164,0.026365000754594803,0.03259800001978874,3685186,0.0,0.0
2024-12-04 00:00:00+00:00,0.03259800001978874,0.03414199873805046,0.02559100091457367,0.026114000007510185,2962771,0.0,0.0
2024-12-05 00:00:00+00:00,0.026114000007510185,0.030270999297499657,0.02140199951827526,0.028605999425053596,6275601,0.0,0.0
2024-12-06 00:00:00+00:00,0.02968900091946125,0.047832999378442764,0.027722999453544617,0.045162998139858246,10584170,0.0,0.0
2024-12-07 00:00:00+00:00,0.04530800133943558,0.056853000074625015,0.040334999561309814,0.04429199919104576,8295863,0.0,0.0
2024-12-08 00:00:00+00:00,0.04410500079393387,0.045570001006126404,0.03748200088739395,0.03851800039410591,4352749,0.0,0.0
2024-12-09 00:00:00+00:00,0.03851800039410591,0.03926600143313408,0.03159499913454056,0.03652999922633171,4228780,0.0,0.0
2024-12-10 00:00:00+00:00,0.03653800114989281,0.049414001405239105,0.03285299986600876,0.0423320010304451,5939956,0.0,0.0
2024-12-11 00:00:00+00:00,0.0423320010304451,0.06740300357341766,0.0388219989836216,0.06389699876308441,12988311,0.0,0.0
2024-12-12 00:00:00+00:00,0.06415999680757523,0.08049599826335907,0.06213900074362755,0.06449899822473526,12423445,0.0,0.0
