TIMESTAMP,PPT_OPEN_PRICE_USD,PPT_HIGH_PRICE_USD,PPT_LOW_PRICE_USD,PPT_CLOSE_PRICE_USD,PPT_VOLUME_USD,PPT_DIVIDENDS_USD,PPT_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,5.077340126037598,7.772439956665039,5.052000045776367,6.403800010681152,1153120,0.0,0.0
2017-11-10 00:00:00+00:00,6.40880012512207,6.997580051422119,5.9232401847839355,6.19202995300293,716782,0.0,0.0
2017-11-11 00:00:00+00:00,6.139359951019287,6.476590156555176,5.789720058441162,6.30610990524292,612914,0.0,0.0
2017-11-12 00:00:00+00:00,6.305369853973389,6.997660160064697,5.681240081787109,6.598979949951172,668876,0.0,0.0
2017-11-13 00:00:00+00:00,6.590439796447754,8.61301040649414,6.406239986419678,8.462160110473633,1563950,0.0,0.0
2017-11-14 00:00:00+00:00,8.51082992553711,9.505319595336914,8.441920280456543,8.703310012817383,1718440,0.0,0.0
2017-11-15 00:00:00+00:00,8.734089851379395,9.579179763793945,8.31659984588623,8.969090461730957,1501120,0.0,0.0
2017-11-16 00:00:00+00:00,8.965510368347168,9.562999725341797,8.850839614868164,9.26869010925293,1364430,0.0,0.0
2017-11-17 00:00:00+00:00,9.238909721374512,9.485300064086914,9.071120262145996,9.286399841308594,1079540,0.0,0.0
2017-11-18 00:00:00+00:00,9.274880409240723,10.123800277709961,9.209460258483887,10.019700050354004,1178710,0.0,0.0
2017-11-19 00:00:00+00:00,9.994680404663086,10.59939956665039,8.903639793395996,9.410449981689453,1100540,0.0,0.0
2017-11-20 00:00:00+00:00,9.29928970336914,9.882019996643066,8.773099899291992,9.60142993927002,857171,0.0,0.0
2017-11-21 00:00:00+00:00,9.58782958984375,10.564000129699707,9.227049827575684,10.159099578857422,1034350,0.0,0.0
2017-11-22 00:00:00+00:00,10.159000396728516,10.159000396728516,9.540040016174316,10.089799880981445,750517,0.0,0.0
2017-11-23 00:00:00+00:00,10.111300468444824,10.197999954223633,9.28145980834961,9.789139747619629,949760,0.0,0.0
2017-11-24 00:00:00+00:00,9.744779586791992,11.546799659729004,9.475199699401855,11.501700401306152,872684,0.0,0.0
2017-11-25 00:00:00+00:00,11.498700141906738,12.940400123596191,11.498700141906738,12.149999618530273,1279630,0.0,0.0
2017-11-26 00:00:00+00:00,12.124799728393555,12.124799728393555,10.658300399780273,11.581199645996094,1232820,0.0,0.0
2017-11-27 00:00:00+00:00,11.577300071716309,11.788700103759766,10.666600227355957,11.377300262451172,820853,0.0,0.0
2017-11-28 00:00:00+00:00,11.371700286865234,11.623499870300293,9.823820114135742,11.032500267028809,1157080,0.0,0.0
2017-11-29 00:00:00+00:00,10.970999717712402,11.312100410461426,8.907750129699707,9.703180313110352,806835,0.0,0.0
2017-11-30 00:00:00+00:00,9.78320026397705,10.650300025939941,9.007909774780273,10.277299880981445,1076720,0.0,0.0
2017-12-01 00:00:00+00:00,10.234299659729004,12.601699829101562,9.420140266418457,12.351499557495117,1990580,0.0,0.0
