TIMESTAMP,FMC28838_OPEN_PRICE_USD,FMC28838_HIGH_PRICE_USD,FMC28838_LOW_PRICE_USD,FMC28838_CLOSE_PRICE_USD,FMC28838_VOLUME_USD,FMC28838_DIVIDENDS_USD,FMC28838_STOCK_SPLITS_USD
2023-12-25 00:00:00+00:00,0.0009869999485090375,0.001322000054642558,0.0009689999860711396,0.001247999956831336,91303,0.0,0.0
2023-12-26 00:00:00+00:00,0.001247999956831336,0.0012570000253617764,0.0010110000148415565,0.0010229999898001552,41383,0.0,0.0
2023-12-27 00:00:00+00:00,0.0010239999974146485,0.001183000043965876,0.0010000000474974513,0.001183000043965876,23078,0.0,0.0
2023-12-28 00:00:00+00:00,0.001183000043965876,0.0011950000189244747,0.0010639999527484179,0.0010639999527484179,13850,0.0,0.0
2023-12-29 00:00:00+00:00,0.0010639999527484179,0.0010819999733939767,0.00092299998505041,0.0009239999926649034,100946,0.0,0.0
2023-12-30 00:00:00+00:00,0.0009239999926649034,0.0009410000056959689,0.0008829999715089798,0.0009379999828524888,55836,0.0,0.0
2023-12-31 00:00:00+00:00,0.0009379999828524888,0.0009560000034980476,0.0008829999715089798,0.0008929999894462526,45420,0.0,0.0
2024-01-01 00:00:00+00:00,0.0008929999894462526,0.0009219999774359167,0.0007570000016130507,0.0008190000080503523,81103,0.0,0.0
2024-01-02 00:00:00+00:00,0.0008190000080503523,0.0008859999943524599,0.000818000000435859,0.000838999985717237,66146,0.0,0.0
2024-01-03 00:00:00+00:00,0.000838999985717237,0.0008490000036545098,0.0006949999951757491,0.0008169999928213656,102077,0.0,0.0
2024-01-04 00:00:00+00:00,0.0008169999928213656,0.0008329999982379377,0.000775999971665442,0.000805000017862767,44794,0.0,0.0
2024-01-05 00:00:00+00:00,0.000805000017862767,0.0008060000254772604,0.0007489999989047647,0.0007919999770820141,58746,0.0,0.0
2024-01-06 00:00:00+00:00,0.0007919999770820141,0.0008159999852068722,0.00076299998909235,0.0007960000075399876,38388,0.0,0.0
2024-01-07 00:00:00+00:00,0.0007960000075399876,0.0007980000227689743,0.0007619999814778566,0.0007730000070296228,15446,0.0,0.0
2024-01-08 00:00:00+00:00,0.0007730000070296228,0.0007730000070296228,0.0006339999963529408,0.0006479999865405262,75186,0.0,0.0
2024-01-09 00:00:00+00:00,0.0006479999865405262,0.0006569999968633056,0.0005920000257901847,0.0005929999751970172,30141,0.0,0.0
2024-01-10 00:00:00+00:00,0.0005929999751970172,0.0006150000263005495,0.000590000010561198,0.0006070000235922635,23373,0.0,0.0
2024-01-11 00:00:00+00:00,0.0006070000235922635,0.0006830000202171504,0.0005370000144466758,0.0005799999926239252,99039,0.0,0.0
2024-01-12 00:00:00+00:00,0.0005799999926239252,0.0005890000029467046,0.0004980000085197389,0.0005000000237487257,43593,0.0,0.0
2024-01-13 00:00:00+00:00,0.0005000000237487257,0.0005150000215508044,0.00048499999684281647,0.0005039999959990382,51725,0.0,0.0
2024-01-14 00:00:00+00:00,0.0005039999959990382,0.0005929999751970172,0.0005039999959990382,0.0005789999850094318,32776,0.0,0.0
2024-01-15 00:00:00+00:00,0.0005789999850094318,0.0006360000115819275,0.0005719999899156392,0.0006079999729990959,61879,0.0,0.0
2024-01-16 00:00:00+00:00,0.0006079999729990959,0.0008570000063627958,0.0005849999724887311,0.0008360000210814178,180394,0.0,0.0
2024-01-17 00:00:00+00:00,0.0008360000210814178,0.000859999970998615,0.000699999975040555,0.0007130000158213079,100105,0.0,0.0
2024-01-18 00:00:00+00:00,0.0007130000158213079,0.0007340000011026859,0.0006799999973736703,0.0006849999772384763,27731,0.0,0.0
2024-01-19 00:00:00+00:00,0.0006849999772384763,0.0006910000229254365,0.0006070000235922635,0.0006130000110715628,45132,0.0,0.0
2024-01-20 00:00:00+00:00,0.0006130000110715628,0.0006189999985508621,0.0005530000198632479,0.0005629999795928597,32450,0.0,0.0
2024-01-21 00:00:00+00:00,0.0005629999795928597,0.0005629999795928597,0.0005189999938011169,0.000547999981790781,21541,0.0,0.0
2024-01-22 00:00:00+00:00,0.000547999981790781,0.0005610000225715339,0.0005159999709576368,0.0005280000041238964,23909,0.0,0.0
2024-01-23 00:00:00+00:00,0.0005280000041238964,0.0005409999866969883,0.0005009999731555581,0.0005159999709576368,27006,0.0,0.0
2024-01-24 00:00:00+00:00,0.0005159999709576368,0.0005300000193528831,0.0004990000161342323,0.0005230000242590904,21783,0.0,0.0
2024-01-25 00:00:00+00:00,0.0005230000242590904,0.0005530000198632479,0.0005230000242590904,0.0005530000198632479,16946,0.0,0.0
2024-01-26 00:00:00+00:00,0.0005530000198632479,0.0005670000100508332,0.0005300000193528831,0.0005670000100508332,23616,0.0,0.0
2024-01-27 00:00:00+00:00,0.0005670000100508332,0.0005929999751970172,0.0005569999921135604,0.0005670000100508332,41614,0.0,0.0
2024-01-28 00:00:00+00:00,0.0005670000100508332,0.0005740000051446259,0.0005259999888949096,0.000534999999217689,18692,0.0,0.0
2024-01-29 00:00:00+00:00,0.000534999999217689,0.000547999981790781,0.0005099999834783375,0.0005280000041238964,27031,0.0,0.0
2024-01-30 00:00:00+00:00,0.0005280000041238964,0.0005280000041238964,0.0004980000085197389,0.000506000011228025,24617,0.0,0.0
2024-01-31 00:00:00+00:00,0.000506000011228025,0.0005080000264570117,0.0004560000088531524,0.0004619999963324517,19696,0.0,0.0
2024-02-01 00:00:00+00:00,0.0004619999963324517,0.0004619999963324517,0.0004039999912492931,0.0004070000140927732,47751,0.0,0.0
2024-02-02 00:00:00+00:00,0.0004070000140927732,0.00043899999582208693,0.00038300000596791506,0.00042100000428035855,48427,0.0,0.0
2024-02-03 00:00:00+00:00,0.00042100000428035855,0.00042100000428035855,0.0004070000140927732,0.00041099998634308577,8324,0.0,0.0
2024-02-04 00:00:00+00:00,0.00041099998634308577,0.00043399998685345054,0.00041000000783242285,0.0004290000069886446,9348,0.0,0.0
2024-02-05 00:00:00+00:00,0.0004290000069886446,0.00043200000072829425,0.00041000000783242285,0.00041099998634308577,13115,0.0,0.0
2024-02-06 00:00:00+00:00,0.00041099998634308577,0.00042299999040551484,0.00040600000647827983,0.00042100000428035855,5840,0.0,0.0
2024-02-07 00:00:00+00:00,0.00042100000428035855,0.0004220000118948519,0.0004020000051241368,0.0004140000091865659,10406,0.0,0.0
2024-02-08 00:00:00+00:00,0.0004140000091865659,0.0004140000091865659,0.00039599998854100704,0.0003980000037699938,33426,0.0,0.0
2024-02-09 00:00:00+00:00,0.0003980000037699938,0.00041700000292621553,0.000375000003259629,0.00038499999209307134,29915,0.0,0.0
2024-02-10 00:00:00+00:00,0.00038499999209307134,0.0004180000105407089,0.0003819999983534217,0.0004140000091865659,11802,0.0,0.0
2024-02-11 00:00:00+00:00,0.0004140000091865659,0.0004199999966658652,0.00039900001138448715,0.0004070000140927732,10443,0.0,0.0
2024-02-12 00:00:00+00:00,0.0004070000140927732,0.000450999999884516,0.0004030000127386302,0.000450999999884516,14374,0.0,0.0
2024-02-13 00:00:00+00:00,0.000450999999884516,0.00046300000394694507,0.000450999999884516,0.0004600000102072954,17260,0.0,0.0
2024-02-14 00:00:00+00:00,0.0004600000102072954,0.0004659999976865947,0.000446999998530373,0.00044999999227002263,14063,0.0,0.0
2024-02-15 00:00:00+00:00,0.00044999999227002263,0.000450999999884516,0.0004149999876972288,0.00042100000428035855,26292,0.0,0.0
2024-02-16 00:00:00+00:00,0.00042100000428035855,0.0004560000088531524,0.0004199999966658652,0.0004560000088531524,35478,0.0,0.0
2024-02-17 00:00:00+00:00,0.0004560000088531524,0.0004560000088531524,0.00042799999937415123,0.00044999999227002263,16895,0.0,0.0
2024-02-18 00:00:00+00:00,0.00044999999227002263,0.00056900002527982,0.0004459999909158796,0.0005469999741762877,207475,0.0,0.0
2024-02-19 00:00:00+00:00,0.0005469999741762877,0.0005729999975301325,0.0004830000107176602,0.0004830000107176602,105118,0.0,0.0
2024-02-20 00:00:00+00:00,0.0004830000107176602,0.0005009999731555581,0.00046999999904073775,0.000493000028654933,50334,0.0,0.0
2024-02-21 00:00:00+00:00,0.000493000028654933,0.000493000028654933,0.0004440000047907233,0.0004839999892283231,44670,0.0,0.0
2024-02-22 00:00:00+00:00,0.0004839999892283231,0.0006430000066757202,0.0004529999860096723,0.0006169999833218753,122652,0.0,0.0
2024-02-23 00:00:00+00:00,0.0006169999833218753,0.0008149999775923789,0.0006019999855197966,0.0006699999794363976,526214,0.0,0.0
2024-02-24 00:00:00+00:00,0.0006699999794363976,0.0007309999782592058,0.0006300000241026282,0.0007300000288523734,97223,0.0,0.0
2024-02-25 00:00:00+00:00,0.0007300000288523734,0.001133000012487173,0.0007019999902695417,0.0008089999901130795,858934,0.0,0.0
2024-02-26 00:00:00+00:00,0.0008089999901130795,0.0011210000375285745,0.0007929999846965075,0.0010760000441223383,502622,0.0,0.0
2024-02-27 00:00:00+00:00,0.0010760000441223383,0.00113800005055964,0.0008570000063627958,0.000910000002477318,705278,0.0,0.0
2024-02-28 00:00:00+00:00,0.000910000002477318,0.0018700000364333391,0.000910000002477318,0.0018269999418407679,1599275,0.0,0.0
2024-02-29 00:00:00+00:00,0.0017999999690800905,0.001918999943882227,0.0012400000123307109,0.00139999995008111,1148324,0.0,0.0
2024-03-01 00:00:00+00:00,0.00139999995008111,0.0019229999743402004,0.001383999944664538,0.0019229999743402004,612510,0.0,0.0
2024-03-02 00:00:00+00:00,0.0019229999743402004,0.0020280000753700733,0.0016349999932572246,0.0016980000073090196,464601,0.0,0.0
2024-03-03 00:00:00+00:00,0.0017000000225380063,0.0018599999602884054,0.0016060000052675605,0.0017419999931007624,347500,0.0,0.0
2024-03-04 00:00:00+00:00,0.0017419999931007624,0.0017419999931007624,0.0013849999522790313,0.0016060000052675605,397071,0.0,0.0
2024-03-05 00:00:00+00:00,0.0016060000052675605,0.0017810000572353601,0.0013439999893307686,0.0014140000566840172,328304,0.0,0.0
2024-03-06 00:00:00+00:00,0.0014140000566840172,0.0015839999541640282,0.0013539999490603805,0.001370999962091446,259423,0.0,0.0
2024-03-07 00:00:00+00:00,0.001370999962091446,0.001560000004246831,0.0013599999947473407,0.0015119999879971147,172854,0.0,0.0
2024-03-08 00:00:00+00:00,0.0015119999879971147,0.001661999966017902,0.0014949999749660492,0.001623000018298626,170139,0.0,0.0
