TIMESTAMP,VITA_OPEN_PRICE_USD,VITA_HIGH_PRICE_USD,VITA_LOW_PRICE_USD,VITA_CLOSE_PRICE_USD,VITA_VOLUME_USD,VITA_DIVIDENDS_USD,VITA_STOCK_SPLITS_USD
2022-03-30 00:00:00+00:00,2.390655040740967,2.4201500415802,2.3681070804595947,2.3854329586029053,14505,0.0,0.0
2022-03-31 00:00:00+00:00,2.38543701171875,2.4186220169067383,2.2932090759277344,2.294327974319458,22038,0.0,0.0
2022-04-01 00:00:00+00:00,2.294382095336914,2.4312849044799805,2.255981922149658,2.4116499423980713,8170,0.0,0.0
2022-04-02 00:00:00+00:00,2.41164493560791,2.467967987060547,2.4027791023254395,2.4027791023254395,9252,0.0,0.0
2022-04-03 00:00:00+00:00,2.402780055999756,2.4911930561065674,2.386141061782837,2.4595139026641846,3151,0.0,0.0
2022-04-04 00:00:00+00:00,2.4595189094543457,2.4640960693359375,2.3886070251464844,2.457901954650879,8587,0.0,0.0
2022-04-05 00:00:00+00:00,2.4579029083251953,2.50742506980896,2.4283149242401123,2.4283149242401123,55957,0.0,0.0
2022-04-06 00:00:00+00:00,2.4279561042785645,2.4279561042785645,2.2546238899230957,2.2546889781951904,7968,0.0,0.0
2022-04-07 00:00:00+00:00,2.2546579837799072,2.294416904449463,2.240478038787842,2.2842400074005127,16702,0.0,0.0
2022-04-08 00:00:00+00:00,2.284245014190674,2.323975086212158,2.2401089668273926,2.2410240173339844,10363,0.0,0.0
2022-04-09 00:00:00+00:00,2.241075038909912,2.26938796043396,2.241075038909912,2.26938796043396,23274,0.0,0.0
2022-04-10 00:00:00+00:00,2.269357919692993,2.291944980621338,2.2443199157714844,2.2443199157714844,9753,0.0,0.0
2022-04-11 00:00:00+00:00,2.244152069091797,2.244152069091797,2.0445570945739746,2.0607709884643555,26292,0.0,0.0
2022-04-12 00:00:00+00:00,2.0608088970184326,2.1127281188964844,2.0483920574188232,2.070244073867798,9244,0.0,0.0
2022-04-13 00:00:00+00:00,2.0701870918273926,2.1636219024658203,2.0657958984375,2.1633660793304443,30669,0.0,0.0
2022-04-14 00:00:00+00:00,2.163322925567627,2.176050901412964,2.0808849334716797,2.1012139320373535,10712,0.0,0.0
2022-04-15 00:00:00+00:00,2.1011910438537598,2.135564088821411,2.1011910438537598,2.1184499263763428,5377,0.0,0.0
2022-04-16 00:00:00+00:00,2.118464946746826,2.123991012573242,2.101064920425415,2.1200149059295654,5036,0.0,0.0
2022-04-17 00:00:00+00:00,2.1200149059295654,2.136380910873413,2.0872559547424316,2.087538957595825,7859,0.0,0.0
2022-04-18 00:00:00+00:00,2.0875189304351807,2.117379903793335,2.01631498336792,2.1160030364990234,11019,0.0,0.0
2022-04-19 00:00:00+00:00,2.1160080432891846,2.1464450359344482,2.1001100540161133,2.1328001022338867,13585,0.0,0.0
2022-04-20 00:00:00+00:00,2.1328070163726807,2.1755759716033936,2.1075809001922607,2.1240789890289307,12298,0.0,0.0
2022-04-21 00:00:00+00:00,2.124016046524048,2.167668104171753,2.0477941036224365,2.052583932876587,11347,0.0,0.0
2022-04-22 00:00:00+00:00,2.052586078643799,2.0777640342712402,2.033029079437256,2.055903911590576,4009,0.0,0.0
2022-04-23 00:00:00+00:00,2.055903911590576,2.0609970092773438,2.034576892852783,2.0346460342407227,4273,0.0,0.0
2022-04-24 00:00:00+00:00,2.0346529483795166,2.0371479988098145,2.0168750286102295,2.016879081726074,1365,0.0,0.0
2022-04-25 00:00:00+00:00,2.01688289642334,2.0854170322418213,1.9450600147247314,2.0843889713287354,17917,0.0,0.0
2022-04-26 00:00:00+00:00,2.0843749046325684,2.0902669429779053,1.8817230463027954,1.8899409770965576,50291,0.0,0.0
2022-04-27 00:00:00+00:00,1.8899329900741577,1.9812979698181152,1.8899329900741577,1.9812500476837158,32452,0.0,0.0
2022-04-28 00:00:00+00:00,1.9812580347061157,2.047208070755005,1.964063048362732,2.0312869548797607,43901,0.0,0.0
2022-04-29 00:00:00+00:00,2.031259059906006,2.0348119735717773,1.9228440523147583,1.9330689907073975,6700,0.0,0.0
2022-04-30 00:00:00+00:00,1.9331209659576416,1.9449520111083984,1.8747999668121338,1.8747999668121338,16074,0.0,0.0
2022-05-01 00:00:00+00:00,1.8748040199279785,1.9308550357818604,1.874076008796692,1.9282020330429077,7141,0.0,0.0
2022-05-02 00:00:00+00:00,1.928125023841858,1.9509940147399902,1.8978949785232544,1.9374669790267944,12421,0.0,0.0
2022-05-03 00:00:00+00:00,1.9374680519104004,1.9374680519104004,1.8867050409317017,1.8951410055160522,9915,0.0,0.0
2022-05-04 00:00:00+00:00,1.8951280117034912,2.012432098388672,1.8937339782714844,2.0027999877929688,11549,0.0,0.0
2022-05-05 00:00:00+00:00,2.0028369426727295,2.0107340812683105,1.8345589637756348,1.8473600149154663,5974,0.0,0.0
