TIMESTAMP,TET_OPEN_PRICE_USD,TET_HIGH_PRICE_USD,TET_LOW_PRICE_USD,TET_CLOSE_PRICE_USD,TET_VOLUME_USD,TET_DIVIDENDS_USD,TET_STOCK_SPLITS_USD
2023-07-03 00:00:00+00:00,6.720091819763184,8.505786895751953,4.458944797515869,5.453746795654297,1702512,0.0,0.0
2023-07-04 00:00:00+00:00,5.451498031616211,5.959554195404053,3.907681941986084,4.203793048858643,746852,0.0,0.0
2023-07-05 00:00:00+00:00,4.203793048858643,7.031620025634766,4.202719211578369,6.136405944824219,734534,0.0,0.0
2023-07-06 00:00:00+00:00,6.136630058288574,6.7657341957092285,5.020442962646484,5.335694789886475,328783,0.0,0.0
2023-07-07 00:00:00+00:00,5.335315227508545,5.434654235839844,4.921565055847168,5.26145601272583,143615,0.0,0.0
2023-07-08 00:00:00+00:00,5.262378215789795,5.3109450340271,4.968889236450195,5.113234043121338,112438,0.0,0.0
2023-07-09 00:00:00+00:00,5.113234043121338,5.801852226257324,5.099280834197998,5.489037036895752,138327,0.0,0.0
2023-07-10 00:00:00+00:00,5.489175796508789,5.491541862487793,4.537913799285889,4.766499996185303,97227,0.0,0.0
2023-07-11 00:00:00+00:00,4.766499996185303,5.8531880378723145,4.318838119506836,5.75575590133667,200055,0.0,0.0
2023-07-12 00:00:00+00:00,5.755403995513916,6.733607769012451,5.65784215927124,6.53947114944458,165725,0.0,0.0
2023-07-13 00:00:00+00:00,6.539379119873047,7.136167049407959,5.824016094207764,6.251835823059082,254377,0.0,0.0
2023-07-14 00:00:00+00:00,6.254190921783447,7.649663925170898,6.065577030181885,7.303247928619385,247675,0.0,0.0
2023-07-15 00:00:00+00:00,7.308309078216553,7.396512031555176,6.909402847290039,7.229651927947998,82003,0.0,0.0
2023-07-16 00:00:00+00:00,7.230078220367432,11.904601097106934,7.230078220367432,11.57646369934082,913165,0.0,0.0
2023-07-17 00:00:00+00:00,11.571687698364258,11.821100234985352,9.150551795959473,9.777153015136719,590361,0.0,0.0
2023-07-18 00:00:00+00:00,9.774738311767578,11.177842140197754,8.74538803100586,10.160924911499023,1071472,0.0,0.0
2023-07-19 00:00:00+00:00,10.158303260803223,10.159038543701172,8.385679244995117,8.579635620117188,1100631,0.0,0.0
2023-07-20 00:00:00+00:00,8.580464363098145,9.13300895690918,8.3344087600708,8.484070777893066,1143831,0.0,0.0
2023-07-21 00:00:00+00:00,8.483305931091309,13.189196586608887,8.150362014770508,12.83391284942627,1929065,0.0,0.0
2023-07-22 00:00:00+00:00,12.747152328491211,15.93807601928711,11.78353500366211,14.911441802978516,1438636,0.0,0.0
2023-07-23 00:00:00+00:00,14.914307594299316,16.985549926757812,13.88110065460205,14.353568077087402,1314255,0.0,0.0
2023-07-24 00:00:00+00:00,14.346137046813965,14.362277030944824,11.677935600280762,12.52708911895752,1039531,0.0,0.0
2023-07-25 00:00:00+00:00,12.5286226272583,14.76204776763916,12.000828742980957,14.051102638244629,855481,0.0,0.0
2023-07-26 00:00:00+00:00,14.059578895568848,14.434511184692383,12.317503929138184,12.447335243225098,698388,0.0,0.0
2023-07-27 00:00:00+00:00,12.448025703430176,12.92770767211914,11.796893119812012,11.951055526733398,643841,0.0,0.0
2023-07-28 00:00:00+00:00,11.973657608032227,13.451658248901367,11.581385612487793,13.366250991821289,661760,0.0,0.0
2023-07-29 00:00:00+00:00,13.366863250732422,15.607112884521484,12.539352416992188,15.469554901123047,1082589,0.0,0.0
