TIMESTAMP,BURN30460_OPEN_PRICE_USD,BURN30460_HIGH_PRICE_USD,BURN30460_LOW_PRICE_USD,BURN30460_CLOSE_PRICE_USD,BURN30460_VOLUME_USD,BURN30460_DIVIDENDS_USD,BURN30460_STOCK_SPLITS_USD
2024-04-08 00:00:00+00:00,6.015789985656738,6.312806129455566,5.826793193817139,6.039127826690674,1227440,0.0,0.0
2024-04-09 00:00:00+00:00,5.962879180908203,6.820406913757324,5.9145379066467285,6.228158950805664,807514,0.0,0.0
2024-04-10 00:00:00+00:00,6.26973819732666,6.74859619140625,5.898055076599121,6.720172882080078,642251,0.0,0.0
2024-04-11 00:00:00+00:00,6.686608791351318,8.609685897827148,6.662677764892578,7.765323162078857,1761068,0.0,0.0
2024-04-12 00:00:00+00:00,7.765323162078857,7.803692817687988,6.118712902069092,6.422500133514404,1052557,0.0,0.0
2024-04-13 00:00:00+00:00,6.608161926269531,6.637434959411621,5.660636901855469,5.915402889251709,711568,0.0,0.0
2024-04-14 00:00:00+00:00,5.915402889251709,6.291604042053223,5.484753131866455,6.043817043304443,714365,0.0,0.0
2024-04-15 00:00:00+00:00,5.943883895874023,6.318446159362793,5.443789005279541,5.817361831665039,622637,0.0,0.0
2024-04-16 00:00:00+00:00,5.797350883483887,5.856112957000732,5.003489017486572,5.5241570472717285,865901,0.0,0.0
2024-04-17 00:00:00+00:00,5.502809047698975,6.592414855957031,5.408990859985352,6.294985771179199,563605,0.0,0.0
2024-04-18 00:00:00+00:00,6.294985771179199,6.643253803253174,6.031256198883057,6.466847896575928,579597,0.0,0.0
2024-04-19 00:00:00+00:00,6.466847896575928,6.47792387008667,5.559019088745117,6.15235710144043,547758,0.0,0.0
2024-04-20 00:00:00+00:00,6.15235710144043,6.397209167480469,5.8784098625183105,6.25204610824585,376923,0.0,0.0
2024-04-21 00:00:00+00:00,6.3019208908081055,6.55098819732666,6.075209140777588,6.099160194396973,389396,0.0,0.0
2024-04-22 00:00:00+00:00,6.099160194396973,6.270898818969727,5.694821834564209,5.904712200164795,460192,0.0,0.0
2024-04-23 00:00:00+00:00,5.904712200164795,6.164529800415039,5.085862159729004,5.744379043579102,438747,0.0,0.0
2024-04-24 00:00:00+00:00,5.804197788238525,6.030005931854248,5.462285041809082,5.844332218170166,411948,0.0,0.0
2024-04-25 00:00:00+00:00,5.844332218170166,7.128395080566406,5.506109237670898,6.995884895324707,654135,0.0,0.0
2024-04-26 00:00:00+00:00,6.995884895324707,8.097118377685547,6.605836868286133,7.875377178192139,881841,0.0,0.0
2024-04-27 00:00:00+00:00,7.875377178192139,7.91231107711792,7.336999893188477,7.705695152282715,520341,0.0,0.0
2024-04-28 00:00:00+00:00,7.709665775299072,8.135809898376465,7.548905849456787,7.852635860443115,562344,0.0,0.0
2024-04-29 00:00:00+00:00,7.852635860443115,8.089513778686523,7.24358606338501,7.645558834075928,578721,0.0,0.0
2024-04-30 00:00:00+00:00,7.645558834075928,7.732557773590088,6.277061939239502,6.703446865081787,890417,0.0,0.0
2024-05-01 00:00:00+00:00,6.703446865081787,7.30200719833374,6.605352878570557,6.857532024383545,383278,0.0,0.0
2024-05-02 00:00:00+00:00,6.857532024383545,8.186391830444336,6.485114097595215,7.603326797485352,453615,0.0,0.0
2024-05-03 00:00:00+00:00,7.155332088470459,7.985991954803467,7.0222039222717285,7.278401851654053,581223,0.0,0.0
2024-05-04 00:00:00+00:00,7.278401851654053,7.422341823577881,6.980478763580322,7.21080207824707,299870,0.0,0.0
2024-05-05 00:00:00+00:00,7.21080207824707,8.16262435913086,6.69185209274292,7.820916175842285,806922,0.0,0.0
2024-05-06 00:00:00+00:00,7.832950115203857,8.806276321411133,7.397264003753662,7.762040138244629,1657366,0.0,0.0
2024-05-07 00:00:00+00:00,7.762040138244629,7.804801940917969,7.067019939422607,7.150461196899414,1559494,0.0,0.0
2024-05-08 00:00:00+00:00,7.150461196899414,7.242877960205078,7.006433010101318,7.073031902313232,1282879,0.0,0.0
2024-05-09 00:00:00+00:00,7.073031902313232,7.258840084075928,6.838912010192871,6.937277793884277,1311673,0.0,0.0
2024-05-10 00:00:00+00:00,6.937277793884277,6.958436965942383,6.44467306137085,6.652805805206299,1417050,0.0,0.0
2024-05-11 00:00:00+00:00,6.652805805206299,6.700364112854004,6.089080810546875,6.670487880706787,1666531,0.0,0.0
2024-05-12 00:00:00+00:00,6.670487880706787,6.672310829162598,6.1239848136901855,6.331607818603516,1525794,0.0,0.0
2024-05-13 00:00:00+00:00,6.044795036315918,6.173908233642578,5.686727046966553,5.852458953857422,1719632,0.0,0.0
2024-05-14 00:00:00+00:00,5.852458953857422,5.859933853149414,5.256171226501465,5.494232177734375,1419305,0.0,0.0
2024-05-15 00:00:00+00:00,5.494232177734375,6.157679080963135,5.4844160079956055,5.618824005126953,1734381,0.0,0.0
2024-05-16 00:00:00+00:00,5.618824005126953,5.752079963684082,5.428274154663086,5.486902236938477,1351662,0.0,0.0
2024-05-17 00:00:00+00:00,5.486902236938477,5.577046871185303,5.1197509765625,5.152589797973633,1369614,0.0,0.0
2024-05-18 00:00:00+00:00,5.145862102508545,5.346645832061768,4.974098205566406,4.993277072906494,1496674,0.0,0.0
2024-05-19 00:00:00+00:00,4.9931840896606445,5.061347007751465,4.412199020385742,4.804495811462402,1597407,0.0,0.0
2024-05-20 00:00:00+00:00,4.765111923217773,5.3406572341918945,4.3445210456848145,5.079751968383789,1611183,0.0,0.0
2024-05-21 00:00:00+00:00,5.079751968383789,5.135654926300049,4.794407844543457,4.931375980377197,1343877,0.0,0.0
2024-05-22 00:00:00+00:00,4.931394100189209,4.961625099182129,4.761851787567139,4.819881916046143,1276317,0.0,0.0
2024-05-23 00:00:00+00:00,4.817307949066162,4.888020992279053,4.633863925933838,4.706981182098389,1255246,0.0,0.0
2024-05-24 00:00:00+00:00,4.706387996673584,4.768435955047607,4.4365410804748535,4.470126152038574,1324464,0.0,0.0
2024-05-25 00:00:00+00:00,4.472099781036377,4.489579200744629,3.831921100616455,3.9621939659118652,1575896,0.0,0.0
2024-05-26 00:00:00+00:00,3.9683010578155518,4.309789180755615,3.958508014678955,4.218936920166016,1043172,0.0,0.0
2024-05-27 00:00:00+00:00,4.194390773773193,5.055160045623779,4.16764497756958,4.929598808288574,1322904,0.0,0.0
2024-05-28 00:00:00+00:00,4.929843902587891,4.948843955993652,4.530570983886719,4.546072006225586,1518359,0.0,0.0
2024-05-29 00:00:00+00:00,4.546917915344238,4.589542865753174,4.223485946655273,4.249363899230957,2068627,0.0,0.0
2024-05-30 00:00:00+00:00,4.25017786026001,4.291062831878662,4.0246100425720215,4.152310848236084,1935148,0.0,0.0
2024-05-31 00:00:00+00:00,4.169066905975342,4.1748552322387695,3.8675379753112793,4.121287822723389,1606344,0.0,0.0
2024-06-01 00:00:00+00:00,4.121287822723389,4.130003929138184,3.988075017929077,4.014764785766602,1595476,0.0,0.0
2024-06-02 00:00:00+00:00,4.020639896392822,4.022243022918701,3.546665906906128,3.718636989593506,1782444,0.0,0.0
2024-06-03 00:00:00+00:00,3.714411973953247,3.7617828845977783,3.44883394241333,3.5318050384521484,1719314,0.0,0.0
2024-06-04 00:00:00+00:00,3.53157901763916,3.7933409214019775,3.4606270790100098,3.658752918243408,1775137,0.0,0.0
2024-06-05 00:00:00+00:00,3.6537599563598633,3.8740439414978027,3.4996750354766846,3.633033037185669,1741392,0.0,0.0
2024-06-06 00:00:00+00:00,3.6513590812683105,3.83406400680542,3.622891902923584,3.7186601161956787,1500821,0.0,0.0
2024-06-07 00:00:00+00:00,3.7242989540100098,3.7329659461975098,3.4428648948669434,3.529197931289673,1602017,0.0,0.0
2024-06-08 00:00:00+00:00,3.5283010005950928,3.549415111541748,3.3664650917053223,3.4076199531555176,1510865,0.0,0.0
2024-06-09 00:00:00+00:00,3.4078569412231445,3.4104270935058594,2.959296941757202,3.1716771125793457,1712681,0.0,0.0
2024-06-10 00:00:00+00:00,3.1713318824768066,3.1936280727386475,2.876771926879883,2.902679920196533,1427123,0.0,0.0
2024-06-11 00:00:00+00:00,2.9033539295196533,4.9828619956970215,2.863590955734253,4.943131923675537,2109098,0.0,0.0
2024-06-12 00:00:00+00:00,4.872530937194824,5.021570205688477,4.146718978881836,4.808213233947754,2296224,0.0,0.0
2024-06-13 00:00:00+00:00,5.124067783355713,5.322731018066406,4.298791885375977,4.651392936706543,1175256,0.0,0.0
2024-06-14 00:00:00+00:00,4.651220798492432,4.655707836151123,3.769723892211914,4.245045185089111,597451,0.0,0.0
2024-06-15 00:00:00+00:00,4.245045185089111,4.35518217086792,3.605621099472046,3.9017770290374756,877664,0.0,0.0
2024-06-16 00:00:00+00:00,3.901777982711792,3.906363010406494,3.5483460426330566,3.610203981399536,372669,0.0,0.0
2024-06-17 00:00:00+00:00,3.6098129749298096,3.6188840866088867,3.0729379653930664,3.1808080673217773,421900,0.0,0.0
2024-06-18 00:00:00+00:00,3.1808090209960938,4.219243049621582,2.956681966781616,3.0309391021728516,879139,0.0,0.0
2024-06-19 00:00:00+00:00,3.0309391021728516,3.1968789100646973,2.785876989364624,3.0592029094696045,437427,0.0,0.0
2024-06-20 00:00:00+00:00,3.0592029094696045,3.4984970092773438,2.890968084335327,3.225719928741455,545875,0.0,0.0
2024-06-21 00:00:00+00:00,3.2257230281829834,3.2278330326080322,2.854430913925171,3.112790107727051,334021,0.0,0.0
2024-06-22 00:00:00+00:00,3.1151010990142822,3.1383910179138184,2.8673670291900635,2.916064977645874,274655,0.0,0.0
2024-06-23 00:00:00+00:00,2.9160659313201904,3.0603549480438232,2.8333380222320557,2.870042085647583,275181,0.0,0.0
2024-06-24 00:00:00+00:00,2.8700389862060547,2.937014102935791,2.663785934448242,2.8391990661621094,291805,0.0,0.0
2024-06-25 00:00:00+00:00,2.816103935241699,2.885629892349243,2.659437894821167,2.7644219398498535,295309,0.0,0.0
2024-06-26 00:00:00+00:00,2.7644219398498535,2.8335299491882324,2.599548101425171,2.748863935470581,272883,0.0,0.0
2024-06-27 00:00:00+00:00,2.748863935470581,2.99167799949646,2.6221160888671875,2.731987953186035,405936,0.0,0.0
2024-06-28 00:00:00+00:00,2.731987953186035,2.7805769443511963,2.6367299556732178,2.7037930488586426,212630,0.0,0.0
2024-06-29 00:00:00+00:00,2.7037930488586426,2.823612928390503,2.56782603263855,2.7581019401550293,279100,0.0,0.0
2024-06-30 00:00:00+00:00,2.7581019401550293,2.8060929775238037,2.487787961959839,2.487787961959839,342892,0.0,0.0
2024-07-01 00:00:00+00:00,2.487787961959839,2.6457889080047607,2.2462759017944336,2.3219189643859863,472633,0.0,0.0
2024-07-02 00:00:00+00:00,2.301712989807129,2.486625909805298,2.0124800205230713,2.336318016052246,372367,0.0,0.0
2024-07-03 00:00:00+00:00,2.3814620971679688,2.381474018096924,1.9479140043258667,2.092771053314209,396315,0.0,0.0
2024-07-04 00:00:00+00:00,2.06124210357666,2.1654670238494873,1.9964009523391724,2.0377519130706787,309720,0.0,0.0
2024-07-05 00:00:00+00:00,2.038573980331421,2.2612578868865967,1.8598419427871704,2.0642130374908447,267380,0.0,0.0
2024-07-06 00:00:00+00:00,2.0683000087738037,2.6984260082244873,2.0239429473876953,2.5667340755462646,313714,0.0,0.0
2024-07-07 00:00:00+00:00,2.561224937438965,3.227160930633545,2.547347068786621,2.5750739574432373,384928,0.0,0.0
2024-07-08 00:00:00+00:00,2.626009941101074,2.671502113342285,2.316004991531372,2.35959792137146,173289,0.0,0.0
2024-07-09 00:00:00+00:00,2.3602120876312256,2.483541965484619,2.199965000152588,2.409430980682373,158732,0.0,0.0
2024-07-10 00:00:00+00:00,2.409430980682373,2.4867069721221924,2.283066987991333,2.32560396194458,219840,0.0,0.0
