TIMESTAMP,FRC_OPEN_PRICE_USD,FRC_HIGH_PRICE_USD,FRC_LOW_PRICE_USD,FRC_CLOSE_PRICE_USD,FRC_VOLUME_USD,FRC_DIVIDENDS_USD,FRC_STOCK_SPLITS_USD
2014-09-17 00:00:00+00:00,0.0017740000039339066,0.0018779999809339643,0.0014380000066012144,0.0014380000066012144,68,0.0,0.0
2014-09-18 00:00:00+00:00,0.001436999998986721,0.0035490000154823065,0.0013470000121742487,0.001711999997496605,1137,0.0,0.0
2014-09-19 00:00:00+00:00,0.0017109999898821115,0.002891999902203679,0.0017109999898821115,0.002317999955266714,696,0.0,0.0
2014-09-20 00:00:00+00:00,0.0023169999476522207,0.002948000095784664,0.0020580000709742308,0.0023189999628812075,475,0.0,0.0
2014-09-21 00:00:00+00:00,0.0023429999127984047,0.0027520000003278255,0.0021039999555796385,0.0026050000451505184,125,0.0,0.0
2014-09-22 00:00:00+00:00,0.002607000060379505,0.0026100000832229853,0.0023250000085681677,0.002337000099942088,52,0.0,0.0
2014-09-23 00:00:00+00:00,0.002337000099942088,0.002669000066816807,0.002237000036984682,0.0026110000908374786,178,0.0,0.0
2014-09-24 00:00:00+00:00,0.0026100000832229853,0.0027199999894946814,0.0024029999040067196,0.0026630000211298466,54,0.0,0.0
2014-09-25 00:00:00+00:00,0.0026630000211298466,0.0026859999634325504,0.0022479998879134655,0.002259999979287386,58,0.0,0.0
2014-09-26 00:00:00+00:00,0.0022589999716728926,0.0022780001163482666,0.002096999902278185,0.0021039999555796385,61,0.0,0.0
2014-09-27 00:00:00+00:00,0.002099999925121665,0.0025210001040250063,0.002088000066578388,0.002199999988079071,193,0.0,0.0
2014-09-28 00:00:00+00:00,0.002199999988079071,0.0022090000566095114,0.0019839999731630087,0.002065999899059534,66,0.0,0.0
2014-09-29 00:00:00+00:00,0.0021230001002550125,0.0021669999696314335,0.0020580000709742308,0.0021569998934865,28,0.0,0.0
2014-09-30 00:00:00+00:00,0.0021589999087154865,0.0021639999467879534,0.0020520000252872705,0.0020959998946636915,125,0.0,0.0
2014-10-01 00:00:00+00:00,0.0020989999175071716,0.002193999942392111,0.0020520000252872705,0.0021929999347776175,75,0.0,0.0
2014-10-02 00:00:00+00:00,0.002194999950006604,0.0023509999737143517,0.001825000043027103,0.0020890000741928816,205,0.0,0.0
2014-10-03 00:00:00+00:00,0.002090000081807375,0.0021379999816417694,0.0019239999819546938,0.0019330000504851341,32,0.0,0.0
2014-10-04 00:00:00+00:00,0.001934999949298799,0.0023950000759214163,0.001934999949298799,0.0021860001143068075,502,0.0,0.0
2014-10-05 00:00:00+00:00,0.0021860001143068075,0.002256999956443906,0.0016090000281110406,0.0017310000257566571,156,0.0,0.0
2014-10-06 00:00:00+00:00,0.0017300000181421638,0.0022960000205785036,0.0015770000172778964,0.001765000051818788,92,0.0,0.0
2014-10-07 00:00:00+00:00,0.0017659999430179596,0.0020459999796003103,0.0017640000442042947,0.0020359999034553766,58,0.0,0.0
2014-10-08 00:00:00+00:00,0.0020349998958408833,0.002481000032275915,0.001765000051818788,0.002471999963745475,199,0.0,0.0
