TIMESTAMP,VGX_OPEN_PRICE_USD,VGX_HIGH_PRICE_USD,VGX_LOW_PRICE_USD,VGX_CLOSE_PRICE_USD,VGX_VOLUME_USD,VGX_DIVIDENDS_USD,VGX_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,0.9903029799461365,1.0931999683380127,0.9763799905776978,1.0099200010299683,2842790,0.0,0.0
2017-11-10 00:00:00+00:00,1.0127899646759033,1.054229974746704,0.9236130118370056,0.9683640003204346,3087760,0.0,0.0
2017-11-11 00:00:00+00:00,0.9635999798774719,1.0754400491714478,0.9629799723625183,1.0277999639511108,2634190,0.0,0.0
2017-11-12 00:00:00+00:00,1.0277700424194336,1.0374499559402466,0.9142619967460632,0.9456260204315186,2779900,0.0,0.0
2017-11-13 00:00:00+00:00,0.9462900161743164,1.1316200494766235,0.9462900161743164,1.093369960784912,1778530,0.0,0.0
2017-11-14 00:00:00+00:00,1.1020599603652954,1.2405500411987305,1.090109944343567,1.2405500411987305,1849090,0.0,0.0
2017-11-15 00:00:00+00:00,1.2415499687194824,1.3414299488067627,1.2323499917984009,1.304260015487671,1818780,0.0,0.0
2017-11-16 00:00:00+00:00,1.3175300359725952,1.428189992904663,1.2877999544143677,1.3231600522994995,1956450,0.0,0.0
2017-11-17 00:00:00+00:00,1.312849998474121,1.4359999895095825,1.3006900548934937,1.3636300563812256,1768860,0.0,0.0
2017-11-18 00:00:00+00:00,1.3585699796676636,1.3713300228118896,1.2665499448776245,1.3442599773406982,1221800,0.0,0.0
2017-11-19 00:00:00+00:00,1.342479944229126,1.4075299501419067,1.2927500009536743,1.4075299501419067,1577090,0.0,0.0
2017-11-20 00:00:00+00:00,1.4029899835586548,2.077049970626831,1.3956899642944336,1.8067899942398071,10208100,0.0,0.0
2017-11-21 00:00:00+00:00,1.8207800388336182,1.9657299518585205,1.616629958152771,1.7036900520324707,4534410,0.0,0.0
2017-11-22 00:00:00+00:00,1.7047899961471558,1.864490032196045,1.6119799613952637,1.7187600135803223,3246300,0.0,0.0
2017-11-23 00:00:00+00:00,1.7193700075149536,1.7280700206756592,1.5275299549102783,1.5275299549102783,2406350,0.0,0.0
2017-11-24 00:00:00+00:00,1.5309499502182007,1.6393500566482544,1.3637200593948364,1.569219946861267,2257280,0.0,0.0
2017-11-25 00:00:00+00:00,1.570289969444275,1.7472399473190308,1.570289969444275,1.7208000421524048,1138540,0.0,0.0
2017-11-26 00:00:00+00:00,1.7321799993515015,1.7697499990463257,1.69582998752594,1.703320026397705,1107840,0.0,0.0
2017-11-27 00:00:00+00:00,1.7033400535583496,1.7450499534606934,1.6291799545288086,1.6464899778366089,1836410,0.0,0.0
2017-11-28 00:00:00+00:00,1.6753599643707275,1.692770004272461,1.573799967765808,1.6020400524139404,1462290,0.0,0.0
2017-11-29 00:00:00+00:00,1.5947500467300415,1.6331299543380737,1.243939995765686,1.3526599407196045,2390200,0.0,0.0
2017-11-30 00:00:00+00:00,1.385509967803955,1.5489000082015991,1.2813600301742554,1.4788600206375122,1870590,0.0,0.0
2017-12-01 00:00:00+00:00,1.4720699787139893,1.749690055847168,1.4681700468063354,1.6121599674224854,1418340,0.0,0.0
2017-12-02 00:00:00+00:00,1.625440001487732,1.6346900463104248,1.4855300188064575,1.4901200532913208,1086700,0.0,0.0
2017-12-03 00:00:00+00:00,1.4913300275802612,1.592769980430603,1.4108699560165405,1.4545400142669678,1601840,0.0,0.0
2017-12-04 00:00:00+00:00,1.472190022468567,1.596750020980835,1.4247100353240967,1.596750020980835,1148770,0.0,0.0
2017-12-05 00:00:00+00:00,1.5637799501419067,1.6063200235366821,1.4759999513626099,1.5227400064468384,1173830,0.0,0.0
2017-12-06 00:00:00+00:00,1.5122100114822388,1.552880048751831,1.3311500549316406,1.4216400384902954,1792840,0.0,0.0
2017-12-07 00:00:00+00:00,1.4008899927139282,1.4802099466323853,1.2040499448776245,1.2422599792480469,2641450,0.0,0.0
2017-12-08 00:00:00+00:00,1.2734500169754028,1.5127700567245483,1.1962800025939941,1.4628900289535522,2111270,0.0,0.0
2017-12-09 00:00:00+00:00,1.458150029182434,1.4862899780273438,1.3220900297164917,1.4186700582504272,1244420,0.0,0.0
2017-12-10 00:00:00+00:00,1.4320199489593506,1.4320199489593506,1.1952600479125977,1.2355200052261353,1095280,0.0,0.0
2017-12-11 00:00:00+00:00,1.2388299703598022,1.6293100118637085,1.2273199558258057,1.3610999584197998,5316300,0.0,0.0
2017-12-12 00:00:00+00:00,1.3562099933624268,1.3868900537490845,1.226680040359497,1.3121999502182007,4729520,0.0,0.0
2017-12-13 00:00:00+00:00,1.3173500299453735,1.3711600303649902,1.2104899883270264,1.24590003490448,4329040,0.0,0.0
2017-12-14 00:00:00+00:00,1.252150058746338,1.5184600353240967,1.2413300275802612,1.4139699935913086,5732340,0.0,0.0
2017-12-15 00:00:00+00:00,1.4003700017929077,1.4391000270843506,1.2703800201416016,1.3399499654769897,4551700,0.0,0.0
2017-12-16 00:00:00+00:00,1.345270037651062,1.4211699962615967,1.3107600212097168,1.326930046081543,4912260,0.0,0.0
2017-12-17 00:00:00+00:00,1.3380500078201294,1.729949951171875,1.3285599946975708,1.6157699823379517,6813570,0.0,0.0
2017-12-18 00:00:00+00:00,1.643090009689331,2.0826199054718018,1.4729199409484863,2.060309886932373,11335700,0.0,0.0
2017-12-19 00:00:00+00:00,2.1555099487304688,2.3589301109313965,1.901919960975647,2.0342299938201904,8078700,0.0,0.0
2017-12-20 00:00:00+00:00,2.032219886779785,2.545909881591797,1.845479965209961,2.5305299758911133,10971600,0.0,0.0
2017-12-21 00:00:00+00:00,2.5058200359344482,3.2981300354003906,2.4974100589752197,3.2025299072265625,21014500,0.0,0.0
2017-12-22 00:00:00+00:00,3.2471399307250977,3.2508299350738525,1.9330799579620361,2.6661601066589355,12229200,0.0,0.0
2017-12-23 00:00:00+00:00,2.696690082550049,3.288059949874878,2.696690082550049,3.0065999031066895,10375000,0.0,0.0
2017-12-24 00:00:00+00:00,3.047070026397705,3.047070026397705,2.5501699447631836,2.8577799797058105,7709580,0.0,0.0
2017-12-25 00:00:00+00:00,2.876539945602417,2.932310104370117,2.525089979171753,2.5559000968933105,7127560,0.0,0.0
2017-12-26 00:00:00+00:00,2.5265700817108154,2.822000026702881,2.1902899742126465,2.572629928588867,8516190,0.0,0.0
2017-12-27 00:00:00+00:00,2.574130058288574,2.7963600158691406,2.3004798889160156,2.495680093765259,7375560,0.0,0.0
2017-12-28 00:00:00+00:00,2.481260061264038,2.607909917831421,2.2180299758911133,2.519629955291748,6915040,0.0,0.0
2017-12-29 00:00:00+00:00,2.546489953994751,2.7467799186706543,2.4534599781036377,2.6082499027252197,7013680,0.0,0.0
2017-12-30 00:00:00+00:00,2.602030038833618,2.6140899658203125,2.2245900630950928,2.4653899669647217,6907740,0.0,0.0
2017-12-31 00:00:00+00:00,2.4413700103759766,3.0485599040985107,2.4179201126098633,2.9127700328826904,8940680,0.0,0.0
