TIMESTAMP,SOLNIC_OPEN_PRICE_USD,SOLNIC_HIGH_PRICE_USD,SOLNIC_LOW_PRICE_USD,SOLNIC_CLOSE_PRICE_USD,SOLNIC_VOLUME_USD,SOLNIC_DIVIDENDS_USD,SOLNIC_STOCK_SPLITS_USD
2024-03-11 00:00:00+00:00,0.0026710000820457935,0.003942999988794327,0.002051000017672777,0.0022780001163482666,1007214,0.0,0.0
2024-03-12 00:00:00+00:00,0.0022780001163482666,0.0032190000638365746,0.0020979999098926783,0.0022799998987466097,218855,0.0,0.0
2024-03-13 00:00:00+00:00,0.0022799998987466097,0.002572000026702881,0.0021869998890906572,0.002498999936506152,105010,0.0,0.0
2024-03-14 00:00:00+00:00,0.002498999936506152,0.0028699999675154686,0.0022539999336004257,0.002733000088483095,141861,0.0,0.0
2024-03-15 00:00:00+00:00,0.002750999992713332,0.00292599992826581,0.0021909999195486307,0.0024500000290572643,148203,0.0,0.0
2024-03-16 00:00:00+00:00,0.0024500000290572643,0.0024739999789744616,0.0018629999831318855,0.0019399999873712659,147441,0.0,0.0
2024-03-17 00:00:00+00:00,0.0019399999873712659,0.0027459999546408653,0.0014779999619349837,0.002268000040203333,233468,0.0,0.0
2024-03-18 00:00:00+00:00,0.0023900000378489494,0.0030559999868273735,0.0017740000039339066,0.0022299999836832285,302049,0.0,0.0
2024-03-19 00:00:00+00:00,0.0022750000935047865,0.0025730000343173742,0.0020020001102238894,0.002199999988079071,90021,0.0,0.0
2024-03-20 00:00:00+00:00,0.002199999988079071,0.002351999981328845,0.001979999942705035,0.0022279999684542418,94480,0.0,0.0
2024-03-21 00:00:00+00:00,0.0022279999684542418,0.0022589999716728926,0.0017890000017359853,0.0018840000266209245,58697,0.0,0.0
2024-03-22 00:00:00+00:00,0.0018840000266209245,0.0020210000220686197,0.0016680000117048621,0.0017350000562146306,80848,0.0,0.0
2024-03-23 00:00:00+00:00,0.0017350000562146306,0.0017689999658614397,0.0014730000402778387,0.0017630000365898013,76206,0.0,0.0
2024-03-24 00:00:00+00:00,0.0017630000365898013,0.00215300009585917,0.0017519999528303742,0.002051000017672777,126588,0.0,0.0
2024-03-25 00:00:00+00:00,0.002051000017672777,0.0022150001022964716,0.0017109999898821115,0.0017399999778717756,90278,0.0,0.0
2024-03-26 00:00:00+00:00,0.0017399999778717756,0.0018729999428614974,0.0015979999443516135,0.0017180000431835651,85963,0.0,0.0
2024-03-27 00:00:00+00:00,0.0017180000431835651,0.0017930000321939588,0.0014900000533089042,0.0017419999931007624,63801,0.0,0.0
2024-03-28 00:00:00+00:00,0.0017419999931007624,0.0018309999722987413,0.001474000047892332,0.0015869999770075083,89352,0.0,0.0
2024-03-29 00:00:00+00:00,0.0015869999770075083,0.0015869999770075083,0.0014319999609142542,0.001509999972768128,38111,0.0,0.0
2024-03-30 00:00:00+00:00,0.001509999972768128,0.0015170000260695815,0.0011899999808520079,0.0013089999556541443,66142,0.0,0.0
2024-03-31 00:00:00+00:00,0.0013089999556541443,0.0016299999551847577,0.0013089999556541443,0.0014819999923929572,64847,0.0,0.0
2024-04-01 00:00:00+00:00,0.0014819999923929572,0.0015529999509453773,0.0012169999536126852,0.001269000000320375,55297,0.0,0.0
2024-04-02 00:00:00+00:00,0.001269000000320375,0.001269000000320375,0.0008500000112690032,0.0008529999759048223,104432,0.0,0.0
2024-04-03 00:00:00+00:00,0.0008529999759048223,0.0010529999854043126,0.0005109999910928309,0.000514000013936311,208080,0.0,0.0
2024-04-04 00:00:00+00:00,0.000514000013936311,0.0008299999753944576,0.0005130000063218176,0.0005729999975301325,74681,0.0,0.0
2024-04-05 00:00:00+00:00,0.0005729999975301325,0.0006079999729990959,0.0005150000215508044,0.0006009999779053032,37956,0.0,0.0
2024-04-06 00:00:00+00:00,0.0006009999779053032,0.0008329999982379377,0.0005970000056549907,0.0007730000070296228,78179,0.0,0.0
2024-04-07 00:00:00+00:00,0.0007730000070296228,0.0007970000151544809,0.0007430000114254653,0.0007639999967068434,13330,0.0,0.0
