TIMESTAMP,ZUR_OPEN_PRICE_USD,ZUR_HIGH_PRICE_USD,ZUR_LOW_PRICE_USD,ZUR_CLOSE_PRICE_USD,ZUR_VOLUME_USD,ZUR_DIVIDENDS_USD,ZUR_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,0.0014929999597370625,0.0018469999777153134,0.001361000002361834,0.0017049999441951513,778,0.0,0.0
2017-11-10 00:00:00+00:00,0.0017099999822676182,0.0017549999756738544,0.0013520000502467155,0.0014479999663308263,139,0.0,0.0
2017-11-11 00:00:00+00:00,0.0014430000446736813,0.0016270000487565994,0.0013089999556541443,0.0015589999966323376,138,0.0,0.0
2017-11-12 00:00:00+00:00,0.0013160000089555979,0.0014100000262260437,0.0011630000080913305,0.001348000019788742,200,0.0,0.0
2017-11-13 00:00:00+00:00,0.0013500000350177288,0.0016329999780282378,0.0012130000395700336,0.0016240000259131193,545,0.0,0.0
2017-11-14 00:00:00+00:00,0.0016280000563710928,0.0016430000541731715,0.001243000035174191,0.0012529999949038029,933,0.0,0.0
2017-11-15 00:00:00+00:00,0.0012529999949038029,0.0015920000150799751,0.0012529999949038029,0.0014489999739453197,1036,0.0,0.0
2017-11-16 00:00:00+00:00,0.0014570000348612666,0.0017859999788925052,0.001424000016413629,0.0015399999683722854,77,0.0,0.0
2017-11-17 00:00:00+00:00,0.0015369999455288053,0.0016710000345483422,0.0014959999825805426,0.0015200000489130616,75,0.0,0.0
2017-11-18 00:00:00+00:00,0.0015140000032261014,0.0015439999988302588,0.0014690000098198652,0.0015300000086426735,106,0.0,0.0
2017-11-19 00:00:00+00:00,0.0015269999857991934,0.001749000046402216,0.001509999972768128,0.0015239999629557133,261,0.0,0.0
2017-11-20 00:00:00+00:00,0.00152299995534122,0.0015670000575482845,0.0015079999575391412,0.0015579999890178442,86,0.0,0.0
2017-11-21 00:00:00+00:00,0.0015579999890178442,0.001690999954007566,0.0014359999913722277,0.0014489999739453197,329,0.0,0.0
2017-11-22 00:00:00+00:00,0.0014530000044032931,0.0032949999440461397,0.0014479999663308263,0.0018919999711215496,4962,0.0,0.0
2017-11-23 00:00:00+00:00,0.0018909999635070562,0.002643000101670623,0.001689000055193901,0.001689000055193901,765,0.0,0.0
2017-11-24 00:00:00+00:00,0.0016870000399649143,0.0023799999617040157,0.0016560000367462635,0.001973999897018075,1364,0.0,0.0
