Lag,ANT,ARK,BTC,BTS,CON,DCR,DGB,DOGE,ETC,FIRO,GNO,KMD,LSK,MAID,MONA,QTUM,RLC,SC,STEEM,SYS,USDT,VERI,XEM,XRP,XWC,ZEN
1,0.7094827935325815,0.0002980543775438284,0.22715884689470556,0.17559520831527914,0.6456594361393267,0.7952828765383798,0.44736572298758936,0.027742029218516463,0.014632928963164307,0.2190396457523537,0.7276624595368615,0.033078332321262685,0.08240981892188617,0.042737161390481275,0.16709212366947973,0.43264089489644286,0.9783119076155654,0.9435763984595038,0.5610827812913839,0.17109804575117032,0.04118583741822503,0.774467236381356,0.18679182252978932,0.005343708323852074,0.2239692138491458,0.02402905785000741
2,0.8283801254919524,0.0010063990941703575,0.5185719709386136,0.2663365812158993,0.8313167395222183,0.948044745950586,0.7119725928162093,0.0550216332867852,0.025363120898495812,0.4659373448346862,0.9098389750953291,0.026006627525025174,0.05404268354683258,0.013460424887032606,0.2500809369392365,0.6027817997370655,0.7261722480019899,0.676291670144766,0.7233424646474316,0.11388070903331626,0.06910174546193955,0.917809515495798,0.07291643236941565,0.0185337481869312,0.22863470944301112,0.08468181138203447
3,0.8588878439171881,0.0030007161201675296,0.5670088048825981,0.3794860189672792,0.9130977075527524,0.9076760827979781,0.7778052814335464,0.11625995297824045,0.02089253575352476,0.23460947016934408,0.39771468998086157,0.05432447251603679,0.03625201472810686,0.025438001810091794,0.36278237581646955,0.7990931720311751,0.49287141007981805,0.15198173964853534,0.7809236518393513,0.22199157735360758,0.10479789507163899,0.5338482293242257,0.04993071548923116,0.016002947352026804,0.21156059849919892,0.04762752015977763
4,0.9133691548518125,0.007560428842220724,0.705481999736816,0.03517812263371631,0.6957556873211261,0.8565920224343042,0.8368150752838828,0.1370496610225685,0.015928098544376518,0.30451168149349744,0.5640803440218148,0.09586343583645864,0.022423363110548662,0.041485622639125086,0.5020701661230274,0.884245584145444,0.6795427173524065,0.18227572420340757,0.8558202290474157,0.3412159159586703,0.1224919038143267,0.5061986984391177,6.305173460468926e-05,0.029547452736827313,0.2437124631133934,0.08747423982200243
5,0.9554475843756268,0.004056412334895585,0.0698973167491501,0.017519146458257532,0.6016163398258352,0.8121038344894442,0.8806356771426259,0.019118221006638365,0.04227120677891932,0.2609340840728009,0.5694326487206487,0.09429502676629385,0.036493292080864735,0.06123156226435112,0.5993707946055111,0.926092002825393,0.7794909197984251,0.26510657936519205,0.44482086013430133,0.386292448428765,0.07271976866288699,0.5247179682611952,0.00012985028780145122,0.05487807279523096,0.2121200036959311,0.017534451107011323
6,0.8735565739755622,0.0021583909578712203,0.07493070309707371,0.02600058198600958,0.6624126762039919,0.9005679843180868,0.9388230120105354,0.029590640917399977,0.08803719544153318,0.3558118816625276,0.6551725074403165,0.043402050585731135,0.04451122606141335,0.12785748625079862,0.1131674049728832,0.9430173148573118,0.8430928545665153,0.4088541342564065,0.4374796867260322,0.13672133924223434,0.06372764188830123,0.6220877408137728,0.0003065728256459239,0.08423142497659489,0.3057760522113119,0.03373711965403113
7,0.8944210375359068,0.0037082918903072475,0.11588190036241572,0.02787243063314335,0.7803629846917252,0.8203671323239617,0.9712320291537001,0.04885351446268806,0.12826004618998602,0.09100039167926074,0.7591478631896577,0.009840258234849653,0.004025578053799303,0.0409288227787179,0.05284080752478335,0.8004719643203554,0.8604536165206288,0.5021623455993429,0.5442840166735183,0.09782413529894478,0.10218890288150087,0.6745080569424766,0.00047258123138090594,0.0549963169241242,0.3951338613242555,0.01895329169393156
8,0.932935460875735,0.0007722767676477106,0.10173080109316449,0.031708406334815475,0.6085307962188523,0.6910208700371308,0.9674198908068103,0.0812184312661989,0.07504597239108986,0.11072298394648633,0.4006190427529233,0.008013991603963756,0.008574034992177335,0.056260716607472096,0.08540554025678884,0.8257164831553289,0.8844839596023988,0.43940902550409633,0.6630920473403838,0.1370358574854913,0.16305417776842362,0.7689462565211238,0.0009455746960155293,0.020344445620237066,0.2701677048049687,0.025453541688105232
9,0.885529328882826,0.0010572823123282085,0.1298589356053674,0.05461593985440271,0.6976893311818284,0.4926926008947825,0.6242225005048155,0.1122497881868269,0.08674691562309778,0.023630816171379358,0.29770461963774386,0.015723704460989116,0.014263654617741171,0.011804263657951727,0.12246458441189477,0.8595297117380032,0.8752509855321523,0.0618206228617304,0.7472769457602101,0.05328001824122072,0.22560699657615552,0.8129955758980676,0.0005882944953596507,1.0383131324890209e-05,0.11673759265974891,0.014995452811235665
10,0.7418386126357628,0.0006925382692987819,0.12342010664033813,0.06560503234684327,0.7832337228853224,0.30499854732671583,0.6568040966917443,0.16893297914319474,0.11614192415824949,0.028477871596118896,0.37938983589169406,0.02075354672731424,0.004142550101611794,0.00951824401702146,0.17921885552110142,0.8296156343278043,0.6808171072229364,0.021178337690540686,0.8043820487023909,0.06157588644921128,0.28021873907023553,0.8900392874104884,0.0009097508775554522,5.127301954842917e-06,0.19488730036615157,0.018272248479705246
11,0.7944009479067476,0.0009935562598476714,0.16891326871979634,0.04219893171697206,0.841931529728147,0.36522571418040806,0.6743145393265335,0.11043156466775661,0.14273511783919485,0.025871717261042267,0.42363613724815913,0.024147800871090367,0.006648478898369311,0.010388291235889023,0.23105140314892955,0.8832247572312739,0.7666163827334472,0.03413147018257652,0.8260140087684461,0.09097973371075418,0.13168275237643154,0.8294266689612915,0.0014781513239027718,8.66701682056045e-06,0.13074306007467648,0.026844750747782753
12,0.6491803638565035,0.0008150696063491165,0.22481056112477424,0.05698302193456528,0.7976480583469536,0.43143806764623255,0.6579419110369271,0.16506419274829154,0.1766901326872384,0.038295715089815656,0.3159293027750354,0.022351478930244723,0.003885179429863558,0.014086417785257464,0.23391047651666352,0.3233187329057798,0.40613286288291195,0.04581924723572087,0.8470930003556723,0.07636627383976881,0.15411178928149466,0.8679321335923499,0.0023923470484942975,1.7597075587420625e-05,0.14749498107303421,0.0347708407331101
13,0.5123434814615493,0.0013657876160021829,0.21943593583525725,0.0739416634098887,0.8115511797016225,0.4680157445362335,0.6902327261638984,0.14031248798409673,0.23514736872574818,0.00840526003116025,0.13851343053230514,0.026373377412078063,0.00727290121349411,0.018930912955848905,0.28310187389486013,0.37429622939741924,0.41785908553576984,0.07242240181819445,0.8239503298158126,0.08811378594770508,0.1548983482489703,0.8114915126844033,0.003795578442731648,4.2230010008770526e-05,0.19032192502267423,0.05116113676170694
14,0.6209563414926074,0.002286143011537474,0.23474268678960433,0.04326585037244746,0.8483436343335147,0.5474514253586675,0.3274096971051179,0.1617969524792894,0.23735468301625567,0.007047720521162208,0.21256440071840532,0.03277040931653169,0.010911161678526427,0.02363904179188626,0.31344048120471774,0.17293146815373814,0.31541414884819674,0.02876080143013404,0.8467932381996434,0.0920638454374038,0.08225792767801003,0.8721884503684671,0.00034908676311715044,6.028008826481288e-05,0.13218260905603874,0.055846602740990646
15,0.7242002471939318,0.0024199965291504533,0.34554301557149514,0.08142559520017567,0.862485837322374,0.6072711275710064,0.29330727212494234,0.19760290119446466,0.2606625858832739,0.007976503531952044,0.29789951241491724,0.03188337318412522,0.02257262480625609,0.026496810344715748,0.3383821860810995,0.2580924752238592,0.3179803297095403,0.032054482298614254,0.7558598911009154,0.11707639155277066,0.0823139529930729,0.9172876612754601,0.0007837937908174409,7.927867818413915e-05,0.14746187456321352,0.05701490279255765
16,0.7222360666008873,0.0033214518461328196,0.3532599488526592,0.06477109830510824,0.8036096381753899,0.3227804070473856,0.3462304170997868,0.19228915593322016,0.30512417907165745,0.010424909987398838,0.1324393005278129,0.04786452144071541,0.02563079200443146,0.037110234135742326,0.37787875406660515,0.1627043113592011,0.2941163093791705,0.04273180809027114,0.7470424211565383,0.04772913100803028,0.04381419329835976,0.940555445872867,0.001265274833517819,0.00011494505252807127,0.1867363134523182,0.06800938065916555
17,0.6665613280356845,0.0050566542606052525,0.14983506042003042,0.08486974586900048,0.7364049526246914,0.20824470371016882,0.2315222647051684,0.07449599988864569,0.3612231069780569,0.018339514915610013,0.17342890284617585,0.06932790699125457,0.027896678226052567,0.017329451722227183,0.43062249779600487,0.24764638445527665,0.30728026396709457,0.004469238162626079,0.810998964064997,0.053043607249317226,0.07888987755384948,0.9642740856737555,0.0003784775435895274,0.00017713235842815305,0.03409975082637675,0.061233398560936576
18,0.7133077158664456,0.005507028930924522,0.10662947133263458,0.096645653734448,0.7634301054552501,0.22424102252593828,0.27182781655873717,0.09129540069594592,0.1646192897083258,0.024695603311680532,0.03609369507270925,0.04001619128978897,0.029681985082026137,0.016032816417888573,0.4807222570176336,0.2352436810188944,0.3456239031272396,0.005621539329899967,0.7342893260808216,0.0681713033289164,0.09255975251726009,0.9382039228521024,0.00036902286776330673,0.0002648524142955304,0.04880370421084159,0.020096582885528704
