Lag,ANT,ARK,BTC,BTS,CON,DCR,DGB,DOGE,ETC,FIRO,GNO,KMD,LSK,MAID,MONA,QTUM,RLC,SC,STEEM,SYS,USDT,VERI,XEM,XRP,XWC,ZEN
11,0.7949321893891805,0.0014734818077121385,0.13544821960518696,0.03139592507313356,0.8222408843842705,0.2675092331601134,0.7587350655740902,0.163975711603793,0.19320391582152008,0.03509595665492305,0.5853899576155189,0.044249353333869666,0.00848544185760365,0.013050787770824978,0.21791409575466855,0.7657981859904408,0.8823482871773294,0.04154971939575981,0.7766531457984864,0.09550195233832898,0.1048945340488792,0.6345721060076721,0.001445900074674561,1.360831496814838e-05,0.24307784292064158,0.03983086257130393
12,0.6626353648292602,0.0010543155026502187,0.20138080071363545,0.04621785806102207,0.7479353345153907,0.3168071489190208,0.7391356131288127,0.23977720998462262,0.22992649384938332,0.05530941533066013,0.4097927930648132,0.041897311734905754,0.0065928998651597626,0.01755928392913841,0.21651056209951897,0.1654563328218635,0.4008322538400817,0.053693284456049165,0.7694251233811727,0.09632171510816769,0.1359996405077064,0.6956770900966556,0.0023884665009771436,2.53556797609392e-05,0.270218876383686,0.045502265431036366
13,0.5609823975906177,0.0016326686460698806,0.18060452284750475,0.052431717440340773,0.7537007631084701,0.35166239368265395,0.7558419846048676,0.23761207031830717,0.302476416090768,0.01016601898171391,0.19753957136869385,0.04922558935408278,0.008672315641136331,0.02305263529997231,0.2722455864003746,0.20126621498157735,0.43420973081735825,0.08157540560612697,0.7116519161902058,0.10887452093013555,0.12075454712678313,0.6614396644980136,0.00389319673546998,5.378612291529772e-05,0.342957832342669,0.06581577217099727
14,0.6454572253227422,0.0031036215202006417,0.2061307914136316,0.0379005661878645,0.8090419761822658,0.41595674947390643,0.3403912207346081,0.27419010355039886,0.33570604214264466,0.010207949533202459,0.26434723419082334,0.05714596377450415,0.01694468879451805,0.029814080002616657,0.3199170676312188,0.0906254188485464,0.3709960300095858,0.03003440398977117,0.7817857002338999,0.14548677511196714,0.059861462059084054,0.7371635379130563,0.00041939861108824074,8.140749291667765e-05,0.25647622741503884,0.08534902856801184
15,0.7562205064594009,0.001816255956011525,0.20176856117994502,0.049441021484567436,0.8171992257351222,0.4875807605736161,0.3398406872889996,0.3130721632176517,0.2799931326633607,0.014202429490456935,0.36132367406782084,0.051617152389133024,0.02446605300151414,0.04022744985217831,0.3383501573796441,0.12957898810268978,0.379405317728535,0.045593405130982874,0.6823519699967788,0.1445877728064709,0.07629076765381758,0.8065674502206055,0.0006663410202242126,0.0001192911542029048,0.29510955762365276,0.099102016671215
16,0.7353329814433096,0.003988198482264595,0.3468162013732849,0.05123955040686364,0.779378746582331,0.18414552838206882,0.36921593560445454,0.3443780539290889,0.38752723529731575,0.015388818677910483,0.1879825752616902,0.07793780054115382,0.03496725632218418,0.04854175824456635,0.35563823108464543,0.08869639230166522,0.3226573039336436,0.05005640062899567,0.6864832233427904,0.04840045048863746,0.08836151294888049,0.8626959669497225,0.0014608498330949795,0.00020254784824254199,0.2692194886781083,0.10150083066338784
17,0.6569724175495764,0.005962309053054129,0.1711684426077011,0.06469046674563421,0.6726193454435825,0.10907970231690374,0.2745132636660434,0.2849689278991629,0.43583398345992164,0.024710134307232554,0.25576597586293615,0.11028924885089403,0.03448060547523752,0.021940177936324,0.41348426719694653,0.1375531615223804,0.34935255512560776,0.009007416861884231,0.7707382827348204,0.05978597888528711,0.12950328935034758,0.9041464131241328,0.0005340983919065375,0.00028438369044623337,0.06708472455998842,0.09515894661925563
18,0.6822206948715992,0.006914805353166504,0.11638485442266087,0.07099089900670512,0.7064111966422495,0.1207612901992092,0.30274619479610065,0.3249251368601944,0.20915660865396596,0.03158354592821433,0.08222059126892294,0.08037699459029918,0.045248492751563,0.016640653300217387,0.4721466723546355,0.12207121107019013,0.3886209944376328,0.012180269449328308,0.6655674515619413,0.07211775008252182,0.1542964085704719,0.894753629594082,0.0005855900837038438,0.000467765003416608,0.09434297784705985,0.04776678448964313
19,0.7483610584319993,0.008452603469702311,0.08690433414853103,0.08569123626254371,0.7486094990289857,0.14361492812657106,0.36182043166476036,0.3955088372000402,0.24818073717016,0.043022967173368266,0.06628805524451722,0.08421011480942793,0.04313118530934353,0.02029946047797674,0.5419894167068293,0.03752030886461347,0.36539181093259987,0.011196403761936485,0.7163569847550102,0.09355657757254922,0.19268501690755307,0.923249553551904,0.0004271788170996117,0.0007126016405471362,0.06300889434944212,0.03829949665165818
20,0.7509089260723595,0.010854306986270544,0.113633696414108,0.025672425006253274,0.7805899626055784,0.09187861902525739,0.2824963185994873,0.1035017731041473,0.06693935133768014,0.03938115149504983,0.08445711556328243,0.04445320700411809,0.059849036790161604,0.025026614155499137,0.5683479074820887,0.02313724720740521,0.37699730440409196,0.0011808193607202055,0.779288875355614,0.11048286166776489,0.16065822627127005,0.9295090991614774,0.0006934909967482779,0.0008373409786134912,0.00028990529057420415,0.010571315950105267
21,0.7690851097300655,0.010199540932095257,0.038965135805415115,0.019935722980945255,0.7958307532314177,0.08245678723858334,0.16280520110899338,0.12229381623417707,0.09114536350883945,0.031576769090906585,0.09701973979715103,0.06889464866096269,0.07566862955914627,0.03101443410391921,0.302301540381445,0.03279667283446799,0.37668148515864225,0.0013804344529484026,0.8189189937564119,0.10715300021350269,0.19673221155099768,0.9509132168613331,0.0009915697153323243,0.0011030347670510597,0.0004183568526314949,0.009735365446352307
22,0.7974583454168152,0.010268008298724311,0.02612630118612338,0.02380878816968675,0.5459412538958319,0.09673131505479957,0.1815286934812086,0.07977396908585165,0.09395745020080032,0.03943008194851495,0.12207624958518984,0.0503809913700824,0.09247389383437121,0.019325788585522207,0.3516131466741002,0.02790482443077474,0.35319045160370677,9.793358193682746e-05,0.8410255313614716,0.13162654282423156,0.21056436646442356,0.9609800314395909,0.001381908984038921,0.001271005555365217,0.0004656680880328809,0.009713729952698136
23,0.8209761026596503,0.007030308725267554,0.03204240798414802,0.02933647511667668,0.6104321621553597,0.09753189007818745,0.20813114945639644,0.08851114279970887,0.15242464245095513,0.045928092263546154,0.14017014265470826,0.06531533446041692,0.13056462015874226,0.02405933996830994,0.17116505904870866,0.036725030951843894,0.4201355849900014,0.00020105186958467328,0.894082662335459,0.18138464562603646,0.2786441466101195,0.9700025053499323,0.002190060488172962,0.0017806300540917175,0.0009325856515499158,0.015524543401768827
24,0.84595467420063,0.009801845108997594,0.02745410785760894,0.035401142201850325,0.6618827204311939,0.08290730020588089,0.234611917095985,0.11354310264362238,0.17978716814319515,0.04253430644795635,0.1623184401217216,0.03692537327582936,0.06899603890973148,0.02054917029964362,0.06115550787372854,0.04549498459970874,0.45144875317655986,0.00018495537926943763,0.887239463273649,0.1653313512303444,0.2505858242423396,0.9771755047008234,0.0027156419636376007,0.0020390468996944557,0.0014812578519561362,0.0018820685735049891
25,0.855149140485193,0.006647096303890032,0.017133681166746947,0.043169600024165686,0.6615286567604792,0.0875246122578798,0.25720525637886366,0.059826425493841526,0.1976446818680279,0.05103827896122783,0.18020016037721484,0.03444640763492528,0.030966369477141882,0.018735543861888693,0.06791144424836708,0.02825321606326352,0.42668875604092565,2.290963686949235e-05,0.794606590667458,0.19145730885381565,0.2820415875264619,0.9628533922951998,0.0012662765778751472,0.0028985265439605886,0.0016653209218993974,0.002101728990444915
26,0.8881947958644537,0.009280692548429868,0.019592180916531338,0.05455398611852476,0.6840051101722628,0.11023060325169082,0.16286605132113557,0.042298080822768445,0.12025707679743099,0.060825192555750175,0.21838093627351818,0.04476715371481935,0.027556252044771294,0.016309800855831794,0.08064560588467601,0.026442945770802775,0.4365358899518567,2.015428801213975e-05,0.5468675371498835,0.198716103015485,0.30759641837213436,0.9703468484049566,0.0004471077169031104,0.0031726369375935223,0.001208242291237951,0.0005025235905678421
27,0.8358490756133771,0.011164369791886394,0.01572993112716516,0.0530825683898184,0.7268584486273553,0.12457348743089236,0.19971152706217754,0.044155481562749906,0.14430344833006403,0.04508138959996374,0.24790043901540665,0.05713713987590867,0.03108953397273296,0.021785504844673252,0.06193749642775721,0.02799403193759809,0.3668227932584225,3.247880288071834e-05,0.5568414398189779,0.23095851759501573,0.33045510449407767,0.9819630808915124,0.0005858840697980383,0.004332190315342543,0.0013044091801950061,0.00012960444300470834
28,0.8213559978827698,0.010213011974649296,0.0038593204309699974,0.07250460482104389,0.7925334730040647,0.17264449587590575,0.19825794011899736,0.04699889535952621,0.032410111399096636,0.05589180993485606,0.288036411842933,0.06821205921050601,0.0414972951169443,0.009688641908589769,0.049658475844219174,0.03277511094461127,0.36254962017345205,1.9579059742811704e-05,0.5864540757241674,0.25313748234406824,0.30655293638914277,0.9858477911201833,0.0007352997728515115,0.006976963510603666,0.0013903050743081442,0.0002478885963777137
29,0.7999800325476706,0.014690565362489175,0.0063783849496954585,0.06916441459954097,0.8377470198847919,0.18267117123511237,0.16556540743373513,0.05837133400896292,0.007739466032956988,0.021914191880379883,0.28913345545306235,0.06840427925169623,0.045880472094024086,0.014750212273309969,0.06724303594282242,0.038576166983948126,0.388621565053877,3.5111661735639635e-05,0.4172218581140322,0.32285531659232297,0.233862051596611,0.9497144225055547,0.0010350588776187582,0.007435030570666459,0.0008888845346998246,0.0004121189549048204
30,0.8355978779467814,0.01369642014901323,0.004295625714764899,0.08238089770104348,0.872134356423133,0.16468767640494877,0.08262787328903544,0.05604886374217866,0.010495913817207995,0.023035409484981638,0.33581629362267623,0.06197905006341259,0.056408868377877903,0.012971763313784471,0.07398590298955607,0.041973338906916145,0.39725802936768173,2.9150259489001545e-05,0.4466149066079231,0.2970318950971349,0.22689713155957686,0.9572602469423637,0.0015218836431630856,0.002647968549483524,0.0011382075956507644,0.0005191501234974691
