TIMESTAMP,TRUMPEPE_OPEN_PRICE_USD,TRUMPEPE_HIGH_PRICE_USD,TRUMPEPE_LOW_PRICE_USD,TRUMPEPE_CLOSE_PRICE_USD,TRUMPEPE_VOLUME_USD,TRUMPEPE_DIVIDENDS_USD,TRUMPEPE_STOCK_SPLITS_USD
2024-05-23 00:00:00+00:00,,,,0.0,615876,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,228973,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,100217,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,214516,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,537834,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,404367,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,495720,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,154574,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,157462,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,152137,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,157767,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,189346,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,62715,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,51097,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,110634,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,98639,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,44793,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,46225,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,107474,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,139688,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,54130,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,35549,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,34396,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,19575,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,10742,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,26632,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,45064,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,22967,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,24282,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,21171,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,15612,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,20177,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,70867,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,9611,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,11005,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,27060,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,30765,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,8861,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,17237,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,12574,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,14837,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,19948,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,14959,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,4248,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,2655,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,1589,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,3175,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,5267,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,28517,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,1925,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,6910,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,5660,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,153043,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,89185,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,63051,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,36059,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,26155,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,16655,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,11520,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,34287,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,58221,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,11260,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,45968,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,17367,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,6884,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,15162,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,8180,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,43222,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,25064,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,9855,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,19693,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,14325,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,15932,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,9391,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,17096,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,7314,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,9343,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,2865,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,2139,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,2197,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,2677,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,15087,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,5094,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,2166,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,18041,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,12032,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,1376,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,1645,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,7244,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,1824,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,1703,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,18723,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,4131,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,6037,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,1115,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,2245,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,9561,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,4606,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,2091,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,1182,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,285,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,928,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,109,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,3260,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,1775,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,2366,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,1342,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,575,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,1057,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,3569,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,2654,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,2152,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,13388,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,8344,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,2834,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,1257,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,1685,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,416,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,1793,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,3820,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,3748,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,1289,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,1050,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,3559,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,1150,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,1637,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,3633,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,9216,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,2656,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,7030,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,9659,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,2832,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,3878,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,1311,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,3423,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,966,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,2177,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,7082,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,3450,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,11839,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,3637,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,8742,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,19552,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,20758,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,16715,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,11879,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,38166,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,73789,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,24631,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,16391,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,8799,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,6575,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,28443,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,25864,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,12064,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,21220,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,30155,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,8394,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,37836,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,17818,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,21382,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,25831,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,23565,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,8621,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,25168,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,35068,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,82963,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,96081,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,36804,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,28888,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,7785,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,12006,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,14070,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,17425,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,15522,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,7828,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,6624,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,3531,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,3844,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,4091,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,3036,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,4897,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,11725,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,3512,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,6198,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,9795,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,6030,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,5478,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,34116,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,35550,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,20647,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,4620,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,6995,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,5998,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,5287,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,6204,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,2715,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,3738,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,3951,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,17340,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,9331,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,3618,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,3400,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,11920,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,4105,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,12498,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,4800,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,3256,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,5041,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,4263,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,7683,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,2979,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,1642,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,15879,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,661,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,2437,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,5529,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,763,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,3606,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,1922,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,286,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,1649,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,1124,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,23522,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,74223,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,24502,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,17277,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,30712,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,60180,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,25798,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,14197,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,6980,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,4020,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,5851,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,4658,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,9625,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,11535,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,5053,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,10474,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,18078,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,56156,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,130848,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,51393,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,10977,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,46209,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,12463,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,3015,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,10112,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,9450,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,3245,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,2547,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,2668,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,6561,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,7554,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,2562,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,2601,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,5755,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,1095,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,1065,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,40103,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,3003,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,901,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,1280,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,1462,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,2115,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,2108,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,1656,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,2990,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,1287,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,688,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,659,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,3308,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,1824,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,10895,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,9231,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,3707,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,18302,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,3391,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,1407,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,4062,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,234,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,1254,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,2131,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,2894,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,2507,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,768,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,443,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,432,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,3322,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,1028,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,451,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,351,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,260,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,12023,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,545,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,285,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,700,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,836,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,504,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,129,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,701,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,701,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,631,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,8196,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,3369,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,1890,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,1002,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,2240,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,231,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,280,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,216,0.0,0.0
2025-03-30 00:00:00+00:00,,,,0.0,29,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,228,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,163,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,85,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,1747,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,1566,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,328,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,73,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,1801,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,180,0.0,0.0
2025-04-11 00:00:00+00:00,,,,0.0,60,0.0,0.0
