Lag,BTC,DOGE,ETH,MIOTA,USDT,XEM,XLM,XMR,XRP
1,0.12506353465011452,0.6001933133004118,0.32807186350100215,0.3897566957273978,0.0010897108829458994,0.6600967601753986,0.006648391194632849,0.5651821777851962,0.5564095505404318
2,0.35747737912120137,0.8364874618534095,0.10380636345256776,0.05759326203409533,2.1468212616688045e-05,0.7795013454685584,0.0011913327647783364,0.32921872738989566,0.6353699044980965
3,0.17814395602431157,0.7881953290428484,0.018563034303073312,0.2118707299724744,3.25109036983657e-06,0.9193204984100379,0.0005682059694581106,0.2775854722122096,0.797582152790636
4,0.18010155449760645,0.9322418203877549,0.005394097624330885,0.17487379917456555,1.7966090048320492e-05,0.9746557696916969,3.6518378854797684e-05,0.37590326677105546,0.4392962270626116
5,0.2588740061003378,0.9439201450279183,0.008215388886362515,0.04078020467210414,1.1800983747067651e-05,0.5958275205441884,2.578245244533138e-05,0.20880569708142263,0.544506943507092
6,0.06303592671163241,0.8401700706252906,0.0030300882658924797,0.003147554529659356,4.433426727428016e-05,0.7437953946996104,1.2430050731095505e-05,0.009262956629791536,0.3278472990729906
7,0.08721951926342301,0.889393716922919,0.0026932776564379027,0.0004080343674620823,8.033529281288706e-05,0.49064908797851614,1.988481293754708e-05,0.008965039367411934,0.012064085752919828
8,0.13038863599564113,0.9297568776178806,0.003857970539690033,0.00028335586958285814,0.00017797851404583942,0.5190530221566121,1.8062710734509838e-05,0.012987229610839523,0.00028892828059118856
9,0.003536925078312715,0.9687343440404869,0.0025362251469947797,0.0005509051795073164,0.0003573099050931786,0.6263851352066742,4.3895881053852893e-05,0.015453578563843315,0.0003544109879024199
10,0.0021697805774516243,0.9470129765525085,0.0035231962297153545,0.0007916061188617331,0.0007863450187354882,0.6943477583976043,7.096637289791561e-05,0.007811382828736458,0.0004624767477640659
11,0.005439787340930215,0.8793908796429135,0.004241386660073856,0.00012946940512550292,0.0011103231087526487,0.6683340796951827,6.857756857093941e-05,0.00035409294371055493,0.0010365942977225593
12,0.004503686506900795,0.6114683818789415,0.005262584526747816,0.0005863990033851131,7.880569901933702e-05,0.6710189099087176,4.855204067125155e-05,0.0002299302768663008,0.0003646478671095539
13,0.007947701936701117,0.6353496562519833,0.0038461236865573044,0.00015462263220463875,0.00016977465071591096,0.19617946665399713,1.318249865127472e-05,0.00020563137057983143,8.320594058034357e-05
14,0.01000992432988193,0.6660703119600571,0.0031687789460823116,0.000280939223663869,0.00024006806287765525,0.20300765386189956,2.774317909607165e-05,0.00041926205028266486,0.00013552540668485406
15,0.012285546624080481,0.6801246131244125,0.005992555339921508,0.0005075010253801224,0.00010908886250136672,0.23969471336440407,2.1870190563080594e-05,0.0007073164364407835,0.0002779145238867221
16,0.009418383383522123,0.5059801812611375,0.007741588126726104,0.0002011696140037132,6.799552419941792e-05,0.3173649167780185,1.5838381680178592e-05,0.0008236813081611181,9.613000036259968e-05
17,0.0008847947981808663,0.47765018682672733,0.012978165181681154,4.235833339535239e-08,0.00012914216937006474,0.3029876605828645,1.911700768764731e-05,0.00024203205506774048,0.00011357776527006593
18,0.0012414612974851538,0.5175203521941014,0.006286249064492066,1.6435325215889224e-07,0.00018524813296150747,0.3309075585187617,7.098367950133266e-05,0.0008803023473957335,0.00017623731266266137
19,0.0014152682350676478,0.48647596547389826,0.007907079636849031,2.2594071507851026e-07,0.00038930640241536017,0.3549395741516138,6.0415542432576595e-05,0.0013940037553693465,2.122494987688488e-05
20,0.0018069565595711281,0.08163428642085754,0.012138209726235269,4.967774880824057e-07,0.0006278005076401003,0.4207495902636547,6.570114728549016e-05,0.001609951696720964,3.944843072746852e-05
21,0.0012926026433396874,0.10637709326270406,0.008521739959979662,7.22678657404827e-07,0.00045104528354874396,0.47592225842939206,7.843211220426946e-05,0.0021517607291788067,4.6640204418029176e-05
22,0.0015715246438267778,0.08068476950616037,0.007065782529265912,1.5332040454820909e-06,0.0005291653284968036,0.5027814050559585,0.00011476881033375745,0.003420126574513386,4.900789253109487e-06
23,0.0020344830752067767,0.09232533661181382,0.006970472027549337,1.4096367155705086e-06,0.0008076683325292492,0.5333667585631713,0.00017759142411631496,0.0022233514845558613,7.294467236830764e-06
24,0.0037920920040987937,0.029703324757854744,0.010017951369772276,2.887206543778655e-06,0.00044571346679129033,0.47182588369322753,0.00023772393167130682,0.0026831811280900427,1.2351153858168655e-05
25,0.003450673064504982,0.0029944036060963845,0.010906841179186742,1.9167005676119807e-06,0.0006260883423118789,0.5104284707937272,0.0002359082908096865,0.004666676852107979,1.2967578326525342e-05
26,0.004454836480478847,0.0026664238393113516,0.017935361673657647,2.1796822336431173e-06,0.001095132039553403,0.5883617134530019,0.0002064060425222088,0.008247066630875138,3.0980882581446184e-05
27,0.006842314956188529,0.004037440901692174,0.0013617025877506587,3.9441114826862364e-06,0.00110992902951159,0.6578268279188226,0.0002968553992930548,0.011461764538028406,4.92040138897391e-05
28,0.008436968477144093,0.005506971876908961,0.003095849406536345,4.029154581800235e-06,0.0019222764250834694,0.7333713284897939,0.0002324812876203515,0.009636926188930965,3.249801679937003e-05
29,0.007751845717064393,0.007475048738697691,0.0008846292051883654,5.612134996182875e-06,0.002187123862734794,0.7503954770667951,0.00010504369636624898,0.00545148271167281,4.51090011328042e-05
30,0.007324037646858005,0.002748851897016025,0.0007348547420189304,1.1274839250578801e-05,0.0014369076734273548,0.7785505996532331,7.720915060766437e-05,0.005199213152146845,6.767246490681786e-05
