Lag,BTC,DOGE,ETH,MIOTA,USDT,XEM,XLM,XMR,XRP
1,0.18876606622945621,0.45585124040780256,0.2707844556166549,0.16474635755310013,0.005004106092034173,0.8779051775885106,0.17890145941139912,0.22195025044816616,0.19479865221841294
2,0.14646751590312995,0.6255878217663067,0.23808239570222384,0.114819172581449,0.0009716152671178874,0.23898211112044898,0.24064038385802422,0.20813964765080992,0.22038122790470305
3,0.11606542126434008,0.5897144557287861,0.16302714464872536,0.2235916436067304,0.0007576902197040725,0.22989471704884168,0.2414168590105033,0.1977129588709999,0.2832314437304673
4,0.11885569013773778,0.7089090248116514,0.10828060169143881,0.09654987693291538,0.003199629473823135,0.2436639584898825,0.2434784736755948,0.24410359900832043,0.1534587728552622
5,0.06676942620813149,0.5273048897759887,0.12594107135497604,0.012900690410904312,0.005502392643202004,0.1489568999147104,0.24055306013642574,0.11158498128316997,0.2215115609826918
6,0.017775879925549878,0.5011939553234549,0.13406372531862762,0.0016396335645182947,0.004410104671675083,0.1859488589141585,0.21756359496188807,0.0023708821827401225,0.1854139490107656
7,0.025513279242608797,0.5036213474675145,0.07476928875672134,0.00018297533551334214,0.00567814052634593,0.12266228097706479,0.2630534996488121,0.002294362015432073,0.13872861684035334
8,0.035794235583418835,0.5863690887562958,0.06111239629153618,0.0001225315970423809,0.0140647748979283,0.12976328134006257,0.29591904529068147,0.0032673196039938756,0.16292644178201662
9,0.0042861929496572845,0.6282845606066846,0.047613166145724334,0.00023615153562312125,0.02008590190300382,0.15659634385238602,0.31728729937896627,0.0038743912310554808,0.07091875194918623
10,0.003245494221632531,0.6760953812488156,0.04744573048858909,0.00022478594563707637,0.030394822694901583,0.17358696130424953,0.2315151371020647,0.0019575258426620568,0.0685759513139138
11,0.002006301679387503,0.5507635560429613,0.045769435704170844,8.724076962663335e-05,0.0010472970338577478,0.16708355733586774,0.30936899395299233,8.907947229842791e-05,0.055216483446358273
12,0.0022750051094069363,0.49628292572852173,0.0647406405649613,0.00019554600564154688,0.0011797406070846162,0.16775480831944053,0.25587389407310634,5.807867260273349e-05,0.04566242172347186
13,0.002560617891478423,0.39277559075674745,0.0196930476637653,5.8541773114654395e-05,0.0028700573794763914,0.04904490750087799,0.21299398487842103,5.1537354297196444e-05,0.06056481296696386
14,0.0034592211776855973,0.44931248202437707,0.026984584753487476,7.062943777189505e-05,0.0012512799060655404,0.050751931476403785,0.2507760842731558,0.0001051377249533029,0.03731881973148683
15,0.004664668920155736,0.50405755126614,0.04629053987586729,0.00012734533648894904,0.002342693441958191,0.059923695527764755,0.3113689334801471,0.000177332876082778,0.03717161712825954
16,0.0041084383195682216,0.39838771352134217,0.09826043105197307,5.132263640890619e-05,0.0028159870517655535,0.07934125287388591,0.3121756675277479,0.00020622329117061584,0.022876580866852403
17,0.0020739167769445862,0.42246258887785615,0.15797133096539903,1.73628232563701e-06,0.0019458653859523458,0.07574694274198941,0.3726052711714149,6.153868917929276e-05,0.033119775350196654
18,0.002572893369498398,0.36568253646709736,0.11861910583106505,2.2108539014708815e-06,0.0020490291081103618,0.08272691726534372,0.3909623640692842,0.00022268908859232215,0.02873538770314196
19,0.0029831667170725005,0.3685102742482068,0.12726949108301014,2.720454009195504e-06,0.0022786097868860264,0.0887349286612196,0.37007676751937096,0.00035230008475471464,0.03197895727151487
20,0.0037658811774006506,0.04368033191011879,0.10923853941455876,2.6091479930204402e-06,0.003421023642814096,0.10518745916082003,0.40387937645387906,0.0004093277544227022,0.044029523563151554
21,0.003263281873636172,0.05331361278870532,0.13675887783293436,4.52135765843016e-06,0.008763722757451804,0.11898070188543568,0.4501802638056914,0.0005479234056748181,0.05577943804278393
22,0.0035329895573603188,0.05411887885268383,0.13777528625922425,7.420721467772194e-06,0.009882771611697802,0.12569562610691556,0.31925260456102317,0.0008720557557215868,0.07060166529918467
23,0.004646021285262919,0.05758991131590597,0.1532033252648102,1.0425932566430756e-05,0.012772816138754167,0.1333419443872337,0.35727196250948795,0.000573121399852993,0.07819907926098464
24,0.004960440764035085,0.04640060133409872,0.14694054608301224,1.4387833061115912e-05,0.015735719612226855,0.11795669557682435,0.3661466559897534,0.000700154412632165,0.07248380100202856
25,0.006070292305771312,0.03062599451673829,0.16063796082679213,1.5929650771169977e-05,0.01792036928561696,0.12760739360894308,0.44693216258958124,0.0012243576576931262,0.10190344051033243
26,0.0061104842958554974,0.019398048707531965,0.16133379244842544,2.9084665489004278e-05,0.01786079603292358,0.14709106672956265,0.36972174472373853,0.0021027230082099565,0.09749111055116717
27,0.006736422235284429,0.024001188373205862,0.18043821348322323,1.0119632470713767e-05,0.016530233160657305,0.16445762675963033,0.36977358884142986,0.002905585393246133,0.10110321896721795
28,0.00828982004251008,0.030163637747686853,0.18082519326562022,1.107175909204194e-05,0.022150228985083342,0.1833441456784193,0.25100247446558094,0.002453447615922772,0.11658691953520335
29,0.007454118475372241,0.02422581331060543,0.15437638962866918,1.0958414764651292e-05,0.01752392613653693,0.18760008309493845,0.14956739446493186,0.001378055131478262,0.12918613648905725
30,0.005298758898429729,0.029713463326057926,0.15958294350990812,8.857884745634923e-06,0.016538302547492053,0.19463949872615266,0.15087410378844573,0.0013112144633421203,0.08072597449612903
