TIMESTAMP,THALES_OPEN_PRICE_USD,THALES_HIGH_PRICE_USD,THALES_LOW_PRICE_USD,THALES_CLOSE_PRICE_USD,THALES_VOLUME_USD,THALES_DIVIDENDS_USD,THALES_STOCK_SPLITS_USD
2021-09-20 00:00:00+00:00,1.7204829454421997,1.8005210161209106,1.7032480239868164,1.7580540180206299,150854,0.0,0.0
2021-09-21 00:00:00+00:00,1.7573089599609375,1.7857789993286133,1.6673389673233032,1.6696419715881348,54162,0.0,0.0
2021-09-22 00:00:00+00:00,1.6695270538330078,1.7839930057525635,1.6695270538330078,1.7247159481048584,70043,0.0,0.0
2021-09-23 00:00:00+00:00,1.7252899408340454,1.9639430046081543,1.650215983390808,1.963381052017212,182920,0.0,0.0
2021-09-24 00:00:00+00:00,1.9633660316467285,2.0125529766082764,1.9623609781265259,1.9818129539489746,47990,0.0,0.0
2021-09-25 00:00:00+00:00,1.9817990064620972,1.9965189695358276,1.874838948249817,1.9134730100631714,28850,0.0,0.0
2021-09-26 00:00:00+00:00,1.913228988647461,1.934630036354065,1.716528058052063,1.7170230150222778,117484,0.0,0.0
2021-09-27 00:00:00+00:00,1.7168099880218506,1.7420539855957031,1.6779069900512695,1.7383190393447876,62236,0.0,0.0
2021-09-28 00:00:00+00:00,1.7383580207824707,1.7482370138168335,1.6953370571136475,1.743401050567627,574397,0.0,0.0
2021-09-29 00:00:00+00:00,1.7435569763183594,1.7439149618148804,1.5761699676513672,1.5770460367202759,93137,0.0,0.0
2021-09-30 00:00:00+00:00,1.5770779848098755,1.5918790102005005,1.5152570009231567,1.517685055732727,298851,0.0,0.0
2021-10-01 00:00:00+00:00,1.5176409482955933,1.574530005455017,1.5113170146942139,1.524088978767395,305709,0.0,0.0
2021-10-02 00:00:00+00:00,1.5240780115127563,1.5536400079727173,1.516808032989502,1.5476360321044922,86571,0.0,0.0
2021-10-03 00:00:00+00:00,1.5472580194473267,1.5534679889678955,1.5411349534988403,1.5463279485702515,31953,0.0,0.0
2021-10-04 00:00:00+00:00,1.5462969541549683,1.5463420152664185,1.5292810201644897,1.5295970439910889,29056,0.0,0.0
2021-10-05 00:00:00+00:00,1.5295979976654053,1.564170002937317,1.529310941696167,1.549072027206421,45006,0.0,0.0
2021-10-06 00:00:00+00:00,1.5481979846954346,1.590021014213562,1.5308350324630737,1.5641319751739502,78727,0.0,0.0
