TIMESTAMP,SSE_OPEN_PRICE_USD,SSE_HIGH_PRICE_USD,SSE_LOW_PRICE_USD,SSE_CLOSE_PRICE_USD,SSE_VOLUME_USD,SSE_DIVIDENDS_USD,SSE_STOCK_SPLITS_USD
2023-05-02 00:00:00+00:00,0.022001000121235847,0.03838000074028969,0.020003000274300575,0.030100999400019646,121185,0.0,0.0
2023-05-03 00:00:00+00:00,0.030101999640464783,0.03377699851989746,0.025534000247716904,0.03051000088453293,117410,0.0,0.0
2023-05-04 00:00:00+00:00,0.03051000088453293,0.03641600161790848,0.027400000020861626,0.02783600054681301,113518,0.0,0.0
2023-05-05 00:00:00+00:00,0.02783600054681301,0.028214000165462494,0.022398000583052635,0.023504000157117844,222613,0.0,0.0
2023-05-06 00:00:00+00:00,0.023502999916672707,0.02548700012266636,0.02201000042259693,0.02245599962770939,188028,0.0,0.0
2023-05-07 00:00:00+00:00,0.02245599962770939,0.02405400015413761,0.020347999408841133,0.020468000322580338,204715,0.0,0.0
2023-05-08 00:00:00+00:00,0.020468000322580338,0.02155900001525879,0.01952200010418892,0.020517999306321144,161337,0.0,0.0
2023-05-09 00:00:00+00:00,0.020517999306321144,0.021452000364661217,0.019610999152064323,0.020111000165343285,222517,0.0,0.0
2023-05-10 00:00:00+00:00,0.02011200040578842,0.02043600007891655,0.0196710005402565,0.020099999383091927,167205,0.0,0.0
2023-05-11 00:00:00+00:00,0.0201019998639822,0.020186999812722206,0.01821500062942505,0.01923999935388565,189958,0.0,0.0
2023-05-12 00:00:00+00:00,0.01923999935388565,0.021266000345349312,0.017846999689936638,0.020648999139666557,159187,0.0,0.0
2023-05-13 00:00:00+00:00,0.02064800076186657,0.021777000278234482,0.02006700076162815,0.020083999261260033,189864,0.0,0.0
2023-05-14 00:00:00+00:00,0.020083999261260033,0.020529000088572502,0.01976799964904785,0.02005000039935112,225581,0.0,0.0
2023-05-15 00:00:00+00:00,0.020049000158905983,0.020069999620318413,0.015598000027239323,0.01717500016093254,142690,0.0,0.0
2023-05-16 00:00:00+00:00,0.01717500016093254,0.018237000331282616,0.016126999631524086,0.01686999946832657,1005,0.0,0.0
2023-05-17 00:00:00+00:00,0.01686999946832657,0.017942000180482864,0.016179999336600304,0.017423000186681747,1120,0.0,0.0
2023-05-18 00:00:00+00:00,0.017423000186681747,0.017629999667406082,0.01619499921798706,0.01749899983406067,473,0.0,0.0
2023-05-19 00:00:00+00:00,0.017500000074505806,0.01790500059723854,0.015003000386059284,0.017503999173641205,829,0.0,0.0
2023-05-20 00:00:00+00:00,0.017503999173641205,0.018366999924182892,0.015644000843167305,0.01798900030553341,563,0.0,0.0
2023-05-21 00:00:00+00:00,0.017988000065088272,0.018509000539779663,0.016005000099539757,0.017504999414086342,1047,0.0,0.0
2023-05-22 00:00:00+00:00,0.017504999414086342,0.018492000177502632,0.01651199907064438,0.016574999317526817,448,0.0,0.0
2023-05-23 00:00:00+00:00,0.016574999317526817,0.02200300060212612,0.01656999997794628,0.018602000549435616,2104,0.0,0.0
2023-05-24 00:00:00+00:00,0.018603000789880753,0.02049900032579899,0.01683799922466278,0.01815900020301342,2298,0.0,0.0
2023-05-25 00:00:00+00:00,0.018157999962568283,0.020388999953866005,0.018151000142097473,0.018773000687360764,27073,0.0,0.0
2023-05-26 00:00:00+00:00,0.018773000687360764,0.01942799985408783,0.018209999427199364,0.018897000700235367,45148,0.0,0.0
2023-05-27 00:00:00+00:00,0.018897000700235367,0.021789999678730965,0.01825599931180477,0.018890999257564545,55166,0.0,0.0
2023-05-28 00:00:00+00:00,0.018890999257564545,0.0194070003926754,0.01862799935042858,0.018983999267220497,55331,0.0,0.0
2023-05-29 00:00:00+00:00,0.018986999988555908,0.019001999869942665,0.01870499923825264,0.0187740009278059,38562,0.0,0.0
2023-05-30 00:00:00+00:00,0.01877499930560589,0.020905999466776848,0.01872199960052967,0.019997000694274902,49758,0.0,0.0
2023-05-31 00:00:00+00:00,0.019997000694274902,0.020819999277591705,0.018651999533176422,0.018859000876545906,56153,0.0,0.0
2023-06-01 00:00:00+00:00,0.018859000876545906,0.018935000523924828,0.016152000054717064,0.017424000427126884,46964,0.0,0.0
2023-06-02 00:00:00+00:00,0.017424000427126884,0.019008999690413475,0.01720600016415119,0.017277000471949577,36887,0.0,0.0
2023-06-03 00:00:00+00:00,0.017277000471949577,0.018060000613331795,0.01659799925982952,0.017942000180482864,45685,0.0,0.0
2023-06-04 00:00:00+00:00,0.017942000180482864,0.018066000193357468,0.016902999952435493,0.01737399958074093,42850,0.0,0.0
2023-06-05 00:00:00+00:00,0.017374999821186066,0.018137000501155853,0.014762000180780888,0.015135999768972397,53048,0.0,0.0
