TIMESTAMP,ETHS29148_OPEN_PRICE_USD,ETHS29148_HIGH_PRICE_USD,ETHS29148_LOW_PRICE_USD,ETHS29148_CLOSE_PRICE_USD,ETHS29148_VOLUME_USD,ETHS29148_DIVIDENDS_USD,ETHS29148_STOCK_SPLITS_USD
2024-01-23 00:00:00+00:00,6.685050964355469,7.432641983032227,6.653120994567871,7.1841139793396,841110,0.0,0.0
2024-01-24 00:00:00+00:00,7.184323787689209,7.194016933441162,6.455856800079346,6.710272789001465,608738,0.0,0.0
2024-01-25 00:00:00+00:00,6.694055080413818,6.7843427658081055,3.84778094291687,5.988652229309082,585114,0.0,0.0
2024-01-26 00:00:00+00:00,5.988475799560547,7.344212055206299,5.135125160217285,7.087885856628418,379721,0.0,0.0
2024-01-27 00:00:00+00:00,7.088399887084961,7.285333156585693,5.846949100494385,6.492671966552734,284104,0.0,0.0
2024-01-28 00:00:00+00:00,6.462738037109375,6.648861885070801,5.196167945861816,5.894383907318115,290415,0.0,0.0
2024-01-29 00:00:00+00:00,5.891870975494385,7.035765171051025,5.872436046600342,7.034079074859619,198044,0.0,0.0
2024-01-30 00:00:00+00:00,7.034079074859619,7.131258010864258,6.093657970428467,6.531930923461914,393712,0.0,0.0
2024-01-31 00:00:00+00:00,6.518902778625488,6.700527191162109,5.132783889770508,6.317492961883545,1167131,0.0,0.0
2024-02-01 00:00:00+00:00,6.315976142883301,6.415180206298828,5.321095943450928,5.848996162414551,1313262,0.0,0.0
2024-02-02 00:00:00+00:00,5.850196838378906,5.916891098022461,4.932448863983154,5.092182159423828,2311726,0.0,0.0
2024-02-03 00:00:00+00:00,5.092182159423828,5.275701999664307,4.312928199768066,4.661070823669434,1777484,0.0,0.0
2024-02-04 00:00:00+00:00,4.661070823669434,5.242555141448975,4.562987804412842,4.839478015899658,1078226,0.0,0.0
2024-02-05 00:00:00+00:00,4.8436408042907715,5.949492931365967,4.543924808502197,5.600872039794922,1956726,0.0,0.0
2024-02-06 00:00:00+00:00,5.602819919586182,6.1363911628723145,5.516655921936035,6.05590295791626,997784,0.0,0.0
2024-02-07 00:00:00+00:00,6.053077220916748,6.094901084899902,4.794993877410889,5.191583156585693,1965056,0.0,0.0
2024-02-08 00:00:00+00:00,5.191583156585693,5.445130825042725,4.66537618637085,4.924437046051025,1161466,0.0,0.0
2024-02-09 00:00:00+00:00,4.923312187194824,4.942436218261719,4.1705641746521,4.342620849609375,1519342,0.0,0.0
2024-02-10 00:00:00+00:00,4.343122959136963,4.740883827209473,4.231759071350098,4.65369176864624,702716,0.0,0.0
2024-02-11 00:00:00+00:00,4.6536688804626465,5.437960147857666,4.634364128112793,5.318850994110107,819506,0.0,0.0
2024-02-12 00:00:00+00:00,5.322028160095215,5.481464862823486,4.7048821449279785,4.949779033660889,1178531,0.0,0.0
2024-02-13 00:00:00+00:00,4.951521873474121,5.571934223175049,4.814389228820801,5.065194129943848,844719,0.0,0.0
2024-02-14 00:00:00+00:00,5.055972099304199,5.188025951385498,4.557726860046387,4.7841339111328125,1118620,0.0,0.0
2024-02-15 00:00:00+00:00,4.783096790313721,5.1929850578308105,4.632680892944336,4.948599815368652,934605,0.0,0.0
2024-02-16 00:00:00+00:00,4.895388126373291,5.123655796051025,4.666298866271973,4.880650043487549,737975,0.0,0.0
2024-02-17 00:00:00+00:00,4.880650043487549,5.037900924682617,4.274840831756592,4.527383804321289,1281953,0.0,0.0
2024-02-18 00:00:00+00:00,4.527254104614258,4.700492858886719,4.318019866943359,4.620209217071533,967130,0.0,0.0
2024-02-19 00:00:00+00:00,4.692203998565674,5.901119232177734,4.459080219268799,5.791818141937256,1698266,0.0,0.0
2024-02-20 00:00:00+00:00,5.791818141937256,5.880086898803711,5.0016889572143555,5.243020057678223,909143,0.0,0.0
2024-02-21 00:00:00+00:00,5.243532180786133,5.448893070220947,4.798076152801514,4.879435062408447,1089028,0.0,0.0
2024-02-22 00:00:00+00:00,4.8794941902160645,5.076244831085205,4.55947208404541,4.751858234405518,930653,0.0,0.0
2024-02-23 00:00:00+00:00,4.749825954437256,4.79481315612793,4.380173206329346,4.412473201751709,1377428,0.0,0.0
2024-02-24 00:00:00+00:00,4.412466049194336,5.474679946899414,4.31897497177124,5.297646999359131,1488392,0.0,0.0
2024-02-25 00:00:00+00:00,5.297646999359131,9.037152290344238,5.133119106292725,7.813891887664795,4788247,0.0,0.0
2024-02-26 00:00:00+00:00,7.813891887664795,9.760919570922852,6.872677803039551,8.838584899902344,6735668,0.0,0.0
2024-02-27 00:00:00+00:00,8.811361312866211,9.081942558288574,7.441843032836914,8.001213073730469,3740202,0.0,0.0
2024-02-28 00:00:00+00:00,7.997161865234375,9.614022254943848,7.632594108581543,9.038667678833008,3231322,0.0,0.0
2024-02-29 00:00:00+00:00,9.032877922058105,9.705867767333984,8.229887962341309,8.356246948242188,3038159,0.0,0.0
2024-03-01 00:00:00+00:00,8.348533630371094,8.482775688171387,7.6719279289245605,7.921051025390625,2764327,0.0,0.0
2024-03-02 00:00:00+00:00,7.921249866485596,9.148241996765137,7.77699613571167,8.863117218017578,2270736,0.0,0.0
2024-03-03 00:00:00+00:00,8.862682342529297,8.871562957763672,8.028396606445312,8.289289474487305,2041269,0.0,0.0
2024-03-04 00:00:00+00:00,8.277711868286133,9.28312873840332,8.049765586853027,8.658486366271973,2283490,0.0,0.0
2024-03-05 00:00:00+00:00,8.658197402954102,9.24193286895752,7.6730241775512695,8.203742980957031,4461096,0.0,0.0
2024-03-06 00:00:00+00:00,8.203742980957031,8.494185447692871,7.536089897155762,7.8999152183532715,2920954,0.0,0.0
2024-03-07 00:00:00+00:00,7.8999152183532715,7.928909778594971,7.19221305847168,7.346642971038818,1690615,0.0,0.0
2024-03-08 00:00:00+00:00,7.346127986907959,7.615180015563965,6.802288055419922,7.158401966094971,2480998,0.0,0.0
2024-03-09 00:00:00+00:00,7.155451774597168,7.181613922119141,6.51577091217041,6.592166900634766,1445384,0.0,0.0
2024-03-10 00:00:00+00:00,6.601570129394531,6.822953224182129,5.741673946380615,5.94581413269043,2017541,0.0,0.0
2024-03-11 00:00:00+00:00,5.94581413269043,6.898822784423828,5.617092132568359,6.622084140777588,1637933,0.0,0.0
2024-03-12 00:00:00+00:00,6.677334785461426,7.369553089141846,6.068161964416504,6.348999977111816,1633508,0.0,0.0
2024-03-13 00:00:00+00:00,6.359580039978027,6.538204193115234,5.909897804260254,6.342225074768066,1202672,0.0,0.0
