TIMESTAMP,WINGS_OPEN_PRICE_USD,WINGS_HIGH_PRICE_USD,WINGS_LOW_PRICE_USD,WINGS_CLOSE_PRICE_USD,WINGS_VOLUME_USD,WINGS_DIVIDENDS_USD,WINGS_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,0.4036810100078583,0.4535849988460541,0.3984450101852417,0.43799901008605957,449350,0.0,0.0
2017-11-10 00:00:00+00:00,0.438167005777359,0.44653400778770447,0.38021498918533325,0.38666999340057373,304942,0.0,0.0
2017-11-11 00:00:00+00:00,0.3857020139694214,0.4021250009536743,0.3567599952220917,0.3808960020542145,393573,0.0,0.0
2017-11-12 00:00:00+00:00,0.3807680010795593,0.3807680010795593,0.3363560140132904,0.36256998777389526,345375,0.0,0.0
2017-11-13 00:00:00+00:00,0.3630650043487549,0.43047600984573364,0.3630650043487549,0.4116789996623993,483139,0.0,0.0
2017-11-14 00:00:00+00:00,0.4143199920654297,0.5824620127677917,0.4143199920654297,0.5824620127677917,1420730,0.0,0.0
2017-11-15 00:00:00+00:00,0.6092929840087891,0.6092929840087891,0.4902009963989258,0.5050839781761169,1095480,0.0,0.0
2017-11-16 00:00:00+00:00,0.5084810256958008,0.5240989923477173,0.44135499000549316,0.48287200927734375,942012,0.0,0.0
2017-11-17 00:00:00+00:00,0.47420498728752136,0.4875119924545288,0.4584159851074219,0.4660489857196808,476975,0.0,0.0
2017-11-18 00:00:00+00:00,0.46495500206947327,0.5120779871940613,0.4586150050163269,0.5120779871940613,489141,0.0,0.0
2017-11-19 00:00:00+00:00,0.5106689929962158,0.5109509825706482,0.48610201478004456,0.48910099267959595,508930,0.0,0.0
2017-11-20 00:00:00+00:00,0.4904190003871918,0.5083490014076233,0.4688670039176941,0.47231099009513855,669538,0.0,0.0
2017-11-21 00:00:00+00:00,0.46887901425361633,0.49788698554039,0.44830501079559326,0.48113399744033813,489439,0.0,0.0
2017-11-22 00:00:00+00:00,0.48158401250839233,0.5138930082321167,0.47991299629211426,0.5066050291061401,513278,0.0,0.0
2017-11-23 00:00:00+00:00,0.5073180198669434,0.5136039853096008,0.4835689961910248,0.48805001378059387,516301,0.0,0.0
2017-11-24 00:00:00+00:00,0.4868899881839752,0.4909690022468567,0.4674000144004822,0.48374199867248535,538530,0.0,0.0
2017-11-25 00:00:00+00:00,0.4849129915237427,0.5186619758605957,0.47872599959373474,0.5133230090141296,579333,0.0,0.0
2017-11-26 00:00:00+00:00,0.5132369995117188,0.5736910104751587,0.5118640065193176,0.5632079839706421,862832,0.0,0.0
2017-11-27 00:00:00+00:00,0.5596839785575867,0.6028379797935486,0.5532690286636353,0.584227979183197,839811,0.0,0.0
2017-11-28 00:00:00+00:00,0.5846350193023682,0.5927370190620422,0.5704879760742188,0.5851410031318665,712096,0.0,0.0
2017-11-29 00:00:00+00:00,0.5831360220909119,0.6302210092544556,0.4809759855270386,0.4948520064353943,1715990,0.0,0.0
2017-11-30 00:00:00+00:00,0.5023120045661926,0.5402010083198547,0.4611220061779022,0.5072799921035767,595006,0.0,0.0
2017-12-01 00:00:00+00:00,0.5056269764900208,0.5686920285224915,0.4835360050201416,0.5686920285224915,699078,0.0,0.0
2017-12-02 00:00:00+00:00,0.5667849779129028,0.5810840129852295,0.5468540191650391,0.5665140151977539,586939,0.0,0.0
2017-12-03 00:00:00+00:00,0.5663620233535767,0.6151210069656372,0.5509049892425537,0.5745429992675781,706234,0.0,0.0
2017-12-04 00:00:00+00:00,0.5753740072250366,0.6513410210609436,0.5744190216064453,0.6326289772987366,1397460,0.0,0.0
