TIMESTAMP,SENDOR_OPEN_PRICE_USD,SENDOR_HIGH_PRICE_USD,SENDOR_LOW_PRICE_USD,SENDOR_CLOSE_PRICE_USD,SENDOR_VOLUME_USD,SENDOR_DIVIDENDS_USD,SENDOR_STOCK_SPLITS_USD
2024-11-29 00:00:00+00:00,0.008534000255167484,0.010387999936938286,0.007668999955058098,0.008888999931514263,736566,0.0,0.0
2024-11-30 00:00:00+00:00,0.008888999931514263,0.009967000223696232,0.0064940000884234905,0.007598999887704849,692509,0.0,0.0
2024-12-01 00:00:00+00:00,0.007598999887704849,0.008941000327467918,0.0067889997735619545,0.008729999884963036,464659,0.0,0.0
2024-12-02 00:00:00+00:00,0.008729999884963036,0.009827000088989735,0.006546999793499708,0.007946000434458256,504524,0.0,0.0
2024-12-03 00:00:00+00:00,0.007946000434458256,0.00810100045055151,0.00011300000187475234,0.0001140000022132881,1610693,0.0,0.0
2024-12-04 00:00:00+00:00,0.0001140000022132881,0.0018990000244230032,0.00010900000052060932,0.00023299999884329736,1508008,0.0,0.0
2024-12-05 00:00:00+00:00,0.00023299999884329736,0.0004560000088531524,0.0002119999990100041,0.0002589999930933118,495621,0.0,0.0
2024-12-06 00:00:00+00:00,0.00024199999461416155,0.0006370000191964209,0.00023299999884329736,0.00045399999362416565,475362,0.0,0.0
2024-12-07 00:00:00+00:00,0.00045399999362416565,0.0006150000263005495,0.0004079999926034361,0.000539999979082495,355233,0.0,0.0
2024-12-08 00:00:00+00:00,0.0005409999866969883,0.0011360000353306532,0.0005310000269673765,0.0009599999757483602,574148,0.0,0.0
2024-12-09 00:00:00+00:00,0.0009599999757483602,0.0012159999459981918,0.0007859999896027148,0.0010379999876022339,519956,0.0,0.0
2024-12-10 00:00:00+00:00,0.0010379999876022339,0.001066999975591898,0.0007259999983943999,0.0007270000060088933,347106,0.0,0.0
2024-12-11 00:00:00+00:00,0.0007270000060088933,0.0023139999248087406,0.0007029999978840351,0.0021250001154839993,280832,0.0,0.0
2024-12-12 00:00:00+00:00,0.0021250001154839993,0.002176000038161874,0.0017229999648407102,0.0017989999614655972,234027,0.0,0.0
2024-12-13 00:00:00+00:00,0.0017989999614655972,0.003913000226020813,0.0015239999629557133,0.003028000006452203,418220,0.0,0.0
2024-12-14 00:00:00+00:00,0.003025999991223216,0.005342999938875437,0.0028959999326616526,0.004519999958574772,576636,0.0,0.0
2024-12-15 00:00:00+00:00,0.004519999958574772,0.0045739999040961266,0.0035310001112520695,0.004102999810129404,249836,0.0,0.0
2024-12-16 00:00:00+00:00,0.004102999810129404,0.004408000037074089,0.002862999914214015,0.0029909999575465918,313745,0.0,0.0
2024-12-17 00:00:00+00:00,0.0029909999575465918,0.003298999974504113,0.0019829999655485153,0.002463999902829528,301238,0.0,0.0
2024-12-18 00:00:00+00:00,0.002463999902829528,0.002595999976620078,0.002088000066578388,0.0022279999684542418,209170,0.0,0.0
2024-12-19 00:00:00+00:00,0.0022279999684542418,0.0022589999716728926,0.0018019999843090773,0.0018370000179857016,162638,0.0,0.0
2024-12-20 00:00:00+00:00,0.0018370000179857016,0.002380999969318509,0.0017379999626427889,0.0023789999540895224,205759,0.0,0.0
2024-12-21 00:00:00+00:00,0.0023789999540895224,0.0031679999083280563,0.0023769999388605356,0.0031030001118779182,299703,0.0,0.0
2024-12-22 00:00:00+00:00,0.003106999909505248,0.0031300000846385956,0.0028490000404417515,0.0028609998989850283,170652,0.0,0.0
2024-12-23 00:00:00+00:00,0.0028609998989850283,0.0028729999903589487,0.0023060000967234373,0.0024790000170469284,202006,0.0,0.0
