TIMESTAMP,ELXAI_OPEN_PRICE_USD,ELXAI_HIGH_PRICE_USD,ELXAI_LOW_PRICE_USD,ELXAI_CLOSE_PRICE_USD,ELXAI_VOLUME_USD,ELXAI_DIVIDENDS_USD,ELXAI_STOCK_SPLITS_USD
2025-04-21 00:00:00+00:00,0.000307999987853691,0.0006709999870508909,0.0002840000088326633,0.00056900002527982,3237253,0.0,0.0
2025-04-22 00:00:00+00:00,0.0005709999823011458,0.0007309999782592058,0.00042699999175965786,0.00043200000072829425,6445672,0.0,0.0
2025-04-23 00:00:00+00:00,0.00042799999937415123,0.0008270000107586384,0.0001880000054370612,0.00031900001340545714,4997027,0.0,0.0
2025-04-24 00:00:00+00:00,0.0003229999856557697,0.00034100000630132854,5.6000000768108293e-05,5.8000001445179805e-05,713119,0.0,0.0
2025-04-25 00:00:00+00:00,5.8000001445179805e-05,5.900000178371556e-05,3.099999958067201e-05,3.5000000934815034e-05,41679,0.0,0.0
2025-04-26 00:00:00+00:00,3.5000000934815034e-05,3.600000127335079e-05,2.8000000384054147e-05,2.9999999242136255e-05,8318,0.0,0.0
2025-04-27 00:00:00+00:00,2.9999999242136255e-05,3.199999991920777e-05,2.5999999706982635e-05,2.5999999706982635e-05,6220,0.0,0.0
2025-04-28 00:00:00+00:00,2.5999999706982635e-05,2.8000000384054147e-05,2.099999983329326e-05,2.099999983329326e-05,5036,0.0,0.0
2025-04-29 00:00:00+00:00,2.099999983329326e-05,2.499999936844688e-05,1.8999999156221747e-05,2.300000051036477e-05,7033,0.0,0.0
2025-04-30 00:00:00+00:00,2.300000051036477e-05,6.70000008540228e-05,2.2000000171829015e-05,4.8000001697801054e-05,50386,0.0,0.0
2025-05-01 00:00:00+00:00,4.8000001697801054e-05,6.800000119255856e-05,3.5000000934815034e-05,4.199999966658652e-05,44338,0.0,0.0
2025-05-02 00:00:00+00:00,4.199999966658652e-05,4.999999873689376e-05,3.199999991920777e-05,3.400000059627928e-05,18959,0.0,0.0
2025-05-03 00:00:00+00:00,3.400000059627928e-05,3.899999865097925e-05,3.300000025774352e-05,3.300000025774352e-05,3591,0.0,0.0
2025-05-04 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,2.499999936844688e-05,2.700000004551839e-05,4647,0.0,0.0
2025-05-05 00:00:00+00:00,2.700000004551839e-05,2.9999999242136255e-05,2.5999999706982635e-05,2.700000004551839e-05,2566,0.0,0.0
2025-05-06 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,2.2000000171829015e-05,2.4000000848900527e-05,0,0.0,0.0
2025-05-07 00:00:00+00:00,2.4000000848900527e-05,2.9000000722589903e-05,2.300000051036477e-05,2.4000000848900527e-05,0,0.0,0.0
2025-05-08 00:00:00+00:00,2.4000000848900527e-05,2.5999999706982635e-05,2.4000000848900527e-05,2.5999999706982635e-05,1867,0.0,0.0
2025-05-09 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.099999983329326e-05,2.099999983329326e-05,0,0.0,0.0
2025-05-10 00:00:00+00:00,2.099999983329326e-05,2.4000000848900527e-05,1.9999999494757503e-05,2.4000000848900527e-05,3993,0.0,0.0
2025-05-11 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,1.9999999494757503e-05,1.9999999494757503e-05,2611,0.0,0.0
2025-05-12 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.8999999156221747e-05,1.9999999494757503e-05,486,0.0,0.0
2025-05-13 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.8000000636675395e-05,1.8999999156221747e-05,3495,0.0,0.0
2025-05-14 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.4999999621068127e-05,1.5999999959603883e-05,0,0.0,0.0
2025-05-15 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.5999999959603883e-05,0,0.0,0.0
2025-05-16 00:00:00+00:00,1.5999999959603883e-05,2.300000051036477e-05,1.5999999959603883e-05,2.099999983329326e-05,4277,0.0,0.0
2025-05-17 00:00:00+00:00,2.099999983329326e-05,2.300000051036477e-05,1.8999999156221747e-05,1.9999999494757503e-05,0,0.0,0.0
2025-05-18 00:00:00+00:00,1.9999999494757503e-05,2.300000051036477e-05,1.9999999494757503e-05,2.099999983329326e-05,635,0.0,0.0
2025-05-19 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.8999999156221747e-05,1.9999999494757503e-05,0,0.0,0.0
2025-05-20 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.9999999494757503e-05,1.9999999494757503e-05,0,0.0,0.0
2025-05-21 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.8000000636675395e-05,1.8000000636675395e-05,0,0.0,0.0
2025-05-22 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.5999999959603883e-05,1.5999999959603883e-05,826,0.0,0.0
2025-05-23 00:00:00+00:00,1.5999999959603883e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.700000029813964e-05,582,0.0,0.0
2025-05-24 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.5999999959603883e-05,1.5999999959603883e-05,569,0.0,0.0
2025-05-25 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.5999999959603883e-05,1.5999999959603883e-05,340,0.0,0.0
2025-05-26 00:00:00+00:00,1.5999999959603883e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.700000029813964e-05,529,0.0,0.0
2025-05-27 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.4999999621068127e-05,1.4999999621068127e-05,677,0.0,0.0
2025-05-28 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4999999621068127e-05,562,0.0,0.0
2025-05-29 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,0,0.0,0.0
2025-05-30 00:00:00+00:00,1.4999999621068127e-05,1.700000029813964e-05,1.4000000192027073e-05,1.4999999621068127e-05,0,0.0,0.0
2025-05-31 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4000000192027073e-05,0,0.0,0.0
2025-06-01 00:00:00+00:00,1.4196173651725985e-05,1.4546690181305166e-05,1.4055988685868215e-05,1.4546690181305166e-05,373,0.0,0.0
