TIMESTAMP,USDF35721_OPEN_PRICE_USD,USDF35721_HIGH_PRICE_USD,USDF35721_LOW_PRICE_USD,USDF35721_CLOSE_PRICE_USD,USDF35721_VOLUME_USD,USDF35721_DIVIDENDS_USD,USDF35721_STOCK_SPLITS_USD
2025-03-29 00:00:00+00:00,0.9998120069503784,1.0000100135803223,0.9994879961013794,0.9998660087585449,61595,0.0,0.0
2025-03-30 00:00:00+00:00,0.9998660087585449,1.0243010520935059,0.9994779825210571,0.9998970031738281,1174897,0.0,0.0
2025-03-31 00:00:00+00:00,0.9998970031738281,1.001001000404358,0.9994840025901794,0.999646008014679,100840,0.0,0.0
2025-04-01 00:00:00+00:00,0.999646008014679,1.0001109838485718,0.9994480013847351,0.9996150135993958,275826,0.0,0.0
2025-04-02 00:00:00+00:00,0.9996150135993958,0.9998649954795837,0.9990829825401306,0.999144971370697,301403,0.0,0.0
2025-04-03 00:00:00+00:00,0.999144971370697,1.0002379417419434,0.9987589716911316,0.9998940229415894,1710222,0.0,0.0
2025-04-04 00:00:00+00:00,0.9998940229415894,1.0002379417419434,0.999550998210907,1.0001310110092163,129583,0.0,0.0
2025-04-05 00:00:00+00:00,1.0001310110092163,1.0003060102462769,0.9996479749679565,0.9997900128364563,66514,0.0,0.0
2025-04-06 00:00:00+00:00,0.9997900128364563,1.0002549886703491,0.9991629719734192,0.9993829727172852,605665,0.0,0.0
2025-04-07 00:00:00+00:00,0.9993829727172852,1.0000569820404053,0.9988049864768982,0.9995549917221069,361023,0.0,0.0
2025-04-08 00:00:00+00:00,0.9995549917221069,1.000156044960022,0.9990000128746033,0.9993079900741577,249289,0.0,0.0
2025-04-09 00:00:00+00:00,0.9993079900741577,1.0000540018081665,0.998865008354187,0.9995589852333069,499164,0.0,0.0
2025-04-10 00:00:00+00:00,0.9995589852333069,0.9996560215950012,0.9984980225563049,0.9993090033531189,1081162,0.0,0.0
2025-04-11 00:00:00+00:00,0.9993090033531189,0.9996849894523621,0.9992169737815857,0.9995200037956238,94531,0.0,0.0
2025-04-12 00:00:00+00:00,0.9995200037956238,1.0000150203704834,0.9994410276412964,0.9997010231018066,118142,0.0,0.0
2025-04-13 00:00:00+00:00,0.9997010231018066,1.0000929832458496,0.9994800090789795,0.9996740221977234,96864,0.0,0.0
2025-04-14 00:00:00+00:00,0.9996740221977234,1.0001599788665771,0.9995390176773071,0.9998660087585449,61874,0.0,0.0
2025-04-15 00:00:00+00:00,0.9998660087585449,1.0001410245895386,0.9997770190238953,0.9998980164527893,43422,0.0,0.0
