,K,Alpha,Tau,Non_Stationary_IMFs,MSE,IMF_1_P_Val
156,15,1000,0.25,1,0.31342115232657053,0.29550750653240887
157,14,1000,0.15,1,0.3136494364570724,0.23706783461056236
158,14,250,0.1,1,0.3144436618427114,0.1008302496907938
159,15,1000,0.3,1,0.31563236593978494,0.32696133642992226
160,15,250,0.1,1,0.3160240325893547,0.12240860105068702
161,11,250,0.1,1,0.3179244367430463,0.28846632200773237
162,12,250,0.1,1,0.3184562702425315,0.16645561757516114
163,15,1750,0.2,1,0.3196983264131193,0.07254213177554898
164,13,250,0.2,1,0.3198129926381549,0.17973960711237053
165,15,1250,0.1,1,0.321730644470687,0.16487699105789932
166,15,750,0.3,1,0.3222405434081059,0.43173844352846463
167,13,250,0.15,1,0.33578706780021766,0.17974256271136252
168,15,750,0.25,1,0.355404111774215,0.49986110203132844
169,10,500,0.1,1,0.35852254715557275,0.3463367791462594
170,14,250,0.05,1,0.3588895598801069,0.10504456893046038
171,13,1250,0.2,1,0.360781367171813,0.23644919321059854
172,15,250,0.05,1,0.3647919907031533,0.12832760053075304
173,13,250,0.1,1,0.3791087193213272,0.16555291065897337
174,12,250,0.05,1,0.3872040263635325,0.16820967828318478
175,15,500,0.3,1,0.40793854442976385,0.3846664332338626
176,14,1000,0.1,1,0.41310544231558843,0.2701101997753212
177,13,1500,0.3,1,0.4417286772358092,0.2328324569954528
178,12,1250,0.3,1,0.44682931782992474,0.32754463317433247
179,14,1250,0.1,1,0.4545730990775604,0.15920890772397356
180,15,750,0.2,1,0.4891077311207946,0.662825542977509
181,15,1000,0.05,1,0.5320891182002297,0.2907042611751946
182,13,250,0.05,1,0.541723077041688,0.16165005956032463
183,14,1250,0.2,1,0.5468222175211129,0.19051475773523352
184,15,500,0.25,1,0.5682516993889072,0.4450973586367051
185,8,500,0.25,1,0.5872267528234504,0.6593251987661657
186,15,750,0.15,1,0.6067729932183203,0.7905029717047778
187,14,1500,0.2,1,0.6158909815534833,0.13291843517707785
188,15,500,0.05,1,0.7056415675496645,0.31136915055581554
189,9,500,0.15,1,0.7802945804646934,0.7230028464510863
190,15,500,0.1,1,0.7947188477295202,0.49121062682881983
191,15,750,0.1,1,0.7977016377964989,0.5535352242063232
192,12,750,0.05,1,0.8323966417401952,0.3302536063474387
193,11,500,0.1,1,0.8485359550152078,0.2796323056670383
194,14,1750,0.25,1,0.9236664944753212,0.10052233047213216
195,14,1000,0.05,1,1.0111319739925566,0.28572359564154287
196,15,500,0.2,1,1.0178430731916015,0.29794630913261866
197,14,1750,0.3,1,1.1918985876148693,0.1758752764579598
198,11,750,0.25,1,1.2159029002452455,0.24441506774926525
199,10,750,0.3,1,1.34369809185717,0.39645595207632645
200,14,1250,0.15,1,1.3715962026179502,0.1730412084043279
201,11,750,0.2,1,1.4123798972016546,0.4413805365296749
202,12,1500,0.2,1,1.515295051764215,0.2560298678556532
203,15,750,0.05,1,1.5447329244799741,0.43243704513926423
204,10,750,0.2,1,1.627160967552203,0.33501273624526606
205,12,1000,0.15,1,1.6331054322018108,0.3372822525514777
206,14,1500,0.25,1,1.7560805740401775,0.18278579711119797
207,15,500,0.15,1,1.7562439197440673,0.4163244379654506
208,14,750,0.05,1,1.8557926792057273,0.5433793377367895
209,14,1500,0.1,1,2.1016374999328895,0.37171213742160025
210,13,750,0.05,1,2.287848824031421,0.7424858963998124
211,14,1750,0.2,1,2.393654817864932,0.09059813263325611
212,11,750,0.3,1,2.590134450068565,0.3730292483587004
213,9,750,0.3,1,2.5923601233530995,0.773126359841853
214,8,500,0.15,1,2.6729533429813475,0.645695987816268
215,12,1250,0.25,1,2.8060149756547488,0.3459533827613577
216,12,1000,0.1,1,3.019785956876674,0.37463103335327963
217,11,250,0.05,1,3.188649624574518,0.3107847024529975
218,11,500,0.05,1,3.1948344664135337,0.27850479330151195
219,13,1500,0.25,1,3.2718792288171117,0.27339975067344413
220,15,1750,0.15,1,3.3699263626737403,0.057363859292713405
221,13,1250,0.1,1,3.5102332302639594,0.2163618430455676
222,12,1250,0.2,1,3.8855593981911722,0.4271209729991614
223,14,1500,0.15,1,4.065856079399171,0.16553085248851573
224,10,750,0.25,1,4.072573327657314,0.4026118801913572
225,11,1000,0.25,1,4.25041425391502,0.21955962146446678
226,12,1750,0.25,1,4.327859013459491,0.23700170762200062
227,15,250,0.0,1,4.7226403162379444,0.14191734574504816
228,15,2750,0.25,1,4.853774730931863,0.41989489768087523
229,14,250,0.0,1,4.949596379796669,0.09386486352588269
230,13,1000,0.1,1,4.964359301448159,0.3649006555638251
231,14,2000,0.3,1,5.026415509095027,0.05320245789843054
232,12,1250,0.15,1,5.477794624057533,0.2764100827190088
233,13,250,0.0,1,5.727525063658063,0.14363070163145764
234,8,500,0.2,1,5.918807459866742,0.5688256715444536
235,15,1500,0.05,1,6.104504236875944,0.25391846919073624
236,10,500,0.05,1,6.122049586307391,0.30016895485161144
237,11,1000,0.05,1,6.293783705056397,0.5187380101873131
238,9,750,0.25,1,6.381534521432194,0.7428415729180595
239,12,250,0.0,1,6.691568214982876,0.24333719636755774
240,13,1250,0.15,1,6.83607269096982,0.36470754956566165
241,15,1500,0.1,1,6.840555986889346,0.1498866886327197
242,14,1750,0.1,1,7.017653695477079,0.24635832467633878
243,10,1250,0.3,1,7.235461667206627,0.4365725972867458
244,5,250,0.3,1,7.266686033164164,0.8759219371655405
245,9,750,0.15,1,7.37734271958692,0.7989108854002751
246,12,1500,0.3,1,7.4843551398968575,0.3692762383399068
247,13,1750,0.3,1,7.532291308713356,0.16280617848233847
248,13,1750,0.25,1,8.279487741649566,0.14389527904674243
249,13,1000,0.05,1,8.284302617458708,0.4617958381576084
250,9,500,0.05,1,8.290905448224454,0.7015716598153744
251,11,750,0.15,1,8.349196880494421,0.282553883509823
252,10,750,0.15,1,8.688887006543064,0.415521551080516
253,13,1500,0.2,1,8.69101123004356,0.1867847916378732
254,14,2000,0.2,1,9.185161242546052,0.092535943291717
255,13,1750,0.15,1,9.467471303710987,0.28688613651526274
256,9,750,0.2,1,9.493129056129506,0.7790205101379306
257,13,1750,0.1,1,9.709875925762544,0.5025163106632253
258,13,2250,0.25,1,9.798657459321783,0.07697437402966499
259,14,2500,0.3,1,9.88934880145544,0.11242320780178539
260,9,500,0.1,1,9.93001262607158,0.7995840099737048
261,7,500,0.3,1,10.42213147704255,0.3423084443475799
262,12,1500,0.05,1,10.620476636703799,0.7699257992567634
263,11,1250,0.2,1,10.92102309426031,0.4327125596970456
264,15,3250,0.25,1,11.45323094078255,0.1932417620878702
265,8,750,0.2,1,11.590079637577565,0.6000724995236213
266,15,2250,0.15,1,11.68457413902657,0.059266617086956006
267,8,500,0.1,1,11.797561026722375,0.7684534852645952
268,11,250,0.0,1,11.952973736403122,0.29994246217712905
269,11,750,0.1,1,12.013512313084659,0.27549877236900633
270,12,1500,0.25,1,12.491092368413767,0.3560458244125636
271,11,1000,0.1,1,12.742190566785968,0.2645163063305299
272,11,750,0.05,1,12.838047430290796,0.5055360111875737
273,10,750,0.05,1,13.614490130629086,0.5034418245846393
274,9,750,0.05,1,14.137440852725545,0.8017287102432792
275,11,1000,0.3,1,16.123733789973627,0.31530389999171826
276,13,1500,0.15,1,16.16084024317071,0.21950974844297944
277,11,1250,0.15,1,16.278197983670704,0.43000143270071567
278,10,250,0.0,1,17.12134205967205,0.3116543144794858
279,15,1250,0.05,1,17.23351324468423,0.6850207507955706
280,14,2250,0.2,1,17.257895064581366,0.08844659716042819
281,14,1250,0.05,1,18.03173048015302,0.6657674831318248
282,7,500,0.15,1,18.4635247438268,0.762574772426211
283,7,500,0.25,1,18.556713000501126,0.5684381114235966
284,15,500,0.0,1,18.58456310966116,0.26623492941781335
285,15,1750,0.05,1,18.611590332840713,0.31412954700658047
286,10,1250,0.25,1,18.667959564875186,0.31761095970143316
287,14,1750,0.15,1,18.782528126600905,0.20643666465900173
288,13,2000,0.2,1,18.90267646010294,0.19607565150121414
289,10,1000,0.3,1,19.005187526739764,0.43869853021443067
290,14,500,0.0,1,19.712808961017032,0.25608308989155043
291,12,1750,0.3,1,19.76888625212942,0.4109956075072766
292,14,2000,0.05,1,19.857595447722442,0.34518702636647036
293,10,750,0.1,1,20.291156782226572,0.28896994368507933
294,11,1500,0.25,1,20.59658195357231,0.3745720001041959
295,13,2000,0.3,1,20.750381864528833,0.1028260532766117
296,6,500,0.3,1,20.92153698549526,0.5864095170554163
297,14,2750,0.3,1,21.32271808158361,0.222037331625769
298,14,2500,0.1,1,21.366155349229253,0.27054306683938406
299,13,1250,0.05,1,21.99005966519129,0.22007804611896314
300,12,1000,0.05,1,22.164383169709335,0.5224890223046506
301,13,500,0.0,1,22.650946625903714,0.3530440987412091
302,11,1000,0.2,1,23.0669702614121,0.48824866342063916
303,12,1250,0.05,1,23.587164113353264,0.44926996109134437
304,11,1250,0.25,1,23.82887462540549,0.447179782286713
305,11,1000,0.15,1,24.198302307043086,0.49394851928442396
306,7,500,0.1,1,24.37764452024159,0.7128627650768784
307,15,2000,0.15,1,24.60771686050898,0.19502626592431344
308,10,1000,0.2,1,24.659498410055065,0.6547560043109861
309,15,2500,0.25,1,25.578970677592743,0.37858226127147077
310,14,1500,0.05,1,25.80590525999865,0.34415222819924496
311,14,3000,0.25,1,25.858943027134952,0.5996396856704499
312,14,2500,0.25,1,26.077354650190895,0.10393815074366658
313,13,1750,0.2,1,26.34012654184622,0.24102818178305901
314,12,500,0.0,1,27.080358231042624,0.3147433249604873
315,11,1250,0.3,1,27.360482964849616,0.2758973694646206
316,13,3000,0.3,1,27.634874549367527,0.10959141196170807
317,9,250,0.0,1,27.680848957250802,0.7399546480804747
318,13,2500,0.25,1,27.86801071949447,0.082243828240743
319,15,2750,0.15,1,28.5282905936348,0.05510853019587355
320,10,1000,0.25,1,28.875683805080712,0.47444414638721394
321,11,1750,0.25,1,29.792315268403257,0.29386018855089346
322,12,1500,0.1,1,30.32473733333549,0.8268882788637353
323,15,2500,0.05,1,30.34984159398624,0.12313812489755771
324,13,1500,0.1,1,30.398185418422052,0.3336857782086713
325,15,3000,0.3,1,30.544662612561794,0.2588217829463069
326,15,2750,0.3,1,33.2874744062772,0.06737287750678758
327,11,1500,0.2,1,33.654142284148485,0.4041234272733103
328,8,750,0.1,1,34.928296979011726,0.5036771176274729
329,9,1000,0.25,1,35.01433459689393,0.7065608040201903
330,15,2750,0.05,1,35.55468692163348,0.0779694477236145
331,10,1000,0.15,1,35.76080979084714,0.5535394772836363
332,11,1500,0.15,1,35.78688138087562,0.42217714932065914
333,12,2250,0.25,1,35.93305427605383,0.3103049500867415
334,14,2250,0.1,1,36.126313717024054,0.05657385558668388
335,8,1500,0.3,1,36.278408031923874,0.6801116702376369
336,15,4000,0.1,1,36.433018258293544,0.7665896391243436
337,15,3500,0.15,1,37.777207653437436,0.3390927264153958
338,9,750,0.1,1,37.87365268443793,0.6668694649242567
339,15,2000,0.05,1,38.50479146425097,0.14529578896669637
340,15,750,0.0,1,38.99357976976693,0.3104128520655937
341,5,250,0.1,1,39.06445942638411,0.7644542798151415
342,14,1750,0.05,1,39.54633394936837,0.42027404220863795
343,14,2250,0.25,1,39.74647322248949,0.1271038237830694
344,13,2000,0.25,1,39.85389322112192,0.1386301998842171
345,11,500,0.0,1,40.19953506772191,0.18102995843827058
346,7,1000,0.25,1,40.93203437444844,0.6630809794005298
347,14,750,0.0,1,41.24358240730449,0.29899500475735924
348,15,2500,0.1,1,42.8127145632005,0.23024351301399992
349,7,500,0.2,1,43.43193232579368,0.41106090367533377
350,15,3000,0.2,1,43.70314303464373,0.1659019204763315
351,6,250,0.05,1,44.71469723114198,0.7382046618269927
352,9,1000,0.3,1,45.18330462019731,0.7678146253491811
353,12,1500,0.15,1,46.23702927913874,0.7934733108142158
354,12,1750,0.2,1,46.51550326509493,0.22921921219816516
355,12,1250,0.1,1,46.91142337524535,0.42977797125085127
356,8,750,0.25,1,47.22081637435204,0.7542815365467417
357,13,750,0.0,1,47.51263941481917,0.35760438574429454
358,9,1000,0.2,1,48.292125820995935,0.8130479899234044
359,14,2250,0.15,1,48.63287108157762,0.3207841093153573
360,15,2500,0.15,1,48.68595174040361,0.12081744624776214
361,15,3250,0.05,1,48.744214008832834,0.6366338414064311
362,10,1000,0.1,1,49.4641451574969,0.460460615069038
363,6,250,0.15,1,49.466046541511375,0.6019766798940143
364,15,3500,0.25,1,50.14270056429375,0.3753282736541962
365,11,1500,0.05,1,50.619135897529524,0.34724222177042724
366,15,3500,0.3,1,50.729586948864366,0.39594288515929016
367,12,2500,0.25,1,50.84386220269085,0.35588114552348005
368,15,3000,0.1,1,50.84883058237651,0.17980488244351617
369,11,2250,0.2,1,51.08477399754696,0.7058230246910043
370,11,1500,0.3,1,51.62055400288341,0.46234732420584923
371,11,1750,0.15,1,51.8659491807048,0.2291889801117264
372,11,1250,0.1,1,52.483788309931775,0.48730706511018884
373,12,2750,0.15,1,52.54607586765668,0.580212324872851
374,15,3250,0.3,1,52.931977290002244,0.25623283935859265
375,11,2000,0.15,1,53.446056935420074,0.10876336589688179
376,15,2250,0.1,1,53.52611173402582,0.2696559868718309
377,15,3500,0.2,1,53.878375203095075,0.23840677041947494
378,8,250,0.0,1,54.0701052912552,0.7949085214896519
379,15,3250,0.1,1,54.270433064485815,0.41773502802094553
380,12,750,0.0,1,55.51003912521778,0.3517409216839185
381,14,2500,0.2,1,56.58021227217754,0.21968427683709613
382,14,3500,0.15,1,56.93577422676282,0.6324478246413442
383,12,2000,0.25,1,58.24235247557011,0.49429974491464285
384,6,250,0.1,1,58.62552125325803,0.665003132065576
385,6,500,0.15,1,58.64831074590963,0.7776515380235474
386,15,2750,0.1,1,59.1265891906086,0.27026747958821606
387,13,1500,0.05,1,59.4356384799869,0.3671653599865603
388,11,1250,0.05,1,60.102038787294696,0.7010768519009327
389,13,2500,0.3,1,60.39196270096798,0.06618412164795452
390,12,2250,0.1,1,60.90835748399359,0.7162559010265404
391,12,2000,0.05,1,61.06064375017588,0.25055891478738984
392,15,4250,0.05,1,62.471621620760104,0.6924040806060358
393,12,1750,0.15,1,62.78898372986986,0.7928307238258882
394,13,3250,0.3,1,63.291786776519594,0.4015927488655101
395,10,500,0.0,1,63.52272952307269,0.19335596551919793
396,9,1000,0.15,1,64.12176320036866,0.5915279363636774
397,14,3250,0.3,1,64.34000570062497,0.21029792182084994
398,15,3750,0.2,1,64.78322454052056,0.4211464891518082
399,15,1000,0.0,1,64.82227249754364,0.33392739080768663
400,8,500,0.05,1,65.51400377288402,0.4667893323917945
401,15,3250,0.15,1,65.74873731054736,0.341123483389017
402,15,5000,0.2,1,66.35371977548549,0.6165981610976313
403,9,1250,0.3,1,67.19154833856699,0.6777314064953108
404,14,1000,0.0,1,68.42796155166214,0.32759938893417473
405,15,2750,0.2,1,68.90085934521441,0.19715316904394614
406,15,3500,0.1,1,69.46485920241315,0.2720781366149183
407,11,2000,0.25,1,69.98664405071081,0.5044494738225394
408,11,1750,0.3,1,70.49553983031674,0.3976652215540125
409,11,2000,0.2,1,70.64496590969411,0.21741816717263535
410,12,1750,0.1,1,73.26655854812252,0.3548451215778008
411,13,3000,0.05,1,74.99321774158156,0.6697300293063424
412,10,1250,0.15,1,76.36356371829143,0.15751916251731785
413,15,4750,0.3,1,76.77151353932274,0.32783400658387507
414,15,4000,0.25,1,76.84711937504075,0.3329355663176663
415,13,1000,0.0,1,78.32334721701618,0.4101584143509505
416,10,1250,0.05,1,78.43256951797136,0.6423894009805123
417,13,3250,0.1,1,78.8088332525789,0.5126081159640059
418,13,1750,0.05,1,78.99211091654723,0.5066309775018806
419,12,2250,0.15,1,79.63070998548386,0.13663028162887159
420,14,4250,0.2,1,80.75216950090915,0.8087098119940155
421,15,3750,0.25,1,81.12069457655453,0.27436172383180046
422,12,2500,0.3,1,81.69638331878618,0.6241119102840825
423,11,750,0.0,1,81.76994304639108,0.3340952946190653
424,13,2750,0.15,1,82.10894837175161,0.1360928255749343
425,12,2000,0.3,1,82.16387776984327,0.605963599198077
426,15,4500,0.1,1,82.99429635655194,0.7556257655375274
427,12,2000,0.1,1,83.25788442452193,0.7868550284900517
428,9,1250,0.25,1,83.53717948610607,0.67711337861652
429,10,1500,0.05,1,84.48607588369742,0.2748745269622379
430,11,1500,0.1,1,85.10791073341964,0.6258918186855917
431,10,1500,0.3,1,85.27652733961592,0.33980687685192773
432,8,750,0.05,1,85.58780854234189,0.6939171212895852
433,14,2750,0.25,1,85.75465171849753,0.09974767944753771
434,12,3000,0.3,1,85.7972944320486,0.16258200296577402
435,15,3000,0.15,1,86.05338632969529,0.05900744907992123
436,15,5250,0.3,1,86.20940482059629,0.43289400316495863
437,9,1250,0.2,1,86.389435892778,0.6545072463258078
438,15,3000,0.25,1,86.42364685564638,0.2451322013700299
439,7,250,0.0,1,86.55088736556611,0.4873394913890051
440,14,3250,0.25,1,86.72569906241021,0.05894474644721519
441,15,4000,0.3,1,87.64035918661683,0.458223259757528
442,11,2250,0.25,1,88.03450950337373,0.15290044391501162
443,12,2500,0.2,1,88.25859910855414,0.3423819409635145
444,12,2500,0.15,1,88.29627049845023,0.15914678719002834
445,8,1000,0.25,1,89.23309745549446,0.7231341179210821
446,9,500,0.0,1,90.0857351664005,0.7312077857412749
447,12,1000,0.0,1,90.15289152109379,0.36414595941522565
448,13,2000,0.05,1,90.74107243936868,0.1642732699270643
449,4,250,0.2,1,90.76352925415237,0.9101009488935711
450,11,2500,0.25,1,91.2640080592039,0.5635064563184276
451,12,2250,0.05,1,91.94236836758954,0.3465091744470401
452,13,2250,0.15,1,92.01445672500384,0.21225099906786554
453,15,4000,0.15,1,92.32192479062569,0.5665525074360102
454,9,1250,0.15,1,92.92762487114318,0.8029450020534963
455,7,750,0.2,1,93.19749548060496,0.7767300456949999
456,14,3000,0.3,1,94.52883296824356,0.12625127219152982
457,15,3750,0.1,1,94.70712148168944,0.3352142880462262
458,10,2000,0.2,1,94.80347752978535,0.6130678373809268
459,11,1750,0.1,1,94.82166435412654,0.7089146605900303
460,15,1250,0.0,1,95.03325059847002,0.3550764233225727
461,12,2000,0.15,1,95.61923985144715,0.4181716690282008
462,14,2750,0.05,1,95.74492876781126,0.08518578838521984
463,10,1500,0.2,1,96.46005113714837,0.17681247582165244
464,8,750,0.3,1,96.91880436424182,0.7443333559401513
