,K,Alpha,Tau,Non_Stationary_IMFs,MSE,IMF_1_P_Val
269,14,2750,0.3,1,21.32271808158361,0.01
270,14,2500,0.1,1,21.366155349229253,0.01
271,13,1250,0.05,1,21.99005966519129,0.01
272,12,1000,0.05,1,22.164383169709335,0.01
273,13,500,0.0,1,22.650946625903714,0.01
274,11,1000,0.2,1,23.0669702614121,0.01
275,15,1750,0.1,1,23.459131060173775,0.01
276,12,1250,0.05,1,23.587164113353264,0.01
277,11,1250,0.25,1,23.82887462540549,0.01
278,11,1000,0.15,1,24.198302307043086,0.01
279,7,500,0.1,1,24.37764452024159,0.01
280,15,2000,0.15,1,24.60771686050898,0.01
281,10,1000,0.2,1,24.659498410055065,0.01
282,15,2500,0.25,1,25.578970677592743,0.01
283,14,1500,0.05,1,25.80590525999865,0.01
284,14,3000,0.25,1,25.858943027134952,0.01
285,14,2500,0.25,1,26.077354650190895,0.01
286,13,1750,0.2,1,26.34012654184622,0.01
287,12,500,0.0,1,27.080358231042624,0.01
288,11,1250,0.3,1,27.360482964849616,0.01
289,13,3000,0.3,1,27.634874549367527,0.01
290,9,250,0.0,1,27.680848957250802,0.01
291,13,2500,0.25,1,27.86801071949447,0.01
292,15,2750,0.15,1,28.5282905936348,0.01
293,10,1000,0.25,1,28.875683805080712,0.01
294,11,1750,0.25,1,29.792315268403257,0.01
295,15,2500,0.2,1,30.179406094424053,0.01
296,12,1500,0.1,1,30.32473733333549,0.01
297,15,2500,0.05,1,30.34984159398624,0.01
298,13,1500,0.1,1,30.398185418422052,0.01
299,15,3000,0.3,1,30.544662612561794,0.01
300,15,2750,0.3,1,33.2874744062772,0.01
301,14,2000,0.15,1,33.56628082711152,0.01
302,11,1500,0.2,1,33.654142284148485,0.01
303,8,750,0.1,1,34.928296979011726,0.01
304,9,1000,0.25,1,35.01433459689393,0.01
305,10,1000,0.15,1,35.76080979084714,0.01
306,11,1500,0.15,1,35.78688138087562,0.01
307,13,2750,0.25,1,35.869703938526186,0.01
308,12,2250,0.25,1,35.93305427605383,0.01
309,14,2250,0.1,1,36.126313717024054,0.01
310,8,1500,0.3,1,36.278408031923874,0.01
311,15,4000,0.1,1,36.433018258293544,0.01
312,15,2000,0.1,1,37.213118115191754,0.01
313,15,3500,0.15,1,37.777207653437436,0.01
314,9,750,0.1,1,37.87365268443793,0.01
315,14,2000,0.1,1,37.987584529890775,0.01
316,15,2000,0.05,1,38.50479146425097,0.01
317,15,750,0.0,1,38.99357976976693,0.01
318,5,250,0.1,1,39.06445942638411,0.01
319,14,1750,0.05,1,39.54633394936837,0.01
320,14,2250,0.25,1,39.74647322248949,0.01
321,13,2000,0.25,1,39.85389322112192,0.01
322,11,500,0.0,1,40.19953506772191,0.01
323,7,1000,0.25,1,40.93203437444844,0.01
324,14,750,0.0,1,41.24358240730449,0.01
325,15,2500,0.1,1,42.8127145632005,0.01
326,7,500,0.2,1,43.43193232579368,0.01
327,15,3000,0.2,1,43.70314303464373,0.01
328,13,2500,0.2,1,44.23491807081544,0.01
329,6,250,0.05,1,44.71469723114198,0.01
330,9,1000,0.3,1,45.18330462019731,0.01
331,12,1500,0.15,1,46.23702927913874,0.01
332,12,1750,0.2,1,46.51550326509493,0.01
333,12,1250,0.1,1,46.91142337524535,0.01
334,8,750,0.25,1,47.22081637435204,0.01
335,13,750,0.0,1,47.51263941481917,0.01
336,9,1000,0.2,1,48.292125820995935,0.01
337,14,2250,0.15,1,48.63287108157762,0.01
338,15,2500,0.15,1,48.68595174040361,0.01
339,15,3250,0.05,1,48.744214008832834,0.01
340,10,1000,0.1,1,49.4641451574969,0.01
341,6,250,0.15,1,49.466046541511375,0.01
342,15,3500,0.25,1,50.14270056429375,0.01
343,11,1500,0.05,1,50.619135897529524,0.01
344,15,3500,0.3,1,50.729586948864366,0.01
345,12,2500,0.25,1,50.84386220269085,0.01
346,15,3000,0.1,1,50.84883058237651,0.01
347,11,2250,0.2,1,51.08477399754696,0.01
348,11,1500,0.3,1,51.62055400288341,0.01
349,11,1750,0.15,1,51.8659491807048,0.01
350,11,1250,0.1,1,52.483788309931775,0.01
351,12,2750,0.15,1,52.54607586765668,0.01
352,15,3250,0.3,1,52.931977290002244,0.01
353,11,2000,0.15,1,53.446056935420074,0.01
354,15,2250,0.1,1,53.52611173402582,0.01
355,15,3500,0.2,1,53.878375203095075,0.01
356,8,250,0.0,1,54.0701052912552,0.01
357,15,3250,0.1,1,54.270433064485815,0.01
358,12,750,0.0,1,55.51003912521778,0.01
359,14,2500,0.2,1,56.58021227217754,0.01
360,14,3500,0.15,1,56.93577422676282,0.01
361,13,2000,0.1,1,58.21842399463926,0.01
362,12,2000,0.25,1,58.24235247557011,0.01
363,6,250,0.1,1,58.62552125325803,0.01
364,6,500,0.15,1,58.64831074590963,0.01
365,15,2750,0.1,1,59.1265891906086,0.01
366,13,1500,0.05,1,59.4356384799869,0.01
367,13,2750,0.3,1,59.84269212974131,0.01
368,11,1250,0.05,1,60.102038787294696,0.01
369,13,2500,0.3,1,60.39196270096798,0.01
370,13,2250,0.05,1,60.74858560276452,0.01
371,12,2250,0.1,1,60.90835748399359,0.01
372,12,2000,0.05,1,61.06064375017588,0.01
373,15,4250,0.05,1,62.471621620760104,0.01
374,12,1750,0.15,1,62.78898372986986,0.01
375,13,3250,0.3,1,63.291786776519594,0.01
376,10,500,0.0,1,63.52272952307269,0.01
377,9,1000,0.15,1,64.12176320036866,0.01
378,14,3250,0.3,1,64.34000570062497,0.01
379,15,3750,0.2,1,64.78322454052056,0.01
380,15,1000,0.0,1,64.82227249754364,0.01
381,8,500,0.05,1,65.51400377288402,0.01
382,15,5000,0.2,1,66.35371977548549,0.01
383,9,1250,0.3,1,67.19154833856699,0.01
384,14,1000,0.0,1,68.42796155166214,0.01
385,15,2750,0.2,1,68.90085934521441,0.01
386,14,2500,0.15,1,68.98474376136697,0.01
387,11,2000,0.25,1,69.98664405071081,0.01
388,11,1750,0.3,1,70.49553983031674,0.01
389,11,2000,0.2,1,70.64496590969411,0.01
390,12,1750,0.1,1,73.26655854812252,0.01
391,13,3000,0.05,1,74.99321774158156,0.01
392,15,2250,0.05,1,76.00596328119397,0.01
393,10,1250,0.15,1,76.36356371829143,0.01
394,15,4000,0.25,1,76.84711937504075,0.01
395,13,2250,0.1,1,77.19360777072735,0.01
396,13,1000,0.0,1,78.32334721701618,0.01
397,10,1250,0.05,1,78.43256951797136,0.01
398,13,3250,0.1,1,78.8088332525789,0.01
399,13,1750,0.05,1,78.99211091654723,0.01
400,12,2250,0.15,1,79.63070998548386,0.01
401,14,4250,0.2,1,80.75216950090915,0.01
402,15,3750,0.25,1,81.12069457655453,0.01
403,12,2500,0.3,1,81.69638331878618,0.01
404,11,750,0.0,1,81.76994304639108,0.01
405,13,2750,0.15,1,82.10894837175161,0.01
406,12,2000,0.3,1,82.16387776984327,0.01
407,14,2750,0.2,1,82.64459410312179,0.01
408,15,4500,0.1,1,82.99429635655194,0.01
409,12,2000,0.1,1,83.25788442452193,0.01
410,9,1250,0.25,1,83.53717948610607,0.01
411,10,1500,0.05,1,84.48607588369742,0.01
412,11,1500,0.1,1,85.10791073341964,0.01
413,10,1500,0.3,1,85.27652733961592,0.01
414,8,750,0.05,1,85.58780854234189,0.01
415,14,2750,0.25,1,85.75465171849753,0.01
416,12,3000,0.3,1,85.7972944320486,0.01
417,15,3000,0.15,1,86.05338632969529,0.01
418,9,1250,0.2,1,86.389435892778,0.01
419,15,3000,0.25,1,86.42364685564638,0.01
420,7,250,0.0,1,86.55088736556611,0.01
421,14,2500,0.05,1,86.5654848985692,0.01
422,14,3250,0.25,1,86.72569906241021,0.01
423,14,2750,0.15,1,87.09785390850283,0.01
424,15,4000,0.3,1,87.64035918661683,0.01
425,11,2250,0.25,1,88.03450950337373,0.01
426,12,2500,0.2,1,88.25859910855414,0.01
427,12,2500,0.15,1,88.29627049845023,0.01
428,8,1000,0.25,1,89.23309745549446,0.01
429,9,500,0.0,1,90.0857351664005,0.01
430,12,1000,0.0,1,90.15289152109379,0.01
431,13,2000,0.05,1,90.74107243936868,0.01
432,4,250,0.2,1,90.76352925415237,0.01
433,11,2500,0.25,1,91.2640080592039,0.01
434,12,2250,0.05,1,91.94236836758954,0.01
435,13,2250,0.15,1,92.01445672500384,0.01
436,15,4000,0.15,1,92.32192479062569,0.01
437,9,1250,0.15,1,92.92762487114318,0.01
438,7,750,0.2,1,93.19749548060496,0.01
439,14,3000,0.3,1,94.52883296824356,0.01
440,15,3750,0.1,1,94.70712148168944,0.01
441,10,2000,0.2,1,94.80347752978535,0.01
442,11,1750,0.1,1,94.82166435412654,0.01
443,13,2500,0.15,1,94.9092225093211,0.01
444,15,1250,0.0,1,95.03325059847002,0.01
445,12,2000,0.15,1,95.61923985144715,0.01
446,14,2750,0.05,1,95.74492876781126,0.01
447,10,1500,0.2,1,96.46005113714837,0.01
448,8,750,0.3,1,96.91880436424182,0.01
449,15,3250,0.2,1,98.29371816268987,0.01
450,15,4750,0.2,1,98.48661869597142,0.01
451,11,1750,0.2,1,99.55640425888069,0.01
452,14,3750,0.25,1,100.0169893658609,0.01
453,14,1250,0.0,1,100.11981827758149,0.01
454,12,2250,0.3,1,100.28567690143025,0.01
455,13,2500,0.05,1,101.0947497415778,0.01
456,15,4250,0.1,1,101.79302628137363,0.01
457,15,3500,0.05,1,102.5028220793763,0.01
458,15,4250,0.15,1,103.39377531674918,0.01
459,5,250,0.25,1,104.0747431104053,0.01
460,14,2750,0.1,1,104.20622470773947,0.01
461,15,3750,0.05,1,104.56190361540189,0.01
462,14,3250,0.15,1,106.44482417277483,0.01
463,12,3000,0.25,1,107.02428634978699,0.01
464,12,2000,0.2,1,107.68747271139999,0.01
465,12,1750,0.05,1,107.8431032578788,0.01
466,15,1500,0.0,1,108.06775178440601,0.01
467,10,1500,0.15,1,108.84484354443822,0.01
468,11,2000,0.3,1,109.24053520410507,0.01
469,7,750,0.25,1,110.47751386221154,0.01
470,14,3000,0.1,1,112.48899310270785,0.01
471,12,3000,0.2,1,112.54143853552637,0.01
472,14,3500,0.05,1,112.67967170400307,0.01
473,15,3000,0.05,1,112.76950991717476,0.01
474,8,1000,0.1,1,113.72087893383315,0.01
475,13,1250,0.0,1,113.82068593879464,0.01
476,12,2250,0.2,1,114.04532217193591,0.01
477,13,2500,0.1,1,114.7071508940617,0.01
478,13,2000,0.15,1,117.11210502026836,0.01
479,13,2750,0.05,1,117.213866776018,0.01
480,15,4500,0.3,1,118.7550115665118,0.01
481,13,2250,0.2,1,120.55164991972954,0.01
482,15,4000,0.05,1,121.21025989482087,0.01
483,14,4750,0.2,1,121.60172147626984,0.01
484,10,1250,0.2,1,122.22017012158987,0.01
485,15,5000,0.15,1,123.11185987732546,0.01
486,13,3500,0.1,1,123.35631761620365,0.01
487,10,1500,0.1,1,125.35218221076123,0.01
488,15,3750,0.3,1,125.68813139004781,0.01
489,5,250,0.2,1,126.6459673455244,0.01
490,14,3500,0.3,1,126.94098691622018,0.01
491,8,750,0.15,1,126.98543151151301,0.01
492,9,2500,0.25,1,127.05520897240396,0.01
493,13,3750,0.1,1,127.28042409517175,0.01
494,5,500,0.3,1,128.0502414691255,0.01
495,14,3750,0.1,1,128.05955845269773,0.01
496,10,750,0.0,1,128.91067862010954,0.01
497,11,1750,0.05,1,129.3557213723216,0.01
498,12,1250,0.0,1,129.437035423085,0.01
499,15,5000,0.3,1,130.207640592801,0.01
500,15,4250,0.25,1,130.55888072605848,0.01
501,13,2750,0.1,1,131.31841664358245,0.01
502,15,4000,0.2,1,132.47007565953737,0.01
503,10,1750,0.25,1,132.98646180620324,0.01
504,15,3750,0.15,1,133.12219959339578,0.01
505,9,1500,0.2,1,135.05520272444838,0.01
506,14,3500,0.1,1,135.22502712841427,0.01
507,14,1500,0.0,1,135.41178143185508,0.01
508,14,3000,0.15,1,137.07238013432473,0.01
509,14,3250,0.1,1,137.7827436610642,0.01
510,13,4000,0.3,1,137.90006557856393,0.01
511,10,1750,0.1,1,138.47948255510985,0.01
512,14,4000,0.25,1,138.8292724344068,0.01
513,15,1750,0.0,1,138.85436047025553,0.01
514,11,2500,0.2,1,139.62766262009293,0.01
515,15,4750,0.1,1,140.15436999768596,0.01
516,9,1000,0.05,1,140.23981808050686,0.01
517,12,3000,0.1,1,140.552893940745,0.01
518,13,3500,0.3,1,140.83688906297402,0.01
519,7,750,0.3,1,141.58642644381626,0.01
520,13,3250,0.25,1,141.65714818216497,0.01
521,10,2000,0.3,1,142.38387599021453,0.01
522,11,2250,0.3,1,144.16614573237896,0.01
523,15,6000,0.2,1,144.51349319441022,0.01
524,6,500,0.1,1,145.04606998182317,0.01
525,10,1750,0.2,1,145.5072491452528,0.01
526,13,3500,0.2,1,146.3609565734717,0.01
527,11,2250,0.05,1,147.02793846439263,0.01
528,14,3000,0.2,1,147.44260804394276,0.01
529,15,4500,0.2,1,147.7038046136821,0.01
530,11,1000,0.0,1,147.8724792565928,0.01
531,13,3000,0.2,1,148.22792633690784,0.01
532,14,3750,0.05,1,148.64818225740555,0.01
533,14,3750,0.15,1,148.72951322036528,0.01
534,15,4250,0.3,1,149.35675229034584,0.01
535,9,1000,0.1,1,149.9236357814926,0.01
536,6,750,0.25,1,150.1415210506635,0.01
537,14,4500,0.25,1,150.36500844684494,0.01
538,14,2250,0.05,1,150.75461741216802,0.01
539,11,3000,0.3,1,151.04093754159717,0.01
540,15,4750,0.05,1,151.0480906781466,0.01
541,10,2000,0.25,1,151.84242730293008,0.01
542,15,5750,0.2,1,152.09319820386563,0.01
543,14,4000,0.2,1,152.8389167879365,0.01
544,13,1500,0.0,1,152.96839848745964,0.01
545,11,2500,0.3,1,154.3341753235651,0.01
546,8,1000,0.05,1,155.34281932507596,0.01
547,15,4250,0.2,1,155.55883427936098,0.01
548,8,500,0.0,1,157.6056573553026,0.01
549,10,2250,0.2,1,157.86794743231195,0.01
550,14,4750,0.25,1,157.90448566891536,0.01
551,5,250,0.15,1,158.21673293810045,0.01
552,15,5000,0.05,1,159.19986242953215,0.01
553,14,5250,0.15,1,159.33619701933046,0.01
554,15,4500,0.25,1,160.48770969421474,0.01
555,11,2750,0.2,1,160.71302455085117,0.01
556,12,2500,0.05,1,160.9221340771562,0.01
