TIMESTAMP,AAA35543_OPEN_PRICE_USD,AAA35543_HIGH_PRICE_USD,AAA35543_LOW_PRICE_USD,AAA35543_CLOSE_PRICE_USD,AAA35543_VOLUME_USD,AAA35543_DIVIDENDS_USD,AAA35543_STOCK_SPLITS_USD
2025-03-18 00:00:00+00:00,0.00028899998869746923,0.00028899998869746923,0.00021600000036414713,0.00023099999816622585,15864,0.0,0.0
2025-03-19 00:00:00+00:00,0.00023099999816622585,0.00025599999935366213,0.00022000000171829015,0.00025599999935366213,5556,0.0,0.0
2025-03-20 00:00:00+00:00,0.00025599999935366213,0.0002640000020619482,0.00020300000323913991,0.00021699999342672527,10456,0.0,0.0
2025-03-21 00:00:00+00:00,0.00021699999342672527,0.00022600000374950469,0.00018200000340584666,0.00019299999985378236,20248,0.0,0.0
2025-03-22 00:00:00+00:00,0.00019299999985378236,0.0004670000053010881,0.00018699999782256782,0.0003060000017285347,100736,0.0,0.0
2025-03-23 00:00:00+00:00,0.0003060000017285347,0.0004400000034365803,0.0003060000017285347,0.0004079999926034361,45181,0.0,0.0
2025-03-24 00:00:00+00:00,0.0004079999926034361,0.0004529999860096723,0.00037399999564513564,0.00037399999564513564,16667,0.0,0.0
2025-03-25 00:00:00+00:00,0.00037399999564513564,0.00041000000783242285,0.0002730000123847276,0.0002859999949578196,26992,0.0,0.0
2025-03-26 00:00:00+00:00,0.0002859999949578196,0.0002969999914057553,0.0002519999979995191,0.0002570000069681555,10036,0.0,0.0
2025-03-27 00:00:00+00:00,0.0002570000069681555,0.00031400000443682075,0.0002570000069681555,0.00027099999715574086,23700,0.0,0.0
2025-03-28 00:00:00+00:00,0.00027099999715574086,0.00027200000477023423,0.00023499999952036887,0.0002469999890308827,4702,0.0,0.0
2025-03-29 00:00:00+00:00,0.0002469999890308827,0.0002610000083222985,0.00021600000036414713,0.00021899999410379678,24456,0.0,0.0
2025-03-30 00:00:00+00:00,0.00021899999410379678,0.0002570000069681555,0.00021699999342672527,0.0002479999966453761,0,0.0,0.0
2025-03-31 00:00:00+00:00,0.0002479999966453761,0.0002570000069681555,0.00023200000578071922,0.0002519999979995191,5718,0.0,0.0
2025-04-01 00:00:00+00:00,0.0002519999979995191,0.0002589999930933118,0.00024399999529123306,0.0002460000105202198,0,0.0,0.0
2025-04-02 00:00:00+00:00,0.0002460000105202198,0.0002460000105202198,0.00019700000120792538,0.0001990000018849969,8802,0.0,0.0
2025-04-03 00:00:00+00:00,0.0001990000018849969,0.0002010000025620684,0.00015199999324977398,0.000155999994603917,8642,0.0,0.0
2025-04-04 00:00:00+00:00,0.000155999994603917,0.00016999999934341758,0.00015500000154133886,0.00016799999866634607,0,0.0,0.0
2025-04-05 00:00:00+00:00,0.00016799999866634607,0.00016799999866634607,0.00015900000289548188,0.00016399999731220305,502,0.0,0.0
2025-04-06 00:00:00+00:00,0.00016399999731220305,0.00016500000492669642,0.00013800000306218863,0.00013800000306218863,534,0.0,0.0
2025-04-07 00:00:00+00:00,0.00013800000306218863,0.0001610000035725534,0.00013099999341648072,0.00015700000221841037,7681,0.0,0.0
2025-04-08 00:00:00+00:00,0.00015700000221841037,0.00018899999849963933,0.00015700000221841037,0.00016199999663513154,6879,0.0,0.0
2025-04-09 00:00:00+00:00,0.00016199999663513154,0.00019299999985378236,0.00015700000221841037,0.0001900000061141327,5099,0.0,0.0
2025-04-10 00:00:00+00:00,0.0001900000061141327,0.0001900000061141327,0.0001630000042496249,0.00016999999934341758,0,0.0,0.0
2025-04-11 00:00:00+00:00,0.00016999999934341758,0.00021100000594742596,0.00016999999934341758,0.00020399999630171806,0,0.0,0.0
2025-04-12 00:00:00+00:00,0.00020399999630171806,0.00021600000036414713,0.00018699999782256782,0.0001939999929163605,0,0.0,0.0
2025-04-13 00:00:00+00:00,0.0001939999929163605,0.00021100000594742596,0.0001900000061141327,0.00020700000459328294,9375,0.0,0.0
2025-04-14 00:00:00+00:00,0.00020700000459328294,0.0002119999990100041,0.0001829999964684248,0.0001829999964684248,5077,0.0,0.0
2025-04-15 00:00:00+00:00,0.0001829999964684248,0.0001829999964684248,0.0001630000042496249,0.00016500000492669642,5788,0.0,0.0
2025-04-16 00:00:00+00:00,0.00016500000492669642,0.00019099999917671084,0.00015700000221841037,0.00019099999917671084,0,0.0,0.0
2025-04-17 00:00:00+00:00,0.00019099999917671084,0.00019200000679120421,0.0001829999964684248,0.0001849999971454963,0,0.0,0.0
2025-04-18 00:00:00+00:00,0.0001849999971454963,0.0001849999971454963,0.00017699999443721026,0.00017699999443721026,958,0.0,0.0
2025-04-19 00:00:00+00:00,0.00017699999443721026,0.00019500000053085387,0.00017699999443721026,0.0001900000061141327,0,0.0,0.0
2025-04-20 00:00:00+00:00,0.0001900000061141327,0.0002519999979995191,0.0001880000054370612,0.00024300000222865492,9098,0.0,0.0
2025-04-21 00:00:00+00:00,0.00024300000222865492,0.0002680000034160912,0.00022600000374950469,0.00023099999816622585,18063,0.0,0.0
2025-04-22 00:00:00+00:00,0.00023099999816622585,0.0002610000083222985,0.0002300000051036477,0.0002589999930933118,8079,0.0,0.0
2025-04-23 00:00:00+00:00,0.0002589999930933118,0.00046300000394694507,0.0002579999854788184,0.00031999999191612005,0,0.0,0.0
2025-04-24 00:00:00+00:00,0.00031999999191612005,0.0003490000090096146,0.00026599998818710446,0.00034699999378062785,27100,0.0,0.0
2025-04-25 00:00:00+00:00,0.00034699999378062785,0.0005579999997280538,0.0003420000139158219,0.0005239999736659229,83851,0.0,0.0
2025-04-26 00:00:00+00:00,0.0005239999736659229,0.0005380000220611691,0.0003490000090096146,0.0004149999876972288,28696,0.0,0.0
2025-04-27 00:00:00+00:00,0.0004149999876972288,0.00041700000292621553,0.00032500000088475645,0.0003929999948013574,19603,0.0,0.0
2025-04-28 00:00:00+00:00,0.0003929999948013574,0.0003929999948013574,0.00026000000070780516,0.00033599999733269215,41744,0.0,0.0
2025-04-29 00:00:00+00:00,0.00033599999733269215,0.00033999999868683517,0.00025499999173916876,0.0002690000110305846,33819,0.0,0.0
2025-04-30 00:00:00+00:00,0.0002690000110305846,0.0003000000142492354,0.0002690000110305846,0.0003000000142492354,11473,0.0,0.0
