TIMESTAMP,NIAO_OPEN_PRICE_USD,NIAO_HIGH_PRICE_USD,NIAO_LOW_PRICE_USD,NIAO_CLOSE_PRICE_USD,NIAO_VOLUME_USD,NIAO_DIVIDENDS_USD,NIAO_STOCK_SPLITS_USD
2024-07-08 00:00:00+00:00,,,,0.0,1212,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,827,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,1154,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,1670,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,982,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,250,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,1319,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,5111,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,860,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,781,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,816,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,407,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,1148,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,593,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,708,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,17089,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,27143,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,6502,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,9436,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,2514,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,1605,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,4381,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,946,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,1723,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,5983,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,2511,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,1035,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,713,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,731,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,281,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,390,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,698,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,889,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,2573,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,981,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,1027,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,1364,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,1482,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,1630,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,1891,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,2864,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,322,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,1374,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,1405,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,1793,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,2098,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,874,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,774,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,240,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,1635,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,805,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,1395,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,1690,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,3626,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,83,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,991,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,437,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,355,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,232,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,268,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,1662,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,554,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,245,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,333,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,188,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,628,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,230,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,3414,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,284,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,49,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,111,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,472,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,422,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,3966,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,662,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,1051,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,784,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,640,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,910,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,592,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,1001,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,1994,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,2254,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,2277,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,957,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,1547,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,223,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,311,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,1038,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,1245,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,540,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,415,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,846,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,471,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,252,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,916,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,442,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,5816,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,605,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,608,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,1641,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,985,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,625,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,663,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,1589,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,806,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,478,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,1600,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,662,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,711,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,956,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,756,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,4113,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,5157,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,2516,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,1232,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,1731,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,1731,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,1104,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,681,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,1231,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,1022,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,4146,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,352,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,806,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,1442,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,1702,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,2421,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,1574,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,1943,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,2375,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,1298,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,990,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,3654,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,2301,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,5004,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,3083,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,3587,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,5994,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,9385,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,8344,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,3298,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,2965,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,2756,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,1972,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,1120,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,1004,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,1492,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,3438,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,5382,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,1967,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,510,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,2076,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,1160,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,2023,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,14774,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,3741,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,5385,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,3472,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,2929,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,1909,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,808,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,4220,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,6045,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,4549,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,1149,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,1386,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,1349,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,260,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,1245,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,564,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,1600,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,351,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,146,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,1099,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,319,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,466,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,2732,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,350,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,462,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,1158,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,303,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,2998,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,6212,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,201,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,913,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,246,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,602,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,473,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,1052,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,4255,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,433,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,168,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,334,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,623,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,2407,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,592,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,2792,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,168,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,966,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,195,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,1777,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,2607,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,4836,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,190,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,512,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,205,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,327,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,48,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,38,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,634,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,1039,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,665,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,507,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,87,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,42221,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,41995,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,5193,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,748,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,1563,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,7506,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,4516,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,1480,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,1226,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,1688,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,5006,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,1777,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,1523,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,350,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,606,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,191,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,1026,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,1783,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,539,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,2083,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,739,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,3982,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,471,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,1591,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,1209,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,1770,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,2649,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,949,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,1444,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,1056,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,1570,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,14988,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,1912,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,3029,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,4897,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,60750,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,11301,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,456,0.0,0.0
2025-03-30 00:00:00+00:00,,,,0.0,2684,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,3982,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,407,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,1407,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,3056,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,2070,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,1376,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,2042,0.0,0.0
2025-04-12 00:00:00+00:00,,,,0.0,799,0.0,0.0
2025-04-13 00:00:00+00:00,,,,0.0,556,0.0,0.0
2025-04-14 00:00:00+00:00,,,,0.0,1206,0.0,0.0
2025-04-18 00:00:00+00:00,,,,0.0,535,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,629,0.0,0.0
2025-04-21 00:00:00+00:00,,,,0.0,267,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,2385,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,2660,0.0,0.0
2025-04-26 00:00:00+00:00,,,,0.0,330,0.0,0.0
2025-04-27 00:00:00+00:00,,,,0.0,835,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,725,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,2318,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,811,0.0,0.0
2025-05-04 00:00:00+00:00,,,,0.0,1167,0.0,0.0
2025-05-05 00:00:00+00:00,,,,0.0,3743,0.0,0.0
2025-05-07 00:00:00+00:00,,,,0.0,2215,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,818,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,1806,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,433,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,2052,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,1451,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,966,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,5483,0.0,0.0
2025-05-17 00:00:00+00:00,,,,0.0,3438,0.0,0.0
2025-05-18 00:00:00+00:00,,,,0.0,6839,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,5952,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,4642,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,10178,0.0,0.0
2025-05-22 00:00:00+00:00,,,,0.0,38965,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,5411,0.0,0.0
2025-05-24 00:00:00+00:00,,,,0.0,8174,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,5959,0.0,0.0
2025-05-26 00:00:00+00:00,,,,0.0,9875,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,17793,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,5521,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,4532,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,4061,0.0,0.0
2025-05-31 00:00:00+00:00,,,,0.0,2537,0.0,0.0
2025-06-01 00:00:00+00:00,1.883864453322559e-10,1.9475528134638154e-10,1.8717305483306745e-10,1.9018268904158475e-10,1634,0.0,0.0
