TIMESTAMP,BLES_OPEN_PRICE_USD,BLES_HIGH_PRICE_USD,BLES_LOW_PRICE_USD,BLES_CLOSE_PRICE_USD,BLES_VOLUME_USD,BLES_DIVIDENDS_USD,BLES_STOCK_SPLITS_USD
2021-03-30 00:00:00+00:00,6.503904819488525,6.889965057373047,5.551123142242432,5.934295177459717,15788358,0.0,0.0
2021-03-31 00:00:00+00:00,5.935873031616211,6.414498805999756,4.234228134155273,4.847698211669922,9527851,0.0,0.0
2021-04-01 00:00:00+00:00,4.839019775390625,6.2519330978393555,4.544419765472412,6.085394859313965,10188246,0.0,0.0
2021-04-02 00:00:00+00:00,6.110229969024658,6.306878089904785,4.3194050788879395,4.396144866943359,8310605,0.0,0.0
2021-04-03 00:00:00+00:00,4.399485111236572,5.052337169647217,4.340301990509033,4.354445934295654,5084354,0.0,0.0
2021-04-04 00:00:00+00:00,4.343372821807861,4.598113059997559,3.9053940773010254,4.193940162658691,4895901,0.0,0.0
2021-04-05 00:00:00+00:00,4.191017150878906,4.540727138519287,3.536107063293457,3.893315076828003,5682602,0.0,0.0
2021-04-06 00:00:00+00:00,3.8960909843444824,4.416819095611572,3.5192370414733887,3.7430078983306885,4778230,0.0,0.0
2021-04-07 00:00:00+00:00,3.7427639961242676,4.882032871246338,3.5309600830078125,3.843553066253662,4760874,0.0,0.0
2021-04-08 00:00:00+00:00,3.8329899311065674,6.141377925872803,3.7562971115112305,5.364704132080078,6159872,0.0,0.0
2021-04-09 00:00:00+00:00,5.364126205444336,5.5130109786987305,4.398816108703613,4.570790767669678,4684495,0.0,0.0
2021-04-10 00:00:00+00:00,4.57037878036499,4.880417823791504,4.055675029754639,4.4525580406188965,4214145,0.0,0.0
2021-04-11 00:00:00+00:00,4.45297908782959,5.094048023223877,4.267244815826416,4.490572929382324,3131972,0.0,0.0
2021-04-12 00:00:00+00:00,4.49061918258667,4.6618218421936035,3.7483649253845215,4.179496765136719,3959091,0.0,0.0
2021-04-13 00:00:00+00:00,4.217259883880615,4.217259883880615,3.594791889190674,3.665893077850342,3306228,0.0,0.0
2021-04-14 00:00:00+00:00,3.670742988586426,3.7500879764556885,3.031496047973633,3.578831911087036,3703017,0.0,0.0
2021-04-15 00:00:00+00:00,3.578933000564575,3.6310410499572754,3.177557945251465,3.2780799865722656,1823122,0.0,0.0
2021-04-16 00:00:00+00:00,3.2574210166931152,3.3259129524230957,2.307842969894409,2.3961899280548096,2666748,0.0,0.0
2021-04-17 00:00:00+00:00,2.396397113800049,2.6940360069274902,2.0411760807037354,2.1856091022491455,2143602,0.0,0.0
2021-04-18 00:00:00+00:00,2.1842429637908936,2.205789089202881,1.7646169662475586,2.079042911529541,1795131,0.0,0.0
2021-04-19 00:00:00+00:00,2.078049898147583,2.540868043899536,2.0149519443511963,2.0854859352111816,1708985,0.0,0.0
2021-04-20 00:00:00+00:00,2.0831611156463623,2.260488986968994,1.6618709564208984,1.9875379800796509,1828722,0.0,0.0
2021-04-21 00:00:00+00:00,1.9902349710464478,2.330725908279419,1.8534530401229858,1.9860119819641113,1601317,0.0,0.0
2021-04-22 00:00:00+00:00,1.9877339601516724,2.0852580070495605,1.693966031074524,1.7893680334091187,1373917,0.0,0.0
2021-04-23 00:00:00+00:00,1.7889139652252197,1.8199340105056763,1.2817200422286987,1.5024820566177368,1420217,0.0,0.0
2021-04-24 00:00:00+00:00,1.5025349855422974,1.5025349855422974,1.2133660316467285,1.3163750171661377,853298,0.0,0.0
2021-04-25 00:00:00+00:00,1.3149969577789307,1.610761046409607,1.2180269956588745,1.5247880220413208,1391749,0.0,0.0
2021-04-26 00:00:00+00:00,1.5254930257797241,2.0690090656280518,1.3588440418243408,1.419031023979187,2533603,0.0,0.0
2021-04-27 00:00:00+00:00,1.418558955192566,1.661594033241272,1.2832720279693604,1.5842839479446411,2232669,0.0,0.0
2021-04-28 00:00:00+00:00,1.5836230516433716,1.6253080368041992,1.3868210315704346,1.5319069623947144,1543781,0.0,0.0
2021-04-29 00:00:00+00:00,1.5053019523620605,1.5744839906692505,1.412843942642212,1.4495010375976562,1196139,0.0,0.0
2021-04-30 00:00:00+00:00,1.449079990386963,1.5505659580230713,1.4378689527511597,1.5078890323638916,1009216,0.0,0.0
2021-05-01 00:00:00+00:00,1.50758695602417,2.295198917388916,1.5018119812011719,2.295198917388916,2377769,0.0,0.0
2021-05-02 00:00:00+00:00,2.2956669330596924,2.7569360733032227,2.036984920501709,2.216568946838379,4354070,0.0,0.0
2021-05-03 00:00:00+00:00,2.2430949211120605,2.3518130779266357,1.7847789525985718,1.8523199558258057,2146071,0.0,0.0
2021-05-04 00:00:00+00:00,1.8551559448242188,2.0163519382476807,1.5985029935836792,1.6208690404891968,1371231,0.0,0.0
2021-05-05 00:00:00+00:00,1.6207259893417358,1.8568600416183472,1.5798230171203613,1.763535976409912,1400281,0.0,0.0
2021-05-06 00:00:00+00:00,1.7637089490890503,1.782088041305542,1.515064001083374,1.5641839504241943,897718,0.0,0.0
2021-05-07 00:00:00+00:00,1.564486026763916,1.6823099851608276,1.5035400390625,1.63133704662323,987315,0.0,0.0
2021-05-08 00:00:00+00:00,1.6317150592803955,1.767861008644104,1.5571800470352173,1.644927978515625,954527,0.0,0.0
2021-05-09 00:00:00+00:00,1.6532080173492432,1.7252169847488403,1.4405540227890015,1.5267390012741089,924604,0.0,0.0
2021-05-10 00:00:00+00:00,1.5269010066986084,1.629668951034546,1.303750991821289,1.3258529901504517,741142,0.0,0.0
2021-05-11 00:00:00+00:00,1.3238190412521362,1.35275399684906,1.1138449907302856,1.1730530261993408,757854,0.0,0.0
2021-05-12 00:00:00+00:00,1.172544002532959,1.2326910495758057,0.9735890030860901,0.9735890030860901,807188,0.0,0.0
2021-05-13 00:00:00+00:00,0.9696940183639526,1.0352100133895874,0.8089110255241394,0.8483920097351074,549034,0.0,0.0
2021-05-14 00:00:00+00:00,0.8484209775924683,0.977944016456604,0.8396289944648743,0.8619620203971863,467741,0.0,0.0
2021-05-15 00:00:00+00:00,0.8614649772644043,0.9442170262336731,0.7296329736709595,0.7304850220680237,463618,0.0,0.0
2021-05-16 00:00:00+00:00,0.729790985584259,0.7687780261039734,0.6727039813995361,0.7094730138778687,371464,0.0,0.0
2021-05-17 00:00:00+00:00,0.7097030282020569,0.8486049771308899,0.6475899815559387,0.8118370175361633,665869,0.0,0.0
2021-05-18 00:00:00+00:00,0.8122749924659729,0.956296980381012,0.8062570095062256,0.8488829731941223,496707,0.0,0.0
2021-05-19 00:00:00+00:00,0.8499280214309692,0.8665199875831604,0.4524480104446411,0.5550429821014404,554269,0.0,0.0
2021-05-20 00:00:00+00:00,0.5541470050811768,0.6644279956817627,0.4971039891242981,0.6162689924240112,851311,0.0,0.0
2021-05-21 00:00:00+00:00,0.6152290105819702,0.6452310085296631,0.5049530267715454,0.510125994682312,398121,0.0,0.0
2021-05-22 00:00:00+00:00,0.5103020071983337,0.5103020071983337,0.4347209930419922,0.44541800022125244,287249,0.0,0.0
2021-05-23 00:00:00+00:00,0.44549599289894104,0.4883880019187927,0.2264299988746643,0.2772519886493683,512676,0.0,0.0
2021-05-24 00:00:00+00:00,0.2756029963493347,0.3612219989299774,0.24949400126934052,0.3592990040779114,430122,0.0,0.0
2021-05-25 00:00:00+00:00,0.35928601026535034,0.36225399374961853,0.297448992729187,0.3415519893169403,262374,0.0,0.0
2021-05-26 00:00:00+00:00,0.3416779935359955,0.3955479860305786,0.3359990119934082,0.38292500376701355,287961,0.0,0.0
2021-05-27 00:00:00+00:00,0.3824610114097595,0.5526180267333984,0.35680699348449707,0.4612480103969574,1556871,0.0,0.0
2021-05-28 00:00:00+00:00,0.46205100417137146,0.4652259945869446,0.3784390091896057,0.4040580093860626,313354,0.0,0.0
2021-05-29 00:00:00+00:00,0.40397000312805176,0.44494500756263733,0.35339799523353577,0.3690919876098633,280964,0.0,0.0
2021-05-30 00:00:00+00:00,0.3706069886684418,0.4085730016231537,0.35032498836517334,0.3941679894924164,226987,0.0,0.0
2021-05-31 00:00:00+00:00,0.3938469886779785,0.43174099922180176,0.37565499544143677,0.428288996219635,198936,0.0,0.0
2021-06-01 00:00:00+00:00,0.42880699038505554,0.47902700304985046,0.42147400975227356,0.43942099809646606,186662,0.0,0.0
2021-06-02 00:00:00+00:00,0.43935099244117737,0.48172399401664734,0.4055449962615967,0.4784649908542633,228602,0.0,0.0
2021-06-03 00:00:00+00:00,0.4783569872379303,0.48570001125335693,0.4357079863548279,0.459087997674942,221516,0.0,0.0
2021-06-04 00:00:00+00:00,0.45928099751472473,0.46795201301574707,0.41052699089050293,0.4174630045890808,192609,0.0,0.0
