TIMESTAMP,10SET_OPEN_PRICE_USD,10SET_HIGH_PRICE_USD,10SET_LOW_PRICE_USD,10SET_CLOSE_PRICE_USD,10SET_VOLUME_USD,10SET_DIVIDENDS_USD,10SET_STOCK_SPLITS_USD
2021-04-01 00:00:00+00:00,0.7372609972953796,0.7374889850616455,0.6660900115966797,0.7308080196380615,3026388,0.0,0.0
2021-04-02 00:00:00+00:00,0.7349990010261536,1.5917400121688843,0.7321619987487793,1.515820026397705,6055500,0.0,0.0
2021-04-03 00:00:00+00:00,1.5196800231933594,2.52868390083313,1.5177700519561768,1.894901990890503,12456785,0.0,0.0
2021-04-04 00:00:00+00:00,1.8884199857711792,3.1045820713043213,1.6951709985733032,2.899379014968872,11536672,0.0,0.0
2021-04-05 00:00:00+00:00,2.896328926086426,4.262810230255127,2.820190906524658,3.5781729221343994,16051682,0.0,0.0
2021-04-06 00:00:00+00:00,3.580846071243286,3.6445999145507812,2.034212112426758,2.3843700885772705,10988973,0.0,0.0
2021-04-07 00:00:00+00:00,2.38429594039917,3.1859869956970215,2.171138048171997,3.108872890472412,5542640,0.0,0.0
2021-04-08 00:00:00+00:00,3.098273992538452,3.2551770210266113,2.544363021850586,2.7054970264434814,3264315,0.0,0.0
2021-04-09 00:00:00+00:00,2.7050108909606934,2.7720870971679688,1.9940849542617798,2.144787073135376,4653402,0.0,0.0
2021-04-10 00:00:00+00:00,2.145206928253174,2.4471490383148193,1.6806440353393555,2.0993990898132324,5612356,0.0,0.0
2021-04-11 00:00:00+00:00,2.099735975265503,2.445991039276123,2.0124459266662598,2.078213930130005,1894157,0.0,0.0
2021-04-12 00:00:00+00:00,2.077836036682129,2.318331003189087,2.0052831172943115,2.1616079807281494,1663779,0.0,0.0
2021-04-13 00:00:00+00:00,2.162231922149658,2.485045909881592,2.1328699588775635,2.295938014984131,1685943,0.0,0.0
2021-04-14 00:00:00+00:00,2.302661895751953,2.38624906539917,2.1192378997802734,2.3562510013580322,1490724,0.0,0.0
2021-04-15 00:00:00+00:00,2.35652494430542,3.200054883956909,2.309838056564331,3.1871540546417236,3595974,0.0,0.0
2021-04-16 00:00:00+00:00,3.184669017791748,3.8449409008026123,2.8733010292053223,3.441287040710449,5460535,0.0,0.0
2021-04-17 00:00:00+00:00,3.4427900314331055,3.702824115753174,2.9223039150238037,3.0878729820251465,2724642,0.0,0.0
2021-04-18 00:00:00+00:00,3.0850889682769775,3.275218963623047,2.6591219902038574,3.0215039253234863,2764399,0.0,0.0
2021-04-19 00:00:00+00:00,3.02361798286438,3.0548388957977295,2.5723140239715576,2.6649110317230225,2614954,0.0,0.0
2021-04-20 00:00:00+00:00,2.676419973373413,2.856523036956787,2.3110430240631104,2.646760940551758,3004987,0.0,0.0
2021-04-21 00:00:00+00:00,2.644287109375,2.9294140338897705,2.1762709617614746,2.617034912109375,5381712,0.0,0.0
2021-04-22 00:00:00+00:00,2.620450019836426,3.074712038040161,2.2228870391845703,2.6105101108551025,6765347,0.0,0.0
2021-04-23 00:00:00+00:00,2.6097519397735596,3.0449209213256836,2.215049982070923,2.6408889293670654,5146490,0.0,0.0
2021-04-24 00:00:00+00:00,2.6419479846954346,2.8987159729003906,2.558837890625,2.6914920806884766,2088872,0.0,0.0
2021-04-25 00:00:00+00:00,2.6917989253997803,3.209414005279541,2.6455130577087402,2.8130478858947754,2709649,0.0,0.0
2021-04-26 00:00:00+00:00,2.812627077102661,3.2384860515594482,2.7993850708007812,3.058465003967285,2299647,0.0,0.0
