TIMESTAMP,ROCO12653_OPEN_PRICE_USD,ROCO12653_HIGH_PRICE_USD,ROCO12653_LOW_PRICE_USD,ROCO12653_CLOSE_PRICE_USD,ROCO12653_VOLUME_USD,ROCO12653_DIVIDENDS_USD,ROCO12653_STOCK_SPLITS_USD
2021-10-21 00:00:00+00:00,0.8189659714698792,1.4821300506591797,0.6715540289878845,1.4764519929885864,5339277,0.0,0.0
2021-10-22 00:00:00+00:00,1.4749410152435303,2.9568850994110107,1.2795259952545166,2.6570050716400146,16978867,0.0,0.0
2021-10-23 00:00:00+00:00,2.657120943069458,3.102602005004883,2.2485830783843994,3.021472930908203,6030181,0.0,0.0
2021-10-24 00:00:00+00:00,3.020643949508667,4.109917163848877,2.794361114501953,4.061013221740723,10208330,0.0,0.0
2021-10-25 00:00:00+00:00,4.055109024047852,6.288013935089111,3.479063034057617,6.087914943695068,16705009,0.0,0.0
2021-10-26 00:00:00+00:00,6.089694976806641,6.203597068786621,3.538403034210205,3.9882030487060547,15487231,0.0,0.0
2021-10-27 00:00:00+00:00,3.9951579570770264,4.579029083251953,3.0129740238189697,3.8572089672088623,10513690,0.0,0.0
2021-10-28 00:00:00+00:00,3.850537061691284,4.994740962982178,3.684720039367676,4.6902031898498535,6576638,0.0,0.0
2021-10-29 00:00:00+00:00,4.691172122955322,5.20306396484375,4.055704116821289,4.400143146514893,6991035,0.0,0.0
2021-10-30 00:00:00+00:00,4.401707172393799,4.544536113739014,3.5733931064605713,4.130496025085449,5411783,0.0,0.0
2021-10-31 00:00:00+00:00,4.1226887702941895,4.604850769042969,3.401968002319336,4.281881809234619,6230321,0.0,0.0
2021-11-01 00:00:00+00:00,4.287251949310303,4.689802169799805,4.160755157470703,4.184160232543945,3519101,0.0,0.0
2021-11-02 00:00:00+00:00,4.1851630210876465,4.262259006500244,3.787303924560547,3.9530820846557617,3205125,0.0,0.0
2021-11-03 00:00:00+00:00,3.95462703704834,4.441650867462158,3.803905963897705,4.1751837730407715,3200252,0.0,0.0
2021-11-04 00:00:00+00:00,4.17587423324585,4.935108184814453,4.075761795043945,4.415223121643066,3548903,0.0,0.0
2021-11-05 00:00:00+00:00,4.413832187652588,4.511981010437012,3.816153049468994,3.8843729496002197,1971358,0.0,0.0
2021-11-06 00:00:00+00:00,3.8804728984832764,4.095909118652344,3.7420849800109863,3.961482048034668,1246163,0.0,0.0
2021-11-07 00:00:00+00:00,3.9613759517669678,4.354360103607178,3.905940055847168,4.0652008056640625,1313582,0.0,0.0
2021-11-08 00:00:00+00:00,4.066490173339844,4.214223861694336,3.4489219188690186,3.776002883911133,2874358,0.0,0.0
