,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.011166535543619597,0.10567182947039196,0.08359189210486395,0.04283345185850413,3299113.7772569456,1816.346271297669,1436.8239843750005,0.04050837001726266,0.3991203634404247
1,0.003925229858604991,0.06265165487523047,0.05096838134640961,0.026766982322058534,1159696.1019559235,1076.891871060379,876.0731073588705,0.025275763652333926,0.8787717137513391
2,0.007297136212425695,0.08542327676005934,0.0696873313037364,0.0275221429688503,2155913.2155840965,1468.302835107287,1197.824480846774,0.026356353131666576,0.7904406205430776
3,0.011380846870946645,0.10668105207086516,0.07922301782749336,0.031395057787758994,3362432.692814408,1833.6937292837122,1361.729947916666,0.03006290941168022,0.6473560907538964
4,0.01351644536856993,0.11626024844533031,0.09272139926086591,0.028715729705299883,4020080.6985582993,2005.013889866676,1599.0649294354832,0.02775303645323931,0.8373665657319703
5,0.008756300328255586,0.09357510528049427,0.0728752284210073,0.02669602507068413,3932940.4936194676,1983.1642628938903,1544.465822916666,0.025837003766386195,0.6952512534952017
6,0.0018360042928352283,0.042848620664325106,0.03103132743502061,0.025587923490502897,2745321.1133606117,1656.9010572030581,1199.9416179435482,0.024582455988660157,0.6136482013933315
7,0.0008726715004033672,0.029541013868913963,0.020544501987826418,0.020631914671033386,1304879.9046005425,1142.3134003418425,794.4293951612902,0.019646305069344828,0.8881057395679655
8,0.0009777789549743367,0.031269457222253424,0.021632133329637777,0.030915900894052235,3011203.6019000346,1735.2819949218729,1200.4637276785709,0.029457947199057144,0.5176816986878224
9,0.0005091293204809096,0.022563894178109185,0.01713161244451076,0.025667196842285876,1788796.1483199636,1337.4588398601145,1015.4640675403226,0.024478115276530585,0.7862834342296167
10,0.00030238096632941947,0.01738910481679317,0.014103204987731887,0.02233836128900499,1149671.535794929,1072.2273713139994,869.6160364583334,0.021288247294374466,0.8161398000253153
11,0.0004960463378303227,0.02227209774202517,0.016769148207486994,0.03475351578721232,1886000.7156662117,1373.3174125693636,1034.0007837701617,0.032633054249610445,0.8340646658018975
Mean,0.005086375462939669,0.061345612949565954,0.04752326488804925,0.02865201689060397,2484670.8332859525,1541.7427446433219,1177.4914917834737,0.027323296792512206,0.7253525122851548
