TIMESTAMP,FROGLIC_OPEN_PRICE_USD,FROGLIC_HIGH_PRICE_USD,FROGLIC_LOW_PRICE_USD,FROGLIC_CLOSE_PRICE_USD,FROGLIC_VOLUME_USD,FROGLIC_DIVIDENDS_USD,FROGLIC_STOCK_SPLITS_USD
2024-07-02 00:00:00+00:00,0.00024300000222865492,0.00025400001322850585,0.00022400000307243317,0.00023799999326001853,62028,0.0,0.0
2024-07-03 00:00:00+00:00,0.00023799999326001853,0.0002730000123847276,0.0001900000061141327,0.00022899999748915434,62852,0.0,0.0
2024-07-04 00:00:00+00:00,0.00022899999748915434,0.00023099999816622585,0.00021100000594742596,0.00022400000307243317,15472,0.0,0.0
2024-07-05 00:00:00+00:00,0.00022400000307243317,0.000539999979082495,0.00020500000391621143,0.000450999999884516,405591,0.0,0.0
2024-07-06 00:00:00+00:00,0.000450999999884516,0.0005719999899156392,0.0004020000051241368,0.0005670000100508332,176277,0.0,0.0
2024-07-07 00:00:00+00:00,0.0005670000100508332,0.0005910000181756914,0.0004980000085197389,0.0005019999807700515,136603,0.0,0.0
2024-07-08 00:00:00+00:00,0.0005019999807700515,0.000582000007852912,0.00046400001156143844,0.0005499999970197678,115732,0.0,0.0
2024-07-09 00:00:00+00:00,0.0005499999970197678,0.0005499999970197678,0.0004889999981969595,0.000493000028654933,40751,0.0,0.0
2024-07-10 00:00:00+00:00,0.0004970000009052455,0.0005869999877177179,0.00046099998871795833,0.0005070000188425183,120685,0.0,0.0
2024-07-11 00:00:00+00:00,0.0005070000188425183,0.0005179999861866236,0.0004619999963324517,0.0005109999910928309,51033,0.0,0.0
2024-07-12 00:00:00+00:00,0.0005109999910928309,0.0005639999872073531,0.0004670000053010881,0.0005619999719783664,62170,0.0,0.0
2024-07-13 00:00:00+00:00,0.0005619999719783664,0.0008559999987483025,0.0005460000247694552,0.000846999988425523,131578,0.0,0.0
2024-07-14 00:00:00+00:00,0.0008329999982379377,0.0010779999429360032,0.0007389999809674919,0.0009420000133104622,832754,0.0,0.0
2024-07-15 00:00:00+00:00,0.0009420000133104622,0.0009629999985918403,0.0008570000063627958,0.0008800000068731606,167407,0.0,0.0
2024-07-16 00:00:00+00:00,0.0008800000068731606,0.0009139999747276306,0.0007229999755509198,0.0008559999987483025,353382,0.0,0.0
2024-07-17 00:00:00+00:00,0.0008559999987483025,0.0010100000072270632,0.0008360000210814178,0.0008360000210814178,90247,0.0,0.0
2024-07-18 00:00:00+00:00,0.0008360000210814178,0.001180000021122396,0.0008249999955296516,0.00108299998100847,365952,0.0,0.0
2024-07-19 00:00:00+00:00,0.00108299998100847,0.0014230000087991357,0.0010379999876022339,0.0012529999949038029,312735,0.0,0.0
2024-07-20 00:00:00+00:00,0.0012529999949038029,0.0015219999477267265,0.0012369999894872308,0.001420999993570149,444280,0.0,0.0
2024-07-21 00:00:00+00:00,0.001420999993570149,0.0014799999771639705,0.0012469999492168427,0.0012750000460073352,266852,0.0,0.0
2024-07-22 00:00:00+00:00,0.0012829999905079603,0.0013670000480487943,0.0011569999624043703,0.0011680000461637974,231593,0.0,0.0
