,MSE,RMSE,MAE,MAPE,R2
0,0.0010826417270246795,0.032903521498840814,0.026251908660828036,0.04812612779281136,0.25028765412711695
1,0.0003028994454557672,0.017404006592039868,0.013723176181216509,0.025889653196770935,0.8796134538718514
2,0.000624423327770054,0.02498846389376614,0.020412968884574032,0.028821572574518103,0.7692324939056481
3,0.0010551500821324132,0.03248307377900702,0.023101157930574965,0.03312311917772886,0.5792571612071686
4,0.0011156536433511487,0.03340140181715655,0.027025363843585667,0.02985156920338643,0.8283972837102871
5,0.0009303939721794657,0.03050236010835007,0.02339514437181157,0.024848659293513965,0.7258986663162346
6,0.0007815923440278838,0.027956973084149933,0.020485124639095114,0.026987132486599837,0.5817944489597806
7,0.00036749205167252913,0.019170082203071773,0.013031257981717326,0.02074026382494838,0.8801867287825005
8,0.0008169866496126505,0.028582978319493763,0.02011071051133571,0.03200697276919855,0.5024596721291044
9,0.0006487775605009213,0.025471112274514464,0.018655837232854702,0.029152896082582484,0.7052913626973707
10,0.000317880916787158,0.01782921525999274,0.01419907216749459,0.02257682069916277,0.806715016669323
11,0.0005683953770980082,0.023841043959902598,0.01851760775598823,0.03832229460719449,0.8288664864955367
Mean,0.0007176905914677233,0.026211186065857147,0.01990911084675637,0.03003725680903468,0.6948333690726601
