,MSE,RMSE,MAE,MAPE,R2
0,0.000397809223602211,0.019945155391779004,0.015165296277369667,0.06541480261800794,0.8492131953113617
1,9.831235396272503e-05,0.009915258643259138,0.0072549453333892976,0.03843573907369866,0.7664849437798108
2,0.0008106238565483763,0.028471456874357103,0.021775744173594416,0.06217940536781782,0.8569533573562763
3,0.0006349267571804318,0.02519775301848226,0.01682819599262874,0.04802778416929011,0.7435832712602568
4,0.00023750052962874017,0.015411052190838243,0.010466252429245359,0.0292528787177992,-0.24291558608433594
5,0.00025083958618373,0.015837916093467914,0.012585078561480839,0.03453990556360793,0.7942748540427159
6,0.00021340753716754142,0.014608474840569135,0.011683574698236677,0.04258472591358611,0.5957661350252065
7,9.087064448809373e-05,0.009532609531922186,0.006862269997129106,0.031800450961476726,0.9086750538050126
8,0.00032453634511211835,0.01801489231475221,0.013905503188998362,0.05878278531200183,0.6186305716345278
9,8.987044099933172e-05,0.009480002162411764,0.007246899450032179,0.029846609021821582,0.6866959560882766
10,0.00010687453442782263,0.010338014046605984,0.008009382825895969,0.036160120830336824,0.8195566126283677
11,0.00015640939622523157,0.012506374223780111,0.008827309142142085,0.07032859792914871,0.8544803080829834
Mean,0.00028433176712719616,0.015771579944352087,0.011717537672511892,0.045612817123216125,0.6876165560775384
