TIMESTAMP,LTC_OPEN_PRICE_USDT,LTC_HIGH_PRICE_USDT,LTC_LOW_PRICE_USDT,LTC_CLOSE_PRICE_USDT,LTC_VOLUME_USDT,VOLUME_USDT,LTC_TRADE_COUNT
2019-10-14,56.44,57.1,55.94,56.83,133434.14038,7558734.9042193,32825
2019-10-15,56.83,57.39,53.4,54.58,332451.2139,18373352.239439,59727
2019-10-16,54.57,55.39,51.0,52.45,299556.40107,15877658.5981411,55176
2019-10-17,52.45,55.22,51.57,54.94,238776.4036,12771309.0902889,47247
2019-10-18,54.95,55.01,52.19,53.21,213517.39011,11396652.4931308,45429
2019-10-19,53.21,54.16,52.54,53.72,152610.00837,8152648.1899059,37171
2019-10-20,53.72,55.46,52.58,54.85,208172.70191,11213347.3436287,42746
2019-10-21,54.85,55.74,53.67,54.57,208464.19325,11371435.9380809,45092
2019-10-22,54.57,55.09,52.97,53.39,159956.49835,8683674.6012259,38311
2019-10-23,53.38,53.44,47.1,49.5,509593.26474,25426831.2276842,75355
2019-10-24,49.48,50.32,48.3,49.54,308330.52196,15231954.3665215,53208
2019-10-25,49.55,58.7,49.01,56.93,761473.61477,41420745.6813956,116503
2019-10-26,56.94,63.37,54.14,56.71,1041416.04901,60212455.0623241,155371
2019-10-27,56.69,62.85,55.59,59.78,661079.75268,39184044.8609764,113464
2019-10-28,59.79,62.47,57.4,57.7,540004.69723,31899759.5679002,98176
2019-10-29,57.7,60.75,57.65,59.75,401424.23907,23880814.2853157,75360
2019-10-30,59.76,61.05,56.88,57.89,341531.28519,20067287.1619448,65567
2019-10-31,57.9,59.56,57.01,58.29,269103.33623,15704328.2180473,56406
2019-11-01,58.29,58.8,56.68,58.23,221222.3294,12800948.2235563,53330
2019-11-02,58.24,59.19,57.73,58.25,150647.4393,8791009.2023331,33538
2019-11-03,58.24,58.75,57.18,58.29,141302.66308,8187021.0260424,28822
2019-11-04,58.29,62.4,57.87,61.29,410380.76551,24885022.399686,68556
2019-11-05,61.26,64.15,60.89,63.12,527595.77833,33018350.5263202,89887
2019-11-06,63.13,64.33,62.56,64.11,334742.14328,21184873.2606578,58572
2019-11-07,64.11,64.33,60.27,61.39,327504.17073,20341773.3505898,63798
2019-11-08,61.4,62.49,58.93,60.38,347351.93739,21069094.5645804,72750
2019-11-09,60.36,62.37,60.17,62.04,196430.96635,12033723.0691569,45899
2019-11-10,62.04,66.19,60.8,63.65,437892.99669,27791092.9306484,81523
2019-11-11,63.65,64.33,60.47,61.84,409179.59195,25483714.4154713,74028
2019-11-12,61.84,62.25,59.75,61.42,299770.7716,18364928.4149682,58282
2019-11-13,61.45,62.05,60.27,60.96,175581.95546,10721665.6253691,25876
2019-11-14,60.96,61.1,58.25,59.0,289462.24048,17199630.2987337,41405
2019-11-15,59.0,60.75,56.2,57.6,333621.34492,19466114.1815775,57953
2019-11-16,57.61,58.98,57.14,58.3,135649.0746,7869798.7489886,28624
2019-11-17,58.29,59.97,57.55,59.22,190026.97121,11231813.569226,35713
2019-11-18,59.21,59.3,54.0,55.81,297441.77936,16889540.764569,53586
2019-11-19,55.8,56.23,54.2,55.13,245040.39116,13537640.5987772,44362
2019-11-20,55.13,56.16,54.61,54.98,224543.3721,12409649.6988626,36451
2019-11-21,54.99,55.29,48.51,50.61,442743.26376,22956914.1414131,69065
2019-11-22,50.61,51.55,43.58,47.32,924579.32624,43972840.3431339,146131
2019-11-23,47.32,48.53,46.13,48.1,301729.20885,14284224.6281057,62336
2019-11-24,48.11,48.24,43.45,43.86,419517.52854,19189967.869167,72475
2019-11-25,43.87,47.42,42.04,45.47,571324.21757,25692967.8735965,92066
2019-11-26,45.48,47.57,45.22,46.91,310692.28241,14415831.257586,38148
2019-11-27,46.91,48.69,44.51,47.7,455880.87524,21293926.3859094,50428
2019-11-28,47.69,48.0,46.01,46.79,267853.24107,12673681.7589054,30200
2019-11-29,46.78,49.33,46.73,48.54,301668.56643,14538397.0721103,37777
2019-11-30,48.55,48.76,46.53,47.21,270874.56808,12935751.2240148,28993
2019-12-01,47.21,48.45,45.5,47.45,313486.32183,14677016.9447244,37924
2019-12-02,47.45,47.57,44.71,45.45,302502.05198,13883607.6955273,36270
2019-12-03,45.44,46.22,44.26,44.75,323943.4612,14690325.2594683,36442
2019-12-04,44.76,46.98,43.69,44.67,555313.52753,25067891.8072405,57187
2019-12-05,44.64,45.21,43.7,44.81,444840.89828,19798104.1849034,46086
2019-12-06,44.78,45.5,44.05,45.28,273507.67563,12251452.249812,30528
2019-12-07,45.26,46.5,44.94,45.15,195130.20296,8895004.0359726,21878
2019-12-08,45.14,46.2,44.81,45.56,131675.58673,5985309.3474994,15896
2019-12-09,45.55,45.87,44.04,44.45,219794.24751,9893759.7205179,23800
2019-12-10,44.45,44.67,43.6,44.09,151332.98482,6686909.3898843,15891
2019-12-11,44.07,44.46,43.27,43.7,134280.00698,5891144.238884,14409
2019-12-12,43.7,44.11,42.84,43.65,169652.16018,7380545.6200454,19728
2019-12-13,43.65,44.55,43.43,44.44,127935.79567,5621054.0110898,13541
2019-12-14,44.44,44.67,43.19,43.25,121589.21791,5323519.6220486,13310
2019-12-15,43.28,44.04,42.9,43.44,105010.15867,4563418.4871183,12505
2019-12-16,43.46,43.56,39.02,39.99,396847.07159,16244725.1081252,41485
2019-12-17,39.98,40.13,36.1,36.92,648918.38857,24820514.2775863,70023
2019-12-18,36.94,41.71,35.78,40.79,668186.50576,25716885.4291814,89411
2019-12-19,40.79,41.1,39.06,39.65,240386.31479,9577045.4239534,33791
2019-12-20,39.66,40.41,39.25,40.17,151508.47648,6050598.7318228,19425
2019-12-21,40.15,40.22,39.41,39.67,91777.0964,3651414.4911813,11662
2019-12-22,39.67,42.16,39.62,41.82,208763.30093,8592483.9553263,24934
2019-12-23,41.84,42.67,40.21,40.56,288871.46721,12041679.1246247,34320
2019-12-24,40.56,41.13,39.68,40.34,211802.58489,8565123.8035953,24839
2019-12-25,40.33,40.48,39.38,40.08,136397.58244,5454518.4245286,17209
2019-12-26,40.11,41.73,39.58,40.01,198471.3519,8031017.7625761,24086
2019-12-27,39.99,41.5,39.67,40.95,219242.83628,8903088.988405,26536
2019-12-28,40.96,43.76,40.91,42.83,284295.33296,12068166.8566078,31929
2019-12-29,42.84,43.76,42.14,43.08,337087.7687,14473143.4587945,35634
2019-12-30,43.07,44.18,41.82,42.38,298595.46371,12800752.8454704,30692
2019-12-31,42.36,43.05,41.0,41.3,201549.74137,8450325.3247917,23193
2020-01-01,41.29,42.08,41.16,41.62,110044.87445,4588192.8849425,14203
2020-01-02,41.58,41.74,39.17,39.43,194486.2157,7837031.556193,23558
2020-01-03,39.44,42.39,38.77,42.23,426771.00676,17556942.0162089,46354
2020-01-04,42.23,42.9,41.77,42.78,248814.62818,10536131.9372125,27608
2020-01-05,42.79,44.61,42.6,43.3,291964.84958,12684292.6604376,34561
2020-01-06,43.29,46.08,43.16,45.8,384930.9909,17201996.63042,41260
2020-01-07,45.8,47.03,44.48,46.3,493847.10532,22589565.7822382,57967
2020-01-08,46.3,48.54,44.0,45.35,628050.68438,29193086.860851,71541
2020-01-09,45.35,45.79,43.9,44.74,296221.65692,13283092.2577215,39695
2020-01-10,44.75,49.72,43.71,49.06,729803.12291,34640199.7464603,91821
2020-01-11,49.06,51.95,47.77,49.3,681984.46652,33981679.44026,92758
2020-01-12,49.32,51.75,48.78,51.43,533583.45808,26990269.7988899,70890
2020-01-13,51.44,51.6,48.91,49.6,382092.95573,19087715.1452283,51235
2020-01-14,49.59,60.8,49.58,58.39,1232536.35364,68826521.7591026,213635
2020-01-15,58.37,60.33,55.28,58.16,720369.64189,41857129.9763231,137194
2020-01-16,58.17,58.5,54.5,57.56,477991.20162,27095155.6748764,92559
2020-01-17,57.56,63.26,56.72,61.02,767514.50323,46255994.4309553,145648
2020-01-18,61.05,62.5,57.9,59.32,498603.84903,29980576.6332818,97996
2020-01-19,59.29,62.55,55.34,57.6,530916.40859,31173786.7912664,93326
2020-01-20,57.59,58.29,55.84,57.19,262316.67258,14992782.8750855,44915
2020-01-21,57.19,58.09,55.91,57.57,216543.72376,12411702.385829,40186
2020-01-22,57.6,59.33,57.18,58.33,218658.95477,12717189.464886,41989
2020-01-23,58.33,58.4,52.42,54.52,464982.43026,25617022.9812706,66050
2020-01-24,54.52,55.41,50.64,54.38,550746.21423,29358272.1019765,69679
2020-01-25,54.41,54.41,51.9,53.25,282004.92676,15034806.238122,41164
2020-01-26,53.26,56.68,52.8,56.24,348355.26494,19066690.2846852,45436
2020-01-27,56.29,59.65,55.87,58.55,504725.67707,29245084.4498473,64059
2020-01-28,58.55,61.61,57.28,60.52,720540.74548,42958185.6417493,89043
2020-01-29,60.54,62.56,59.4,59.8,570079.36355,34698879.0978732,71327
2020-01-30,59.81,70.22,58.24,67.98,1286322.99676,83696612.665961,152455
2020-01-31,68.0,70.1,65.37,68.0,938256.78346,63513691.4578824,120625
2020-02-01,68.02,73.0,67.62,70.72,952836.8964,67544318.6886899,126179
2020-02-02,70.72,73.5,67.66,69.93,818385.89212,57937576.8856642,104158
2020-02-03,69.93,73.0,68.45,69.65,689182.24855,48493966.0387396,86916
2020-02-04,69.65,70.5,66.62,68.07,487054.42541,33199657.2697339,62616
2020-02-05,68.04,73.47,67.62,72.59,646729.48877,46118158.3242671,86716
2020-02-06,72.59,75.08,70.91,73.6,715147.76142,52427941.7590075,101683
2020-02-07,73.59,75.48,72.85,74.3,542489.66181,40132351.2514258,73029
2020-02-08,74.31,77.94,71.53,76.56,647821.60398,48757951.4569273,98710
2020-02-09,76.56,78.43,75.0,77.0,475670.64062,36581176.1136014,72113
2020-02-10,76.99,77.48,72.21,74.02,709830.62871,52756980.5329314,99321
2020-02-11,73.98,77.4,72.64,76.46,557017.26862,41776583.9815788,82944
2020-02-12,76.45,82.81,76.44,81.17,771544.88292,61428938.0337114,109159
2020-02-13,81.2,84.32,77.15,80.55,1051054.7479,85042904.5181441,151414
2020-02-14,80.55,83.79,78.61,83.14,523491.69506,42705491.4369484,88264
2020-02-15,83.14,83.5,75.04,76.7,704650.11923,55784555.241274,125678
2020-02-16,76.74,80.77,67.85,74.67,998173.25658,74384870.9495908,164747
2020-02-17,74.66,75.5,68.51,73.41,738054.46975,52679051.6661317,131692
2020-02-18,73.44,79.09,70.0,77.25,713680.23162,53060847.6385917,115290
2020-02-19,77.25,79.45,67.0,70.61,544027.83444,40495898.0328351,109587
2020-02-20,70.61,72.43,66.1,69.4,731293.24627,50797288.3852944,126515
2020-02-21,69.38,75.25,68.56,73.25,627123.84133,45527535.1692799,108446
2020-02-22,73.25,76.79,72.32,74.79,651449.78648,48795358.4870923,105555
2020-02-23,74.8,80.0,74.66,79.52,666132.69507,52092584.2558034,110202
2020-02-24,79.52,79.76,71.71,75.59,936157.25919,70787716.5914523,146823
2020-02-25,75.57,76.08,69.54,70.98,778054.96678,56572999.5179407,129479
2020-02-26,70.98,72.15,57.41,60.53,1523364.69178,98294915.8549276,224945
2020-02-27,60.53,65.1,57.15,61.77,1110493.93153,68225898.6252833,175084
2020-02-28,61.76,63.39,56.56,59.89,1070641.27708,64057582.6189894,144429
2020-02-29,59.88,61.65,57.84,58.05,507036.86245,30231389.1676288,79751
2020-03-01,58.05,60.28,56.21,57.7,633924.91162,37024496.3843282,94046
2020-03-02,57.72,62.32,57.25,61.42,660927.26176,39608823.9026946,90644
2020-03-03,61.42,62.4,59.4,61.01,640940.77457,39002038.5629035,90211
2020-03-04,61.02,61.78,58.71,60.38,424299.86211,25604221.9169715,64079
2020-03-05,60.38,63.29,60.33,62.06,556909.07976,34487269.8522449,75555
2020-03-06,62.06,63.84,61.18,63.22,469519.29565,29325440.175755,63265
2020-03-07,63.21,63.89,59.86,60.46,444270.53508,27655735.411491,62288
2020-03-08,60.46,60.47,50.41,51.0,945026.27128,51958845.6163139,129660
2020-03-09,51.02,52.27,46.57,50.39,1426145.50164,70420337.2832655,196502
2020-03-10,50.37,51.39,48.86,50.26,727732.90911,36535744.6094628,101450
2020-03-11,50.24,50.74,45.47,48.53,799984.95798,38538721.6190485,105084
2020-03-12,48.52,48.76,28.65,29.83,2239777.98028,80981795.2278049,324788
2020-03-13,29.83,39.92,24.0,37.52,3435572.20926,113058309.4866767,428733
2020-03-14,37.51,37.65,33.8,34.4,1181175.59196,42316336.5957334,165906
2020-03-15,34.4,38.73,34.04,36.38,1040322.30282,37333342.6425041,135686
2020-03-16,36.37,36.41,29.29,33.2,1624714.37584,52644643.378624,217526
2020-03-17,33.23,35.85,32.42,34.07,945437.93136,32633674.457893,124781
2020-03-18,34.06,34.83,32.28,34.71,1044607.75726,35191685.5695325,119552
2020-03-19,34.72,40.8,34.0,38.9,1344406.50235,50321916.0686265,153523
2020-03-20,38.9,43.69,34.05,38.08,1571300.60857,62380455.8925126,203546
2020-03-21,38.07,39.84,36.21,38.32,667452.63396,25414755.1357619,110811
2020-03-22,38.34,39.69,34.82,35.4,714342.7273,26556648.0907723,106232
2020-03-23,35.42,39.99,34.57,38.94,859942.52611,32311045.4297424,120735
2020-03-24,38.93,40.95,38.21,40.57,593656.77335,23511452.0939469,87833
2020-03-25,40.56,41.04,38.09,39.17,577448.88856,22783918.7644918,88553
2020-03-26,39.17,40.48,38.4,40.41,415595.26222,16307374.3661029,68334
2020-03-27,40.41,41.21,37.73,38.04,481643.28173,19173843.6256671,72751
2020-03-28,38.04,39.43,36.61,38.87,624312.49566,23604387.5985499,95631
2020-03-29,38.85,39.11,36.97,37.11,402076.31264,15295566.9072943,56705
2020-03-30,37.11,39.7,37.1,38.91,432738.21921,16715085.1675954,64243
2020-03-31,38.93,39.32,38.33,39.08,378426.95789,14723154.0958653,50858
2020-04-01,39.07,39.5,37.14,39.23,489850.01556,18778547.2175432,63203
2020-04-02,39.23,42.92,39.0,39.86,701573.76921,28237488.2668046,93739
2020-04-03,39.88,41.26,39.64,40.46,463368.1163,18748635.1666391,66985
2020-04-04,40.49,41.16,39.86,40.71,362602.27624,14665302.0990476,50599
2020-04-05,40.74,41.0,39.86,40.31,231112.9573,9362413.0545055,37753
2020-04-06,40.31,45.09,40.28,45.04,721562.2858,30935223.8039845,84826
2020-04-07,45.03,47.64,43.64,44.77,808081.85352,37013956.7638161,103739
2020-04-08,44.79,47.2,44.27,46.55,500059.46495,23044062.5534744,74268
2020-04-09,46.52,46.86,44.69,46.21,401085.47958,18464427.8396111,58252
2020-04-10,46.19,46.39,40.86,42.25,785172.33131,33771322.3596793,95650
2020-04-11,42.28,43.16,41.43,42.54,382360.32132,16212942.580929,50015
2020-04-12,42.54,43.58,41.83,42.0,499257.03257,21342178.1331751,58658
2020-04-13,41.99,41.99,39.52,41.22,744114.51306,30090872.0861414,87006
2020-04-14,41.2,41.85,40.47,41.22,420837.68832,17361900.5288536,56730
2020-04-15,41.19,41.75,39.08,39.22,460328.1631,18685153.461205,58489
2020-04-16,39.24,43.78,37.91,42.53,913086.97771,37743900.8368466,111554
2020-04-17,42.52,43.01,41.61,42.19,407623.04587,17197450.7389667,54144
2020-04-18,42.2,44.43,41.98,44.14,497104.94271,21438290.7611933,62859
2020-04-19,44.16,44.3,41.54,42.23,456205.81252,19598464.2516534,58029
2020-04-20,42.23,43.24,39.55,40.21,543840.05683,22495305.8560983,75587
2020-04-21,40.21,41.34,40.01,40.59,346732.08492,14070441.0197207,49957
2020-04-22,40.59,42.32,40.27,41.8,463111.32681,19156266.6703552,50721
2020-04-23,41.81,43.91,40.94,42.98,639336.05312,27228427.4097155,79767
2020-04-24,42.98,44.99,42.83,44.53,623877.17694,27511434.9676274,80860
2020-04-25,44.52,45.58,43.84,44.38,555367.18724,24833710.3539497,73594
2020-04-26,44.38,45.39,43.75,44.52,485605.15593,21633052.1727374,63842
2020-04-27,44.54,45.23,43.16,44.46,443570.66029,19611892.4186017,59917
2020-04-28,44.47,46.13,43.42,45.69,590012.52304,26316522.2759296,61434
2020-04-29,45.69,49.91,45.64,48.81,1198086.90059,56983117.1665334,136085
2020-04-30,48.81,50.8,45.59,46.33,1404189.5332,67399084.9885884,159556
2020-05-01,46.33,48.27,46.3,47.07,499757.96625,23637798.3684333,71176
2020-05-02,47.08,49.6,46.73,49.2,408979.14996,19681383.6038507,63094
2020-05-03,49.2,50.02,46.61,48.05,566317.38081,27433863.0171966,81409
2020-05-04,48.07,48.2,45.11,46.96,693367.01092,32216489.9441149,78696
2020-05-05,46.97,47.76,45.71,46.54,415057.43762,19397806.1047045,60309
2020-05-06,46.56,47.55,44.55,44.94,466241.72785,21723146.90549,66423
2020-05-07,44.92,48.22,44.37,47.37,796061.59933,37063053.8901235,94194
2020-05-08,47.37,48.43,46.34,47.69,631882.81036,30005956.2869064,78500
2020-05-09,47.7,49.1,46.75,46.95,656199.9985,31531059.6019839,78873
2020-05-10,46.97,47.04,39.4,42.06,1404081.17548,58997967.7865462,165366
2020-05-11,42.05,42.9,39.37,41.51,955643.70805,39459230.3842054,110451
2020-05-12,41.49,42.88,41.26,42.18,598291.63995,25210189.4177928,70121
2020-05-13,42.18,43.74,41.94,43.18,404524.24723,17315990.299253,54203
2020-05-14,43.18,44.38,42.21,43.98,507436.34974,22075904.0089257,68377
2020-05-15,43.99,44.14,41.82,42.74,468836.21013,20206122.3500829,68163
2020-05-16,42.73,43.89,42.5,43.25,435940.40697,18877872.4650066,56811
2020-05-17,43.25,44.49,43.1,43.71,344498.72506,15154204.1456112,48482
2020-05-18,43.7,46.59,43.64,45.32,694361.60251,31432563.3847662,81539
2020-05-19,45.33,45.8,44.07,45.73,375917.65225,16910574.087028,52707
2020-05-20,45.73,46.14,43.17,44.25,546255.006,24521814.4765792,65389
2020-05-21,44.24,44.62,41.66,42.73,504821.89137,21790870.5584974,65461
2020-05-22,42.72,44.68,42.35,44.23,398405.53856,17376646.5729939,54144
2020-05-23,44.22,44.74,43.67,43.85,237539.1384,10485675.1347525,38049
2020-05-24,43.84,44.55,42.04,42.08,360333.24872,15692713.5176937,49205
2020-05-25,42.08,43.32,41.72,42.97,250914.52741,10724204.7176995,40826
2020-05-26,42.99,43.07,41.76,42.27,218690.04463,9289007.7526253,38218
2020-05-27,42.26,44.05,42.22,43.85,282807.46234,12241409.4045981,42540
2020-05-28,43.86,44.88,43.15,44.77,291358.47336,12814294.2587099,44203
2020-05-29,44.77,45.29,44.17,44.47,298721.59314,13357497.6828728,45012
2020-05-30,44.49,48.08,44.18,47.72,590070.5535,27463513.6798885,79436
2020-05-31,47.72,47.84,45.07,45.61,494076.18673,23046362.233182,68650
2020-06-01,45.6,48.81,45.36,48.25,599583.67722,28169093.7117312,85242
2020-06-02,48.26,49.96,44.0,45.99,920374.03122,43606491.9494218,114367
2020-06-03,46.01,47.5,45.25,47.16,428190.82164,19934098.4986712,64465
2020-06-04,47.15,48.1,46.15,47.43,471692.41566,22364295.2813654,70634
2020-06-05,47.43,47.98,46.42,46.83,400925.03604,18974096.1902247,58184
2020-06-06,46.8,47.24,46.07,46.79,226441.44764,10574728.4621176,42622
2020-06-07,46.79,46.98,45.06,46.63,306262.54148,14151417.8965962,46193
2020-06-08,46.6,46.79,45.95,46.43,220499.06993,10227376.4431033,38235
2020-06-09,46.45,46.84,45.31,45.87,219681.6354,10109968.6980758,38178
2020-06-10,45.89,47.19,45.65,46.63,319582.73016,14778921.7062224,48823
2020-06-11,46.63,46.96,42.0,43.22,538636.15983,24131180.6041691,70189
2020-06-12,43.22,45.36,42.81,44.72,236934.18593,10491354.1973889,40477
2020-06-13,44.72,45.22,44.27,45.08,151582.80518,6775955.9311852,29696
2020-06-14,45.09,45.11,43.53,44.05,170082.74029,7542598.7766238,31779
2020-06-15,44.04,44.09,41.75,43.73,355287.54016,15285580.7524259,46769
2020-06-16,43.73,44.22,43.33,43.88,215557.59073,9436824.369403,33537
2020-06-17,43.9,45.04,43.0,44.07,324893.86142,14346683.2404897,45652
2020-06-18,44.07,44.23,42.88,43.43,193534.98938,8454598.7423494,32774
2020-06-19,43.43,43.73,42.57,42.89,304810.97536,13177549.1287969,39094
2020-06-20,42.89,43.85,42.21,43.57,202428.9463,8709765.1207691,32764
2020-06-21,43.57,43.83,42.88,43.0,159632.6785,6913195.7711694,24986
2020-06-22,43.0,44.67,42.94,44.3,281907.39739,12383199.9091788,34486
2020-06-23,44.3,44.49,43.89,44.18,219437.96099,9687570.3990332,30539
2020-06-24,44.18,44.69,42.1,42.65,357937.97223,15461096.4397973,49816
2020-06-25,42.65,43.0,41.68,42.35,241972.00632,10274173.0759525,33515
2020-06-26,42.34,43.6,41.37,43.09,348389.34208,14853210.4044505,47569
2020-06-27,43.1,43.12,39.11,41.06,301504.6343,12500262.7682874,45758
2020-06-28,41.04,42.05,40.48,41.37,169011.98685,6984592.7145514,28350
2020-06-29,41.37,42.29,40.59,41.87,323346.172,13400088.9615602,38361
2020-06-30,41.87,42.07,40.73,41.17,170712.36761,7047775.850108,26189
2020-07-01,41.16,42.01,40.96,41.77,189759.33668,7889028.9814239,27100
2020-07-02,41.76,41.9,40.28,41.05,274520.05417,11294890.1957212,34825
2020-07-03,41.03,41.7,40.89,41.14,190294.77564,7860587.6040164,27007
2020-07-04,41.13,42.23,41.06,42.11,239298.32793,9986664.029021,33010
2020-07-05,42.11,42.2,40.75,41.58,235045.82858,9752587.2429427,31821
2020-07-06,41.58,44.31,41.5,44.06,368489.71516,15857759.2091878,47338
2020-07-07,44.07,44.49,43.06,43.39,307753.44376,13417182.8209459,37184
2020-07-08,43.39,45.62,43.1,45.35,537390.40825,24100589.4894504,59397
2020-07-09,45.35,45.87,43.57,44.33,413268.76529,18508763.9474714,50271
2020-07-10,44.34,44.64,43.44,44.3,256685.44543,11325710.6723385,34160
2020-07-11,44.32,44.77,43.85,44.69,186318.68972,8259738.9982672,27163
2020-07-12,44.68,45.3,43.7,44.7,245471.12147,10954049.9587285,34963
2020-07-13,44.72,45.59,42.31,43.92,445103.8423,19783707.2392492,52216
2020-07-14,43.91,44.09,42.86,43.88,246958.9888,10753439.3524858,33873
2020-07-15,43.88,44.06,42.81,43.33,216931.7592,9414665.1219019,31043
2020-07-16,43.34,43.49,40.85,42.09,389747.37081,16388849.4941322,48225
2020-07-17,42.09,42.49,41.72,41.9,201904.6002,8482168.9087271,27190
2020-07-18,41.88,42.9,41.73,42.45,171429.48278,7261317.079744,24619
2020-07-19,42.45,42.89,41.83,42.64,195427.40326,8265623.2485772,25550
2020-07-20,42.65,42.79,41.37,41.94,180313.88112,7608229.1871633,26277
2020-07-21,41.94,44.11,41.87,43.77,314440.37624,13653758.5128644,43360
2020-07-22,43.77,45.12,43.2,44.96,335459.88539,14753443.1558658,44272
2020-07-23,44.96,45.63,44.52,44.94,432494.11351,19488260.3589614,48442
2020-07-24,44.93,44.96,43.93,44.11,246802.56871,10968239.4447895,38143
2020-07-25,44.12,49.52,44.03,49.16,908436.85403,43121417.1466133,108707
2020-07-26,49.16,50.79,47.49,48.1,895757.19561,43736445.022485,98088
2020-07-27,48.07,55.83,46.85,53.28,1501022.7139,76319950.4080479,175662
2020-07-28,53.29,57.92,51.65,55.75,1524796.93339,83657329.5222327,163363
2020-07-29,55.76,56.97,54.65,55.16,827762.01759,46195373.4472572,93016
2020-07-30,55.17,58.61,53.91,56.75,1024240.96809,57655048.2407161,110317
2020-07-31,56.73,59.26,55.78,58.13,656214.79104,37799292.0562786,82077
2020-08-01,58.13,62.23,57.55,61.65,1209772.30685,72750836.991993,131191
2020-08-02,61.65,65.17,51.79,56.77,1811190.59194,106128081.2660031,220173
2020-08-03,56.77,60.03,55.71,58.48,825040.86283,48042233.8805329,90556
2020-08-04,58.51,59.62,56.26,57.61,625555.61417,36194009.1430542,67911
2020-08-05,57.62,59.77,56.73,58.88,716365.47473,41978222.9782419,80403
2020-08-06,58.88,60.68,57.69,59.03,822577.34534,48695999.6888676,87529
2020-08-07,59.03,61.08,54.51,57.17,897911.44061,52389315.890209,103522
2020-08-08,57.19,58.55,56.46,58.46,428217.7033,24648595.7487879,53174
2020-08-09,58.46,58.67,56.0,56.96,368846.69372,21154392.5154948,49402
2020-08-10,56.96,59.4,56.38,58.27,651148.79465,37767773.9869943,73594
2020-08-11,58.27,59.67,52.37,54.1,887598.71928,49937919.2300356,100659
2020-08-12,54.11,55.05,51.55,54.52,645092.49922,34861226.1993342,72351
2020-08-13,54.54,57.3,51.86,57.14,837109.90719,45688905.9967991,92912
2020-08-14,57.14,57.85,55.82,56.78,728312.30047,41365693.2699539,73765
2020-08-15,56.78,60.87,56.45,59.85,1137795.12262,66736568.520312,106793
2020-08-16,59.85,64.6,57.8,63.87,1576897.59255,97000374.9397375,152835
2020-08-17,63.89,68.88,61.34,67.22,1790813.80276,116245941.7852515,185466
2020-08-18,67.22,68.37,63.37,65.4,1562910.41383,103317811.9423166,164948
2020-08-19,65.42,67.15,58.73,62.12,1699324.38729,105697900.025474,164176
2020-08-20,62.08,63.68,61.0,62.8,867577.35764,54226397.3021562,93332
2020-08-21,62.8,63.9,58.77,59.2,1054292.68684,64713283.3289637,119137
2020-08-22,59.18,60.54,57.76,60.21,735637.16639,43559095.845974,79156
2020-08-23,60.21,61.63,58.01,60.55,629697.6774,37577206.2334837,71965
2020-08-24,60.56,63.01,59.97,62.02,687323.05849,42512670.1728616,77430
2020-08-25,62.03,62.29,56.6,58.34,1171220.25124,69265853.4447933,114548
2020-08-26,58.33,59.1,57.02,58.1,663386.26018,38515676.3160957,68908
2020-08-27,58.11,59.24,53.91,56.1,975870.10827,55177834.1631139,90053
2020-08-28,56.12,58.28,55.33,57.38,644522.18905,36748399.4045395,63623
2020-08-29,57.36,58.18,56.93,56.97,408492.18575,23507419.6507849,43516
2020-08-30,56.95,62.95,56.93,62.89,839317.10194,50554543.1594392,90157
2020-08-31,62.89,63.7,60.51,60.92,680146.78621,42096579.0183941,78559
2020-09-01,60.94,64.31,59.69,62.69,972744.47944,60949621.548338,101049
2020-09-02,62.68,63.19,56.32,58.06,934006.30005,55622757.788497,103266
2020-09-03,58.07,58.62,45.33,47.28,1324245.74096,70829796.0880798,144885
2020-09-04,47.28,52.38,46.24,50.32,1476516.48212,72672986.3875758,161363
2020-09-05,50.33,51.32,45.21,47.83,1350657.16967,64939622.8922979,133199
2020-09-06,47.82,49.25,46.28,47.92,653592.78694,31350140.4871573,69849
2020-09-07,47.93,49.18,45.22,48.84,826692.56519,39178475.9024551,83808
2020-09-08,48.85,49.35,45.98,47.47,760182.50564,36217916.4656975,77671
2020-09-09,47.47,48.81,46.52,47.82,378772.50759,18086146.4859451,38639
2020-09-10,47.82,49.45,47.77,48.67,474471.86038,23124448.1519773,45998
2020-09-11,48.65,49.59,47.37,48.96,367092.22089,17795692.8565707,37211
2020-09-12,48.95,51.31,48.38,50.8,451949.52403,22526760.7039176,40384
2020-09-13,50.82,51.04,47.26,48.15,458828.41821,22491968.4025884,47732
2020-09-14,48.17,49.65,47.11,49.08,493683.75375,23889800.0519541,48550
2020-09-15,49.08,50.37,48.1,48.31,615374.46932,30324133.0068738,55967
2020-09-16,48.29,48.75,46.91,47.76,409293.57783,19641762.8650696,39278
2020-09-17,47.76,49.67,47.64,48.85,412392.29057,20027421.9666725,37509
2020-09-18,48.85,49.07,47.44,48.54,322351.62539,15606108.2084333,29396
2020-09-19,48.53,49.03,47.94,48.52,225043.69543,10911627.6386474,20442
2020-09-20,48.51,48.51,46.15,47.09,309678.11312,14655189.8259405,32523
2020-09-21,47.1,47.64,41.59,43.16,724381.66742,32251827.7301862,67893
2020-09-22,43.17,44.79,42.75,44.47,334632.72915,14655664.3296406,30283
2020-09-23,44.47,45.14,42.25,42.96,416831.71649,18334844.4941458,40774
2020-09-24,42.99,45.29,42.56,44.92,385922.04928,17040575.2431905,37560
